N,M,K1,K2,std_bt_likelihood,ho_bt_likelihood
1000,1521,2,3,1.0962778065222636,1.1046232546956247
1000,1521,2,3,1.2147305310965062,1.2297807690913876
1000,1521,2,3,0.9752655892464496,0.9751177961001288
1000,1521,2,3,0.9295700598345447,0.923038213007865
1000,1521,2,3,1.0008913318003727,0.9966141585197723
1000,1521,2,3,0.918754219723151,0.9188350144333045
1000,1521,2,3,1.0687633888321155,1.0870520496668212
1000,1521,2,3,1.0629306287039684,1.0563307203071
1000,1521,2,3,0.9689905149504843,0.9738656767141592
1000,1521,2,3,0.9658626073574438,0.9704574273939093
1000,1521,2,3,1.048816890764951,1.0518875997122428
1000,1521,2,3,1.0051807544469589,1.0092014827903921
1000,1521,6,7,1.102452706825234,1.041102026607843
1000,1521,6,7,0.8727479894761446,0.9106843942139952
1000,1521,6,7,1.0819038983472697,1.0734291263669327
1000,1521,6,7,0.9780294347946907,0.9175772237549884
1000,1521,6,7,0.8677838122699038,0.8702379087562472
1000,1521,6,7,1.21351248109553,1.1566544790026598
1000,1521,6,7,0.9103443788854054,0.9070538882383777
1000,1521,6,7,0.8897668865218867,0.8792013413898109
1000,1521,6,7,1.006457735560874,0.9499358241199269
1000,1521,6,7,1.0186951639087989,1.0584864218235086
1000,1521,6,7,0.8961308173265201,0.9116719772586066
1000,1521,6,7,1.0305811530370792,1.0063818135522926
1000,1521,6,7,0.9416260969864876,0.9858101339259646
1000,1521,6,7,1.007048681077797,0.9728043991705301
1000,1521,6,7,1.161507820963477,1.209440898208556
1000,1521,6,7,1.0915914229319246,1.0446960288438802
1000,1521,6,7,0.8504949859188501,0.9462711802854662
1000,1521,6,7,0.9840412151438819,0.9592451251395773
1000,1521,6,7,0.961720865014421,0.9974562302824712
1000,1521,6,7,1.0140111976694481,0.9847135904971481
1000,1521,6,7,0.9905453785362026,0.9429687080616725
1000,1521,6,7,1.0439879482784726,1.003288289435219
1000,1521,6,7,1.1342688384038593,1.0757802032412254
1000,1521,6,7,1.0572160457545479,0.9986601714444734
1000,1521,6,7,0.9754716533059613,0.9752965340272559
1000,1521,6,7,0.9798842665344893,0.979291227708156
1000,1521,6,7,0.8780518382531848,0.9077061482106438
1000,1521,6,7,1.1341250693799414,1.1127905869164831
1000,1521,6,7,0.9139240895716644,0.9541455093265473
1000,1521,6,7,0.9476137677088166,0.9689778027799714
1000,1521,6,7,0.9341349302289919,0.9222147671182308
1000,1521,6,7,0.9259991517836275,0.8921830095186946
1000,1521,6,7,1.029303959116827,1.037010631009652
1000,1521,6,7,0.977242149173201,0.982354913084961
1000,1521,6,7,1.0236237441526754,1.0453344513153706
1000,1521,6,7,1.00542516495167,0.9892818592953152
1000,1521,6,7,0.8811075898714383,0.9030556409518534
1000,1521,6,7,1.2827061205793149,1.2274679683607206
1000,1521,6,7,0.9542387982563336,0.9484736688824634
1000,1521,6,7,0.8669466651100761,0.9142620805897076
1000,1521,6,7,0.827347466497552,0.8712496349126579
1000,1521,6,7,1.0642950468877155,1.0419880086522975
1000,1521,6,7,1.0098895330193176,1.0225223261046836
1000,1521,6,7,1.1315596521983904,1.17051518314344
1000,1521,6,7,1.0861219246874747,1.083068389191344
1000,1521,6,7,0.9659827340782147,0.969100748130157
1000,1521,6,7,0.9660252553743066,0.9642818098742418
1000,1521,6,7,1.0008067604054947,0.9721657689804439
1000,1521,6,7,0.9496619116327306,0.9967964528771763
1000,1521,6,7,1.0697154831241535,1.0673143291912504
1000,1521,10,11,1.0258097312233776,0.9834468118176917
1000,1521,10,11,0.9947156866006672,0.9722105899396545
1000,1521,10,11,1.0519969865814476,1.045701168791217
1000,1521,10,11,0.9478502177081501,0.8956009144929714
1000,1521,10,11,1.021931461229872,0.9729003370721369
1000,1521,10,11,1.042174603484736,1.0749502073577646
1000,1521,10,11,0.9545926412581748,1.0021689049436067
1000,1521,10,11,1.0867549908388887,1.076615817038441
1000,1521,10,11,1.0112990284464047,0.9643172557597137
1000,1521,10,11,0.869458401371241,0.9245754540064995
1000,1521,10,11,0.9219480889654673,0.9876747622517513
1000,1521,10,11,0.9560669607543127,0.9375718927842696
1000,1521,10,11,0.9346684495794139,0.9522364598310876
1000,1521,10,11,1.0075792102822307,1.0148117853989533
1000,1521,10,11,0.8921342416129658,0.8726480800861396
1000,1521,10,11,0.8501381297108431,0.922195847403248
1000,1521,10,11,0.9649014013305804,1.003827547115268
1000,1521,10,11,0.9528133766273925,0.9526519633438315
1000,1521,10,11,1.1706893455309406,1.118694631073626
1000,1521,10,11,0.9516934242302661,0.9535981480166841
1000,1521,10,11,0.9887677226111915,1.0100652306630111
1000,1521,10,11,0.9381365182120333,0.911264596734192
1000,1521,10,11,0.9593962578059382,0.8989355486565628
1000,1521,10,11,0.8971357639502718,0.9142728940174644
1000,1521,10,11,1.1032535439679911,1.0627624742939898
1000,1521,10,11,0.9377958995719203,0.9039264232812557
1000,1521,10,11,0.9552460253611412,0.9785373019965196
1000,1521,10,11,0.9461758548899324,1.0152727919628397
1000,1521,10,11,1.0329998992932263,0.9759869357602143
1000,1521,10,11,0.9477357314051735,1.0032443341017006
1000,1521,10,11,0.8794427198840303,0.9146035356396294
1000,1521,10,11,1.0022337783000985,0.9796385454233926
1000,1521,10,11,1.0120318877590222,1.039385275069403
1000,1521,10,11,1.0800017260420296,1.0570810853790464
1000,1521,10,11,0.9533454362371596,0.9399973759249983
1000,1521,10,11,0.9053305200338155,0.9277287260539888
1000,1521,10,11,1.0290992104844516,1.0326242950648685
1000,1521,10,11,1.044693036528151,1.0289658416578769
1000,1521,10,11,1.0063566401668078,0.942351282132361
1000,1521,10,11,1.0178299251754972,1.0513583406466116
1000,1521,10,11,1.0280083670500775,0.9654872115470217
1000,1521,10,11,1.0495327059995763,1.0166663769097004
1000,1521,10,11,0.891269300448151,0.9474836363271342
1000,1521,10,11,1.052404916813016,1.0345198214127036
1000,1521,10,11,1.0225218702655277,1.0484873620859023
1000,1521,10,11,0.986960819087751,0.940412905264576
1000,1521,10,11,1.0481170961275457,0.9705278944204359
1000,1521,10,11,0.9750781886982507,0.9574661327393609
1000,1521,10,11,0.8838162949700473,0.9057333819869837
1000,1521,10,11,0.9993027288392218,0.9601669166577849
1000,1521,14,15,0.9807808627278026,1.068363040906273
1000,1521,14,15,0.9300829047867917,0.995891916444185
1000,1521,14,15,0.9630148490828057,0.9294480768540545
1000,1521,14,15,0.8516539350462796,0.8689364700629492
1000,1521,14,15,0.9751934501484554,0.959345547048262
1000,1521,14,15,1.1023373823627254,1.0423324948321977
1000,1521,14,15,1.0381533004367363,1.1006691341591481
1000,1521,14,15,0.9331217361687225,0.8733905838153803
1000,1521,14,15,1.226351838112099,1.0977145186030908
1000,1521,14,15,0.9822107287430795,0.9876941836513076
1000,1521,14,15,1.0400214023077454,1.0436047203336904
1000,1521,14,15,0.9323070690627765,0.9446589764493307
1000,1521,14,15,1.053221104289585,1.0474753160565022
1000,1521,14,15,0.9850091925348463,0.9899160453727175
1000,1521,14,15,1.0719329524193077,1.0452683230824493
1000,1521,14,15,0.9556877338247818,0.9443351228354444
1000,1521,14,15,1.0242285033440257,1.1216500173417245
1000,1521,14,15,0.8835638777590105,0.8952755300956882
1000,1521,14,15,1.224681465034236,1.1840876732734562
1000,1521,14,15,1.025176451863656,0.9774865828322243
1000,1521,14,15,1.0109542790304415,1.0409149859146092
1000,1521,14,15,1.1352313988736287,1.1157685925576961
1000,1521,14,15,0.9914440011973217,0.9935442179392358
1000,1521,14,15,0.9407832178057697,1.021289275067317
1000,1521,14,15,1.1495956786966965,1.0698159174119672
1000,1521,14,15,1.0487318447707055,1.0277995284059738
1000,1521,14,15,1.0499037990750426,1.0548644551293858
1000,1521,14,15,0.918104844339934,0.9094641814844153
1000,1521,14,15,1.13623855202775,1.1064739392845002
1000,1521,14,15,0.9732852154561938,1.0056802913028309
1000,1521,14,15,0.9392178537496532,1.0137646407147474
1000,1521,14,15,1.0471078136069425,1.026048474843943
1000,1521,14,15,0.991367618260434,0.9841106137478911
1000,1521,14,15,0.958191176159823,0.9017112958566743
1000,1521,14,15,0.9930555154907583,0.9947426009950037
1000,1521,14,15,0.9972944919754932,0.9761711878507364
1000,1521,14,15,0.9617043831138625,0.9918956353192312
1000,1521,14,15,0.9104203039456928,0.9526850138701063
1000,1521,14,15,1.0111186685138647,1.007383509724918
1000,1521,14,15,1.0027430988079542,1.0424207149930966
1000,1521,14,15,1.1037878612215009,0.9744449484365267
1000,1521,14,15,0.9417682620988641,0.9713285114492664
1000,1521,14,15,0.8688046655257428,0.9134255863298177
1000,1521,14,15,1.0066126008060425,0.955860621119493
1000,1521,14,15,1.140856896771672,1.0543737488152236
1000,1521,14,15,1.1301912917493115,1.0022393098396865
1000,1521,14,15,1.0163810434112788,0.9644811981762186
1000,1521,14,15,0.8600145761376224,0.9081881070371584
1000,1521,14,15,1.011236232997727,1.0273259953646128
1000,1521,14,15,1.2067660089501044,1.062568840173261
1000,1521,18,19,1.0327775005493478,0.9911539184529259
1000,1521,18,19,0.9247932408978075,0.8861924315896931
1000,1521,18,19,1.1507536154400149,1.1063667085666264
1000,1521,18,19,0.9532861908191507,0.9845698536911741
1000,1521,18,19,0.8436590377527062,0.9161760036418714
1000,1521,18,19,0.9364123711267992,1.0060149714595354
1000,1521,18,19,0.9498285639978803,0.9601486940914957
1000,1521,18,19,1.0704489100741523,1.0329963551232164
1000,1521,18,19,0.861496963654912,0.8229702434243841
1000,1521,18,19,0.9351966449238973,0.9628473310107682
1000,1521,18,19,1.08564382019747,1.0922990070803456
1000,1521,18,19,1.1453123248229065,1.123063329312682
1000,1521,18,19,0.9693172334726478,0.9509509535280644
1000,1521,18,19,0.8839298859548177,0.9174497632684369
1000,1521,18,19,1.0022465132899154,1.0631809977982656
1000,1521,18,19,1.070271336168769,1.0628973798435952
1000,1521,18,19,1.0787787175858374,1.0888388287356594
1000,1521,18,19,1.0141233722155052,1.0380348456822805
1000,1521,18,19,0.8954036679060139,0.8974703139695563
1000,1521,18,19,1.001212296273806,1.005929579869909
1000,1521,18,19,1.0235888292615376,1.0309456863831972
1000,1521,18,19,0.9424326790898397,1.0015913937627896
1000,1521,18,19,0.955038979416993,0.9440493723303112
1000,1521,18,19,1.134010521227845,1.0888312075401987
1000,1521,18,19,0.9424615877262241,0.9465107741379547
1000,1521,18,19,1.003592012261569,0.9852661033149605
1000,1521,18,19,0.9874549759056227,0.9998585621033425
1000,1521,18,19,1.0386738233923052,0.9741080437897012
1000,1521,18,19,1.0205997963234335,0.9575279201341464
1000,1521,18,19,1.1407381548833404,1.0771747915077152
1000,1521,18,19,0.9314868325304233,0.9998918370611183
1000,1521,18,19,1.0341455053881436,1.0497444401203124
1000,1521,18,19,0.9056779421967768,0.9087973659185877
1000,1521,18,19,0.972883420408573,0.9340850802562191
1000,1521,18,19,1.0079478387471952,0.9174537296697933
1000,1521,18,19,1.0866617418116105,1.0333194260675729
1000,1521,18,19,0.9330558877219253,0.9544883826093349
1000,1521,18,19,0.9279354615077959,1.016484600005593
1000,1521,18,19,0.9416243871605746,1.019851844163435
1000,1521,18,19,1.1417798648907156,1.0645663969872567
1000,1521,18,19,0.9284561706095432,0.9989464113276549
1000,1521,18,19,0.9797568922698338,1.037182251280325
1000,1521,18,19,0.9631544578615568,0.9763152493202442
1000,1521,18,19,0.9077803211852694,0.9494482460241881
1000,1521,18,19,1.0569231705129531,1.1036159231759979
1000,1521,18,19,1.0145924901875747,1.0274112825413158
1000,1521,18,19,1.0851633124131672,1.1639135083008454
1000,1521,18,19,0.9384059015784454,0.9560357742053844
1000,1521,18,19,0.8903654335621829,0.8881648078925328
1000,1521,18,19,1.0647188866486639,1.0137054382521913
1000,3360,2,3,0.9620854604559451,0.9620101274814856
1000,3360,2,3,0.9691040072691214,0.9579579740410952
1000,3360,2,3,1.0375596759210084,1.0363456639819073
1000,3360,2,3,1.0248302890172887,1.0234815591748414
1000,3360,2,3,0.9815937897168782,0.9813575023045344
1000,3360,2,3,0.9427524645070019,0.9452861834585955
1000,3360,2,3,1.0087809033575401,1.009785276972582
1000,3360,2,3,0.9743753428298229,0.9766627439238841
1000,3360,2,3,0.9760412232236303,0.9814709257409213
1000,3360,2,3,0.9390441839364805,0.9344013602383698
1000,3360,2,3,1.038407691521709,1.042123206956134
1000,3360,2,3,1.0258370189343753,1.0290563457419144
1000,3360,2,3,0.9719193849185958,0.975007060775641
1000,3360,2,3,1.059372752619688,1.0627414800160955
1000,3360,2,3,0.9876515743990529,0.9868944285663238
1000,3360,2,3,0.9486445651776511,0.9492988489668321
1000,3360,2,3,0.986781412986498,0.9870104382755823
1000,3360,2,3,1.0541737174127903,1.063066622927337
1000,3360,2,3,1.0017978404670294,0.9966055481992809
1000,3360,2,3,1.0252348972442287,1.0253493062604055
1000,3360,2,3,1.0435747562207651,1.0402361043306794
1000,3360,2,3,0.9966490830399364,0.9983086342913811
1000,3360,2,3,0.9687215087339043,0.9674587174613569
1000,3360,2,3,0.9650283716359669,0.9640420072454325
1000,3360,2,3,1.0164017547084938,1.016534299692146
1000,3360,2,3,0.9720922929466946,0.9669158448263847
1000,3360,2,3,1.0055158252672425,1.0040977422129949
1000,3360,2,3,1.0589946502195815,1.0590322760815762
1000,3360,2,3,1.0588640807996752,1.059009114237609
1000,3360,2,3,0.9443754203642459,0.9427336008203364
1000,3360,2,3,1.0841777195842204,1.0952426469114618
1000,3360,2,3,0.9876824468509862,0.9922397326637556
1000,3360,2,3,1.095545995618142,1.094584573210218
1000,3360,2,3,1.0420744641493596,1.0374754292345751
1000,3360,2,3,0.9998251793441314,0.9972552860898447
1000,3360,2,3,0.9876204948727231,0.992823299500221
1000,3360,2,3,1.0101176898679785,1.0085307592086374
1000,3360,2,3,1.0073355046790717,1.0152980764345607
1000,3360,2,3,1.0049069100285568,1.0045120063132689
1000,3360,2,3,1.0976641770211535,1.0927772635349904
1000,3360,2,3,0.99980443593296,0.9954556217422815
1000,3360,2,3,1.0082796091591817,1.0042624809348681
1000,3360,2,3,0.9473284750892871,0.946186433236755
1000,3360,2,3,0.9627473112698477,0.9656087231883485
1000,3360,2,3,0.9549805069827731,0.9550841606680206
1000,3360,2,3,0.9812570532663925,0.9769847707572362
1000,3360,2,3,1.0460979114616888,1.045147808262113
1000,3360,2,3,1.0107287124858573,1.009960725597823
1000,3360,2,3,1.0167903249622208,1.018203762506185
1000,3360,2,3,0.9678281418509551,0.9759127213564837
1000,3360,6,7,1.0275487474608787,1.01104765570485
1000,3360,6,7,1.056999635678136,1.0677443144535748
1000,3360,6,7,1.0623738653117425,1.0670062923192916
1000,3360,6,7,0.9598804406562967,0.9554380873815389
1000,3360,6,7,1.0062313289423666,1.012609845528707
1000,3360,6,7,0.9884146764418712,0.9912384153280287
1000,3360,6,7,0.9982551197029614,1.0094322341020068
1000,3360,6,7,0.9992851223321422,1.015006151440468
1000,3360,6,7,1.0234637618373605,1.025214308107531
1000,3360,6,7,0.983544812743416,1.0067094471687106
1000,3360,6,7,0.9820005074781447,0.9967041395778428
1000,3360,6,7,0.9794775817744543,1.0091809858403313
1000,3360,6,7,1.0419750052738697,1.040498354793176
1000,3360,6,7,0.9648242619044167,0.9644616171311303
1000,3360,6,7,1.0158272719229566,1.013985182319944
1000,3360,6,7,0.9860698551333574,0.9799700290638951
1000,3360,6,7,1.009849328396277,1.018715781521506
1000,3360,6,7,1.0277590196370072,1.0386564814265873
1000,3360,6,7,0.9998500328705278,1.0277120134843725
1000,3360,6,7,0.9812193039246311,0.9817391018901963
1000,3360,6,7,0.962572673850394,0.9762151607025397
1000,3360,6,7,1.025695814062136,1.023633386637552
1000,3360,6,7,1.030425637806258,1.0417903022931385
1000,3360,6,7,0.989230841963734,0.9878765546364343
1000,3360,6,7,0.9896649018835572,0.99935714454758
1000,3360,6,7,0.9866732336874784,1.004893728646735
1000,3360,6,7,0.962167503243519,0.9707576409586975
1000,3360,6,7,0.9844338140558633,0.9940373213641884
1000,3360,6,7,0.9818686166506174,0.9886816197511854
1000,3360,6,7,1.0145537735490187,1.0113235028015257
1000,3360,6,7,0.9884776761542741,0.9955731951450999
1000,3360,6,7,1.0245217584482473,1.0175135391377805
1000,3360,6,7,0.9799732626243509,0.9905047596042652
1000,3360,6,7,1.0205226623062285,1.0274380320456555
1000,3360,6,7,0.9690873345828918,0.9506358451268808
1000,3360,6,7,1.0294566006509853,1.033470083255652
1000,3360,6,7,1.0278867134378513,1.0332267733657392
1000,3360,6,7,0.9579292514373394,0.961343658573549
1000,3360,6,7,0.9665664147233629,0.9786776504190229
1000,3360,6,7,0.978919093159822,0.9687240687069938
1000,3360,6,7,1.0508094727773716,1.0542615548615217
1000,3360,6,7,1.0107524746192709,1.0063169151996303
1000,3360,6,7,0.9844494637667429,1.003270636089363
1000,3360,6,7,1.0245645797072638,1.036661316162831
1000,3360,6,7,1.0575645802174227,1.0463248304244568
1000,3360,6,7,0.9849121981837692,0.9816135689453033
1000,3360,6,7,1.0111766792331478,1.0072756444603392
1000,3360,6,7,1.028343931776387,1.0423131023829781
1000,3360,6,7,0.9981676977702799,0.9937137888773168
1000,3360,6,7,1.01948753993982,1.0476450941412503
1000,3360,10,11,1.0244504898954672,1.026686100384475
1000,3360,10,11,0.964851092326233,0.9688020250671214
1000,3360,10,11,1.0696136856138199,1.0493958424426926
1000,3360,10,11,0.994084051081337,0.987113651944956
1000,3360,10,11,0.9772845067365113,0.986166674300776
1000,3360,10,11,0.9836106873741792,0.9865192304738694
1000,3360,10,11,0.9853237535172324,0.9904337160523714
1000,3360,10,11,0.9835939626238537,0.9771852501902981
1000,3360,10,11,1.0543570650034166,1.050115937648598
1000,3360,10,11,1.0132897723438425,1.010630308395206
1000,3360,10,11,0.9852414058062132,0.9940721902796857
1000,3360,10,11,0.9659341484191951,0.9955960889590837
1000,3360,10,11,1.0447095823656736,1.0226453702476908
1000,3360,10,11,0.967384629411647,0.9864239093592266
1000,3360,10,11,0.9580480332224687,0.981393476321735
1000,3360,10,11,0.9697113136377924,0.9628640069342301
1000,3360,10,11,1.0087347199330803,0.9895337371970188
1000,3360,10,11,0.9798750794977389,1.0041677085448981
1000,3360,10,11,1.0286278486046467,1.050118469215308
1000,3360,10,11,0.9896850066013732,0.9910010790783051
1000,3360,10,11,1.0361515342012066,1.0484999621301265
1000,3360,10,11,1.0273812199571586,1.0384579011055173
1000,3360,10,11,0.9895410350022389,1.0223986497633881
1000,3360,10,11,1.0265835727795685,1.0342222283120222
1000,3360,10,11,0.9578084022317748,0.9639266041134574
1000,3360,10,11,1.0063447223413209,1.00819494325487
1000,3360,10,11,0.9813795164289827,0.9902763420459599
1000,3360,10,11,1.0066351104502507,1.011269380621388
1000,3360,10,11,1.0188023835142066,1.0116887149821892
1000,3360,10,11,1.0412340254137962,1.0455523803079814
1000,3360,10,11,1.025340113424732,1.009659205904142
1000,3360,10,11,1.0589733704535391,1.0493608192132755
1000,3360,10,11,0.984565188079344,0.9982330064062472
1000,3360,10,11,0.9916290713930221,0.9835362698574511
1000,3360,10,11,0.9624161404002727,0.9607783757288411
1000,3360,10,11,0.9818891990236869,0.9843214886890334
1000,3360,10,11,1.0085640344249849,1.008771040510875
1000,3360,10,11,1.0434237916274989,1.0492717800017155
1000,3360,10,11,0.9360634250195881,0.9476782911352205
1000,3360,10,11,0.9439413111055327,0.9803875293906466
1000,3360,10,11,1.0573053252159113,1.0700037265961684
1000,3360,10,11,0.9351482822111205,0.946984713955611
1000,3360,10,11,0.9979208436289736,0.9996764230077776
1000,3360,10,11,1.0877015926902833,1.0726045507197945
1000,3360,10,11,1.0194406680785175,1.0150538419382475
1000,3360,10,11,0.986744497926408,0.979471813250486
1000,3360,10,11,0.9974317478717529,1.001121224404
1000,3360,10,11,1.0084118801471633,1.0040656261573646
1000,3360,10,11,1.0048216171709616,0.9943884661814826
1000,3360,10,11,1.0034145708786641,0.9925609782662849
1000,3360,14,15,1.015743826093203,1.0245465520226478
1000,3360,14,15,1.0245573866058861,0.9804453619278115
1000,3360,14,15,1.0009690955493433,1.0137755626076663
1000,3360,14,15,1.0307918458346368,1.0235111459292827
1000,3360,14,15,1.0121419070533744,0.9966149651958179
1000,3360,14,15,1.0252800256135257,1.0114338304691226
1000,3360,14,15,0.9836979610780074,0.9858609866110856
1000,3360,14,15,0.9770080899630313,0.9958557599124624
1000,3360,14,15,0.9728416478003342,0.9742615366524392
1000,3360,14,15,0.9488166090568066,0.9684988764451216
1000,3360,14,15,1.030149913061109,1.0235838924293807
1000,3360,14,15,1.0034390464333407,1.0034282834276569
1000,3360,14,15,1.034839836261392,1.0575970545568156
1000,3360,14,15,0.9980870283613925,0.988279509667768
1000,3360,14,15,0.9715516014325533,0.9890564503313122
1000,3360,14,15,0.9789684771525768,0.9988765238066465
1000,3360,14,15,1.0119439484101325,1.0246702462390038
1000,3360,14,15,0.9796668110138145,0.9801533381021321
1000,3360,14,15,0.9957659750218039,0.9880232659467325
1000,3360,14,15,0.9777724523633656,0.9734311432213993
1000,3360,14,15,0.9946874172550935,1.0011167683242195
1000,3360,14,15,0.9926937761338611,1.000788354036302
1000,3360,14,15,0.9765065297020433,0.9756828760369987
1000,3360,14,15,1.001106798574666,0.9833220714346586
1000,3360,14,15,0.9964938481479813,1.0179699696541706
1000,3360,14,15,1.0735856892079927,1.0636877546309909
1000,3360,14,15,0.9819103088049643,0.9894778237597838
1000,3360,14,15,0.9690456411927106,0.9509653971492744
1000,3360,14,15,0.9507264682141557,0.9421286054276382
1000,3360,14,15,1.0810598561794973,1.0555202608509753
1000,3360,14,15,0.9959882602257346,1.0043305405197214
1000,3360,14,15,0.9743513080439465,0.9866140975033617
1000,3360,14,15,1.0026527485763599,0.9783771179945384
1000,3360,14,15,0.9670187336330093,0.9580569971145426
1000,3360,14,15,0.9702198540969498,0.9682601067936057
1000,3360,14,15,0.9895577601842056,1.0008182157271959
1000,3360,14,15,0.9819343313254456,0.9862259777460851
1000,3360,14,15,0.9812063700380268,0.9723281474845616
1000,3360,14,15,0.97588495673486,0.9874028775530592
1000,3360,14,15,0.9837342152500717,1.0006489672569747
1000,3360,14,15,1.0113317100295844,0.999411992354642
1000,3360,14,15,0.9525257854312482,0.9558453546010339
1000,3360,14,15,1.023562642570492,1.0211469131321909
1000,3360,14,15,0.9591382106620379,0.9559788764522014
1000,3360,14,15,1.0009561091537453,0.9968837038214643
1000,3360,14,15,1.0355419879261636,1.0496803004931938
1000,3360,14,15,1.0036406719011308,1.0097991564269402
1000,3360,14,15,1.0338676577972608,1.0106861993123684
1000,3360,14,15,1.018372070141258,1.0000134535360867
1000,3360,14,15,1.0179247653192351,0.996580957754877
1000,3360,18,19,0.9294305561037532,0.9335010320214908
1000,3360,18,19,1.0077010218945164,1.0089443385026624
1000,3360,18,19,0.971997605674959,0.9925357218042565
1000,3360,18,19,1.015662506921125,0.9827652460509133
1000,3360,18,19,1.0281715697108458,1.0137995456573823
1000,3360,18,19,1.0023690709631106,0.9851632157784265
1000,3360,18,19,1.0353330867338133,1.0056389847921636
1000,3360,18,19,0.9866314175146562,0.9965694086567315
1000,3360,18,19,1.009571174177479,1.0221487183202993
1000,3360,18,19,1.02584840082221,1.0008105966827874
1000,3360,18,19,1.016517294092656,1.013338047508309
1000,3360,18,19,0.9887492066731982,1.0105163495670708
1000,3360,18,19,0.9952234060792904,1.022423127154603
1000,3360,18,19,0.9834584282719002,0.9958034309406367
1000,3360,18,19,1.0171010578170792,1.0106191763836687
1000,3360,18,19,1.0038002254562937,1.0080459363769312
1000,3360,18,19,1.0883735310055973,1.042621730132071
1000,3360,18,19,0.9841702043495838,1.0107120210931118
1000,3360,18,19,0.9304213908527156,0.9636935994157371
1000,3360,18,19,1.0525375037407771,1.0402355926468887
1000,3360,18,19,1.0379202506567848,1.0149348008337575
1000,3360,18,19,0.995898049795104,0.9870710176703629
1000,3360,18,19,0.9954203551592711,0.9890615633622177
1000,3360,18,19,0.980655522385011,0.9675993649096695
1000,3360,18,19,0.9915213523583742,1.029556245939065
1000,3360,18,19,0.9829348036000405,0.993343248424876
1000,3360,18,19,0.9818666092129223,1.009884387288135
1000,3360,18,19,0.9733500741691059,0.9623221550948222
1000,3360,18,19,0.9963379754707494,1.0003551699805489
1000,3360,18,19,0.9842821280174154,1.0065389615197435
1000,3360,18,19,1.0225723936351867,1.0059822141120922
1000,3360,18,19,0.9819682338925143,0.9985991514110211
1000,3360,18,19,0.9589378068577654,0.9683168993119989
1000,3360,18,19,0.9803412784503028,0.9848716014206415
1000,3360,18,19,0.9625541508586262,0.9718750700506936
1000,3360,18,19,0.9866952075254418,1.0017835105809645
1000,3360,18,19,0.9832667597666115,0.976095323862845
1000,3360,18,19,0.9373484247742665,0.9575333697965819
1000,3360,18,19,1.0475097904134607,1.0223649948124152
1000,3360,18,19,0.9813675815641612,0.9791326614358239
1000,3360,18,19,0.9798983199851717,0.979968605777995
1000,3360,18,19,0.9725275103524996,0.9649905103453459
1000,3360,18,19,1.0061535812042843,1.000594181156305
1000,3360,18,19,0.9581301588926991,0.9608624854033059
1000,3360,18,19,1.0174988746173692,1.0005637384426886
1000,3360,18,19,1.0037762278426416,1.0202727433723517
1000,3360,18,19,0.9875686034855209,0.994105732926995
1000,3360,18,19,0.9906697290460627,0.994189065282945
1000,3360,18,19,1.0122474883445918,1.019191273012675
1000,3360,18,19,1.033450367727275,1.0262463430026316
1000,7419,2,3,0.9923370582022413,0.9917502643057985
1000,7419,2,3,1.010908423354654,1.0092717117314112
1000,7419,2,3,1.0018986104965903,1.003026366685637
1000,7419,2,3,0.991472183439654,0.9925654189112847
1000,7419,2,3,1.0096568644352577,1.0101472690632751
1000,7419,2,3,1.0008905476125003,0.9983974889541268
1000,7419,2,3,1.0020190234394457,1.0023029076490308
1000,7419,2,3,0.9843696140457675,0.9862823025081662
1000,7419,2,3,1.0100109719560917,1.012150501417166
1000,7419,2,3,1.0268223555782814,1.0290098575419162
1000,7419,2,3,0.9957928567875015,0.9949201915608177
1000,7419,2,3,0.9872737746162243,0.9858671777810081
1000,7419,2,3,1.0233279574713798,1.0222505321559214
1000,7419,2,3,0.9684585039191237,0.9704985179152333
1000,7419,2,3,0.982929315086277,0.9838451429732715
1000,7419,2,3,1.0050835143148424,1.006774654719906
1000,7419,2,3,1.0400341747224764,1.0402316827565832
1000,7419,2,3,1.0070310296998664,1.0064973672538904
1000,7419,2,3,0.9961929351191676,0.9916171317906687
1000,7419,2,3,0.9966197356302496,0.9936433842245402
1000,7419,2,3,1.0083256046348366,1.005343719297554
1000,7419,2,3,0.9979250759049717,0.9919891492755153
1000,7419,2,3,1.0079790037104899,1.0081785749538812
1000,7419,2,3,1.0080350640420235,1.0100514577061879
1000,7419,2,3,0.9899635824729869,0.9898029575793257
1000,7419,2,3,1.006818681736863,1.0067286972050993
1000,7419,2,3,1.0096153205264682,1.011059428010167
1000,7419,2,3,0.9796919515125968,0.9783760818574477
1000,7419,2,3,0.9973470978861264,0.996375295956317
1000,7419,2,3,0.994552600010221,0.9960464460844045
1000,7419,2,3,1.001067988320601,1.0031312478144452
1000,7419,2,3,0.9837480080954369,0.9849875433762427
1000,7419,2,3,1.0359474785785696,1.0396672232863946
1000,7419,2,3,1.01661616904403,1.0191495417726912
1000,7419,2,3,0.9883131310743097,0.9862439385978213
1000,7419,2,3,1.005210474836705,1.0079736370181924
1000,7419,2,3,0.9883610914505765,0.9888106116457862
1000,7419,2,3,0.9945601593226248,0.9968797974090143
1000,7419,2,3,0.9903854953817199,0.9883508033721923
1000,7419,2,3,0.9710226631103239,0.969167398673411
1000,7419,2,3,0.9955636371451421,0.9955199913590121
1000,7419,2,3,0.9829111099231846,0.9828184591039107
1000,7419,2,3,1.0054949500715837,1.0060087394334962
