std,stdl,ho,hol,point,spring_rank,N,M,K1,K2,trainsize,rep
-1.845443515421405,-1.8947132180354778,-1.8396686221156342,-1.8905133975811972,-14.204256724889252,-1.8689671251592654,1000,1000,2,4,0.13182567385564073,10
-8.169045154441525,-8.362427489907315,-7.976342571765624,-8.310509651502624,-59.096856527644576,-8.298678725251156,1000,1500,6,8,0.06309573444801933,8
-11.00634078506768,-10.767040870508751,-10.587909955022104,-10.674946201147492,-78.80565367596037,-10.642662536265306,1000,1000,6,10,0.05248074602497726,1
-10.816902675944364,-10.772470286361356,-10.692838055069267,-10.72978957304868,-45.52943038221101,-10.697572535142692,1000,1000,6,10,0.012022644346174132,7
-8.248226242241284,-8.407914749104052,-8.095977573657539,-8.372595312807148,-62.55551687972981,-8.374883912127826,1000,1500,6,8,0.04365158322401661,5
-10.451347853469834,-10.513182781968762,-10.217440547732258,-10.457203700200989,-76.34512339462054,-10.369193521939978,1000,1500,8,8,0.03019951720402016,7
-1.5499413150810286,-1.6295654338888705,-1.5413979041635104,-1.6185131317804435,-6.2890065716762935,-1.6554532454704232,1000,1500,3,3,0.47863009232263826,6
-1.8230156713083419,-1.8414291684152067,-1.8172401488856158,-1.8368189164244264,-13.751756365448,-1.8479425585263092,1000,1000,2,4,0.13182567385564073,7
-7.804644314506603,-8.4794797472402,-7.428629333032062,-8.20294139590685,-23.85341564540445,-8.187394189186302,1000,1500,6,8,0.19054607179632474,2
-6.398177604917492,-6.527557418924933,-6.221417453433784,-6.4557262251725165,-48.59631154595718,-6.407979703743074,1000,1500,5,7,0.07585775750291836,6
-1.7871854359069006,-1.7878023524701165,-1.7864391159876518,-1.7870535046308238,-3.933072386817896,-2.078454327971629,1000,1500,3,3,0.012022644346174132,4
-9.455665924611619,-9.402846038274493,-9.141543750149308,-9.342964503764833,-72.39770829807388,-9.401707037699893,1000,1000,6,9,0.06309573444801933,14
-1.743176915866171,-1.7493630799977085,-1.736261878711196,-1.742648615438312,-14.995323940703678,-1.768106945087806,1000,1500,3,3,0.13182567385564073,1
-1.8116789293640951,-1.8226542362749987,-1.8087210438793058,-1.8197750898018215,-8.256754853404521,-1.8427176678526196,1000,1000,2,4,0.05248074602497726,2
-1.735940727665089,-1.7488508296919043,-1.7328016449833836,-1.7455884178769163,-13.937674381867437,-1.742288173514677,1000,1500,3,3,0.09120108393559097,15
-1.883765277669788,-1.8992655887709906,-1.8845639477948675,-1.8992854866124775,-5.416615816147993,-1.883049780737844,1000,1000,2,4,0.03019951720402016,18
-10.747621948884323,-10.583332808937811,-10.583375919897824,-10.556828974153639,-55.599741178946296,-10.585685824684479,1000,1500,8,8,0.012022644346174132,12
-9.54904071818146,-9.565558011291412,-9.317340371442857,-9.501345890420309,-71.12869406183944,-9.448605311494784,1000,1000,6,9,0.05248074602497726,3
-10.839777260261911,-10.577189751503635,-10.403595558929057,-10.485202863334294,-80.9257965943875,-10.487940768860875,1000,1000,6,10,0.05248074602497726,15
-6.585243403111962,-6.581519587988575,-6.550841683834606,-6.572639604304023,-26.056186304855753,-6.612256263802583,1000,1500,5,7,0.01,6
-9.630421136468662,-10.273061164127672,-9.143040230231112,-10.027187892541372,-29.994040413613053,-9.865222526887665,1000,1000,6,10,0.22908676527677735,11
-5.182056166107287,-6.0550603000266925,-5.062824601987042,-5.822138967394525,-6.133919494781566,-5.855935342587685,1000,1500,5,7,0.5754399373371569,13
-10.263854503268888,-10.453764449154301,-9.773621866868769,-10.305972917829495,-61.45114559726812,-10.09818821574542,1000,1500,8,8,0.07585775750291836,9
-2.6011656862050705,-2.6548831077150146,-2.5908283647323462,-2.6479968818996227,-21.347220060611832,-2.6194888412710506,1000,1000,2,5,0.13182567385564073,8
-1.8515455916504036,-1.8612257914508674,-1.8379625186829334,-1.851860877296049,-14.276545325515658,-1.900161591027495,1000,1000,2,4,0.22908676527677735,17
-1.7375034117774317,-1.743678425803211,-1.7370877260075812,-1.7437177053915824,-10.01253254615307,-1.7784620626915206,1000,1500,3,3,0.06309573444801933,8
-8.637431101478949,-8.590647755032867,-8.547521005173685,-8.579311835039848,-43.096795574867706,-8.652826336742947,1000,1500,6,8,0.012022644346174132,2
-5.307335906566923,-6.054164753263693,-5.194302156364242,-5.910937154666001,-7.170262934548203,-6.152713230542597,1000,1500,5,7,0.47863009232263826,10
-9.634649203502493,-9.650343743869081,-9.569440894669377,-9.64194842222703,-45.959034621758036,-9.675834419664639,1000,1000,6,9,0.017378008287493755,19
-8.54492090038968,-8.552129639992987,-8.392627869541545,-8.502016470394077,-57.24625985166419,-8.437863276549386,1000,1500,6,8,0.025118864315095794,19
-1.71874393139051,-1.792785524530028,-1.7043433499533382,-1.7795588920310565,-10.296174808925553,-1.7713092973095814,1000,1000,2,4,0.47863009232263826,5
-9.547293708530722,-9.60271262673261,-9.348556058071582,-9.56233387579025,-70.7200922591236,-9.56492052182355,1000,1000,6,9,0.04365158322401661,10
-1.7790101783369474,-1.79243057736965,-1.776318333503256,-1.789691539129751,-7.632530613615036,-1.770859731428422,1000,1500,3,3,0.03019951720402016,9
-9.22957865136389,-9.3459346017406,-8.787827019181098,-9.213650062599301,-46.02583061232409,-9.129227376759113,1000,1000,6,9,0.15848931924611134,6
-10.761688204429984,-10.748219215786557,-10.671539032554177,-10.726442781120724,-39.809884088239826,-10.774994985403692,1000,1000,6,10,0.01,8
-2.5191086865366863,-2.5201295425353964,-2.5145407544335403,-2.517219950455546,-3.8117729977444816,-2.66188029675127,1000,1000,2,5,0.01,15
-2.6312511560962313,-2.643034120646147,-2.6212533747254634,-2.635266713945298,-14.699456658518926,-2.635147673717017,1000,1000,2,5,0.05248074602497726,3
-9.624097523953004,-9.609957103848132,-9.436386375408334,-9.574924760541014,-69.89002882425032,-9.522433549932108,1000,1000,6,9,0.03630780547701014,13
-1.8262513685010848,-1.8278250018328692,-1.8234145541741265,-1.8253105068522997,-6.269874138990643,-1.850440967239836,1000,1000,2,4,0.03630780547701014,2
-6.329239098515419,-6.538300326310762,-6.1302634628553365,-6.434169587311692,-38.63664725029973,-6.305948503879675,1000,1500,5,7,0.1096478196143185,2
-10.926491695362332,-10.769273202586353,-10.670348194987339,-10.692868700637817,-71.61075845762629,-10.747345072958293,1000,1000,6,10,0.03019951720402016,14
-6.561810658731929,-6.589131560395827,-6.517954609092097,-6.580087047524243,-35.583577611701465,-6.696012248724366,1000,1500,5,7,0.017378008287493755,13
-8.529888745768433,-9.885410537814586,-8.300208949376293,-9.51383740570469,-11.026376526468406,-9.548010644948384,1000,1500,8,8,0.3981071705534973,8
-1.7980078576863785,-1.7999212768128434,-1.7959694044796952,-1.7978039461647133,-3.7239920675250717,-2.1995714567042306,1000,1500,3,3,0.012022644346174132,11
-7.075547867782218,-8.104274855360027,-6.875207418043721,-7.813040097952098,-8.937938262216823,-7.945230041177759,1000,1500,6,8,0.3981071705534973,2
-7.973253108797758,-9.775982912771788,-7.894323202833726,-9.174815368100878,-9.154073018082144,-9.41266792222115,1000,1500,8,8,0.8317637711026709,17
-8.251890229074041,-8.412911215100205,-7.852682922214731,-8.270955081317828,-44.1975220178515,-8.215038913379988,1000,1500,6,8,0.1096478196143185,4
-6.525974865889138,-6.583131753863479,-6.472447724884082,-6.5672385561223106,-39.97258296658924,-6.524805085710917,1000,1500,5,7,0.020892961308540396,12
-2.528962749466249,-2.583016394460544,-2.501602190339301,-2.563981400981758,-20.27346207035732,-2.5327688543722653,1000,1000,2,5,0.19054607179632474,16
-6.458908511856622,-6.623473005547452,-6.215069667914125,-6.48288373498772,-37.55319553294087,-6.380340066742299,1000,1500,5,7,0.13182567385564073,3
-1.713438859076792,-1.7780976340951555,-1.6925131555395707,-1.761738453879486,-8.37035756754004,-1.80061326729882,1000,1000,2,4,0.5754399373371569,19
-8.287250757790993,-8.47751017130563,-8.001251116575656,-8.359989695676969,-56.760500502701916,-8.24684988539525,1000,1500,6,8,0.07585775750291836,17
-2.521552521104643,-2.521586207826082,-2.5169054146970864,-2.5186020095795483,-4.0258777775627665,-2.6645534483567697,1000,1000,2,5,0.012022644346174132,15
-9.705683643042498,-9.750841018720003,-9.654156729110962,-9.727822238442293,-32.24084866610432,-9.65088064500414,1000,1000,6,9,0.01,15
-6.579459216673619,-7.84502052273264,-6.528517666187185,-7.466803827032454,-7.494390457145411,-7.71397826323411,1000,1500,6,8,0.8317637711026709,13
-8.14889077295945,-8.295531271074765,-7.773544751559418,-8.178448423503943,-35.72876415714595,-8.113461038419775,1000,1500,6,8,0.13182567385564073,9
-2.497463381096245,-2.5294842469885186,-2.4849632911911965,-2.5221442446764324,-20.644614028167485,-2.545059056732157,1000,1000,2,5,0.13182567385564073,11
-10.562450232235673,-10.592887474027277,-10.45218579439756,-10.563549207797147,-60.96583324908111,-10.568060547750726,1000,1000,6,10,0.020892961308540396,3
-9.575313220340496,-9.56910730408694,-9.252372956939595,-9.498480988765461,-68.83683681351248,-9.413863484945718,1000,1000,6,9,0.07585775750291836,13
-8.348357450846242,-10.24477695716326,-8.147610835167367,-9.726306241588816,-10.842914919543231,-9.629941842794823,1000,1500,8,8,0.3981071705534973,4
-6.606049952632213,-6.6062249171821215,-6.476997447579149,-6.552491125778372,-49.18762760153303,-6.503951742893158,1000,1500,5,7,0.04365158322401661,5
-1.7052615029443507,-1.72753575351536,-1.7029175670787113,-1.725375091004924,-15.461931640547977,-1.7345312157006523,1000,1500,3,3,0.1096478196143185,0
-2.6014777807930485,-2.5975265770063047,-2.596388025853498,-2.595306177953722,-7.04088547395186,-2.7201277223126596,1000,1000,2,5,0.014454397707459272,6
-9.432661333554327,-10.531132865230237,-8.993779391827758,-10.153449043552339,-22.242016680118265,-9.945314799247239,1000,1500,8,8,0.19054607179632474,4
-6.544627943376577,-6.627611681458797,-6.302358228004559,-6.520113559577913,-43.544216119453345,-6.512067025007375,1000,1500,5,7,0.09120108393559097,5
-6.585054020011307,-6.589815961385927,-6.481472689957872,-6.561733089317649,-49.13140139884023,-6.493431338425387,1000,1500,5,7,0.03630780547701014,17
-10.919444543214329,-10.840467514004152,-10.504106009362271,-10.706395054494328,-78.83193780885004,-10.578034334877984,1000,1000,6,10,0.05248074602497726,8
-5.754327530911862,-6.336125388368303,-5.56575485828063,-6.1730383429746905,-15.24695994221366,-6.19584186870548,1000,1500,5,7,0.2754228703338166,1
-10.68195353728028,-10.564460128586052,-10.555197122529094,-10.549942533608702,-50.35895616204546,-10.586202029041365,1000,1500,8,8,0.01,12
-8.259354987754568,-8.468737633269091,-7.991092977057367,-8.362313381063569,-58.012241180187566,-8.345915447890597,1000,1500,6,8,0.07585775750291836,1
-8.628264854248352,-10.413183912779704,-8.366261341375733,-9.882172044773093,-12.185720518960801,-9.659634753527751,1000,1500,8,8,0.3311311214825911,4
-6.4104653457948055,-6.611064005892614,-6.228317363504719,-6.5275653659055335,-42.27857372357394,-6.594422689026743,1000,1500,5,7,0.1096478196143185,19
-6.483983435486666,-6.547737446958197,-6.3871326453355195,-6.522432774311707,-48.70971268812366,-6.460862475197989,1000,1500,5,7,0.03630780547701014,12
-8.435438848758967,-10.064283047540652,-8.222520155918577,-9.566917200484184,-9.603722575217446,-9.867325826905624,1000,1500,8,8,0.47863009232263826,17
-6.584442556512253,-6.569150328895579,-6.447250166186617,-6.536212870792094,-49.56513311423648,-6.496265456167155,1000,1500,5,7,0.05248074602497726,17
-1.780325547839655,-1.7832922561783853,-1.7798202389857396,-1.7826510434566185,-4.675298124623578,-1.9770792050493005,1000,1500,3,3,0.017378008287493755,4
-10.62466528488906,-10.659978885570482,-10.441215738670206,-10.62028199517043,-71.36691575735583,-10.564081027926381,1000,1000,6,10,0.03019951720402016,4
-6.8209812717353415,-7.921563305940192,-6.65742321995189,-7.67274245180787,-10.173421379580988,-7.787746608879753,1000,1500,6,8,0.3981071705534973,8
-1.7953197605881404,-1.7976815154108998,-1.7938486684700392,-1.7962102711648076,-2.587486802351573,-2.1501697782263745,1000,1500,3,3,0.01,9
-2.6118582897838456,-2.623993572940641,-2.6051477857487337,-2.619604827817069,-12.932797823770617,-2.631829046850759,1000,1000,2,5,0.04365158322401661,9
-1.7602410946337457,-1.7802454657308244,-1.7563794533707182,-1.775829064067517,-12.08929318662966,-1.8283516775332491,1000,1500,3,3,0.06309573444801933,16
-9.734192895130349,-9.705682748073658,-9.628052181312606,-9.68015442482386,-49.93747652319399,-9.675508945592952,1000,1000,6,9,0.017378008287493755,18
-6.582369857092156,-6.626560417831921,-6.471073197434807,-6.58055508958114,-48.44177614819468,-6.472088888797125,1000,1500,5,7,0.03630780547701014,7
-7.4235714053191275,-8.156896424524938,-7.14620135899061,-7.903213612496454,-15.908874842505544,-7.934998746604666,1000,1500,6,8,0.2754228703338166,13
-1.6896607383601636,-1.710581808197791,-1.6835187898964938,-1.7046508613487161,-14.48628944767476,-1.74926371678737,1000,1500,3,3,0.19054607179632474,10
-9.077617430064592,-9.419355961186676,-8.62090451298155,-9.205668180190452,-32.8755929148808,-9.18703740636195,1000,1000,6,9,0.22908676527677735,8
-8.39303504557096,-10.079562105906097,-8.202571015734108,-9.703510930209896,-10.756949531972516,-9.897819307553876,1000,1000,6,10,0.6918309709189366,13
-1.7934474936047438,-1.825350781731481,-1.7869357474242762,-1.820672981165904,-15.18622047929284,-1.8233660047710594,1000,1000,2,4,0.19054607179632474,11
-1.7951701815234566,-1.806113598914282,-1.7929298697154508,-1.805379796618534,-8.742743447572995,-1.8122922120984644,1000,1000,2,4,0.05248074602497726,8
-8.466913412204734,-8.436584969929823,-8.408053565604773,-8.435778917147973,-42.16115928338027,-8.520663723345224,1000,1500,6,8,0.014454397707459272,16
-9.34165366510409,-9.475202392525127,-9.130755278192355,-9.418309981613469,-70.82810305714099,-9.301615316399847,1000,1000,6,9,0.06309573444801933,0
-2.5825009214061496,-2.5861348198945286,-2.581133941472699,-2.5851183797814934,-7.3088780703981175,-2.5923953331340535,1000,1000,2,5,0.020892961308540396,7
-6.341939412895356,-6.658264233515831,-6.080993598734105,-6.469439947218209,-29.681388418390995,-6.324475245007104,1000,1500,5,7,0.15848931924611134,0
-8.597289173789665,-8.554056867004746,-8.378589070103558,-8.483819915467006,-66.92264105060111,-8.449416204684388,1000,1500,6,8,0.03630780547701014,1
-2.5853620202574583,-2.5808425003957605,-2.582721756672604,-2.5794501685346747,-4.7892970831414825,-2.7404572363874786,1000,1000,2,5,0.017378008287493755,14
-8.1464111846376,-9.323589071265744,-7.830052491365166,-8.891585745165608,-12.378099563018328,-8.942280813780181,1000,1000,6,9,0.47863009232263826,4
-9.101787609828598,-10.224907166980387,-8.772645001800983,-9.860376601761283,-15.339004446511929,-9.770462202073292,1000,1500,8,8,0.2754228703338166,2
-1.79906445036961,-1.8453251688828451,-1.7830261705334394,-1.829710860013048,-14.730855941221217,-1.8035945303376428,1000,1000,2,4,0.3311311214825911,4
-5.5935856938724235,-6.13127622520602,-5.392318443587209,-5.96183250788667,-10.113304649558671,-6.0288141363272985,1000,1500,5,7,0.3311311214825911,14
-8.414942778986019,-8.474693445793202,-8.214538911456883,-8.417932356941435,-65.03092850728449,-8.291220448103713,1000,1500,6,8,0.04365158322401661,18
-9.486108655608327,-9.513495645144136,-9.393018443403882,-9.502912295699476,-58.6567486078386,-9.62938594887185,1000,1000,6,9,0.025118864315095794,11
-1.728623223641058,-1.7434704586029768,-1.7243864721767972,-1.7391233606759295,-14.352311481728565,-1.7301482537742823,1000,1500,3,3,0.1096478196143185,4
-6.67131406138328,-6.645053852288182,-6.590240029364649,-6.615505559950781,-35.92355768116966,-6.701031636587988,1000,1500,5,7,0.017378008287493755,2
-1.749101974313051,-1.7666402067478333,-1.7463005628952109,-1.7642288279676248,-11.763119393400396,-1.7837403448853548,1000,1500,3,3,0.06309573444801933,14
-1.6719035509004543,-1.708712608295185,-1.6512172779146077,-1.6929492547380687,-9.021385867642305,-1.7641289622097196,1000,1000,2,4,0.5754399373371569,7
-10.814890465235246,-10.801279598285893,-10.737691521190783,-10.784602776194298,-41.491552741157705,-10.794286474139918,1000,1000,6,10,0.01,13
-10.621442113319148,-10.595675471746542,-10.47260215167691,-10.559839967556194,-60.32121928350156,-10.560690520213166,1000,1500,8,8,0.014454397707459272,2
-1.7975115032815352,-1.7970296455034764,-1.794486521853566,-1.7940902245167878,-6.940826156764704,-2.165755329042803,1000,1500,3,3,0.025118864315095794,10
-9.697015549468226,-9.622923569555399,-9.310387839605681,-9.51933201364586,-68.81804852500028,-9.445745511760304,1000,1000,6,9,0.07585775750291836,1
-7.929276558161019,-9.02862079780586,-7.638747776617419,-8.718930648636393,-14.703460888625786,-8.923299296822323,1000,1000,6,9,0.47863009232263826,3
-9.604139993474654,-9.59951550880351,-9.403415418528612,-9.56020525194829,-70.66852929254692,-9.507043937829009,1000,1000,6,9,0.04365158322401661,13
-1.8390037011107339,-1.8474108950855326,-1.8245377746823153,-1.834941419326492,-14.060101859575871,-1.8341074165144649,1000,1000,2,4,0.15848931924611134,3
-1.8758988532168257,-1.8715850906225235,-1.8735382332292296,-1.8697122536894366,-5.926278130674839,-1.9386057325374126,1000,1000,2,4,0.03630780547701014,13
-1.7791439566027434,-1.7863532996033438,-1.7774700396144234,-1.7845947022998716,-5.841982955807852,-2.034174173027957,1000,1500,3,3,0.025118864315095794,16
-9.464980473505548,-9.555356710681146,-9.389074005762,-9.523221235222735,-44.442802247725936,-9.502363058972522,1000,1000,6,9,0.014454397707459272,9
-10.427410938945393,-10.775359359041408,-9.846833306332854,-10.519046891634131,-47.44072647248045,-10.337727398775312,1000,1000,6,10,0.15848931924611134,8
-6.56605861640811,-6.6071662515693745,-6.534744667958368,-6.597286131793481,-30.057631584448494,-6.853878210430493,1000,1500,5,7,0.012022644346174132,12
-2.5441929469617857,-2.56942595537347,-2.525177559621509,-2.5584811167131787,-19.079445016617424,-2.5474511862055103,1000,1000,2,5,0.09120108393559097,16
-6.2591682561057675,-6.436471325988479,-6.131627953397562,-6.407090065250944,-49.57987870710704,-6.364568204487789,1000,1500,5,7,0.07585775750291836,16
-2.540815916404672,-2.5606829865218166,-2.526412528489598,-2.5548667317647142,-15.595524909465327,-2.613013277065328,1000,1000,2,5,0.06309573444801933,16
-8.295545319717743,-8.448432775500471,-8.097411828058332,-8.376522702796208,-63.57923471459871,-8.347550468053345,1000,1500,6,8,0.05248074602497726,0
-2.446741373916463,-2.474946510680045,-2.433923014499415,-2.4676936470299666,-18.294897399892182,-2.4856096942356025,1000,1000,2,5,0.09120108393559097,18
-1.7917849832669304,-1.7951269341695903,-1.7907137243170295,-1.7938712717653176,-2.575603288486677,-2.087009607840271,1000,1500,3,3,0.01,2
-10.8448724209256,-10.836760720478713,-10.601089664848535,-10.745141227392006,-68.28397586405981,-10.676173397959882,1000,1000,6,10,0.025118864315095794,8
-8.25858854067402,-9.856460309036255,-8.101394504321346,-9.415408458239906,-9.148195368456241,-9.796062964272528,1000,1500,8,8,0.5754399373371569,9
-8.935226813380863,-10.236103980989046,-8.62637903429254,-9.902189273816436,-15.323019163047018,-9.966046675306089,1000,1000,6,10,0.3981071705534973,10
-5.699965240922862,-6.29286599723649,-5.513262059627147,-6.10522228492026,-12.270185309457945,-6.03650221337155,1000,1500,5,7,0.3311311214825911,13
-2.5275081114323696,-2.5610767797960134,-2.5222301753385774,-2.555890002806103,-14.112622055079143,-2.645670506986846,1000,1000,2,5,0.05248074602497726,1
-1.7884664398760914,-1.791735876250247,-1.7877278698757797,-1.7908048038446656,-2.8072401240328957,-1.9313467188074256,1000,1500,3,3,0.012022644346174132,2
-7.32391054316928,-8.200923117655563,-7.080081232623264,-7.988192463976917,-20.093027914982397,-7.9632991222339635,1000,1500,6,8,0.22908676527677735,18
-8.009567443236271,-8.451083411227241,-7.7121775235354555,-8.280624108707253,-37.69904352192052,-8.198157202431522,1000,1500,6,8,0.13182567385564073,11
-2.2777343618193813,-2.376432826437982,-2.234427252355074,-2.339351028916349,-8.669933824062179,-2.4030674296382544,1000,1000,2,5,0.5754399373371569,15
-7.76764717552484,-9.512762561168971,-7.70295977914353,-9.02062072828167,-9.06019658391445,-9.232530279032813,1000,1500,8,8,0.8317637711026709,12
-1.3740325071387072,-1.4604765604878662,-1.3688342435633114,-1.4551535408141434,-2.681604282774109,-1.5937107007398614,1000,1500,3,3,0.8317637711026709,4
-6.424279512460182,-7.599761334761614,-6.3135799032951345,-7.283056089840852,-7.3031393387253605,-7.650892129475344,1000,1500,6,8,0.6918309709189366,10
-6.903489523131106,-7.980520445022682,-6.770556076458166,-7.610911004363603,-7.652984226575378,-7.868142270869177,1000,1500,6,8,0.5754399373371569,3
-2.6060342584194616,-2.6054189809125963,-2.6018771065611603,-2.6033214133681555,-4.545980529745381,-2.7116433409479455,1000,1000,2,5,0.01,16
-1.4386521140547979,-1.5629092291971487,-1.4256879399541547,-1.5452049286449503,-3.4660470916785338,-1.6102681971381254,1000,1500,3,3,0.6918309709189366,9
-1.7890475672289927,-1.7876963652933708,-1.7874560276427258,-1.786351929406652,-4.765192675248133,-1.8156231005051584,1000,1500,3,3,0.017378008287493755,17
-2.5781532418459836,-2.586650388421143,-2.5773007581635126,-2.5861961705573075,-4.569107133302709,-2.653929144460996,1000,1000,2,5,0.014454397707459272,4
-9.627618500198992,-10.52703820325191,-9.170510219039288,-10.165320115074401,-23.32878146717066,-10.047837169911748,1000,1500,8,8,0.19054607179632474,16
-10.526782349647965,-10.444641823447304,-9.974400285500167,-10.322426764803232,-56.92623099875312,-10.298186534040122,1000,1000,6,10,0.13182567385564073,9
-1.811679014383084,-1.8429253544954904,-1.801449790682176,-1.8320957903012114,-15.452888469826455,-1.8204265626781306,1000,1000,2,4,0.2754228703338166,4
-8.463508129232926,-8.479462781475789,-8.361167082787476,-8.45784555098606,-55.82920042589712,-8.477245098403351,1000,1500,6,8,0.025118864315095794,6
-7.984238020920088,-9.57988322584863,-7.835026393753249,-9.153041141825831,-9.287099753629539,-9.471210377712582,1000,1500,8,8,0.6918309709189366,18
-10.490485643639397,-10.507982317159254,-10.15896918474289,-10.436290575458594,-77.95149832019511,-10.42767716920436,1000,1500,8,8,0.04365158322401661,19
-1.6435622778142625,-1.6959592670022494,-1.636628278938305,-1.6900686774357703,-12.96735080900694,-1.693270845302633,1000,1000,2,4,0.3311311214825911,2
-7.889778925550794,-8.406265307504755,-7.582833811998086,-8.238643578450642,-32.03616913520221,-8.122687214286598,1000,1500,6,8,0.15848931924611134,14
-9.793712131220829,-9.680220560188165,-9.527961412362156,-9.598772898295975,-68.60549000024419,-9.63836794417914,1000,1000,6,9,0.03630780547701014,4
-1.3912793862606705,-1.5443382146812277,-1.3914163979884058,-1.5331158755881835,-2.4949453770832237,-1.612553648273909,1000,1500,3,3,0.8317637711026709,18
-1.8253501167606911,-1.8426761484976202,-1.8112245805829794,-1.8309715538153948,-15.806942420148161,-1.8183776316386997,1000,1000,2,4,0.22908676527677735,4
-6.50469464375694,-6.509360458206592,-6.389301711837658,-6.479261483026504,-48.53664732959462,-6.463933914127535,1000,1500,5,7,0.04365158322401661,14
-1.4855399198834387,-1.5657804850182044,-1.4761547097495937,-1.5564789891098634,-6.037114293674235,-1.6178048929214135,1000,1500,3,3,0.47863009232263826,12
-8.70686529279259,-9.970522942335434,-8.457710109836247,-9.627853522095275,-11.401931691817452,-9.837898238651421,1000,1000,6,10,0.5754399373371569,3
-6.036736578072117,-6.325226091801477,-5.86547839805907,-6.241999714252743,-24.665922515933218,-6.1768838194499205,1000,1500,5,7,0.19054607179632474,17
-6.396923740713125,-6.493904364593912,-6.27421944345501,-6.457559474489768,-49.56981591803325,-6.4123554383269425,1000,1500,5,7,0.06309573444801933,12
-6.0059435110995825,-6.474091203358238,-5.775250870160428,-6.316320003594465,-18.59166138740493,-6.274192472108586,1000,1500,5,7,0.22908676527677735,4
-8.019142452482164,-8.480576952380229,-7.645104610229192,-8.261198637378081,-36.13732039581226,-8.073284984612838,1000,1500,6,8,0.13182567385564073,10
-8.597972698299749,-8.558521169932206,-8.514648456250749,-8.534717760678596,-38.85037691556972,-8.579487424495506,1000,1500,6,8,0.012022644346174132,19
-7.818728142018109,-8.326060665508308,-7.509573044977441,-8.14834225482437,-33.39503864752165,-8.204593020701388,1000,1500,6,8,0.15848931924611134,17
-1.787453150634241,-1.785499454783327,-1.786823858939741,-1.7850351422298192,-3.569547493766086,-2.2211871548295385,1000,1500,3,3,0.014454397707459272,8
-9.7153598794087,-10.550241970719316,-9.299863043054566,-10.225174392868505,-30.87597604500782,-10.062616278182078,1000,1500,8,8,0.15848931924611134,16
-6.492290123448647,-6.563139572630775,-6.42927594994789,-6.546331555180366,-44.16901294642364,-6.4946361394065315,1000,1500,5,7,0.025118864315095794,12
-1.7211249721573911,-1.776955618494796,-1.70815101091833,-1.7708393056358165,-7.9043796997366735,-1.7889665366749539,1000,1000,2,4,0.5754399373371569,18
-7.221794101732991,-8.13448889161712,-6.982763587341041,-7.913762333518859,-14.84844041267557,-7.825932099231121,1000,1500,6,8,0.2754228703338166,18
-9.790626649394403,-10.484301890978283,-9.312710254331051,-10.227461348527378,-31.206254939966374,-10.120999747976123,1000,1000,6,10,0.22908676527677735,12
-6.016579164042614,-6.406263029537062,-5.799672149890083,-6.241771574377373,-18.469166894629623,-6.261342296190977,1000,1500,5,7,0.22908676527677735,5
-2.5633895394366917,-2.586641516963122,-2.5517167682166555,-2.5804168889243226,-19.908031849559258,-2.584533512007565,1000,1000,2,5,0.13182567385564073,9
-10.856283396308916,-10.822408227603702,-10.477516192253017,-10.707530291724474,-77.77760263750964,-10.70438944582396,1000,1000,6,10,0.06309573444801933,10
-5.1719369143482306,-5.892049064005615,-5.070676771127425,-5.756442110213895,-5.838290686765334,-6.047440722769181,1000,1500,5,7,0.8317637711026709,8
-10.649908366337366,-10.559764330977288,-10.521327823720002,-10.541581030712942,-55.52447480816373,-10.572095619936682,1000,1000,6,10,0.020892961308540396,11
-8.267973094250733,-10.023521145701329,-8.11110247970036,-9.585033904751917,-9.513216390751804,-9.85725972386995,1000,1000,6,10,0.8317637711026709,5
-10.631866640477767,-10.634187614273975,-10.51968825245119,-10.598540436018649,-55.83868359563463,-10.602656759805866,1000,1000,6,10,0.017378008287493755,3
-2.5705075642520634,-2.58599556704452,-2.5638448710626047,-2.5827507671275236,-15.893306210239027,-2.593150218169393,1000,1000,2,5,0.06309573444801933,7
-7.5112734824542455,-8.06064571839632,-7.290655826627448,-7.967283698697236,-29.25371990796351,-7.857647101934442,1000,1500,6,8,0.15848931924611134,5
-1.8584820963280788,-1.8609778502465717,-1.8585243223685766,-1.861349575255344,-1.8980557099435953,-1.9787597366903924,1000,1000,2,4,0.012022644346174132,6
-9.280647005207898,-10.510637475155727,-8.874030681324719,-10.068041305487322,-17.144390917006554,-9.935679259271279,1000,1000,6,10,0.3981071705534973,6
-2.5809650466146516,-2.5861268783206652,-2.5776203802680246,-2.5839409203116226,-9.004374822334581,-2.5955662792858534,1000,1000,2,5,0.025118864315095794,7
-2.599002767020559,-2.601365034070433,-2.5887869891308974,-2.595592281068516,-8.154516508327367,-2.74538797999914,1000,1000,2,5,0.025118864315095794,16
-8.04509794903897,-9.729235071740359,-7.874756623943786,-9.216466155300274,-9.142075162909373,-9.353363593500506,1000,1500,8,8,0.8317637711026709,3
-10.624426103527576,-10.549561901791822,-10.431663084986033,-10.514659055024474,-67.59264069831629,-10.51400608876632,1000,1500,8,8,0.017378008287493755,5
-2.443255590825272,-2.5122208494777443,-2.4164954418500466,-2.4909606100419754,-20.726838891130303,-2.471644529808994,1000,1000,2,5,0.19054607179632474,1
-1.5311932596161766,-1.5913402224653443,-1.520738959264771,-1.5759961786475427,-4.4481694729056755,-1.6883239855778704,1000,1500,3,3,0.5754399373371569,3
