prop_ho_greater_std,prop_hol_greater_std,N,M,K1,K2,trainsize,rep,model
0.5309278350515464,0.4422680412371134,1000,1000,7,8,0.03019951720402016,13,ho
0.48220064724919093,0.284789644012945,1000,1000,5,5,0.6918309709189366,16,ho
0.12658227848101267,0.1308016877637131,1000,1000,2,3,0.05248074602497726,6,ho
0.5938697318007663,0.3888888888888889,1000,1000,5,5,0.47863009232263826,10,ho
0.6593103448275862,0.3793103448275862,1000,1000,7,8,0.2754228703338166,7,ho
0.42399049881235157,0.43824228028503565,1000,1000,5,6,0.15848931924611134,17,hol
0.4699170124481328,0.33402489626556015,1000,1000,5,6,0.03630780547701014,2,hol
0.4251781472684085,0.35510688836104515,1000,1000,2,6,0.15848931924611134,18,ho
0.6259625962596259,0.4213421342134213,1000,1000,5,5,0.09120108393559097,9,ho
0.2460881934566145,0.19559032716927455,1000,1500,2,4,0.06309573444801933,5,hol
0.38620689655172413,0.48413793103448277,1000,1000,8,9,0.2754228703338166,14,hol
0.31135902636916835,0.47565922920892495,1000,1000,7,8,0.014454397707459272,4,ho
0.4367219917012448,0.35269709543568467,1000,1000,5,7,0.03630780547701014,6,ho
0.3816216216216216,0.39135135135135135,1000,1000,8,9,0.07585775750291836,16,hol
0.5425311203319502,0.4470954356846473,1000,1000,7,8,0.03630780547701014,9,ho
0.35269709543568467,0.32918395573997233,1000,1500,2,4,0.03630780547701014,11,ho
0.4160493827160494,0.5074074074074074,1000,1000,7,8,0.19054607179632474,9,hol
0.3492822966507177,0.3246753246753247,1000,1500,2,4,0.025118864315095794,15,ho
0.06224489795918367,0.0653061224489796,1000,1000,2,3,0.020892961308540396,8,ho
0.42911877394636017,0.4329501915708812,1000,1500,2,2,0.47863009232263826,8,hol
0.6339662447257384,0.49261603375527424,1000,1000,7,8,0.05248074602497726,13,ho
0.3358024691358025,0.28888888888888886,1000,1000,2,3,0.19054607179632474,1,ho
0.3458823529411765,0.4,1000,1000,5,5,0.5754399373371569,7,hol
0.5820689655172414,0.37655172413793103,1000,1000,5,6,0.2754228703338166,17,ho
0.42071197411003236,0.39805825242718446,1000,1000,2,3,0.6918309709189366,13,ho
0.445141065830721,0.322884012539185,1000,1000,7,8,0.04365158322401661,5,hol
0.4336569579288026,0.42718446601941745,1000,1000,2,3,0.6918309709189366,13,hol
0.11688311688311688,0.0861244019138756,1000,1500,2,4,0.025118864315095794,6,hol
0.10867293625914315,0.1044932079414838,1000,1000,2,3,0.04365158322401661,2,hol
0.3210810810810811,0.2508108108108108,1000,1000,2,6,0.07585775750291836,16,hol
0.4666666666666667,0.3888888888888889,1000,1000,2,6,0.19054607179632474,11,hol
0.10478128179043744,0.23906408952187183,1000,1000,2,6,0.017378008287493755,7,hol
0.41214351425942963,0.39650413983440663,1000,1500,2,2,0.2754228703338166,8,ho
0.4335548172757475,0.5116279069767442,1000,1000,8,9,0.3981071705534973,8,hol
0.24489795918367346,0.14591836734693878,1000,1000,5,7,0.020892961308540396,4,hol
0.6211764705882353,0.27294117647058824,1000,1000,7,8,0.5754399373371569,11,ho
0.4140934283452098,0.4243863816310372,1000,1500,2,6,0.15848931924611134,10,hol
0.5382716049382716,0.4567901234567901,1000,1000,2,6,0.19054607179632474,11,ho
0.39846743295019155,0.4674329501915709,1000,1000,8,9,0.47863009232263826,16,hol
0.21511232130701158,0.17835262083049694,1000,1500,2,6,0.020892961308540396,16,ho
0.5500550055005501,0.5016501650165016,1000,1000,2,6,0.09120108393559097,3,ho
0.4010810810810811,0.4,1000,1000,7,8,0.07585775750291836,19,hol
0.04462474645030426,0.0436105476673428,1000,1000,2,3,0.014454397707459272,14,hol
0.6303448275862069,0.31448275862068964,1000,1000,8,9,0.2754228703338166,15,ho
0.5819477434679335,0.45961995249406173,1000,1000,5,6,0.15848931924611134,18,ho
0.20816326530612245,0.10408163265306122,1000,1000,5,5,0.020892961308540396,4,hol
0.43328100470957615,0.42543171114599687,1000,1500,2,6,0.5754399373371569,5,hol
0.5846153846153846,0.49641025641025643,1000,1000,7,8,0.025118864315095794,9,ho
0.6754675467546755,0.47854785478547857,1000,1000,8,9,0.09120108393559097,19,ho
0.6951724137931035,0.3820689655172414,1000,1000,8,9,0.2754228703338166,12,ho
0.13434343434343435,0.07575757575757576,1000,1000,5,5,0.01,10,hol
0.55,0.5214285714285715,1000,1000,2,6,0.020892961308540396,17,ho
0.08045977011494253,0.35294117647058826,1000,1500,2,4,0.014454397707459272,14,hol
0.07505070993914807,0.33130493576741044,1000,1500,2,4,0.014454397707459272,0,ho
0.2824742268041237,0.20309278350515464,1000,1000,5,5,0.03019951720402016,0,ho
0.45368916797488223,0.43956043956043955,1000,1500,2,2,0.5754399373371569,12,ho
0.112375533428165,0.14438122332859174,1000,1500,2,2,0.06309573444801933,12,ho
0.21871820956256358,0.21973550356052898,1000,1000,2,6,0.017378008287493755,14,hol
0.48059904697072836,0.43567052416609936,1000,1500,2,6,0.020892961308540396,8,ho
0.40229885057471265,0.4616858237547893,1000,1000,5,5,0.47863009232263826,5,hol
0.5779310344827586,0.3724137931034483,1000,1000,5,7,0.2754228703338166,7,ho
0.46068660022148394,0.4573643410852713,1000,1500,2,2,0.3981071705534973,14,hol
0.8900414937759336,0.9080221300138313,1000,1500,2,2,0.03630780547701014,5,ho
0.30505050505050507,0.24141414141414141,1000,1000,8,9,0.01,14,ho
0.5512082853855006,0.43498273878020716,1000,1000,5,5,0.13182567385564073,1,ho
0.2048780487804878,0.1686411149825784,1000,1500,2,4,0.04365158322401661,13,ho
0.3835294117647059,0.44941176470588234,1000,1000,8,9,0.5754399373371569,18,hol
0.032454361054766734,0.03144016227180527,1000,1000,2,3,0.014454397707459272,10,hol
0.40924092409240925,0.34983498349834985,1000,1000,5,5,0.09120108393559097,16,hol
0.23714504988488105,0.23867996930161167,1000,1500,2,2,0.13182567385564073,4,ho
0.5901814300960512,0.4386339381003202,1000,1000,7,8,0.06309573444801933,5,ho
0.44096728307254623,0.3755334281650071,1000,1500,2,6,0.06309573444801933,13,hol
0.5654565456545655,0.592959295929593,1000,1000,2,6,0.09120108393559097,11,ho
0.35958188153310106,0.33240418118466897,1000,1500,2,4,0.04365158322401661,9,ho
0.5030364372469636,0.9686234817813765,1000,1000,2,3,0.012022644346174132,7,hol
0.5228215767634855,0.4823651452282158,1000,1000,5,6,0.03630780547701014,6,ho
0.4666666666666667,0.2358974358974359,1000,1000,8,9,0.025118864315095794,0,hol
0.8103821196827685,0.7916366258111031,1000,1500,2,2,0.07585775750291836,1,hol
0.4048582995951417,0.3832658569500675,1000,1500,2,6,0.012022644346174132,15,hol
0.5181518151815182,0.5005500550055005,1000,1000,2,3,0.09120108393559097,13,hol
0.5512082853855006,0.4487917146144994,1000,1000,5,5,0.13182567385564073,7,ho
0.42946058091286304,0.3112033195020747,1000,1000,7,8,0.03630780547701014,19,hol
0.16295546558704455,0.09716599190283401,1000,1000,5,7,0.012022644346174132,3,hol
0.2236842105263158,0.18724696356275303,1000,1000,5,7,0.012022644346174132,11,ho
0.523590333716916,0.4579976985040276,1000,1000,5,5,0.13182567385564073,8,ho
0.25252525252525254,0.11212121212121212,1000,1000,8,9,0.01,6,hol
0.4437869822485207,0.46745562130177515,1000,1000,5,5,0.8317637711026709,6,hol
0.14242424242424243,0.1191919191919192,1000,1000,5,5,0.01,6,ho
0.49287410926365793,0.38004750593824227,1000,1000,2,6,0.15848931924611134,5,ho
0.39920948616600793,0.39920948616600793,1000,1500,2,6,0.8317637711026709,16,hol
0.08402489626556017,0.08195020746887967,1000,1000,2,3,0.03630780547701014,7,hol
0.38823529411764707,0.47294117647058825,1000,1000,5,5,0.5754399373371569,16,hol
0.5954692556634305,0.21035598705501618,1000,1000,7,8,0.6918309709189366,19,ho
0.30666666666666664,0.2553846153846154,1000,1000,5,6,0.025118864315095794,4,ho
0.43412526997840173,0.3693304535637149,1000,1500,2,4,0.6918309709189366,6,ho
0.47794871794871796,0.39692307692307693,1000,1000,7,8,0.025118864315095794,4,ho
0.46652267818574517,0.34989200863930886,1000,1500,2,6,0.6918309709189366,2,ho
0.18107833163784334,0.08850457782299084,1000,1000,5,5,0.017378008287493755,4,hol
0.4627831715210356,0.4045307443365696,1000,1000,2,6,0.6918309709189366,3,hol
0.14742268041237114,0.24329896907216494,1000,1000,2,6,0.03019951720402016,19,hol
0.47572815533980584,0.43042071197411,1000,1000,2,3,0.6918309709189366,2,hol
0.46153846153846156,0.41420118343195267,1000,1000,2,6,0.8317637711026709,3,hol
0.4158415841584158,0.43784378437843785,1000,1000,7,8,0.09120108393559097,18,hol
0.39933993399339934,0.43014301430143015,1000,1000,8,9,0.09120108393559097,9,hol
0.3813387423935091,0.32454361054766734,1000,1000,7,8,0.014454397707459272,12,ho
0.5793103448275863,0.41793103448275865,1000,1000,5,7,0.2754228703338166,18,ho
0.5038314176245211,0.3888888888888889,1000,1000,2,6,0.47863009232263826,1,ho
0.4409282700421941,0.38924050632911394,1000,1000,8,9,0.05248074602497726,1,hol
0.408641975308642,0.40617283950617283,1000,1000,2,3,0.19054607179632474,14,hol
0.3831417624521073,0.4444444444444444,1000,1000,2,3,0.47863009232263826,7,ho
0.5913621262458472,0.3787375415282392,1000,1000,5,7,0.3981071705534973,13,ho
0.41561181434599154,0.35864978902953587,1000,1000,5,6,0.05248074602497726,18,ho
0.48772763262074426,0.40221694378463974,1000,1500,2,6,0.15848931924611134,0,ho
0.4423529411764706,0.40705882352941175,1000,1000,2,3,0.5754399373371569,9,hol
0.5724137931034483,0.41379310344827586,1000,1000,5,6,0.2754228703338166,18,ho
0.10522648083623694,0.11219512195121951,1000,1500,2,2,0.04365158322401661,8,hol
0.42482758620689653,0.4496551724137931,1000,1000,5,6,0.2754228703338166,17,hol
0.4203187250996016,0.3645418326693227,1000,1500,2,4,0.3311311214825911,6,ho
0.40207522697795073,0.39948119325551235,1000,1000,2,6,0.22908676527677735,0,hol
0.15901814300960512,0.14194236926360726,1000,1000,2,3,0.06309573444801933,9,ho
0.3888888888888889,0.39272030651340994,1000,1000,2,6,0.47863009232263826,0,hol
0.3500522466039707,0.30407523510971785,1000,1000,5,5,0.04365158322401661,4,ho
0.5332225913621262,0.35714285714285715,1000,1000,5,6,0.3981071705534973,13,ho
0.37459978655282816,0.28601921024546423,1000,1000,5,6,0.06309573444801933,6,hol
0.617339312406577,0.3482810164424514,1000,1000,8,9,0.3311311214825911,8,ho
0.13553895410885805,0.16008537886872998,1000,1000,2,3,0.06309573444801933,14,ho
0.37350299401197606,0.3323353293413174,1000,1500,2,4,0.1096478196143185,14,ho
0.46199524940617576,0.3752969121140142,1000,1000,2,6,0.15848931924611134,10,ho
0.4113584036838066,0.42363775901765155,1000,1500,2,6,0.13182567385564073,4,hol
0.08519269776876268,0.08586883029073698,1000,1500,2,4,0.014454397707459272,11,ho
0.46934865900383144,0.3773946360153257,1000,1000,2,6,0.47863009232263826,6,ho
0.6499466382070438,0.5240128068303095,1000,1000,7,8,0.06309573444801933,10,ho
0.2235897435897436,0.1476923076923077,1000,1000,5,6,0.025118864315095794,13,hol
0.591919191919192,0.5161616161616162,1000,1000,8,9,0.01,6,ho
0.4474708171206226,0.43060959792477305,1000,1000,2,6,0.22908676527677735,4,hol
0.24285714285714285,0.14285714285714285,1000,1000,5,6,0.020892961308540396,17,hol
0.3575380359612725,0.17012448132780084,1000,1500,2,4,0.03630780547701014,16,ho
0.43586206896551727,0.42758620689655175,1000,1000,2,6,0.2754228703338166,7,hol
0.26955903271692744,0.19914651493598862,1000,1500,2,4,0.06309573444801933,12,hol
0.7181314330958036,0.7220902612826603,1000,1500,2,2,0.15848931924611134,13,ho
0.04259634888438134,0.05070993914807302,1000,1000,2,3,0.014454397707459272,8,ho
0.43209876543209874,0.3961840628507295,1000,1000,5,6,0.1096478196143185,11,hol
0.2859237536656892,0.22360703812316715,1000,1500,2,4,0.09120108393559097,6,hol
0.36926360725720386,0.3105656350053362,1000,1000,5,5,0.06309573444801933,9,hol
0.34599728629579374,0.10583446404341927,1000,1500,2,4,0.017378008287493755,16,ho
0.5364758698092031,0.510662177328844,1000,1000,2,3,0.1096478196143185,7,hol
0.42874109263657956,0.47387173396674587,1000,1000,5,7,0.15848931924611134,13,hol
0.5440613026819924,0.34674329501915707,1000,1000,5,7,0.47863009232263826,7,ho
0.46652267818574517,0.4514038876889849,1000,1500,2,2,0.6918309709189366,0,hol
0.6477366255144033,0.6567901234567901,1000,1500,2,2,0.19054607179632474,17,hol
0.5205183585313174,0.5053995680345572,1000,1500,2,2,0.6918309709189366,4,hol
0.49524940617577196,0.3824228028503563,1000,1000,2,6,0.15848931924611134,8,ho
0.25101214574898784,0.3451417004048583,1000,1000,8,9,0.012022644346174132,1,hol
0.24591836734693878,0.19795918367346937,1000,1000,5,5,0.020892961308540396,1,ho
0.4587251828631139,0.3709508881922675,1000,1000,5,6,0.04365158322401661,7,hol
0.43320363164721143,0.5214007782101168,1000,1000,5,7,0.22908676527677735,1,hol
0.2773167358229599,0.2289073305670816,1000,1500,2,6,0.03630780547701014,19,ho
0.5650224215246636,0.37369207772795215,1000,1000,5,6,0.3311311214825911,2,ho
0.5862516212710766,0.38780804150453957,1000,1000,5,6,0.22908676527677735,13,ho
0.5647058823529412,0.3176470588235294,1000,1000,5,6,0.5754399373371569,12,ho
0.3851851851851852,0.39094650205761317,1000,1500,2,4,0.19054607179632474,18,ho
0.3609467455621302,0.3727810650887574,1000,1000,5,5,0.8317637711026709,13,hol
0.41034103410341033,0.43014301430143015,1000,1000,7,8,0.09120108393559097,1,hol
0.27628865979381445,0.1577319587628866,1000,1000,5,5,0.03019951720402016,10,hol
0.5724465558194775,0.4156769596199525,1000,1000,5,7,0.15848931924611134,10,ho
0.38565022421524664,0.3542600896860987,1000,1000,2,3,0.3311311214825911,13,ho
0.35502958579881655,0.39644970414201186,1000,1000,5,6,0.8317637711026709,0,hol
0.5787878787878787,0.5535353535353535,1000,1000,7,8,0.01,13,ho
0.42464246424642466,0.33443344334433445,1000,1000,5,5,0.09120108393559097,13,hol
0.3942931258106355,0.46303501945525294,1000,1000,5,6,0.22908676527677735,0,hol
0.5210355987055016,0.35275080906148865,1000,1000,5,5,0.6918309709189366,2,ho
0.3696551724137931,0.3503448275862069,1000,1000,2,3,0.2754228703338166,13,hol
0.4393358876117497,0.44572158365261816,1000,1500,2,6,0.47863009232263826,9,hol
0.41890166028097064,0.4074074074074074,1000,1500,2,2,0.47863009232263826,15,hol
0.40594744121715076,0.5781466113416321,1000,1500,2,4,0.03630780547701014,7,hol
0.5558974358974359,0.517948717948718,1000,1000,5,6,0.025118864315095794,19,ho
0.41804979253112035,0.36929460580912865,1000,1000,2,6,0.03630780547701014,18,hol
0.43946188340807174,0.4125560538116592,1000,1000,2,6,0.3311311214825911,6,hol
0.1111111111111111,0.06464646464646465,1000,1500,2,6,0.01,12,hol
0.5394594594594595,0.4335135135135135,1000,1000,5,7,0.07585775750291836,9,ho
0.04554655870445344,0.020242914979757085,1000,1000,2,3,0.012022644346174132,12,hol
0.36097560975609755,0.32752613240418116,1000,1500,2,4,0.04365158322401661,4,ho
0.42577675489067895,0.4372842347525892,1000,1000,5,6,0.13182567385564073,14,hol
0.5771725032425421,0.4474708171206226,1000,1000,5,5,0.22908676527677735,4,ho
0.19574780058651026,0.2060117302052786,1000,1500,2,2,0.09120108393559097,1,ho
0.3715415019762846,0.34782608695652173,1000,1500,2,4,0.8317637711026709,11,ho
0.45647058823529413,0.4988235294117647,1000,1000,5,7,0.5754399373371569,4,hol
0.3761755485893417,0.322884012539185,1000,1000,5,5,0.04365158322401661,11,ho
0.6718547341115434,0.4085603112840467,1000,1000,7,8,0.22908676527677735,17,ho
0.43547110055423593,0.44418052256532065,1000,1500,2,6,0.15848931924611134,16,hol
0.3948220064724919,0.42071197411003236,1000,1000,5,6,0.6918309709189366,13,hol
0.3517948717948718,0.19692307692307692,1000,1000,7,8,0.025118864315095794,16,hol
0.41092636579572445,0.4140934283452098,1000,1500,2,4,0.15848931924611134,19,hol
0.4150197628458498,0.40711462450592883,1000,1500,2,4,0.8317637711026709,12,ho
0.1989795918367347,0.11326530612244898,1000,1000,5,5,0.020892961308540396,3,hol
0.49379310344827587,0.5144827586206897,1000,1000,5,6,0.2754228703338166,4,hol
0.2631578947368421,0.23481781376518218,1000,1000,7,8,0.012022644346174132,9,ho
0.5724962630792227,0.40657698056801195,1000,1000,5,6,0.3311311214825911,0,ho
0.5077355836849508,0.350210970464135,1000,1500,2,6,0.05248074602497726,9,ho
0.43215211754537597,0.4520311149524633,1000,1500,2,6,0.22908676527677735,13,hol
0.8118240807498197,0.8089401586157173,1000,1500,2,2,0.07585775750291836,5,hol
0.6172972972972973,0.5081081081081081,1000,1000,5,7,0.07585775750291836,16,ho
0.42337164750957856,0.446360153256705,1000,1000,5,6,0.47863009232263826,17,hol
0.39191919191919194,0.04915824915824916,1000,1500,2,4,0.01,18,ho
0.27586206896551724,0.13793103448275862,1000,1000,8,9,0.014454397707459272,18,hol
0.35714285714285715,0.22040816326530613,1000,1000,8,9,0.020892961308540396,15,hol
0.4014251781472684,0.38954869358669836,1000,1000,5,5,0.15848931924611134,12,hol
0.45514950166112955,0.4833887043189369,1000,1000,5,6,0.3981071705534973,18,hol
0.454661558109834,0.36398467432950193,1000,1500,2,6,0.47863009232263826,17,ho
0.5667963683527886,0.42153047989623865,1000,1000,5,6,0.22908676527677735,19,ho
0.3475321162947938,0.3198106828938472,1000,1500,2,6,0.014454397707459272,5,ho
0.19072164948453607,0.2422680412371134,1000,1000,2,6,0.03019951720402016,9,ho
0.2813765182186235,0.25101214574898784,1000,1000,2,6,0.012022644346174132,5,hol
0.44518272425249167,0.4529346622369878,1000,1500,2,6,0.3981071705534973,15,hol
0.43942992874109266,0.39311163895486934,1000,1000,2,6,0.15848931924611134,15,ho
0.11389759665621735,0.11285266457680251,1000,1000,2,3,0.04365158322401661,16,ho
0.030303030303030304,0.028282828282828285,1000,1500,2,2,0.01,7,hol
0.7214121258633922,0.7206446661550269,1000,1500,2,2,0.13182567385564073,14,hol
0.47783783783783784,0.45837837837837836,1000,1000,2,6,0.07585775750291836,17,ho
0.3681434599156118,0.290084388185654,1000,1000,5,6,0.05248074602497726,13,hol
0.3185567010309278,0.26804123711340205,1000,1000,5,6,0.03019951720402016,18,ho
0.6083052749719416,0.4994388327721661,1000,1000,5,6,0.1096478196143185,17,ho
0.623448275862069,0.4013793103448276,1000,1000,5,7,0.2754228703338166,2,ho
0.23265306122448978,0.12244897959183673,1000,1000,5,7,0.020892961308540396,14,hol
0.5183585313174947,0.5140388768898488,1000,1500,2,2,0.6918309709189366,10,hol
0.4797979797979798,0.8626262626262626,1000,1000,5,6,0.01,18,ho
0.29128205128205126,0.24923076923076923,1000,1000,5,5,0.025118864315095794,9,ho
0.2657200811359026,0.12677484787018256,1000,1000,7,8,0.014454397707459272,17,hol
0.42697768762677485,0.34787018255578095,1000,1000,8,9,0.014454397707459272,13,ho
0.32489451476793246,0.2848101265822785,1000,1000,2,6,0.05248074602497726,1,hol
0.40345368916797486,0.45368916797488223,1000,1500,2,6,0.5754399373371569,7,hol
0.10658307210031348,0.09717868338557993,1000,1000,2,3,0.04365158322401661,8,hol
0.3503448275862069,0.33379310344827584,1000,1000,2,3,0.2754228703338166,15,ho
0.25391180654338547,0.24395448079658605,1000,1500,2,4,0.06309573444801933,11,ho
0.6472114137483788,0.45006485084306097,1000,1000,5,7,0.22908676527677735,15,ho
0.45682888540031397,0.39089481946624804,1000,1500,2,4,0.5754399373371569,17,ho
0.37948717948717947,0.14051282051282052,1000,1000,5,7,0.025118864315095794,19,hol
0.673927842069435,0.8692988427501702,1000,1500,2,4,0.020892961308540396,3,ho
0.2717948717948718,0.2358974358974359,1000,1000,5,6,0.025118864315095794,18,ho
0.5517241379310345,0.39448275862068966,1000,1000,5,6,0.2754228703338166,7,ho
0.4405191059841384,0.39293439077144915,1000,1500,2,6,0.07585775750291836,11,hol
0.5574712643678161,0.3486590038314176,1000,1000,5,6,0.47863009232263826,18,ho
0.47835051546391755,0.3309278350515464,1000,1000,5,6,0.03019951720402016,1,hol
0.5049382716049383,0.2814814814814815,1000,1000,2,3,0.19054607179632474,9,hol
0.8362156663275687,0.8229908443540183,1000,1000,5,6,0.017378008287493755,13,ho
0.4024691358024691,0.5024691358024691,1000,1000,7,8,0.19054607179632474,15,hol
0.2558922558922559,0.20875420875420875,1000,1000,2,3,0.1096478196143185,19,hol
0.3905325443786982,0.4319526627218935,1000,1000,5,5,0.8317637711026709,16,hol
0.3197530864197531,0.27037037037037037,1000,1000,2,3,0.19054607179632474,4,hol
0.4186046511627907,0.49335548172757476,1000,1000,7,8,0.3981071705534973,10,hol
0.29849564528899447,0.29691211401425177,1000,1500,2,2,0.15848931924611134,8,ho
0.3901345291479821,0.32585949177877427,1000,1000,2,3,0.3311311214825911,15,hol
0.4213058419243986,0.1422680412371134,1000,1500,2,6,0.03019951720402016,6,hol
0.0290736984448952,0.04665314401622718,1000,1500,2,2,0.014454397707459272,12,ho
0.39179487179487177,0.24923076923076923,1000,1000,8,9,0.025118864315095794,5,hol
0.5512321660181583,0.3968871595330739,1000,1000,5,5,0.22908676527677735,13,ho
0.608324439701174,0.4621131270010672,1000,1000,7,8,0.06309573444801933,1,ho
0.5140388768898488,0.5226781857451404,1000,1500,2,2,0.6918309709189366,12,ho
0.38714499252615847,0.4813153961136024,1000,1000,5,5,0.3311311214825911,18,hol
0.3990498812351544,0.4077593032462391,1000,1500,2,6,0.15848931924611134,19,hol
0.5706874189364461,0.4267185473411154,1000,1000,5,6,0.22908676527677735,7,ho
0.23123732251521298,0.281947261663286,1000,1000,2,6,0.014454397707459272,16,ho
0.48523206751054854,0.41631504922644164,1000,1500,2,6,0.05248074602497726,0,ho
0.1460446247464503,0.08316430020283976,1000,1000,5,5,0.014454397707459272,13,hol
0.6188340807174888,0.4304932735426009,1000,1000,5,7,0.3311311214825911,3,ho
0.19682768565248737,0.8103821196827685,1000,1500,2,2,0.07585775750291836,16,ho
0.35019455252918286,0.2892347600518807,1000,1000,2,3,0.22908676527677735,10,hol
0.3476005188067445,0.311284046692607,1000,1000,2,3,0.22908676527677735,3,ho
0.43843498273878023,0.45569620253164556,1000,1000,5,7,0.13182567385564073,12,hol
0.4823359769286229,0.4289834174477289,1000,1500,2,4,0.07585775750291836,8,ho
0.38496071829405165,0.4175084175084175,1000,1000,5,7,0.1096478196143185,4,hol
0.41379310344827586,0.35214211076280044,1000,1000,8,9,0.04365158322401661,5,hol
0.43060959792477305,0.4669260700389105,1000,1000,5,6,0.22908676527677735,12,hol
0.3475103734439834,0.28112033195020747,1000,1000,5,5,0.03630780547701014,8,ho
0.03913630229419703,0.0398110661268556,1000,1500,2,2,0.012022644346174132,17,ho
0.3924050632911392,0.48216340621403914,1000,1000,8,9,0.13182567385564073,2,hol
0.09090909090909091,0.06630211893369788,1000,1500,2,2,0.025118864315095794,15,ho
0.46185147507629704,0.14649033570701933,1000,1000,7,8,0.017378008287493755,9,hol
0.29882604055496265,0.2390608324439701,1000,1000,2,6,0.06309573444801933,6,ho
0.7920792079207921,0.7744774477447744,1000,1000,2,3,0.09120108393559097,16,ho
0.6962025316455697,0.5052742616033755,1000,1000,8,9,0.05248074602497726,17,ho
0.45338441890166026,0.47509578544061304,1000,1500,2,2,0.47863009232263826,14,ho
0.3497942386831276,0.3506172839506173,1000,1500,2,2,0.19054607179632474,18,hol
0.4175084175084175,0.38608305274971944,1000,1000,5,5,0.1096478196143185,4,hol
0.3919239904988123,0.45368171021377673,1000,1000,5,7,0.15848931924611134,15,hol
0.06903622693096377,0.06220095693779904,1000,1500,2,2,0.025118864315095794,10,ho
0.3819648093841642,0.3489736070381232,1000,1500,2,6,0.09120108393559097,15,hol
0.06558485463150777,0.050033806626098715,1000,1500,2,4,0.014454397707459272,2,hol
0.31237113402061856,0.17422680412371133,1000,1000,5,6,0.03019951720402016,18,hol
0.3662258392675483,0.25940996948118006,1000,1000,5,7,0.017378008287493755,0,hol
0.4275510204081633,0.373469387755102,1000,1000,7,8,0.020892961308540396,17,ho
0.43647234678624813,0.4813153961136024,1000,1000,5,5,0.3311311214825911,2,hol
0.614054054054054,0.52,1000,1000,5,6,0.07585775750291836,5,ho
0.524896265560166,0.48651452282157676,1000,1000,2,6,0.03630780547701014,3,ho
0.4901185770750988,0.49407114624505927,1000,1500,2,2,0.8317637711026709,15,ho
0.03744939271255061,0.044534412955465584,1000,1000,2,3,0.012022644346174132,8,ho
0.10446735395189004,0.0865979381443299,1000,1500,2,2,0.03019951720402016,1,hol
0.3956756756756757,0.34594594594594597,1000,1000,5,7,0.07585775750291836,11,hol
0.3415154749199573,0.256136606189968,1000,1000,5,5,0.06309573444801933,15,hol
0.8717770034843205,0.8905923344947735,1000,1500,2,2,0.04365158322401661,15,ho
0.6112956810631229,0.3554817275747508,1000,1000,7,8,0.3981071705534973,6,ho
0.44004400440044006,0.41034103410341033,1000,1000,5,6,0.09120108393559097,4,hol
0.20987654320987653,0.18181818181818182,1000,1000,2,3,0.1096478196143185,3,hol
0.4157088122605364,0.38122605363984674,1000,1000,2,3,0.47863009232263826,9,ho
0.4706533776301218,0.3654485049833887,1000,1500,2,6,0.3981071705534973,8,ho
0.13636363636363635,0.08787878787878788,1000,1000,5,6,0.01,6,hol
0.6962962962962963,0.4271604938271605,1000,1000,8,9,0.19054607179632474,12,ho
0.5616161616161616,0.2696969696969697,1000,1000,5,7,0.01,19,hol
0.4474708171206226,0.36186770428015563,1000,1000,2,6,0.22908676527677735,18,ho
0.31742738589211617,0.22199170124481327,1000,1000,5,6,0.03630780547701014,3,hol
0.3625914315569488,0.30929989550679204,1000,1000,5,5,0.04365158322401661,14,ho
0.02631578947368421,0.032388663967611336,1000,1000,2,3,0.012022644346174132,1,ho
0.2611336032388664,0.10425101214574899,1000,1000,7,8,0.012022644346174132,8,hol
0.29298067141403866,0.1525940996948118,1000,1000,7,8,0.017378008287493755,2,hol
0.5917525773195876,0.4865979381443299,1000,1000,8,9,0.03019951720402016,17,ho
0.5980066445182725,0.37375415282392027,1000,1000,5,7,0.3981071705534973,11,ho
0.5384615384615384,0.49557522123893805,1000,1500,2,6,0.020892961308540396,8,hol
0.6216216216216216,0.4508108108108108,1000,1000,7,8,0.07585775750291836,15,ho
0.43037974683544306,0.3691983122362869,1000,1000,5,5,0.05248074602497726,19,ho
0.375186846038864,0.4798206278026906,1000,1000,5,7,0.3311311214825911,7,hol
0.46068660022148394,0.46068660022148394,1000,1500,2,2,0.3981071705534973,2,ho
0.037525354969574036,0.02636916835699797,1000,1000,2,3,0.014454397707459272,4,hol
0.5700712589073634,0.42755344418052255,1000,1000,5,6,0.15848931924611134,13,ho
0.19778699861687413,0.15283540802213003,1000,1500,2,4,0.03630780547701014,2,ho
0.4717607973421927,0.3637873754152824,1000,1000,2,6,0.3981071705534973,0,ho
0.15688259109311742,0.14068825910931174,1000,1000,5,5,0.012022644346174132,13,ho
0.5627490039840638,0.5587649402390438,1000,1500,2,2,0.3311311214825911,12,ho
0.5414141414141415,0.47373737373737373,1000,1000,8,9,0.01,7,ho
0.45764576457645767,0.44224422442244227,1000,1000,7,8,0.09120108393559097,12,hol
0.37333333333333335,0.20102564102564102,1000,1000,7,8,0.025118864315095794,11,hol
0.5247005988023952,0.44610778443113774,1000,1500,2,6,0.1096478196143185,9,ho
0.5982042648709316,0.46464646464646464,1000,1000,5,6,0.1096478196143185,8,ho
0.5365448504983389,0.36212624584717606,1000,1000,5,5,0.3981071705534973,14,ho
0.11234817813765183,0.058704453441295545,1000,1000,5,5,0.012022644346174132,5,hol
0.4850863422291994,0.4835164835164835,1000,1500,2,2,0.5754399373371569,10,hol
