prop_stdl_>_std,prop_ho_>_std,prop_hol_>_std,prop_point_>_std,prop_spring_>_std,N,M,K1,K2,trainsize,rep
0.2646733111849391,0.5282392026578073,0.28349944629014395,0.2978959025470653,0.28460686600221485,1000,1500,6,8,0.3981071705534973,8
0.934006734006734,0.08215488215488216,0.934006734006734,0.9191919191919192,0.9488215488215488,1000,1500,3,3,0.01,9
0.7690700104493208,0.21839080459770116,0.7659352142110762,0.7011494252873564,0.7836990595611285,1000,1000,2,5,0.04365158322401661,9
0.6621621621621622,0.3150782361308677,0.6614509246088194,0.6095305832147937,0.716927453769559,1000,1500,3,3,0.06309573444801933,16
0.6795523906408952,0.35910478128179046,0.6826042726347915,0.43947100712105797,0.7121057985757884,1000,1000,6,9,0.017378008287493755,18
0.5470262793914247,0.520746887966805,0.5691562932226832,0.23789764868603042,0.5947441217150761,1000,1500,5,7,0.03630780547701014,7
0.3330266789328427,0.6200551977920883,0.36522539098436063,0.2796688132474701,0.3560257589696412,1000,1500,6,8,0.2754228703338166,13
0.4576131687242798,0.4534979423868313,0.4551440329218107,0.3695473251028807,0.47818930041152263,1000,1500,3,3,0.19054607179632474,10
0.4033722438391699,0.6796368352788587,0.44357976653696496,0.1608300907911803,0.4461738002594034,1000,1000,6,9,0.22908676527677735,8
0.22006472491909385,0.5533980582524272,0.23948220064724918,0.24919093851132687,0.22006472491909385,1000,1000,6,10,0.6918309709189366,13
0.5518518518518518,0.37407407407407406,0.5432098765432098,0.48148148148148145,0.5407407407407407,1000,1000,2,4,0.19054607179632474,11
0.7848101265822784,0.18248945147679324,0.7805907172995781,0.7563291139240507,0.7911392405063291,1000,1000,2,4,0.05248074602497726,8
0.7004732927653821,0.3495605138607167,0.6957403651115619,0.4570655848546315,0.7146720757268424,1000,1500,6,8,0.014454397707459272,16
0.4450373532550694,0.5923159018143009,0.45464247598719315,0.08751334044823907,0.4834578441835646,1000,1000,6,9,0.06309573444801933,0
0.8887755102040816,0.08163265306122448,0.8877551020408163,0.8489795918367347,0.9010204081632653,1000,1000,2,5,0.020892961308540396,7
0.38004750593824227,0.6421219319081551,0.444972288202692,0.1749802058590657,0.4845605700712589,1000,1500,5,7,0.15848931924611134,0
0.5235131396957123,0.5781466113416321,0.5456431535269709,0.11479944674965421,0.573997233748271,1000,1500,6,8,0.03630780547701014,1
0.9084435401831129,0.08748728382502544,0.9033570701932858,0.884028484231943,0.8942014242115972,1000,1000,2,5,0.017378008287493755,14
0.2624521072796935,0.6111111111111112,0.3007662835249042,0.32567049808429116,0.32375478927203066,1000,1000,6,9,0.47863009232263826,4
0.2824287028518859,0.5952161913523459,0.3247470101195952,0.2907083716651334,0.32842686292548295,1000,1500,8,8,0.2754228703338166,2
0.476831091180867,0.4200298953662182,0.4872944693572496,0.37668161434977576,0.4618834080717489,1000,1000,2,4,0.3311311214825911,4
0.3396414342629482,0.5677290836653387,0.3545816733067729,0.3396414342629482,0.3436254980079681,1000,1500,5,7,0.3311311214825911,14
0.4961672473867596,0.5937282229965157,0.5087108013937283,0.09895470383275261,0.532404181184669,1000,1500,6,8,0.04365158322401661,18
0.6030769230769231,0.4164102564102564,0.601025641025641,0.3261538461538461,0.6143589743589744,1000,1000,6,9,0.025118864315095794,11
0.562125748502994,0.38772455089820357,0.5703592814371258,0.4745508982035928,0.5890718562874252,1000,1500,3,3,0.1096478196143185,4
0.7001356852103121,0.3921302578018996,0.7021709633649932,0.45454545454545453,0.6913161465400272,1000,1500,5,7,0.017378008287493755,2
0.6486486486486487,0.31152204836415365,0.6429587482219061,0.612375533428165,0.7062588904694168,1000,1500,3,3,0.06309573444801933,14
0.45647058823529413,0.44,0.42823529411764705,0.35294117647058826,0.36941176470588233,1000,1000,2,4,0.5754399373371569,7
0.7747474747474747,0.2898989898989899,0.7646464646464647,0.5626262626262626,0.802020202020202,1000,1000,6,10,0.01,13
0.6328600405679513,0.46112237998647737,0.6382691007437458,0.3306288032454361,0.6713995943204868,1000,1500,8,8,0.014454397707459272,2
0.8537252221462748,0.17908407382091593,0.8544087491455913,0.784688995215311,0.8448393711551606,1000,1500,3,3,0.025118864315095794,10
0.5016216216216216,0.6659459459459459,0.5297297297297298,0.06378378378378378,0.5383783783783784,1000,1000,6,9,0.07585775750291836,1
0.2720306513409962,0.5957854406130269,0.31417624521072796,0.25862068965517243,0.2835249042145594,1000,1000,6,9,0.47863009232263826,3
0.5391849529780565,0.5768025078369906,0.5350052246603971,0.12748171368861025,0.5642633228840125,1000,1000,6,9,0.04365158322401661,13
0.5795724465558195,0.3990498812351544,0.5950118764845606,0.497624703087886,0.6104513064133017,1000,1000,2,4,0.15848931924611134,3
0.8526970954356846,0.15560165975103735,0.8516597510373444,0.8226141078838174,0.8516597510373444,1000,1000,2,4,0.03630780547701014,13
0.8345864661654135,0.15516062884483936,0.8373205741626795,0.8181818181818182,0.8790157211209843,1000,1500,3,3,0.025118864315095794,16
0.6815415821501014,0.31643002028397565,0.6774847870182555,0.4969574036511156,0.7038539553752535,1000,1000,6,9,0.014454397707459272,9
0.4192399049881235,0.7042755344418052,0.4679334916864608,0.0997624703087886,0.505938242280285,1000,1000,6,10,0.15848931924611134,8
0.7125506072874493,0.2975708502024291,0.7125506072874493,0.5472334682860999,0.7307692307692307,1000,1500,5,7,0.012022644346174132,12
0.6204620462046204,0.3355335533553355,0.6259625962596259,0.5027502750275028,0.6457645764576457,1000,1000,2,5,0.09120108393559097,16
0.4268204758471521,0.5760634462869503,0.4275414563806777,0.08795962509012256,0.44556596971881757,1000,1500,5,7,0.07585775750291836,16
0.6691568836712913,0.2913553895410886,0.6680896478121665,0.5965848452508005,0.6744930629669157,1000,1000,2,5,0.06309573444801933,16
0.4479606188466948,0.5794655414908579,0.459915611814346,0.0639943741209564,0.4578059071729958,1000,1500,6,8,0.05248074602497726,0
0.6072607260726073,0.3278327832783278,0.6017601760176018,0.5258525852585259,0.6292629262926293,1000,1000,2,5,0.09120108393559097,18
0.9232323232323232,0.08350168350168351,0.9232323232323232,0.9164983164983165,0.9461279461279462,1000,1500,3,3,0.01,2
0.5712820512820512,0.5046153846153846,0.5876923076923077,0.24820512820512822,0.6061538461538462,1000,1000,6,10,0.025118864315095794,8
0.1946624803767661,0.5745682888540031,0.23861852433281006,0.2794348508634223,0.2087912087912088,1000,1500,8,8,0.5754399373371569,9
0.26744186046511625,0.574750830564784,0.2956810631229236,0.24916943521594684,0.2973421926910299,1000,1000,6,10,0.3981071705534973,10
0.32270916334661354,0.5806772908366534,0.35358565737051795,0.3047808764940239,0.3565737051792829,1000,1500,5,7,0.3311311214825911,13
0.7362869198312236,0.22784810126582278,0.7310126582278481,0.6656118143459916,0.7552742616033755,1000,1000,2,5,0.05248074602497726,1
0.9116059379217274,0.08771929824561403,0.9116059379217274,0.9082321187584346,0.9487179487179487,1000,1500,3,3,0.012022644346174132,2
0.28262748487467587,0.6015557476231633,0.3016421780466724,0.23336214347450301,0.33189282627484873,1000,1500,6,8,0.22908676527677735,18
0.3545663852647736,0.6185725249424405,0.3829623944742901,0.11128165771297006,0.4121258633921719,1000,1500,6,8,0.13182567385564073,11
0.38588235294117645,0.4894117647058824,0.4,0.3058823529411765,0.38588235294117645,1000,1000,2,5,0.5754399373371569,15
0.2015810276679842,0.5177865612648221,0.22134387351778656,0.20948616600790515,0.1857707509881423,1000,1500,8,8,0.8317637711026709,12
0.37549407114624506,0.4150197628458498,0.35177865612648224,0.28063241106719367,0.2964426877470356,1000,1500,3,3,0.8317637711026709,4
0.23758099352051837,0.5658747300215983,0.26997840172786175,0.24622030237580994,0.21382289416846653,1000,1500,6,8,0.6918309709189366,10
0.27001569858712715,0.5698587127158555,0.31240188383045525,0.30612244897959184,0.2684458398744113,1000,1500,6,8,0.5754399373371569,3
0.9383838383838384,0.06767676767676768,0.9383838383838384,0.9030303030303031,0.9292929292929293,1000,1000,2,5,0.01,16
0.31965442764578833,0.4319654427645788,0.31101511879049676,0.3326133909287257,0.3174946004319654,1000,1500,3,3,0.6918309709189366,9
0.8887381275440976,0.11261872455902307,0.8887381275440976,0.8582089552238806,0.8921302578018996,1000,1500,3,3,0.017378008287493755,17
0.9148073022312373,0.06896551724137931,0.9148073022312373,0.9026369168356998,0.9188640973630832,1000,1000,2,5,0.014454397707459272,4
0.2962962962962963,0.6477366255144033,0.35720164609053495,0.2551440329218107,0.37695473251028805,1000,1500,8,8,0.19054607179632474,16
0.4810126582278481,0.6962025316455697,0.49252013808975836,0.06214039125431531,0.5017261219792866,1000,1000,6,10,0.13182567385564073,9
0.5048275862068966,0.41379310344827586,0.5075862068965518,0.4027586206896552,0.4772413793103448,1000,1000,2,4,0.2754228703338166,4
0.5987696514012304,0.48325358851674644,0.6008202323991798,0.2617908407382092,0.6179084073820916,1000,1500,6,8,0.025118864315095794,6
0.18142548596112312,0.5788336933045356,0.23974082073434125,0.23326133909287258,0.20086393088552915,1000,1500,8,8,0.6918309709189366,18
0.4968641114982578,0.667595818815331,0.510801393728223,0.047386759581881537,0.5163763066202091,1000,1500,8,8,0.04365158322401661,19
0.4469357249626308,0.4110612855007474,0.4618834080717489,0.38714499252615847,0.42750373692077726,1000,1000,2,4,0.3311311214825911,2
0.36342042755344417,0.6057007125890737,0.3927157561361837,0.166270783847981,0.40300870942201106,1000,1500,6,8,0.15848931924611134,14
0.5871369294605809,0.5684647302904564,0.6026970954356846,0.18568464730290457,0.6348547717842323,1000,1000,6,9,0.03630780547701014,4
0.38735177865612647,0.36363636363636365,0.37549407114624506,0.25691699604743085,0.26877470355731226,1000,1500,3,3,0.8317637711026709,18
0.5343709468223087,0.39040207522697795,0.5330739299610895,0.42412451361867703,0.5084306095979247,1000,1000,2,4,0.22908676527677735,4
0.5344947735191637,0.5435540069686411,0.5407665505226481,0.2048780487804878,0.570034843205575,1000,1500,5,7,0.04365158322401661,14
0.3959131545338442,0.4163473818646232,0.3614303959131545,0.33205619412515963,0.31928480204342274,1000,1500,3,3,0.47863009232263826,12
0.2635294117647059,0.5929411764705882,0.3058823529411765,0.30117647058823527,0.26588235294117646,1000,1000,6,10,0.5754399373371569,3
0.37613168724279833,0.5851851851851851,0.38436213991769547,0.21316872427983538,0.39753086419753086,1000,1500,5,7,0.19054607179632474,17
0.44950213371266,0.55049786628734,0.4615931721194879,0.12091038406827881,0.47581792318634425,1000,1500,5,7,0.06309573444801933,12
0.34572169403630076,0.6119273984442524,0.37337942955920483,0.2636127917026793,0.38202247191011235,1000,1500,5,7,0.22908676527677735,4
0.3537989255564083,0.6646201074443592,0.40521872601688413,0.13967766692248657,0.4405218726016884,1000,1500,6,8,0.13182567385564073,10
0.7368421052631579,0.3805668016194332,0.7341430499325237,0.4979757085020243,0.7530364372469636,1000,1500,6,8,0.012022644346174132,19
0.3642121931908155,0.6262866191607285,0.384006334125099,0.15122723673792557,0.37133808392715756,1000,1500,6,8,0.15848931924611134,17
0.9148073022312373,0.08586883029073698,0.9148073022312373,0.8951994590939825,0.9127789046653144,1000,1500,3,3,0.014454397707459272,8
0.3103721298495645,0.6468725257323832,0.3578780680918448,0.18844022169437846,0.38954869358669836,1000,1500,8,8,0.15848931924611134,16
0.5666438824333562,0.4456596035543404,0.5741626794258373,0.31100478468899523,0.5946684894053315,1000,1500,5,7,0.025118864315095794,12
0.4164705882352941,0.4423529411764706,0.3976470588235294,0.3458823529411765,0.3552941176470588,1000,1000,2,4,0.5754399373371569,18
0.28334866605335784,0.5952161913523459,0.30818767249310025,0.2953081876724931,0.32566697332106714,1000,1500,6,8,0.2754228703338166,18
0.3411154345006485,0.6575875486381323,0.383916990920882,0.16601815823605706,0.40077821011673154,1000,1000,6,10,0.22908676527677735,12
0.35782195332757133,0.5885911840968021,0.4010371650821089,0.2817631806395851,0.3975799481417459,1000,1500,5,7,0.22908676527677735,5
0.5512082853855006,0.3947065592635213,0.5489067894131185,0.44994246260069043,0.5742232451093211,1000,1000,2,5,0.13182567385564073,9
0.4973319103521878,0.656350053361793,0.5176093916755603,0.06937033084311633,0.5336179295624333,1000,1000,6,10,0.06309573444801933,10
0.2766798418972332,0.6047430830039525,0.2924901185770751,0.2608695652173913,0.233201581027668,1000,1500,5,7,0.8317637711026709,8
0.6979591836734694,0.4489795918367347,0.6857142857142857,0.37857142857142856,0.7163265306122449,1000,1000,6,10,0.020892961308540396,11
0.1893491124260355,0.5857988165680473,0.21301775147928995,0.20710059171597633,0.1952662721893491,1000,1000,6,10,0.8317637711026709,5
0.6866734486266531,0.3977619532044761,0.6937945066124109,0.4008138351983723,0.7070193285859614,1000,1000,6,10,0.017378008287493755,3
0.7257203842049093,0.24653148345784417,0.7214514407684098,0.6307363927427961,0.7235859124866596,1000,1000,2,5,0.06309573444801933,7
0.3475851148060174,0.5795724465558195,0.37767220902612825,0.15756136183689629,0.38163103721298497,1000,1500,6,8,0.15848931924611134,5
0.9382591093117408,0.05060728744939271,0.9382591093117408,0.9473684210526315,0.9483805668016194,1000,1000,2,4,0.012022644346174132,6
0.2691029900332226,0.6179401993355482,0.3338870431893688,0.2691029900332226,0.3338870431893688,1000,1000,6,10,0.3981071705534973,6
0.8728205128205129,0.10666666666666667,0.8707692307692307,0.8092307692307692,0.8758974358974358,1000,1000,2,5,0.025118864315095794,7
0.8574358974358974,0.14358974358974358,0.8553846153846154,0.8071794871794872,0.8461538461538461,1000,1000,2,5,0.025118864315095794,16
0.2134387351778656,0.6047430830039525,0.2608695652173913,0.22529644268774704,0.20948616600790515,1000,1500,8,8,0.8317637711026709,3
0.6187245590230664,0.519674355495251,0.6173677069199457,0.24219810040705564,0.6438263229308006,1000,1500,8,8,0.017378008287493755,5
0.4641975308641975,0.408641975308642,0.4679012345679012,0.38641975308641974,0.49135802469135803,1000,1000,2,5,0.19054607179632474,1
0.41130298273155413,0.45839874411302983,0.39717425431711145,0.3390894819466248,0.34850863422291994,1000,1500,3,3,0.5754399373371569,3
0.2956810631229236,0.6744186046511628,0.34053156146179403,0.3089700996677741,0.3588039867109635,1000,1000,6,10,0.3981071705534973,9
0.5291828793774319,0.43060959792477305,0.5525291828793775,0.43190661478599224,0.5356679636835279,1000,1000,2,4,0.22908676527677735,3
0.44574780058651026,0.6370967741935484,0.4640762463343108,0.07404692082111437,0.48533724340175954,1000,1500,6,8,0.09120108393559097,7
0.3117241379310345,0.6179310344827587,0.3296551724137931,0.22344827586206897,0.3448275862068966,1000,1000,6,9,0.2754228703338166,15
0.44336569579288027,0.45307443365695793,0.4368932038834951,0.34951456310679613,0.3818770226537217,1000,1000,2,4,0.6918309709189366,1
0.39294117647058824,0.4752941176470588,0.4,0.33647058823529413,0.35058823529411764,1000,1000,2,5,0.5754399373371569,18
0.227330779054917,0.5644955300127714,0.2554278416347382,0.2848020434227331,0.22988505747126436,1000,1500,8,8,0.47863009232263826,9
0.4103585657370518,0.45219123505976094,0.3934262948207171,0.3336653386454183,0.38745019920318724,1000,1500,3,3,0.3311311214825911,2
0.4258823529411765,0.4776470588235294,0.44,0.35294117647058826,0.38823529411764707,1000,1000,2,4,0.5754399373371569,3
0.46301564722617355,0.6778093883357041,0.492176386913229,0.033428165007112376,0.5113798008534851,1000,1500,8,8,0.06309573444801933,2
0.5559038662486938,0.5903866248693835,0.5747126436781609,0.13897596656217345,0.6008359456635318,1000,1000,6,9,0.04365158322401661,4
0.44629014396456257,0.4429678848283499,0.42524916943521596,0.36655592469545956,0.3698781838316722,1000,1500,3,3,0.3981071705534973,15
0.5278350515463918,0.6096219931271478,0.5402061855670103,0.09209621993127148,0.5470790378006873,1000,1500,8,8,0.03019951720402016,8
0.8826530612244898,0.10612244897959183,0.8806122448979592,0.8622448979591837,0.8948979591836734,1000,1000,2,5,0.020892961308540396,12
0.28702851885924563,0.5344986200551978,0.2953081876724931,0.22171113155473782,0.29898804047838085,1000,1500,5,7,0.2754228703338166,16
0.36470588235294116,0.46588235294117647,0.36705882352941177,0.32,0.37411764705882355,1000,1000,2,5,0.5754399373371569,2
0.6205128205128205,0.5015384615384615,0.6287179487179487,0.26974358974358975,0.6533333333333333,1000,1000,6,10,0.025118864315095794,3
0.6707234617985125,0.4908722109533469,0.6605814739688979,0.3069641649763354,0.6862745098039216,1000,1500,8,8,0.014454397707459272,5
0.3328100470957614,0.4364207221350079,0.29827315541601257,0.3108320251177394,0.304552590266876,1000,1500,3,3,0.5754399373371569,9
0.2502768549280177,0.592469545957918,0.2713178294573643,0.31450719822812845,0.2713178294573643,1000,1500,8,8,0.3981071705534973,9
0.5967741935483871,0.3680351906158358,0.6048387096774194,0.5095307917888563,0.6217008797653959,1000,1500,3,3,0.09120108393559097,4
0.35310344827586204,0.6510344827586206,0.4027586206896552,0.22620689655172413,0.40551724137931033,1000,1000,6,10,0.2754228703338166,10
0.75,0.30465587044534415,0.742914979757085,0.5425101214574899,0.7844129554655871,1000,1000,6,9,0.012022644346174132,15
0.632996632996633,0.2940516273849607,0.621773288439955,0.5892255892255892,0.6531986531986532,1000,1000,2,4,0.1096478196143185,18
0.524896265560166,0.47717842323651455,0.5297372060857538,0.23443983402489627,0.553941908713693,1000,1500,5,7,0.03630780547701014,13
0.936105476673428,0.061866125760649086,0.936105476673428,0.9239350912778904,0.947261663286004,1000,1000,2,4,0.014454397707459272,17
0.4411522633744856,0.43868312757201644,0.4411522633744856,0.37695473251028805,0.46502057613168724,1000,1500,3,3,0.19054607179632474,7
0.3683806600153492,0.612432847275518,0.4190330007674597,0.13967766692248657,0.476592478894858,1000,1500,5,7,0.13182567385564073,0
0.6265320836337419,0.35183850036049025,0.631578947368421,0.5681326604181687,0.6878154289834174,1000,1500,3,3,0.07585775750291836,7
0.9287894201424212,0.06510681586978637,0.9287894201424212,0.9206510681586979,0.9389623601220752,1000,1000,2,4,0.017378008287493755,11
0.33136094674556216,0.4260355029585799,0.34911242603550297,0.3076923076923077,0.2958579881656805,1000,1000,2,5,0.8317637711026709,5
0.46431146359048303,0.5933669790915646,0.4794520547945205,0.1232876712328767,0.4837779379956741,1000,1500,5,7,0.07585775750291836,9
0.6541353383458647,0.46206425153793573,0.6568694463431306,0.34107997265892004,0.6684894053315106,1000,1500,5,7,0.025118864315095794,10
0.5047021943573667,0.5402298850574713,0.5109717868338558,0.15464994775339602,0.5151515151515151,1000,1000,6,9,0.04365158322401661,0
0.5914844649021864,0.378596087456847,0.6052934407364787,0.5293440736478712,0.6283084004602992,1000,1000,2,4,0.13182567385564073,3
0.22030651340996169,0.5670498084291188,0.2509578544061303,0.2988505747126437,0.2720306513409962,1000,1000,6,9,0.47863009232263826,9
0.5128919860627178,0.7177700348432056,0.5484320557491289,0.04529616724738676,0.5853658536585366,1000,1500,8,8,0.04365158322401661,14
0.4111111111111111,0.7160493827160493,0.43209876543209874,0.14814814814814814,0.46296296296296297,1000,1000,6,10,0.19054607179632474,2
0.5432489451476793,0.6529535864978903,0.54957805907173,0.0949367088607595,0.5537974683544303,1000,1000,6,10,0.05248074602497726,10
0.6461538461538462,0.442051282051282,0.638974358974359,0.3364102564102564,0.638974358974359,1000,1000,6,9,0.025118864315095794,5
0.5078369905956113,0.542319749216301,0.5203761755485894,0.14942528735632185,0.542319749216301,1000,1000,6,9,0.04365158322401661,18
0.6451831750339213,0.4151967435549525,0.6519674355495251,0.36906377204884666,0.6763907734056988,1000,1500,6,8,0.017378008287493755,17
0.39895209580838326,0.6586826347305389,0.437125748502994,0.0845808383233533,0.4333832335329341,1000,1500,6,8,0.1096478196143185,1
0.6558485463150777,0.38269100743745776,0.665314401622718,0.39891818796484113,0.6713995943204868,1000,1500,6,8,0.014454397707459272,1
0.5177700348432056,0.5547038327526133,0.5254355400696864,0.1818815331010453,0.5407665505226481,1000,1500,5,7,0.04365158322401661,2
0.2750373692077728,0.6278026905829597,0.312406576980568,0.24962630792227206,0.3094170403587444,1000,1000,6,10,0.3311311214825911,4
0.3645433614735226,0.6907137375287797,0.3952417498081351,0.1496546431312356,0.3829623944742901,1000,1500,8,8,0.13182567385564073,15
0.4521072796934866,0.4367816091954023,0.43486590038314177,0.3735632183908046,0.39846743295019155,1000,1000,2,4,0.47863009232263826,8
0.8952187182095626,0.09562563580874874,0.896236012207528,0.8718209562563581,0.8952187182095626,1000,1000,2,5,0.017378008287493755,4
0.40675364543361475,0.6830391404451266,0.4336147352264006,0.1289332310053722,0.4336147352264006,1000,1500,8,8,0.13182567385564073,9
0.8635897435897436,0.1282051282051282,0.8594871794871795,0.8143589743589743,0.8717948717948718,1000,1000,2,5,0.025118864315095794,2
0.7858585858585858,0.30606060606060603,0.7878787878787878,0.5676767676767677,0.794949494949495,1000,1000,6,10,0.01,6
0.3109118086696562,0.6457399103139013,0.34379671150971597,0.2825112107623318,0.3393124065769806,1000,1000,6,9,0.3311311214825911,6
0.3851851851851852,0.6074074074074074,0.4049382716049383,0.23045267489711935,0.405761316872428,1000,1500,6,8,0.19054607179632474,9
0.3735408560311284,0.6861219195849546,0.4163424124513619,0.1893644617380026,0.43190661478599224,1000,1000,6,10,0.22908676527677735,8
0.6663265306122449,0.5010204081632653,0.6683673469387755,0.30918367346938774,0.6846938775510204,1000,1000,6,10,0.020892961308540396,1
0.9087221095334685,0.09330628803245436,0.9087221095334685,0.8674780256930358,0.9215686274509803,1000,1500,3,3,0.014454397707459272,4
0.7617554858934169,0.22675026123301986,0.7659352142110762,0.7168234064785789,0.786833855799373,1000,1000,2,5,0.04365158322401661,10
0.49306296691568835,0.6744930629669157,0.5336179295624333,0.054429028815368194,0.5602988260405549,1000,1000,6,10,0.06309573444801933,13
0.24705882352941178,0.6164705882352941,0.28941176470588237,0.3129411764705882,0.25176470588235295,1000,1000,6,9,0.5754399373371569,4
0.47084708470847086,0.671067106710671,0.47964796479647964,0.04950495049504951,0.5016501650165016,1000,1000,6,9,0.09120108393559097,10
0.5926352128883774,0.38895281933256615,0.5983889528193326,0.4315304948216341,0.6087456846950517,1000,1000,2,5,0.13182567385564073,19
0.40936254980079684,0.45219123505976094,0.40039840637450197,0.3286852589641434,0.36354581673306774,1000,1500,3,3,0.3311311214825911,6
0.38550057537399307,0.6340621403912543,0.42002301495972383,0.06789413118527042,0.42922899884925203,1000,1000,6,10,0.13182567385564073,13
0.582709326072158,0.539142273655548,0.5759019741320627,0.20966643975493532,0.6208304969366917,1000,1500,8,8,0.020892961308540396,19
0.4077669902912621,0.43042071197411,0.4110032362459547,0.3333333333333333,0.3786407766990291,1000,1000,2,5,0.6918309709189366,9
0.8087774294670846,0.18599791013584116,0.8025078369905956,0.7345872518286312,0.8140020898641588,1000,1000,2,5,0.04365158322401661,5
0.8969387755102041,0.09387755102040816,0.8948979591836734,0.8785714285714286,0.9081632653061225,1000,1000,2,4,0.020892961308540396,3
0.9328585961342828,0.07731434384537131,0.930824008138352,0.884028484231943,0.9114954221770092,1000,1000,2,4,0.017378008287493755,4
0.3905882352941176,0.4823529411764706,0.38588235294117645,0.3176470588235294,0.36470588235294116,1000,1000,2,5,0.5754399373371569,3
0.2224622030237581,0.531317494600432,0.24838012958963282,0.24190064794816415,0.21382289416846653,1000,1500,5,7,0.6918309709189366,6
0.1834319526627219,0.5857988165680473,0.21301775147928995,0.25443786982248523,0.21301775147928995,1000,1000,6,10,0.8317637711026709,2
0.41420118343195267,0.39644970414201186,0.40236686390532544,0.2958579881656805,0.3076923076923077,1000,1000,2,4,0.8317637711026709,2
0.21359223300970873,0.627831715210356,0.24919093851132687,0.2783171521035599,0.23624595469255663,1000,1000,6,10,0.6918309709189366,4
0.4189189189189189,0.6671408250355618,0.4480796586059744,0.025604551920341393,0.4950213371266003,1000,1500,8,8,0.06309573444801933,18
0.32145684877276326,0.6373713380839272,0.36342042755344417,0.1916072842438638,0.38558986539984164,1000,1500,6,8,0.15848931924611134,10
0.47468354430379744,0.6160337552742616,0.48523206751054854,0.0829817158931083,0.4936708860759494,1000,1500,6,8,0.05248074602497726,2
0.7566702241195304,0.24119530416221985,0.7545357524012807,0.6979722518676628,0.7566702241195304,1000,1000,2,4,0.06309573444801933,17
0.4702581369248036,0.7295173961840629,0.5117845117845118,0.04713804713804714,0.5375982042648709,1000,1000,6,10,0.1096478196143185,7
0.2979310344827586,0.6496551724137931,0.34758620689655173,0.24275862068965517,0.3682758620689655,1000,1000,6,10,0.2754228703338166,1
0.640571817562968,0.5071477195371,0.6398910823689585,0.2831858407079646,0.6582709326072158,1000,1500,6,8,0.020892961308540396,7
0.6869095816464238,0.4473684210526316,0.6788124156545209,0.3576248313090418,0.6666666666666666,1000,1500,8,8,0.012022644346174132,4
0.21760797342192692,0.6295681063122923,0.3023255813953488,0.3023255813953488,0.3272425249169435,1000,1000,6,10,0.3981071705534973,7
0.6875843454790823,0.4244264507422402,0.6808367071524967,0.38798920377867746,0.7031039136302294,1000,1500,8,8,0.012022644346174132,10
0.40617283950617283,0.6370370370370371,0.4283950617283951,0.1506172839506173,0.4160493827160494,1000,1000,6,9,0.19054607179632474,6
0.7898989898989899,0.26801346801346804,0.7898989898989899,0.6363636363636364,0.8026936026936027,1000,1500,5,7,0.01,10
0.542319749216301,0.5464994775339603,0.5350052246603971,0.15778474399164055,0.5412748171368861,1000,1000,6,9,0.04365158322401661,14
0.5205574912891986,0.5114982578397212,0.535191637630662,0.1986062717770035,0.5393728222996516,1000,1500,5,7,0.04365158322401661,13
0.8850574712643678,0.10344827586206896,0.8850574712643678,0.8695064232589588,0.9100743745774171,1000,1500,3,3,0.014454397707459272,14
0.1976284584980237,0.525691699604743,0.23715415019762845,0.20553359683794467,0.17786561264822134,1000,1500,6,8,0.8317637711026709,10
0.7872053872053872,0.2222222222222222,0.7717171717171717,0.635016835016835,0.7831649831649832,1000,1500,5,7,0.01,1
0.5527426160337553,0.6677215189873418,0.570675105485232,0.10337552742616034,0.5949367088607594,1000,1000,6,10,0.05248074602497726,11
0.9212121212121213,0.08552188552188553,0.9252525252525252,0.8949494949494949,0.92996632996633,1000,1500,3,3,0.01,5
0.3990498812351544,0.6330166270783848,0.42042755344418054,0.09263657957244656,0.40498812351543945,1000,1000,6,9,0.15848931924611134,14
0.20423183072677092,0.6145354185832567,0.2704691812327507,0.26954921803127874,0.29898804047838085,1000,1500,8,8,0.2754228703338166,4
0.5518900343642612,0.5560137457044674,0.563573883161512,0.15601374570446735,0.593127147766323,1000,1500,6,8,0.03019951720402016,1
0.41106719367588934,0.43873517786561267,0.3715415019762846,0.28063241106719367,0.28063241106719367,1000,1500,3,3,0.8317637711026709,13
0.6276923076923077,0.48307692307692307,0.6348717948717949,0.31384615384615383,0.683076923076923,1000,1000,6,9,0.025118864315095794,15
0.2707641196013289,0.6112956810631229,0.3272425249169435,0.2541528239202658,0.287375415282392,1000,1000,6,9,0.3981071705534973,3
0.8902564102564102,0.11487179487179487,0.8861538461538462,0.8430769230769231,0.9097435897435897,1000,1000,2,4,0.025118864315095794,7
0.43344334433443343,0.6358635863586358,0.46534653465346537,0.045104510451045104,0.49724972497249725,1000,1000,6,10,0.09120108393559097,13
0.7336037863421231,0.33603786342123054,0.7322515212981744,0.5172413793103449,0.7153482082488167,1000,1500,5,7,0.014454397707459272,2
0.6596971881759193,0.3431867339581831,0.6568132660418169,0.5609228550829127,0.7231434751261716,1000,1500,3,3,0.07585775750291836,11
0.802020202020202,0.2356902356902357,0.8,0.6383838383838384,0.8094276094276094,1000,1500,5,7,0.01,8
0.20710059171597633,0.591715976331361,0.22485207100591717,0.28402366863905326,0.26627218934911245,1000,1000,6,9,0.8317637711026709,6
0.36707818930041153,0.5810699588477366,0.4008230452674897,0.18436213991769548,0.38765432098765434,1000,1500,5,7,0.19054607179632474,3
0.5261324041811847,0.6933797909407665,0.537979094076655,0.05574912891986063,0.5686411149825784,1000,1500,8,8,0.04365158322401661,16
