prop_stdl_>_std,prop_ho_>_std,prop_hol_>_std,prop_point_>_std,prop_spring_>_std,dataset
0.43373493975903615,0.3373493975903614,0.43373493975903615,0.24096385542168675,0.6024096385542169,00004-00000103
0.45161290322580644,0.45161290322580644,0.45161290322580644,0.2903225806451613,0.5483870967741935,00004-00000013
0.3269230769230769,0.6442307692307693,0.3269230769230769,0.40384615384615385,0.4230769230769231,00004-00000117
0.6804733727810651,0.31952662721893493,0.6804733727810651,0.31952662721893493,0.6804733727810651,00004-00000018
0.3925233644859813,0.5607476635514018,0.3925233644859813,0.32710280373831774,0.514018691588785,00004-00000190
0.5061728395061729,0.49382716049382713,0.5061728395061729,0.49382716049382713,0.5061728395061729,00004-00000061
0.6097560975609756,0.36585365853658536,0.6951219512195121,0.15853658536585366,0.6585365853658537,00004-00000150
0.6289308176100629,0.3710691823899371,0.6289308176100629,0.41509433962264153,0.46540880503144655,00025-00000002
0.6136363636363636,0.2840909090909091,0.6136363636363636,0.20454545454545456,0.7159090909090909,00004-00000100
0.5897435897435898,0.3333333333333333,0.5897435897435898,0.23076923076923078,0.6666666666666666,00004-00000162
0.6235294117647059,0.3764705882352941,0.6235294117647059,0.2235294117647059,0.6235294117647059,00004-00000028
0.7654320987654321,0.4012345679012346,0.7654320987654321,0.4012345679012346,0.5987654320987654,00004-00000041
0.5188679245283019,0.4811320754716981,0.5188679245283019,0.2830188679245283,0.5188679245283019,00004-00000012
0.49333333333333335,0.5066666666666667,0.49333333333333335,0.3466666666666667,0.5466666666666666,00004-00000137
0.45652173913043476,0.5434782608695652,0.45652173913043476,0.5434782608695652,0.45652173913043476,00004-00000083
0.2857142857142857,0.3516483516483517,0.2857142857142857,0.23076923076923078,0.3076923076923077,00004-00000179
0.5177664974619289,0.48223350253807107,0.5177664974619289,0.28426395939086296,0.5177664974619289,00004-00000088
0.5280898876404494,0.47191011235955055,0.5280898876404494,0.30337078651685395,0.5280898876404494,00004-00000069
0.751937984496124,0.24806201550387597,0.6976744186046512,0.2713178294573643,0.2713178294573643,00004-00000128
0.5119617224880383,0.4880382775119617,0.5119617224880383,0.44976076555023925,0.5502392344497608,00004-00000008
0.3815789473684211,0.5,0.3815789473684211,0.3684210526315789,0.32894736842105265,00004-00000141
0.3415841584158416,0.6584158415841584,0.3415841584158416,0.297029702970297,0.46534653465346537,00004-00000072
0.45555555555555555,0.5222222222222223,0.45555555555555555,0.3111111111111111,0.32222222222222224,00004-00000166
0.2983425414364641,0.7016574585635359,0.2983425414364641,0.22099447513812154,0.39779005524861877,00004-00000177
0.6707317073170732,0.6585365853658537,0.6707317073170732,0.2804878048780488,0.23170731707317074,00004-00000167
0.24017467248908297,0.759825327510917,0.24017467248908297,0.2576419213973799,0.6069868995633187,00004-00000004
0.7887323943661971,0.2112676056338028,0.7887323943661971,0.2112676056338028,0.7887323943661971,00004-00000030
0.7371428571428571,0.26285714285714284,0.7371428571428571,0.26285714285714284,0.7371428571428571,00004-00000053
0.6233766233766234,0.37662337662337664,0.6233766233766234,0.2987012987012987,0.6233766233766234,00004-00000108
0.3058823529411765,0.6941176470588235,0.3058823529411765,0.36470588235294116,0.27058823529411763,00004-00000113
0.3333333333333333,0.6666666666666666,0.3333333333333333,0.44047619047619047,0.23809523809523808,00004-00000033
0.5238095238095238,0.44047619047619047,0.5833333333333334,0.2619047619047619,0.5595238095238095,00004-00000186
0.2361111111111111,0.6111111111111112,0.2361111111111111,0.3472222222222222,0.5416666666666666,00004-00000173
0.5232558139534884,0.43023255813953487,0.5232558139534884,0.45348837209302323,0.36046511627906974,00004-00000191
0.3157894736842105,0.631578947368421,0.35526315789473684,0.34210526315789475,0.3157894736842105,00004-00000127
0.34946236559139787,0.6505376344086021,0.34946236559139787,0.33064516129032256,0.4220430107526882,00004-00000007
0.5252100840336135,0.40336134453781514,0.5252100840336135,0.37815126050420167,0.46218487394957986,00004-00000118
0.2222222222222222,0.5777777777777777,0.2222222222222222,0.4444444444444444,0.2222222222222222,00004-00000172
0.4935064935064935,0.5064935064935064,0.4935064935064935,0.24675324675324675,0.4025974025974026,00004-00000066
0.6588235294117647,0.35294117647058826,0.6588235294117647,0.27058823529411763,0.6235294117647059,00004-00000175
0.2,0.5,0.2,0.0,0.16666666666666666,00009-00000001
