BT,BT_leadership,HO_BT,HOL_BT,Spring_Rank,Spring_Rank_Leadership,Page_Rank,Page_Rank_Leadership,Point_Wise,K,rep
-0.5108962499760225,-0.5108962499760225,-0.5108962499760225,-0.5108962499760225,-0.6027521242704524,-0.6027521242704524,-1.043788344109219,-1.043788344109219,-0.6506178543557316,2,36
-30.635112382662257,-46.66713030309265,-30.583095856277943,-38.22919631073653,-31.08663089471232,-32.85145620299557,-31.08344797565836,-30.968248691216104,-30.56900015833967,16,70
-15.053937018810364,-21.698024771662173,-15.014093550756588,-18.376901548125392,-15.118552620131265,-15.684540103829148,-15.528259878387791,-15.446673444632657,-15.000541713144637,10,42
-15.044495705554835,-21.8409520513844,-15.000361975778398,-18.45486424573908,-15.16235645896171,-15.811140074407447,-15.528010469454792,-15.44283836392658,-14.997985648856853,10,16
-3.053849304027722,-3.600181357271192,-3.044720690076296,-3.34751836753207,-3.047332187419556,-3.044343914084866,-3.672471311917196,-3.5716508406603635,-3.067483079455658,4,68
-10.520737792545145,-14.67251895651521,-10.487763405465763,-12.666539774024868,-10.585459601844962,-10.783071744314704,-11.051185266078322,-10.95688029365821,-10.488458791266646,8,56
-30.635160417141797,-46.7197296533827,-30.57577534813673,-38.27128239821709,-31.04922995923785,-33.552947825367035,-31.09230353943721,-30.990667532030685,-30.569458547941665,16,95
-15.02721768031329,-21.695634167018465,-14.991324163779968,-18.34864628940253,-15.192385253875852,-15.815276850241595,-15.536538765172065,-15.437450490954143,-14.993741334245168,10,81
-19.92241707308963,-29.443956079380037,-19.881504070211445,-24.594624781675,-20.061506244744265,-21.350323687247755,-20.4235969267899,-20.30873634350464,-19.876829429708085,12,34
-36.35982119323634,-55.9888988641405,-36.30673326345758,-45.567756317427616,-36.7758168171125,-39.9078454782109,-36.79113842249911,-36.694558392169135,-36.29598282508195,18,7
-36.358109234312906,-56.15169526252516,-36.30196208422429,-45.6224992202124,-36.88775347329169,-39.91160438953244,-36.81406065872708,-36.68171724620631,-36.289495235112256,18,5
-0.5096200189756882,-0.5096200189756882,-0.5096200189756882,-0.5096200189756882,-0.6070071821728706,-0.6070071821728706,-1.056417381741387,-1.056417381741387,-0.6337148059184562,2,8
-25.14000014158453,-37.76171505477098,-25.08925155398856,-31.221423080071418,-25.39564813661495,-27.470350149793056,-25.606857364662336,-25.50412675191792,-25.087679018205428,14,97
-0.5092566696869066,-0.5092566696869066,-0.5092566696869066,-0.5092566696869066,-0.6025872992338859,-0.6025872992338859,-1.0379667394281766,-1.0379667394281766,-0.6339127380124174,2,29
-0.5107272837237662,-0.5107272837237662,-0.5107272837237662,-0.5107272837237662,-0.6020112593045457,-0.6020112593045457,-1.0476751331850442,-1.0476751331850442,-0.6316499512103874,2,14
-3.0761711161426257,-3.623769726578841,-3.0670228396833155,-3.3676986580568964,-3.0594752849275246,-3.0364741280800804,-3.64956350340255,-3.572282894806434,-3.074484973741449,4,6
-30.6515050398072,-46.67767906744402,-30.59831597675269,-38.26122663325192,-30.90733164013955,-32.99370595284516,-31.08767945076396,-30.984534714855428,-30.572276972896653,16,26
-19.939419370463803,-29.45119128212528,-19.890177444827128,-24.61049433168957,-20.07005272584227,-21.212537079009707,-20.41361860446733,-20.31038849079125,-19.88270140759068,12,1
-3.060971051507678,-3.595967195668794,-3.0519461771384657,-3.344627378542621,-3.051807711011397,-3.017259535423464,-3.660034975250812,-3.5761707670193217,-3.071296260164356,4,21
-0.5169267797038355,-0.5169267797038355,-0.5169267797038355,-0.5169267797038355,-0.6116404080440295,-0.6116404080440295,-1.0378998197821885,-1.0378998197821885,-0.6322360050085668,2,4
-10.5424413458705,-14.674644117607942,-10.510927649359132,-12.63963608805738,-10.566116179553305,-10.942752015010772,-11.0362450532141,-10.94103739898372,-10.494942874928176,8,60
-19.95337610804671,-29.583585036937905,-19.906710181051547,-24.708207661426275,-20.14692330534882,-21.539648010289397,-20.40754195662983,-20.3072136099245,-19.88400562098509,12,11
-15.035474743807546,-21.618785615654023,-14.999170705269565,-18.30236964075252,-15.13892350589088,-15.756524105276704,-15.530550479469426,-15.42963030080715,-14.996259871685304,10,58
-0.5149030785522444,-0.5149030785522444,-0.5149030785522444,-0.5149030785522444,-0.6065955890274976,-0.6065955890274976,-1.036615786203803,-1.036615786203803,-0.6304788015851435,2,15
-15.02252670129069,-21.624652806049312,-14.985556281798484,-18.296865649372396,-15.208695566832104,-15.795242573877324,-15.545380975840905,-15.440512010177205,-14.989208025707612,10,71
-19.925874371621745,-29.511416644072167,-19.87994827735257,-24.618810495376405,-20.13111186991365,-21.35121423434482,-20.423675239072157,-20.31661920624007,-19.872910667070784,12,26
-36.3481370240809,-56.02690311468407,-36.29206554152286,-45.59516641759091,-36.78687133000927,-39.36705701918969,-36.81965334243448,-36.70095772189961,-36.29200544753817,18,84
-3.0596914873023877,-3.610604298910692,-3.056017791541102,-3.3547927626509297,-3.049626140676307,-3.019997987914226,-3.651346120832424,-3.568110129581658,-3.071610689854692,4,89
-6.5054201787856725,-8.600095556096342,-6.478555085032122,-7.622709244194071,-6.487014886064245,-6.5829873135647485,-7.028494671899345,-6.939715303076609,-6.472872712480284,6,62
-25.16217170860545,-37.83282086099022,-25.11029993211193,-31.255279449143323,-25.3417846504338,-26.88238538863152,-25.597796892083384,-25.49912759602758,-25.0905771967058,14,27
-3.074806014762512,-3.623889970404439,-3.06485228353216,-3.3641718103182794,-3.05526036143749,-3.0266428516361032,-3.637136659808054,-3.556582951106362,-3.074950709872523,4,51
-30.619335019976607,-46.56080683980431,-30.573980383391117,-38.11937594266406,-30.97697372562112,-33.57658318392676,-31.0770451464166,-30.96458667925312,-30.571211507395915,16,44
-3.0352922575534778,-3.5715081346533983,-3.025585052269094,-3.3267454223154367,-3.047970312494768,-3.029756220275837,-3.6689772827550216,-3.571371914650571,-3.06521113920614,4,22
-30.627226183682115,-46.47666938391421,-30.57515281177844,-38.15311888036638,-30.909755747202,-33.336318782798955,-31.09943779312514,-30.98261256676136,-30.566894511919184,16,59
-10.532443127558166,-14.67515888962074,-10.500849752351504,-12.653905457232833,-10.525872655187712,-10.777087541053191,-11.045129578169083,-10.955905999974856,-10.492936125308365,8,34
-30.632202942363502,-46.56795966164388,-30.580784735523785,-38.10820548490353,-30.965936978010497,-33.367215836570566,-31.068965207156698,-30.967490639707208,-30.57270246356795,16,36
-10.514894995362514,-14.611294692552168,-10.484028267347083,-12.60964607611776,-10.534234930223718,-10.861265590823177,-11.046679890503295,-10.951117108107486,-10.490439813743189,8,58
-25.155584818667805,-37.82676107421285,-25.10730758819267,-31.233253995073053,-25.46046051781294,-27.43481423856548,-25.594575967299377,-25.49930146045051,-25.08869761162522,14,28
-30.619607011512983,-46.46509203723392,-30.570459101029417,-38.14556230194255,-30.919780816010253,-33.051290315899315,-31.095534737686464,-30.97743401155761,-30.56539378245489,16,48
-25.14991558938987,-38.00010280246154,-25.093051329479355,-31.37982030218137,-25.38845226560412,-27.253590077720933,-25.60204288009292,-25.489912127400387,-25.089014602769783,14,100
-36.35623678606765,-56.0331894247514,-36.300456512809454,-45.628485167778734,-36.67643893463236,-39.58109572551733,-36.82487651127733,-36.692205823968166,-36.28971710435113,18,95
-10.52639002441792,-14.685247781362175,-10.494571973705408,-12.649135299700362,-10.594978187826408,-10.853292237095705,-11.05227413911322,-10.96237264001664,-10.489919230544112,8,78
-15.042812876163731,-21.71387063247222,-15.002505859724051,-18.39058157085173,-15.158808339907246,-15.689878139056711,-15.54320482146504,-15.440924920430916,-14.993071521915327,10,6
-19.944383094939152,-29.58499301015659,-19.893860403870946,-24.66250169034609,-20.0985235099376,-21.376976599344715,-20.42535633155436,-20.31614997849336,-19.880955807882277,12,79
-0.5122948997841669,-0.5122948997841669,-0.5122948997841669,-0.5122948997841669,-0.6111773066166194,-0.6111773066166194,-1.0380536332062766,-1.0380536332062766,-0.6296057698283829,2,17
-19.9468245468573,-29.41908572312055,-19.897554001168167,-24.601093034109507,-20.173459693502707,-21.191669314265155,-20.40697215966317,-20.30847250190972,-19.8809119262237,12,2
-25.157386237302973,-37.82157781162717,-25.102445856433945,-31.27694671142777,-25.466135236477307,-27.15006259888433,-25.603317750161505,-25.498316623712387,-25.08876035765176,14,5
-36.361594552828656,-56.0863372201324,-36.3015796445223,-45.56395567524609,-36.88141587876311,-40.32049942959896,-36.79774761440639,-36.68326874272898,-36.29825797996037,18,33
-15.029434595607066,-21.61292305583011,-14.99402453945983,-18.292642869515348,-15.177658007013903,-15.678358127858289,-15.517029815194345,-15.428402174550865,-14.995105842695242,10,56
-25.15466451027528,-37.75729612758641,-25.110692941746667,-31.20090532944182,-25.576645621107478,-26.96641867037936,-25.596245635226097,-25.49685106126035,-25.085701101038605,14,14
-15.04158041731597,-21.62873172277518,-14.998029258242235,-18.32134256646136,-15.119311501299675,-15.706685883553076,-15.549096640464724,-15.434302390465955,-14.991116288156531,10,41
-10.525805188182684,-14.682236000861478,-10.49370309511554,-12.635580854745148,-10.617003822424602,-10.777202859202651,-11.050309292900524,-10.96224224245658,-10.488329275926516,8,91
-30.630566253161057,-46.746447858938986,-30.569754161922813,-38.35553058836087,-31.079432012066363,-33.64887160124929,-31.08215447823606,-30.97396135730655,-30.571517981917925,16,98
-19.91248447829908,-29.34872702642324,-19.870223519539785,-24.48490980256652,-20.10762985366354,-21.134659156022007,-20.410264165930588,-20.30674553165242,-19.87615610676624,12,33
-19.92397632277351,-29.363746923011703,-19.87936007665209,-24.52704996917464,-19.980659523553246,-21.084085986322467,-20.418828334204523,-20.314217367133256,-19.875949790369383,12,13
-6.504843826692115,-8.544764296321746,-6.4780144988328106,-7.581758922595804,-6.481893572225471,-6.537238923661642,-7.035522834835317,-6.95579391629106,-6.469643210308013,6,84
-19.950442397963897,-29.53809164471533,-19.8984789842995,-24.6776665559369,-20.18603638647572,-21.05746498769971,-20.4037508744228,-20.300282717483185,-19.88583691802908,12,22
-10.514964822619609,-14.645297098904075,-10.482584300915232,-12.622279143473111,-10.51255948681718,-10.766904465362042,-11.049097181787332,-10.960066737801538,-10.48721681540473,8,31
-3.056088701224399,-3.584463368159632,-3.0460211324856634,-3.331863156402625,-3.0515570644274748,-3.0188416657296244,-3.6668595661088,-3.5766591001306995,-3.0703873715573144,4,66
-25.11969991673252,-37.79630949100066,-25.0686270036944,-31.23056664788221,-25.364141564520462,-26.87443612428296,-25.632705148269103,-25.52208732210667,-25.076524394619685,14,84
-30.63040640358488,-46.84212167259031,-30.575903968235767,-38.38363925122505,-31.11826482384611,-33.751115610211095,-31.090608943809684,-30.972880095243,-30.56566345139474,16,19
-30.643250562733957,-46.56513029895004,-30.589990575754644,-38.20973357693674,-30.989658721218085,-33.801179318228506,-31.094926958215616,-30.98033729349781,-30.563857508960723,16,33
-19.90012098776633,-29.120939866291117,-19.86585059503208,-24.33613417265305,-20.199406380932757,-21.20489613908023,-20.41224998454089,-20.308315754011517,-19.875561743876244,12,54
-3.031541047148382,-3.5548246880497385,-3.0257281609643045,-3.3047605726757165,-3.042053449563716,-3.0152273061711896,-3.661260472276055,-3.571053859589137,-3.06646365195925,4,94
-0.5136077492462818,-0.5136077492462818,-0.5136077492462818,-0.5136077492462818,-0.6067895857020005,-0.6067895857020005,-1.0372038631408127,-1.0372038631408127,-0.6341522372189109,2,90
-0.5081496718042726,-0.5081496718042726,-0.5081496718042726,-0.5081496718042726,-0.6044734454339393,-0.6044734454339393,-1.05029440074089,-1.05029440074089,-0.6303237820103866,2,45
-19.92003688822829,-29.329571435702533,-19.88177549072666,-24.490106141809044,-20.064762297332557,-20.90259964899035,-20.41148868957608,-20.31458834288231,-19.87903462628854,12,59
-0.5157133186910361,-0.5157133186910361,-0.5157133186910361,-0.5157133186910361,-0.6182666569127082,-0.6182666569127082,-1.0365678810313002,-1.0365678810313002,-0.6364715419299213,2,30
-36.41529222487393,-56.228623634594,-36.34835666767681,-45.784371189984775,-36.917153123078656,-40.26652141377142,-36.79677479745686,-36.68690371269762,-36.30819596594288,18,21
-30.635123893098964,-46.84090008759687,-30.58715344836294,-38.28234905548757,-31.08526271332677,-33.5606926890288,-31.099503836081933,-30.98465376087312,-30.56429012888865,16,81
-3.050170155044692,-3.6282456428108025,-3.040276014236724,-3.365018656273686,-3.047250803872947,-3.026488633754635,-3.664207224194154,-3.571699325618047,-3.069191709080381,4,30
-10.54723679252045,-14.68235758878679,-10.50598820050173,-12.659584160396038,-10.59347203984846,-10.748124100425247,-11.032584769348516,-10.932763894297624,-10.499845018611856,8,4
-0.5208269433408174,-0.5208269433408174,-0.5208269433408174,-0.5208269433408174,-0.6092837978123847,-0.6092837978123847,-1.0332157626600935,-1.0332157626600935,-0.6304769409521827,2,50
-19.91125676808328,-29.43176848021924,-19.869047309892203,-24.540737630200542,-19.997613726057864,-20.95656337103928,-20.413885705361302,-20.31035668578552,-19.8752325720614,12,25
-0.5078557018762616,-0.5078557018762616,-0.5078557018762616,-0.5078557018762616,-0.6006567289520827,-0.6006567289520827,-1.0419781637574088,-1.0419781637574088,-0.6445055372552841,2,76
-3.06325172585373,-3.6134884587615623,-3.05281759162304,-3.3566647868548367,-3.05659161156334,-3.035931066851844,-3.654081610826261,-3.5721882164654946,-3.072774755817135,4,49
-3.0715332126217514,-3.624263020857701,-3.06159723650645,-3.37120849692666,-3.0566934684819818,-3.037426789964192,-3.658884622957428,-3.571358783951538,-3.0734438251055964,4,52
-10.521845383733051,-14.666564166254574,-10.493450867554792,-12.642357331663709,-10.571677372912164,-10.972476673429464,-11.05752335650727,-10.957660860423378,-10.487628668128414,8,2
-0.5130490772287633,-0.5130490772287633,-0.5130490772287633,-0.5130490772287633,-0.602304252886853,-0.602304252886853,-1.0320539616381743,-1.0320539616381743,-0.6363315497255689,2,93
-10.542742046087458,-14.653950122108627,-10.510205970215644,-12.652767085089286,-10.607652905460707,-10.669888711135831,-11.038060942860731,-10.961730769104964,-10.49849339413,8,41
-3.0628434372869453,-3.5905652376266235,-3.0555842330287493,-3.339306602687744,-3.051010122389464,-3.027771439049707,-3.653879483359072,-3.5706060067378496,-3.072421265169253,4,42
-19.93831500968801,-29.348532652369183,-19.8912173931518,-24.55417583207116,-20.10677553395183,-21.28159240656716,-20.41287481959365,-20.31738439552169,-19.882023327182925,12,48
-15.02430909327426,-21.586831193399355,-14.989301715930903,-18.271181415760317,-15.188814239134578,-15.826196369067448,-15.548985827653809,-15.448330630800813,-14.992387787048326,10,89
-3.068202425273314,-3.6054766231886335,-3.058498423039119,-3.3558852541230086,-3.0510544089565563,-3.0244417994562123,-3.662785479052887,-3.566177399832107,-3.069830544244988,4,88
-15.01999444411262,-21.572985662776784,-14.983454661132535,-18.267991445751345,-15.170309815145522,-15.581273045558785,-15.537800532474694,-15.433185997638333,-14.989793452960477,10,59
-19.952778915135468,-29.52941311884865,-19.897817631246035,-24.684407185436918,-20.215105068632543,-21.199165083276387,-20.414125181034745,-20.305285784863308,-19.87972987335281,12,21
-6.503616280256797,-8.589825628615005,-6.476372046103622,-7.614892642353334,-6.492768527447171,-6.612379043829009,-7.036350986374244,-6.950577033808791,-6.467264630374864,6,27
-10.52886075594396,-14.63584331106855,-10.495701752376853,-12.611696872066124,-10.622267010485707,-10.92649249047806,-11.05585278693119,-10.958526844705371,-10.490967439678371,8,22
-30.63360915949476,-46.59773615626932,-30.578494968912143,-38.17653896147872,-30.949984304602363,-33.2024081856715,-31.08580930338194,-30.970301059673343,-30.574631720105693,16,37
-25.137198808172748,-37.68685520301738,-25.09303207271141,-31.089240045219544,-25.477504574859395,-26.917885248605423,-25.617842531345584,-25.505683127614944,-25.07766076367357,14,70
-0.5149454900307407,-0.5149454900307407,-0.5149454900307407,-0.5149454900307407,-0.6038761356791762,-0.6038761356791762,-1.045113142497661,-1.045113142497661,-0.6398023810026964,2,16
-0.5120719407501276,-0.5120719407501276,-0.5120719407501276,-0.5120719407501276,-0.6085937542876745,-0.6085937542876745,-1.0461736796894356,-1.0461736796894356,-0.6391430195465119,2,11
-10.529897145808944,-14.669801696175252,-10.495655471464282,-12.645837812225182,-10.567448692556118,-10.832648522224734,-11.034587416978969,-10.943718096056005,-10.493997116608472,8,79
-25.119108200430027,-37.77100049890434,-25.06887491719925,-31.19763232238641,-25.45320007802794,-26.912221958892584,-25.617386361000584,-25.5066975322018,-25.081897961723,14,53
