newman,newman_leadership,higher_order_newman,higher_order_leadership,spring_rank,spring_rank_leadership,page_rank,page_rank_leadership,point_wise,rep,train
-4.001098750053635,-4.4529309463332485,-3.901807506553585,-4.328022367480482,-4.395132393882798,-4.455669156646245,-8.918496661760521,-7.185899072233015,-7.170124243596902,6,0.3311
-4.746586347318019,-4.765025570186412,-4.7369472991979125,-4.761416667779909,-4.761624544414845,-4.77889902549016,-6.708860112995447,-6.624847872000037,-16.9987214378202,219,0.0100
-4.390976754441731,-4.601157245151559,-4.299617515517567,-4.535809422528816,-4.587939237975447,-4.5869015231096775,-15.756540753979912,-14.680962523967857,-24.843197235502718,28,0.1318
-4.057393261717226,-4.461145638651158,-3.9571268953146856,-4.354509527534184,-4.417903498465087,-4.452962941542743,-10.248999882949457,-8.595819146543588,-9.314569865159118,221,0.2754
-3.528902013801301,-4.089158520017822,-3.487456615435525,-3.9587249828141777,-4.271019255398536,-4.258350405557825,-7.040093516412905,-5.270602334600075,-4.1771627506262545,217,0.8318
-4.6944619231422635,-4.735059890398782,-4.65652343855746,-4.719826601891281,-4.6952550129795645,-4.820750657893747,-10.612106170936144,-10.338675759790682,-33.35980270586145,167,0.0302
-4.772365278809311,-4.783348150234513,-4.753804171258785,-4.773727064380959,-4.772950429597445,-4.912248817583968,-6.712334626473372,-6.62033845675776,-18.38695127868355,74,0.0100
-4.6440428569129395,-4.719281207846739,-4.583332246919014,-4.688006597717257,-4.657533126828257,-4.738927113385673,-13.714155263587367,-13.245046180332478,-37.199326213852686,64,0.0525
-4.124140003651877,-4.452437345626475,-4.030337173625311,-4.37246080011787,-4.533100076392736,-4.517786385899331,-12.00249537637948,-10.462604998879321,-13.105844817524673,238,0.2291
-4.769776863298,-4.775686510832989,-4.750600268485456,-4.766881283896196,-4.76216987917719,-4.7859946967032165,-7.1036690336631905,-7.0102633763046995,-19.40348379989878,186,0.0120
-4.071951064923922,-4.483706205370119,-3.9739328445405735,-4.370053394181461,-4.476820797045048,-4.460445739620854,-10.198454818213722,-8.63783563264467,-9.57859523641975,52,0.2754
-4.421397651111208,-4.616007524712113,-4.3133071759636765,-4.548364883453557,-4.570622089892496,-4.599066839335395,-15.933876578861058,-14.852631357562588,-24.57584288845653,146,0.1318
-4.647613490314925,-4.715813023648229,-4.585065593404091,-4.685730853613861,-4.67002647853982,-4.699942823312062,-13.602961218666996,-13.124514465038594,-37.460240057847635,40,0.0525
-4.608768158482072,-4.703139612962062,-4.5190784210108985,-4.65220955601148,-4.6371799460118295,-4.696176916766363,-15.503232987037203,-14.843228422319687,-35.050471441173286,137,0.0759
-4.651101035476493,-4.715845640693424,-4.585784294923696,-4.685257241204763,-4.670276857806731,-4.708451362622996,-13.482221804224238,-12.764242238046483,-37.95572362582033,205,0.0525
-4.753401252032573,-4.763944959604259,-4.741099935520843,-4.759533965800067,-4.75327706444144,-4.893444710311436,-6.698147190551866,-6.613017968703413,-16.986768615543514,33,0.0100
-3.658012328471148,-4.190828788818151,-3.6029871877889006,-4.0723980358048015,-4.357576018140937,-4.312072660765681,-7.141074599259505,-5.2890174360495195,-4.330421546978775,75,0.5754
-3.5647883281489654,-4.130854011396996,-3.5250928489722377,-4.014087257318668,-4.3234766301080825,-4.269823198199161,-7.20222624842214,-5.303182610544348,-4.27473984670761,108,0.6918
-3.9462111353779954,-4.374128949368048,-3.8558469620854465,-4.275191763576036,-4.431926712332714,-4.4283854430744025,-8.980861383466493,-7.283578850292081,-7.52512546158774,13,0.3311
-4.715724635645641,-4.752796591653409,-4.683193892443772,-4.737197833453018,-4.721037402318821,-4.844949694777749,-9.630224269324744,-9.409621469496129,-30.762774976109885,44,0.0251
-3.897960519643998,-4.37386975030478,-3.8190187785400735,-4.269809122748063,-4.400372975220964,-4.429501212777005,-9.34287116366916,-7.605264103102484,-7.594076955761498,101,0.3311
-3.46295295497339,-3.929957273780279,-3.4365749741135336,-3.846963940406201,-4.379918427705627,-4.225773065891891,-7.176909944897477,-5.236798205011384,-4.106935748648752,201,0.8318
-4.361204127529562,-4.6136254267242345,-4.24718609130732,-4.526292132050958,-4.535958043045458,-4.5765178047153245,-15.046479164429561,-13.836328245525745,-20.110063486856397,68,0.1585
-3.4409575492916575,-4.03500319357961,-3.407137092176489,-3.9156850155714613,-4.191543953815879,-4.175959969231916,-7.271375880224061,-5.280745543248849,-4.150412219057119,247,0.8318
-4.769374622905433,-4.7761933316035785,-4.731634819493816,-4.7579195327673895,-4.766267098593955,-4.778992020800796,-8.906800933930265,-8.73305867750502,-28.939690386071067,185,0.0209
-4.262425054114646,-4.598411373045193,-4.152880769649433,-4.497138985035365,-4.491459954483525,-4.572988396331617,-13.244779799007805,-11.925283639039037,-15.936953831617254,176,0.1905
-4.630020792901491,-4.702542194386023,-4.550711612035217,-4.663801896841617,-4.642998060550313,-4.692456974179026,-14.669916739707476,-14.101667122877965,-36.91001750793377,20,0.0631
-4.268405846516328,-4.555236173263387,-4.154826950498672,-4.469282958521676,-4.510312011826686,-4.557697180583684,-13.234717428712752,-11.84688623209225,-15.673826260035161,182,0.1905
-4.688078264256765,-4.738913635890471,-4.629182890748249,-4.710540848487256,-4.667771393742978,-4.8617211416170365,-12.812255657907306,-12.435985880003026,-36.57744302196421,235,0.0437
-4.7391358497355505,-4.768165962004499,-4.718929907041763,-4.7584837724411315,-4.751674203001787,-4.777488012171412,-7.5925496770484715,-7.468322655486422,-23.455467857972657,182,0.0145
-3.9896008101905487,-4.443515324913447,-3.8967639465281128,-4.346808887321967,-4.424718221534883,-4.4694203672253385,-10.406772346765392,-8.795718903257464,-9.470050488173284,179,0.2754
-4.0126553250925,-4.444425239950792,-3.930013205377318,-4.345623358722392,-4.46976823118823,-4.473253771077769,-10.007658224383245,-8.431583560216824,-9.794383311428529,43,0.2754
-4.7531427829615245,-4.774404308394047,-4.726071921978622,-4.760609463188159,-4.758472275063122,-4.800101191384533,-8.23095961983003,-8.07851486353034,-25.46914160346995,242,0.0174
-4.773797934547955,-4.773923707720228,-4.7568419897570084,-4.767544155624309,-4.764018611827613,-4.8786808576348895,-6.8789128895147265,-6.8221312226140824,-17.81007995878665,75,0.0100
-3.831623636568672,-4.355081953720387,-3.751334385220871,-4.236278482815877,-4.40172638613086,-4.397274611288465,-7.862550479757362,-6.040473634384558,-5.404925206147453,78,0.3981
-4.49882367862885,-4.683096999628775,-4.396155225753014,-4.613601643980858,-4.620362070915374,-4.639881438242057,-15.945595692127322,-15.298265273527534,-29.120526918496196,193,0.1096
-4.66887757134308,-4.727555348540726,-4.6142446551208245,-4.701996712618172,-4.6699912676817155,-4.734663529992846,-12.766460523378463,-12.38432789041545,-36.532269705663424,51,0.0437
-4.733171015528405,-4.757757153103422,-4.708775579881039,-4.747867136816988,-4.727835095329363,-4.781523962162264,-8.154722558875669,-7.9956803710474365,-25.527601636002892,158,0.0174
-4.755986361072298,-4.7648546368141265,-4.719997079785107,-4.749171887341129,-4.732055687881213,-4.756616261799285,-8.916849951120646,-8.735816326580467,-28.906172792582158,205,0.0209
-3.6193302860205536,-4.170116870774461,-3.566379210479171,-4.055237387435169,-4.356629763645192,-4.28036544026738,-7.157268372623415,-5.294636906340367,-4.396165652276413,70,0.5754
-3.6563142989196775,-4.203905618984098,-3.6044008246631356,-4.085093360957756,-4.318650846408903,-4.313367915540574,-7.042641716213703,-5.252899339141383,-4.304646335526682,242,0.5754
-4.703181800140173,-4.755008094217831,-4.651567952418156,-4.727196493679028,-4.701191312969335,-4.749420106587497,-11.304789474313118,-10.998651292465285,-36.544600431996095,153,0.0363
-4.447556303533792,-4.643147288375185,-4.335005367922696,-4.566837332496783,-4.544016726233614,-4.603018269966396,-15.370986915494576,-14.31242022326616,-24.64003836819677,20,0.1318
-4.24219266683316,-4.5719008163945025,-4.140755611027079,-4.4803957832204,-4.484899233960428,-4.548542282171562,-13.04479256010031,-11.745468221359143,-16.92440084366016,54,0.1905
-3.646133754210772,-4.227623339414438,-3.584891322736772,-4.100688720135649,-4.348790143881902,-4.302480832773918,-7.095427264512142,-5.295359430839466,-4.303496362945463,44,0.5754
-4.761585886185932,-4.776498680022682,-4.748767689573031,-4.769729013894313,-4.768927008866605,-4.920041203931306,-6.7041624093422225,-6.615730214851888,-17.29826265218319,86,0.0100
-4.751972902451145,-4.773085442680936,-4.738148840514835,-4.766929973384209,-4.759354542283159,-4.903119491791892,-6.743803773375499,-6.660319094137232,-16.90605566394803,233,0.0100
-3.8299995310051336,-4.354536260013278,-3.7524233933100124,-4.234411600674167,-4.466263437880656,-4.402613123326335,-8.074781379968924,-6.320718824459904,-5.647307635164505,194,0.3981
-3.711374745955886,-4.24531187265572,-3.6495014377176522,-4.135051878887523,-4.281853913685843,-4.326677213505408,-7.601455848385022,-5.673329142872201,-5.058235959061396,24,0.4786
-4.412852364336045,-4.603118817477644,-4.313753012920834,-4.543632556106454,-4.537803173820583,-4.612981424009801,-15.605277699299872,-14.987001893672328,-24.693184477986755,36,0.1318
-4.279263530567355,-4.577495082197433,-4.167024150492244,-4.4870984029826,-4.508103893707727,-4.541466185905138,-13.443700277122657,-12.118765614699441,-16.70310216039521,67,0.1905
-4.753213814162829,-4.766293521801546,-4.730972203162869,-4.757371939901182,-4.757419658837745,-4.782316422533,-7.598533033637307,-7.474602940116873,-22.202491481372682,95,0.0145
-4.722168311653163,-4.765174772298424,-4.694053036085948,-4.749884764415021,-4.728117301298865,-4.8024628844483574,-8.894506985505364,-9.348511455408957,-28.345122867569657,1,0.0209
-4.441049990315608,-4.616435246892035,-4.356624525818262,-4.5662382233864625,-4.598566956137591,-4.6272872982375794,-16.05374117671517,-15.141390165441372,-29.096253714324106,249,0.1096
-3.645650526428424,-4.200136863265884,-3.594113405087292,-4.071348912653849,-4.362281988366413,-4.299434420807976,-7.125810602912036,-5.285981478860183,-4.311628717518911,238,0.5754
-3.7646214426124023,-4.2738554435087,-3.7001989803531816,-4.159439571831397,-4.4152313702950385,-4.341174312053884,-7.565379575722534,-5.690159887683304,-4.775763406092796,80,0.4786
-4.600335612254612,-4.702062804191109,-4.527815093533331,-4.666224416848641,-4.627742686242813,-4.689367303253304,-14.939978452179249,-14.379096628375718,-36.220603092840726,121,0.0631
-4.613327285290602,-4.720446664613717,-4.536394626808013,-4.678867959790762,-4.627672663950356,-4.687515120039397,-14.718145485152906,-14.132971575459486,-36.57161901540938,79,0.0631
-3.547539835690785,-4.063359904608524,-3.509246922073327,-3.9328038259664773,-4.294233213158617,-4.199823982506052,-7.047836193431472,-5.225589156953294,-4.174898425183933,103,0.8318
-3.4818369206172646,-4.010231856171312,-3.4575845539957024,-3.906270995918714,-4.296411823084316,-4.24087181339653,-7.173479857531327,-5.220044489958791,-4.122406715386268,177,0.8318
-3.711334109316286,-4.26044026126465,-3.6514731030837035,-4.123283751963667,-4.31057795274331,-4.349771502351153,-7.226160483102848,-5.382518271697954,-4.459264781111669,176,0.5754
-3.5506418906706787,-4.106050069140663,-3.5085957281865445,-3.974054765486572,-4.338582839695551,-4.254343160509064,-7.257743905259165,-5.2596735599390625,-4.189410981529608,97,0.6918
-4.280919796626317,-4.554487741842633,-4.170032303698287,-4.469247551468819,-4.536155535426335,-4.556679618775934,-13.172870235001525,-11.859719803293402,-16.204355905357954,219,0.1905
-4.528439860313646,-4.6671590003998915,-4.4404053102569385,-4.618086874629183,-4.624015033911527,-4.673761280466494,-15.92242169189007,-15.152203748901648,-32.66066789710774,235,0.0912
-4.7518324267621095,-4.770944951330356,-4.725071205672739,-4.758292964940153,-4.736495920231708,-4.788733689087437,-8.117607300754722,-7.974339825896072,-25.307147094343453,88,0.0174
-4.116019585564533,-4.5046063753988586,-4.023272741190245,-4.41145117307008,-4.534193209748319,-4.518609240921884,-11.739618385137213,-10.29587823072835,-12.464973641673843,49,0.2291
-4.697988401248217,-4.750828361436512,-4.637571012615989,-4.718823000600836,-4.6847491922828635,-4.746159550288183,-12.445816122500508,-12.075995304928025,-37.4858598386489,153,0.0437
-4.223855517896103,-4.529973539009548,-4.130932056678654,-4.450422350724804,-4.470428503814221,-4.531376429424443,-13.921056065049155,-12.585640593160354,-16.81311145578882,118,0.1905
-4.543040614268118,-4.678706056423335,-4.457879902203383,-4.629775515928974,-4.6152126524040025,-4.670140245519739,-16.037784488022034,-15.264808383747713,-31.987654916112675,59,0.0912
-4.468429943589815,-4.633120716511815,-4.375528117734825,-4.578713999438092,-4.595778705872233,-4.612379365153402,-16.373990621445984,-15.436748291621736,-28.37046738220269,213,0.1096
-4.734592005513772,-4.769996912049218,-4.678862107409365,-4.739935748251528,-4.700443049332406,-4.847682928281218,-11.613558746588943,-11.293627919215577,-35.27777674918712,112,0.0363
-4.763840690219257,-4.773857290955633,-4.743783894539344,-4.765452580334578,-4.759741162963743,-4.877344195440983,-7.514474330233671,-7.324658896181911,-20.326876993079253,213,0.0120
-4.51344852559557,-4.667016961389857,-4.425567622878595,-4.617789546563739,-4.5839683889649665,-4.647987838585479,-15.935473522082882,-15.133891775841045,-32.56124471051537,40,0.0912
-3.5286674155988793,-4.10707902173717,-3.4830556814216505,-3.956644791288294,-4.206780851776387,-4.189607160234672,-7.113159660546592,-5.286707801994269,-4.220316377507188,104,0.8318
-4.7206314091232615,-4.748034336530118,-4.693601530259402,-4.736899693141298,-4.734458505251865,-4.760782092387001,-8.892570625397513,-8.716921084088643,-28.678112730397046,227,0.0209
-4.75599918552845,-4.769101263231437,-4.742747043718209,-4.763570174387147,-4.768422747354087,-4.790647342498577,-7.127220089494748,-6.704890891558269,-16.38293676387067,149,0.0100
-4.608749230018054,-4.6981877540139,-4.524977867011922,-4.6558923317989835,-4.628951558560622,-4.716160664059958,-15.385244214807711,-14.809362076732885,-34.87485142776741,187,0.0759
-4.498501514400347,-4.6458020076814055,-4.420159446062628,-4.6002269130267965,-4.6161958565101875,-4.640926094898892,-16.332908063867958,-15.327269057785786,-32.078685020462345,87,0.0912
-3.8345908157360356,-4.2977761016841365,-3.767097293348299,-4.200231464812039,-4.474015511965428,-4.377236216741082,-7.902065428352825,-6.111145417733035,-5.336589777329017,202,0.3981
-4.740728859320106,-4.752052296467985,-4.716289818534743,-4.7436558442603,-4.74179562640008,-4.7732012391949015,-8.141453394157622,-7.993303375727507,-26.036631400169007,68,0.0174
-3.5711726492633056,-4.088250366391571,-3.52964530049264,-3.971332035869368,-4.230805236456846,-4.254911838043722,-7.190716070693009,-5.297466005164708,-4.201939700653144,8,0.6918
-4.7529509443076865,-4.770782733001022,-4.732438013429615,-4.761121174368703,-4.755410854776996,-4.779216995042108,-7.651761265567311,-7.526400652300592,-22.210414723312294,242,0.0145
-4.58050411678528,-4.6895816963015,-4.496156156013815,-4.647188060775922,-4.619653703038454,-4.6787019457094425,-15.466059694504215,-14.801681886619951,-34.54599698123097,110,0.0759
-4.017878938538111,-4.45156414796527,-3.932669311370773,-4.355895334857824,-4.485504729676122,-4.450469872378271,-10.368897868407874,-8.744124248941807,-9.788504160271986,83,0.2754
-4.715594302071838,-4.750010865439402,-4.674853047751868,-4.730570356721968,-4.705784218892045,-4.844898345561717,-10.738897033012268,-10.464661175567915,-33.30695360792095,14,0.0302
-4.406422270399353,-4.608722445971432,-4.306337713023241,-4.546137776345963,-4.580384013103297,-4.600039335788927,-16.114496694847997,-15.016256244026541,-24.339400881004284,21,0.1318
-3.679458760848071,-4.233940666086746,-3.6230249825471827,-4.099253577587697,-4.380261627307951,-4.300005699369685,-7.368770569937819,-5.457944901003876,-4.439470288971855,59,0.5754
-4.724166586042951,-4.75058147659202,-4.696912899607015,-4.73882590109346,-4.72641161599861,-4.772570999148991,-9.122447705430881,-8.932285271147336,-27.996519579983886,146,0.0209
-4.720560242454856,-4.754438173667839,-4.687605501382092,-4.738763488328957,-4.719389784725353,-4.75169287781421,-9.665172825726943,-9.934687542233767,-30.947404493809906,76,0.0251
-4.790460282199836,-4.790076798999016,-4.760353988007514,-4.774810549859924,-4.755307386943542,-4.7928415639372774,-7.6893264877657,-7.571060130763174,-22.903534038989644,124,0.0145
-4.5259296722269635,-4.669833129227633,-4.438288599151654,-4.620471057969026,-4.566601284975374,-4.6470700160551495,-16.116107024758467,-15.324148972320671,-32.116646152731924,222,0.0912
-4.133771359145279,-4.507226359198498,-4.0426100229806625,-4.4197802211065005,-4.474308489276788,-4.508028472175225,-11.928025514661858,-10.439276485431627,-12.151102289513076,155,0.2291
-3.6713003362295265,-4.200890538920642,-3.6166994381299613,-4.073824305522945,-4.353220679304318,-4.285731898941589,-7.233939149363522,-5.341878862531865,-4.4468198635057075,147,0.5754
-4.658425455941205,-4.733541678895265,-4.603911125568863,-4.706278782844706,-4.68357425682213,-4.74413607570052,-12.627933652990823,-12.738183533588757,-37.053366888816846,71,0.0437
-4.752216373527602,-4.769768251804341,-4.731449355188347,-4.760096032037812,-4.741485439418681,-4.779174405331819,-7.55529199596907,-7.438435130462286,-22.977499152555485,136,0.0145
-4.691823564194055,-4.739607758645437,-4.6436680219260245,-4.716632274973394,-4.6778608218808895,-4.753598261776444,-11.67365419775297,-11.367381160056286,-35.184024213823875,169,0.0363
-4.632162256269247,-4.721119684998056,-4.558061081831134,-4.681122964336033,-4.6335680133056645,-4.7012978317064436,-14.849091677101068,-14.995601286026828,-36.259772596009384,127,0.0631
-3.7674096186260075,-4.323801770225341,-3.7009695561440354,-4.190832297050899,-4.41723060715531,-4.342948485735321,-7.498182103479809,-5.728806334998289,-4.891963053111908,32,0.4786
-4.167172145563848,-4.531378687475714,-4.06260669841844,-4.43137311423935,-4.43513643951421,-4.511381565728279,-11.976458102143292,-10.468704241136392,-12.891040592015964,239,0.2291
-4.477423751495419,-4.643581399662854,-4.36386746121999,-4.5678241893386105,-4.5627966313770925,-4.623506454248707,-15.789994530044813,-14.706813397912521,-25.204308891197776,145,0.1318
-4.75080742443688,-4.752425762229913,-4.725618556717325,-4.744130531363791,-4.73589443052405,-4.7582935603865115,-8.338988801326762,-8.191078223337968,-25.88468173294525,75,0.0174
-4.762046152525906,-4.767551661069624,-4.745144556109785,-4.761060778417292,-4.762502184518775,-4.874712127936338,-7.051236079443267,-6.958404425271955,-20.38428856422176,160,0.0120
-3.5237350560842695,-4.108844175021516,-3.4803457112651524,-3.977323819386625,-4.321387640882874,-4.290099900603908,-7.074857200328875,-5.290031571304173,-4.2237946181702295,180,0.6918
-4.73761133683554,-4.767077031003544,-4.712957921004468,-4.75498069336252,-4.730656292637215,-4.7718722890014105,-8.148071616201177,-8.000339715599063,-25.723769351374912,113,0.0174
-4.040570940240046,-4.47656184934782,-3.9502500592408425,-4.367837143346686,-4.390698640895504,-4.48327638520745,-10.11847885169958,-8.527407581782303,-9.820672327856338,54,0.2754
-3.7313267029665456,-4.246952462980307,-3.6748802065312938,-4.139503070710782,-4.416056113930912,-4.3205367595448045,-7.315186110308889,-5.45018025284623,-4.688248871904803,187,0.4786
-4.40150097785546,-4.603195332068916,-4.2982267251137944,-4.541036395255686,-4.54308948183231,-4.638267389186659,-15.650292201812318,-14.622863021131252,-24.853380667043822,246,0.1318
-4.7632582864970425,-4.766255729068768,-4.744200638591513,-4.759328510725672,-4.7567725262416145,-4.779524043113469,-7.187854622398012,-7.470969983039593,-19.678117563135032,215,0.0120
-4.148947020734049,-4.485847183668636,-4.047174436217769,-4.402317783893129,-4.442112715877119,-4.502392927159185,-12.02021674817295,-10.512217130635065,-12.327625310780276,164,0.2291
-4.708053248248054,-4.732847430474718,-4.644194070020641,-4.705843772100136,-4.675035842191725,-4.7243371580937685,-12.692620817735671,-12.316580984603732,-36.14038903413662,161,0.0437
-4.20058766619359,-4.485012335010569,-4.089601185031029,-4.393303683899574,-4.486469983785177,-4.511668461259242,-11.762839221456968,-10.281077704581424,-12.682535680929268,181,0.2291
-4.7272676169378265,-4.754988616591876,-4.690396456424929,-4.738195989452156,-4.713971287721125,-4.806855589250312,-9.642576621765258,-9.420000087833067,-31.60004664345371,41,0.0251
-4.778678553200606,-4.783389266652132,-4.755861160653352,-4.772073991073129,-4.754691372455043,-4.793980729928586,-7.07145814085366,-6.973932266839271,-20.55896187360099,79,0.0120
-4.586083728824592,-4.704603955915777,-4.507527995116842,-4.6626623420136,-4.639804392586738,-4.686843303580294,-15.311762233378408,-14.64865629314539,-35.23684966399781,17,0.0759
-4.325253456359459,-4.582688227165073,-4.230366859043297,-4.514807687288405,-4.591033111747357,-4.570356573212205,-15.163015558053536,-15.214244990182332,-20.58243638626415,71,0.1585
-4.51862732518892,-4.662359252080564,-4.435496714023932,-4.615227464897131,-4.593518344075762,-4.645245068375932,-16.04714859762451,-15.248771037816887,-32.07649129233277,206,0.0912
-4.686909984393013,-4.742183574512642,-4.647989101583379,-4.723221834202014,-4.695956288771961,-4.802989363803036,-10.448535616308297,-10.179573279995694,-34.99941852065528,217,0.0302
-4.444447425723078,-4.6355708903499195,-4.360781687408966,-4.5802801298753515,-4.55951628404165,-4.6829128110213585,-16.167751226425562,-15.23763469376285,-28.965374897224024,70,0.1096
-4.770683293275557,-4.779753544289851,-4.754101038946255,-4.771640283150194,-4.76318393444383,-4.891011454816792,-6.690399367751565,-6.605995196216122,-17.39165754753489,155,0.0100
-4.744049306513172,-4.767750923189033,-4.7223659732812004,-4.756707815518443,-4.745830065205641,-4.766791005346955,-7.595279844391547,-7.463375685878861,-23.80753422266367,90,0.0145
-4.436423523995115,-4.649647183167049,-4.331717680931813,-4.572773827883207,-4.582180530695865,-4.604782246504697,-15.400811346021612,-14.335401795163632,-25.541599205558562,113,0.1318
-4.7259452662122134,-4.749984411999839,-4.690998491878712,-4.734441045966286,-4.714468039230375,-4.7568013149334645,-9.695871724588075,-9.468309428508954,-31.411631162498306,213,0.0251
-4.56852965194498,-4.686745311585441,-4.463022232858964,-4.628161149316118,-4.612148657185624,-4.688934222902399,-15.724081557094118,-14.94098363440621,-32.82672642427469,113,0.0912
-4.76773606873964,-4.7740759959822014,-4.75125430015816,-4.766810895166822,-4.763069588022931,-4.864188883898376,-6.642137380052217,-6.5548640973121195,-17.995903583808143,216,0.0100
-3.830637986625578,-4.3510430095407715,-3.760286454498941,-4.229757780434562,-4.397899380330917,-4.38320593265645,-8.433183836470985,-6.6592828881418775,-6.031717416338696,160,0.3981
-4.7460249745124266,-4.7592293226541065,-4.715296025019931,-4.746490076776204,-4.749878422837587,-4.776766434492386,-8.897288954959217,-8.716849612983632,-29.103238418776684,111,0.0209
-4.560895307971952,-4.682880865692064,-4.465394537207813,-4.6262791502178295,-4.6205792641522505,-4.648207915794154,-15.782888563226283,-15.045235687892134,-32.27429358171606,91,0.0912
-3.7002463257999034,-4.223070024770248,-3.6413985644335787,-4.118029996790083,-4.314692500400569,-4.346522716837355,-7.453643878858308,-5.533373930305978,-4.797351107905373,1,0.4786
-3.8218841382766215,-4.321953393270634,-3.7482483067691845,-4.21210873119306,-4.3462888894129605,-4.368091283193467,-8.237535936615345,-6.460309024794287,-5.934196083351605,24,0.3981
-4.7549191482790185,-4.759557380721766,-4.729099617167313,-4.750129864441179,-4.75222210559739,-4.781982671347902,-8.143497841290976,-7.998729069071427,-25.30712233897128,58,0.0174
-4.526954201893496,-4.6634473959288085,-4.437023088740172,-4.611875231191573,-4.621987434136953,-4.642671662732408,-16.00402835707261,-15.18316852102095,-32.08905641671329,186,0.0912
-4.356035097605402,-4.640278777429766,-4.2452662101128595,-4.547149575214394,-4.509828102126473,-4.605794888791987,-14.888382170544384,-13.723939169838827,-20.095020500817196,50,0.1585
-4.69014872699233,-4.736300320773264,-4.630937768770565,-4.709276067082804,-4.6802828646393735,-4.731901831806413,-12.479374982795767,-12.095128490313584,-37.16911337907797,190,0.0437
-4.759304435033836,-4.7741010322371915,-4.744944714983394,-4.767499438493645,-4.758609104585987,-4.782205743949996,-6.580734937395802,-6.4917160924196935,-17.445561986476626,7,0.0100
-4.749576680388884,-4.775608636699622,-4.736263517615574,-4.768213357599612,-4.7413794189976395,-4.786031393058753,-6.623259352495504,-6.535314631876867,-17.896314543964504,175,0.0100
-4.770877613059747,-4.777449199556439,-4.75036389137831,-4.767716042539977,-4.762299682144379,-4.79542165622662,-7.028498957452144,-6.9367955332696765,-19.953266239176916,225,0.0120
-4.33307222739002,-4.607673294609271,-4.235118525546542,-4.527754840865746,-4.527086431756695,-4.581598862445015,-14.995445916166803,-13.804521196491699,-20.61198292685619,170,0.1585
-4.252662308688464,-4.573987685795136,-4.14779055265559,-4.481718790943902,-4.489930376911703,-4.554184643997551,-13.3542036748273,-11.99924002034151,-15.999333242884138,116,0.1905
-4.388549530330301,-4.61141237098626,-4.289203240006318,-4.54534121400859,-4.577313908714556,-4.6060156790857905,-15.794882904055529,-14.741068066075945,-24.83984181220212,62,0.1318
-4.5157946826664,-4.645206880954321,-4.431508773163582,-4.60113178434884,-4.599240786798332,-4.654972684560268,-16.297269516699853,-15.499774514825743,-31.436122561709773,245,0.0912
-3.474099632887581,-3.9778759575050278,-3.4431497949265917,-3.8799728062500525,-4.303254751003624,-4.18341074918445,-7.128266319992081,-5.246145737656827,-4.119363414324207,203,0.8318
-4.691818648476515,-4.7351302793657295,-4.655004688622036,-4.7193494317258615,-4.698482236346066,-4.735576957880739,-10.66287106631997,-10.398486003602763,-33.536951515407715,194,0.0302
-4.771583811511332,-4.781673393503034,-4.75418352194709,-4.772260200185496,-4.757356429890852,-4.940147421646852,-6.679066092634271,-6.743295678143537,-18.187342222691814,77,0.0100
-3.5353703837672925,-4.108020409799779,-3.4892834113612095,-3.981594904341493,-4.304711352061452,-4.227015492245558,-7.119899238880671,-5.253009942348868,-4.234502856211355,33,0.6918
-4.176687352756099,-4.495931165767608,-4.072183190301569,-4.404660136817996,-4.474265792730167,-4.493689333845369,-12.188093885852512,-10.609140778454561,-12.876674919544536,9,0.2291
-3.477420368638055,-4.0440528578722255,-3.443047918624038,-3.9180525636176298,-4.1988704500221745,-4.213241063196281,-7.017031253694983,-5.216561628039153,-4.1250251624496705,224,0.8318
-4.578120978492165,-4.682488498678796,-4.4922896019398495,-4.639927379676342,-4.5975534120506145,-4.668696000309653,-15.855402954945035,-15.182986259962565,-34.0997852048113,164,0.0759
-4.709088242126073,-4.747837960434558,-4.6474966900773955,-4.716464965702792,-4.695799280321486,-4.730616103078626,-12.344380707682745,-11.828536888465335,-37.17864414330174,210,0.0437
-3.9079568957989483,-4.375345524455704,-3.8309641390326834,-4.274658933912591,-4.411019729778019,-4.446156553630058,-9.044161298243669,-7.324375393354306,-7.233344391543456,208,0.3311
-4.751840329321384,-4.768204263241643,-4.7353658076999094,-4.761473197869776,-4.766435799992353,-4.780803434063446,-7.129476629764728,-7.026608086978036,-20.322504959336182,78,0.0120
-4.72047240629625,-4.743435794864997,-4.686304017636904,-4.729470748740874,-4.7243288151521,-4.745532698195114,-9.596102981864794,-9.38157062190744,-31.93854592157289,67,0.0251
-4.711950318135416,-4.733402718070219,-4.67161132686135,-4.717376040403711,-4.7104378860167655,-4.733065848837082,-10.3841445169482,-10.125157865814248,-34.76748155062152,67,0.0302
-4.3468556532521285,-4.619541448209322,-4.237903616376186,-4.534776560763206,-4.528714952154973,-4.592979280577669,-14.85431948553042,-13.628558066059886,-19.753686349268584,136,0.1585
-4.6546697025936945,-4.732413012557689,-4.591953321289455,-4.700615172378253,-4.671656889178142,-4.71933071394348,-13.60219299336443,-13.121255184741678,-37.40225204088493,17,0.0525
-4.316306625354742,-4.541497353445322,-4.212878505512718,-4.477145657122275,-4.511503060187026,-4.561112792239763,-15.007179380400883,-13.782150347275486,-20.56795245280122,138,0.1585
-4.70491919456979,-4.729365873010266,-4.664181336514476,-4.714755872814725,-4.707187501471767,-4.730253814410691,-10.65999197510994,-10.40033680541946,-33.4022554381628,168,0.0302
