newman,newman_leadership,higher_order_leadership,spring_rank,spring_rank_leadership,page_rank,page_rank_leadership,point_wise,rep,train
-0.07919695946267105,-0.5483012637504922,-0.4412437841709721,-0.5437449515031089,-0.6061189711971884,-5.161132159660036,-3.4458231631930367,-3.6351386290528938,86,0.3311
-0.027876803534163934,-0.06814959845016579,-0.05673786757634703,-0.03464217225155449,-0.11079475264280336,-5.014843096990689,-4.78264135627752,-26.024141677475207,69,0.0251
-0.01563727426082553,-0.03248939880544408,-0.02418611087998812,-0.01303715721481397,-0.03332295211945116,-1.9275047774898308,-1.8386558895793184,-11.730700367962658,247,0.0100
-0.0667562339771377,-0.1554742410588135,-0.12187842768841622,-0.1050260671839893,-0.14849640970817699,-10.228904187791347,-9.694472996373618,-31.81779838300041,85,0.0631
-0.03982990198017126,-0.611085814707138,-0.4813111320028866,-0.9002280790725203,-0.7806688367795251,-3.5657566069907096,-1.8153077163816467,-0.7066724140021726,242,0.8318
-0.059685882014487025,-0.14112397898508958,-0.11204280661018198,-0.06918875974830375,-0.156678097575937,-10.325664416438695,-9.46533565662831,-33.00158013084354,241,0.0525
-0.08058278987369813,-0.20016732052227185,-0.1518994322033764,-0.11609845623248954,-0.16857374102657618,-10.916638743972426,-10.240171835041414,-30.65891901863996,239,0.0759
-0.10375675707993585,-0.328124742363452,-0.25709864353287676,-0.26312555607851906,-0.31819077949076024,-11.636916920159495,-10.58924254013719,-19.538570866687017,136,0.1318
-0.10497994842054398,-0.28063884517708104,-0.21377924104666696,-0.21703002946381844,-0.2607924156701605,-11.593919587856806,-10.532358154271904,-19.803764856651828,248,0.1318
-0.08585037990211154,-0.1768173813061228,-0.1332353130725232,-0.13119702287560714,-0.1711143374042531,-11.259922432263965,-10.59201631949263,-29.834265890440157,21,0.0759
-0.04704000804544859,-0.08588335068238755,-0.06104429549792775,-0.028821415798985745,-0.15338280043012686,-5.936370598199072,-5.6744820111245655,-29.299867350674642,116,0.0302
-0.03078784007723984,-0.06708920271342772,-0.05318034909334678,-0.0428584710055389,-0.07307964980193864,-4.83044069889976,-4.879587973816894,-26.67826928537366,133,0.0251
-0.0639373266069706,-0.5905824040531604,-0.4627041798455312,-0.7257638985247123,-0.6688571441169103,-3.655417965823037,-1.7294337538192666,-0.8123003124572834,146,0.5754
-0.09225926336694211,-0.425599678577127,-0.34317360363739186,-0.42254890459729366,-0.4507521164996692,-7.922926405285995,-6.442909825904707,-8.530858743318804,138,0.2291
-0.09496516865923904,-0.46385482885356166,-0.374290689829333,-0.44368750922179184,-0.4988693306168488,-6.312624687792473,-4.752664816642832,-5.332011542689944,242,0.2754
-0.030340087781747394,-0.06438838311241675,-0.0482658324239447,-0.020674659779571055,-0.06965987641556708,-4.075993861453576,-3.8993344606781446,-25.10091748877305,39,0.0209
-0.05290300384388677,-0.08102253328289674,-0.05564574812514411,-0.018121685925115375,-0.07396966096118084,-7.094960788829076,-6.8015982172050204,-30.806647163429755,93,0.0363
-0.0729546710015294,-0.1331944441848704,-0.09495494031262568,-0.05661642594450478,-0.11571676663998444,-8.973681526270315,-8.531282189508103,-33.19838786102245,170,0.0525
-0.08633166873843631,-0.22478347533271711,-0.17527148593662473,-0.13767389795161525,-0.22263373755972665,-11.273604125227678,-10.510429142411445,-28.627351298834473,204,0.0912
-0.06529401283586107,-0.15937738478660532,-0.1241568139752721,-0.10968535059088806,-0.14548563413310733,-9.9407282077281,-9.367940757101078,-32.13133018882211,220,0.0631
-0.03569233590718298,-0.06351812342728902,-0.04768056762103028,-0.026120913900089297,-0.07573570396581697,-5.043564879860447,-4.647594467244872,-26.817122632444725,13,0.0251
-0.1009459986696253,-0.29669431495827936,-0.23035345406245952,-0.2551845783197556,-0.2846497555213491,-11.445724675720783,-10.38042026903035,-20.83172297913043,120,0.1318
-0.09069889888400809,-0.3264282187754969,-0.2623086848334019,-0.2241078688230029,-0.3161041661303389,-10.98549330604343,-9.242209765668495,-20.315180249892926,22,0.1318
-0.041290744213591815,-0.06552589162709045,-0.05026539406169848,-0.050303129150381716,-0.07279652761281308,-6.107300607279656,-5.8263794128866015,-28.810587675531536,23,0.0302
-0.06036209784958036,-0.10243576541290383,-0.0726919085158603,-0.034393747937789515,-0.09175957788193025,-8.044737711305451,-7.686629665160186,-32.38628462187606,56,0.0437
-0.09815276388200068,-0.25716423982363784,-0.19721850036552993,-0.18258564433016136,-0.23742017523797834,-11.864496283743666,-10.95120076754429,-24.4701654072045,187,0.1096
-0.044133441821112396,-0.5956638821324792,-0.45817111985886383,-0.6997432230733007,-0.6792631302770926,-3.5802393695719723,-1.7386127541504335,-0.6625029735976312,244,0.8318
-0.05892008992230631,-0.105474967199294,-0.07660756216487624,-0.03964998517586659,-0.10009230967334358,-8.09047643439814,-7.722045723614616,-32.3598940715263,181,0.0437
-0.09186645985595716,-0.5032639772845505,-0.40368796908484156,-0.497233758754264,-0.5267619427605994,-6.4366691885370635,-4.793192878461333,-5.239913584078162,81,0.2754
-0.03470873550875052,-0.062205320102048704,-0.047969219426555784,-0.032115765697513565,-0.1260436100878994,-5.268269334512907,-5.064043417564304,-25.521505322869793,149,0.0251
-0.07974492925304479,-0.23301169538529146,-0.18635513388117092,-0.18723073015954939,-0.22324500489001858,-11.584391194128292,-10.833234148113062,-28.42480563906541,155,0.0912
-0.07062575645630155,-0.5476007620123157,-0.45647500531631025,-0.6344952728491234,-0.6164881705663039,-5.193896143788251,-3.4716094096331482,-3.2156284584393457,105,0.3311
-0.040894528816142396,-0.0676602613711868,-0.04838655499030436,-0.033676996965791954,-0.13615151526955518,-6.142310581340462,-5.889672453608435,-27.83764307169379,166,0.0302
-0.08009509631982102,-0.19866720524086887,-0.15407932361152285,-0.11482691725457567,-0.17998959750889787,-11.197044808851361,-10.494439319921401,-30.349686295747436,196,0.0759
-0.03931153178252108,-0.5869246986513229,-0.46802526667105704,-0.8145976291020552,-0.7228216109795369,-3.617347983554929,-1.7740839686333818,-0.7348255051413417,42,0.6918
-0.09517268757458132,-0.4156097656084779,-0.33588908371421544,-0.4040318025376673,-0.4287562250567612,-10.399141263479992,-8.93958406346876,-12.098139365061067,46,0.1905
-0.05678850585677309,-0.09621302842502044,-0.07235999429343444,-0.05839202236395359,-0.088855453515892,-7.899119705535605,-7.51071501650174,-32.6435290525346,94,0.0437
-0.040245625359104545,-0.6176342620545228,-0.4931264457158678,-0.7917970668081276,-0.7299878898849876,-3.5895847990559115,-1.7676281426690423,-0.7244294918431106,194,0.6918
-0.05356901554997311,-0.0870091241530579,-0.05909012577650643,-0.04327204501816748,-0.07373287622227263,-6.826065967046232,-6.5321887599505795,-30.644634262543725,186,0.0363
-0.06920561215483258,-0.19308044199473715,-0.15842354641870607,-0.13821479544422388,-0.19028718461020014,-10.985831571280427,-10.319248329700336,-30.73983622973761,22,0.0759
-0.02792228319551678,-0.5989408675417317,-0.4875211025009741,-0.7873699097392778,-0.7346624446010187,-3.7570378834269116,-1.8266662607985364,-0.7130526771305896,121,0.8318
-0.0535107940975882,-0.593635619262226,-0.4738526368638352,-0.7268209034016789,-0.7377531911449731,-3.664581133993117,-1.7991027137296371,-0.6740625309067373,153,0.5754
-0.03715329219118761,-0.07756128175446357,-0.06070225903589456,-0.04550136636679844,-0.08265216074431982,-5.864318882079024,-5.584770325260704,-28.750526532640905,220,0.0302
-0.09339728029826543,-0.22505895260613704,-0.1693075195190276,-0.15189317842568975,-0.20687690073261694,-11.304881151776039,-10.534617115814276,-28.255488632921068,214,0.0912
-0.06004514227998685,-0.12140641957513677,-0.09506689212067179,-0.07890346785504314,-0.11716139097317778,-8.860629064723934,-8.395706467328125,-33.32118329610892,94,0.0525
-0.0560006207749809,-0.6481638747577608,-0.5148324071336725,-0.7385148151459772,-0.7455547676852754,-3.5581397836726216,-1.6789810691788554,-0.7971885971297205,69,0.5754
-0.05536622187034703,-0.11705394587210904,-0.09088696915875089,-0.0616558969174848,-0.1066926068012408,-7.813365572326847,-7.42574431234701,-33.6074557654981,67,0.0437
-0.0785232707190731,-0.5502804961633078,-0.4387179505519358,-0.6579902599639577,-0.5968826377405702,-5.298026988878756,-3.5828268506902754,-3.310677012275549,193,0.3311
-0.02263003332719198,-0.05801694053661217,-0.04716873849312436,-0.03645371714683994,-0.06761133415699051,-3.4509903455878703,-4.081451739325647,-21.609590803384908,182,0.0174
-0.052648257848180176,-0.5799982837452912,-0.4710795145527285,-0.6869957110449623,-0.6813507884310103,-4.040571716589192,-3.363664293881962,-1.3046369745853938,122,0.4786
-0.09259804033347081,-0.23689435579801085,-0.18135860251714273,-0.13856830875054296,-0.22684210324324108,-11.23853690524732,-10.453510344553305,-28.244611242758243,128,0.0912
-0.04032340534793548,-0.5866634098739572,-0.45854910793952997,-0.8663351739855719,-0.7495447129856415,-3.7940259240284964,-1.8230391704620172,-0.7176875730531064,54,0.8318
-0.027024543501473458,-0.047465346397091136,-0.03575847433186023,-0.030669139429750886,-0.04586866567547995,-3.444744489474388,-3.2950656785752854,-20.194689856008626,152,0.0174
-0.03681511817653712,-0.549168428220684,-0.45496670670426487,-0.7497297857313981,-0.7629614039036613,-3.5913861155620364,-1.7860895635012162,-0.6932525707801235,24,0.8318
-0.06904908924257397,-0.624644078675205,-0.499560185194247,-0.7228019082469171,-0.6907288452181884,-3.8122151723113276,-1.994519326563928,-1.2633365748517755,50,0.4786
-0.06836430384800583,-0.1395729195965018,-0.10651472647799443,-0.08719171662645331,-0.11690759743143359,-9.01233820523056,-8.522533560341671,-33.02976860663635,55,0.0525
-0.053069463660145,-0.10503076955748858,-0.08158559251520266,-0.05929058535046554,-0.11381052299090388,-7.77790014933942,-6.948451026209438,-32.34230019663204,3,0.0437
-0.10977767608534343,-0.3444675967805751,-0.2709471652169446,-0.27997476421168577,-0.328858973194478,-11.024625057924064,-9.746145790146794,-15.451990177076164,81,0.1585
-0.040293437191603845,-0.07759000549023796,-0.05794861358919458,-0.035599846574903046,-0.13952788385738027,-6.054255338385694,-5.78574210230375,-29.518658498958715,178,0.0302
-0.08835459350038213,-0.5459183936816564,-0.43477662406982576,-0.5891605095638976,-0.5928633838949601,-5.365779025749087,-3.6118247801369274,-3.4672715797963107,76,0.3311
-0.03724999233361312,-0.6327750114987908,-0.48435992520041116,-0.7714668884971803,-0.7413060536323659,-3.5965552978192505,-1.7791673485028263,-0.7286347668399953,154,0.8318
-0.02258843810518008,-0.05220194279139567,-0.042373523355589506,-0.025112520547735065,-0.05615824353041668,-4.209641346291941,-4.012399132894922,-22.944527940160377,33,0.0209
-0.09659397240654227,-0.3109784591625325,-0.24152492202417783,-0.2848215121590018,-0.31025326745205095,-11.541207938118228,-10.404937874899634,-20.8050159225162,177,0.1318
-0.09075167028472432,-0.2968451125814876,-0.2393625334535616,-0.2859797486173892,-0.2848262054616976,-11.939953522582213,-10.848880640928066,-20.4326775202117,212,0.1318
-0.06561627573098729,-0.13809038581247485,-0.10231101579161525,-0.07040888328708819,-0.11388202960235386,-9.030533754177577,-8.579076448316206,-32.92713478891045,7,0.0525
-0.08115168215022509,-0.556647809609212,-0.4327976323189877,-0.5423070396162266,-0.6181398563557556,-4.274432943677128,-2.5200127508218655,-2.055943250558828,31,0.3981
-0.017906081807504533,-0.028820945733635677,-0.021029518216485372,-0.01063314145088075,-0.18102773596180846,-2.455966579811378,-2.3580994015516104,-15.514736992837726,49,0.0120
-0.06382398381846949,-0.6040856649053498,-0.46702354206788493,-0.6723944621503785,-0.6273459398571493,-3.79862687375367,-1.9620078570588562,-1.0615197247673644,124,0.4786
-0.09582975491771163,-0.2468271835818602,-0.19234989253937293,-0.1496696548644309,-0.20338133681391105,-11.538217187354146,-10.768656117711126,-27.76083270629288,79,0.0912
-0.0791036086112526,-0.5897571833320894,-0.45084342375063446,-0.5539735195338786,-0.5736934573958403,-4.205065560924978,-2.397947742229183,-1.8631210078405545,157,0.3981
-0.03173672620078416,-0.6031449691616368,-0.4750699585480426,-0.799597201501346,-0.7753860721245106,-3.6325759366417385,-1.770432171488571,-0.6657620560033766,67,0.8318
-0.0776948346863204,-0.15860172320590377,-0.12083832126782895,-0.07255958823801134,-0.14485186731572966,-9.974462844495205,-9.411436664432442,-32.288788237057204,182,0.0631
-0.06914114465679357,-0.14642660665343915,-0.10958717494531413,-0.07732936302697452,-0.16150220913978597,-9.230898821310982,-8.728225337579454,-32.86370073987768,72,0.0525
-0.03458595720035573,-0.03356701403383316,-0.020531634941664437,-0.004411541892078079,-0.058744585075850696,-4.0777523992552025,-3.9110427896516717,-24.38456003462727,143,0.0209
-0.07135493655626153,-0.5722393741146288,-0.46657493624749624,-0.6864716755153574,-0.6369521620462197,-4.266390372241132,-2.429661978585118,-2.0069220431347574,218,0.3981
-0.09059629805563707,-0.18029141089180267,-0.1337461970075006,-0.11859018967829041,-0.15140471634570826,-11.090762500173035,-10.421722283818232,-29.820531448405617,106,0.0759
-0.013859230030855136,-0.021932272854694127,-0.01688193484297304,-0.011762495269860455,-0.1686213645749017,-1.9602392019559618,-1.8726535610428103,-12.695383320948446,117,0.0100
-0.10089487963787497,-0.37559856076981957,-0.30051828391424185,-0.31239465497521174,-0.34510865630422843,-10.78816150974872,-9.53096278289074,-15.792574984955591,5,0.1585
-0.055583091640870316,-0.641519555193257,-0.5209017959119497,-0.7850578429350863,-0.732681153187119,-3.637919853617235,-1.7191405688038894,-0.8269194343323051,121,0.5754
-0.09413710422582303,-0.2588896626346125,-0.2029420825148762,-0.2089738072937934,-0.24870824549473056,-11.900025180846145,-10.981279845794681,-23.739728046561297,223,0.1096
-0.019119472192283955,-0.03725305244845909,-0.027308895350147147,-0.013289204500732931,-0.037875500117611906,-2.3788156866178465,-2.2694929383255005,-14.329581436286478,247,0.0120
-0.10282645682705437,-0.330488649556019,-0.2635244195402773,-0.31754892758978925,-0.32561203812987943,-10.445794747429295,-9.20509224509411,-15.941627230110399,94,0.1585
-0.10130791140541515,-0.3597752226417553,-0.28807722957464105,-0.288595040351346,-0.36266192558984583,-10.726353306288276,-9.491055727072709,-15.369295096524416,197,0.1585
-0.043295220051344625,-0.061435453515047346,-0.039046639688261255,-0.05296314257838594,-0.1253983761581288,-4.9175272667080225,-4.7214443687311896,-26.703406163535078,225,0.0251
-0.07939208582236468,-0.1937418168525483,-0.15094140373421247,-0.12445006363209987,-0.17468832611841378,-11.025343643495017,-10.384730381518642,-30.52609604629149,10,0.0759
-0.05457521645579767,-0.6037925771048999,-0.4616427584048275,-0.7125466899202805,-0.6690446918286801,-3.491098094605944,-1.6329568790760098,-0.6193813916425912,244,0.6918
-0.016306306538688427,-0.02802011860402928,-0.01980886529703881,-0.01321827491196473,-0.13659989544367684,-1.9783428270163594,-2.352839575626812,-13.266473560342673,199,0.0100
-0.08001288466478428,-0.5600939717749418,-0.4513449332069958,-0.5775477897116787,-0.5851431524307278,-5.284432484054741,-3.5693687654897683,-3.644243659672659,7,0.3311
-0.09317626803288931,-0.4897831481427212,-0.3964605842684952,-0.5145788238485126,-0.5320728785032146,-6.50512301407507,-4.910356486131762,-5.751297596602175,13,0.2754
-0.0697288811728226,-0.15265385401892276,-0.12039762232711626,-0.12304551850715927,-0.14925433130285276,-9.933803649358465,-9.354942393031186,-32.46828144523508,115,0.0631
-0.06881393244906639,-0.6058231575571771,-0.49276004835650694,-0.6717112573307941,-0.6842195556612871,-3.6947803806871655,-1.8339957369763442,-0.978835804241496,13,0.4786
-0.08863335057064187,-0.3173681545729092,-0.25649106279479844,-0.2453417416139408,-0.3189838623425437,-11.537354665462784,-10.51124133143691,-20.313883688812435,155,0.1318
-0.09406950510686587,-0.30006097014414557,-0.23751324377553812,-0.2408567459194738,-0.29561570698176937,-11.436507342345921,-10.457697522772216,-20.23650112541771,14,0.1318
-0.056777713669407905,-0.09782244505980081,-0.07279731332655955,-0.043571919353801405,-0.25271163309809197,-8.091786473743761,-7.883560814756441,-31.908279252903274,118,0.0437
-0.07129788827537241,-0.5753008073473298,-0.4545221919667278,-0.6812158744986175,-0.6471901036363128,-3.825610969737918,-1.9379441107979498,-1.1237560067014283,138,0.4786
-0.09780481128395153,-0.2562336973514087,-0.19547442956507946,-0.21050605299055236,-0.21701919617584295,-11.472983916909293,-10.563574703504656,-24.54379211302194,9,0.1096
-0.09316680021023585,-0.24008915713359918,-0.18666007063330656,-0.17940166664651833,-0.23680915256353338,-11.982854648818488,-11.068285325338406,-23.990995029364203,23,0.1096
-0.07472548161689634,-0.1343526819849369,-0.0968727804898965,-0.0675425018987272,-0.11927125412794347,-9.839025395518764,-9.292411189922747,-32.68597300293586,48,0.0631
-0.0817816972940312,-0.15052491339884402,-0.10583399434314585,-0.08044254720608862,-0.17653702267250457,-9.96524688588795,-9.404547595732817,-32.06759440246442,129,0.0631
-0.10693600062916642,-0.25074066302226,-0.1852456709099822,-0.1586224044897346,-0.23536048173001267,-11.727356094769162,-11.01909377113684,-24.44067945156972,137,0.1096
-0.05434828540847151,-0.11836401154464278,-0.09015185848092068,-0.06767962936922856,-0.12712498240244108,-7.860419699359308,-7.47870994661506,-32.531884796278234,44,0.0437
-0.04221369984200689,-0.6014772842403021,-0.47640020619477225,-0.7266276823181039,-0.6684817976187675,-3.6071004667615063,-1.6809131808009017,-0.7711107352705537,54,0.5754
-0.06633354212496083,-0.1462586713135196,-0.11529483141611528,-0.10539417591931026,-0.13599405406453413,-10.134939371538929,-9.588907995362833,-32.08971210433592,118,0.0631
-0.059173094979430706,-0.617954770683855,-0.4676141898954279,-0.666195206529002,-0.6713271040349074,-3.6339798746585616,-1.7525009975887025,-0.8861632022625257,31,0.5754
-0.02254910891050071,-0.03288783019402978,-0.023162459732707946,-0.022250598713459784,-0.041791425178641206,-2.8124612185158364,-2.6902984479193615,-18.34862376406124,141,0.0145
-0.04690291954501537,-0.09329052985360202,-0.07251994372908438,-0.04509840897717096,-0.22059024408839475,-6.058893681984138,-6.58906083544707,-31.255469385269198,110,0.0363
-0.04246561761980212,-0.5785170507647872,-0.4539373169031872,-0.8437761848026428,-0.7255278779419415,-3.532839753990778,-1.7070935062352168,-0.6778406802914533,238,0.6918
-0.07862719493429263,-0.302856033266086,-0.25167679882567323,-0.22045253800944548,-0.30751662263324514,-11.619343016744828,-10.678696805493304,-24.82278171428586,46,0.1096
-0.10506416968314786,-0.4563469008656217,-0.36458796088843376,-0.4284513522922596,-0.4512211787639749,-7.980944329096192,-6.402597303990155,-8.311793282299515,221,0.2291
-0.09038541309926876,-0.5329015242794995,-0.4277879489338972,-0.568799298351347,-0.5587989573321834,-5.487931645448948,-3.775269002630199,-3.4126729260803197,244,0.3311
-0.025924644112637056,-0.040433622067146055,-0.030275397254052504,-0.013937059855205696,-0.05959767050927983,-3.342331875827091,-3.1955051906923937,-21.644314556752306,207,0.0174
-0.10965436585444081,-0.43181837177841526,-0.3357229690351263,-0.43806825712858827,-0.39737566311254724,-9.274965791362327,-7.941407781054637,-12.538220186965718,77,0.1905
-0.067185161905812,-0.13714865807378135,-0.10266435475747974,-0.07288182188722155,-0.14773212206178007,-9.286069324286244,-8.809407170647958,-31.968210399127003,242,0.0525
-0.027518957761899172,-0.050420929335627064,-0.035932354605446,-0.0026123187768868792,-0.054901801769667,-2.8879825958003247,-3.026165427836628,-20.407433646458117,54,0.0174
-0.05638959368537439,-0.09589374626686281,-0.06983477886128661,-0.029333930925421674,-0.08869775182449133,-7.852427036915649,-7.477771440614939,-32.55302563087223,48,0.0437
-0.03932802816738326,-0.5417037901870255,-0.43875672325059667,-0.7045344147158696,-0.6816814370171272,-3.628753402114474,-1.7514349666894982,-0.6462008401253141,163,0.8318
-0.09145244155896329,-0.38668287139815744,-0.31333370674178174,-0.3615686495417016,-0.40372493463464726,-9.66113884265241,-8.30125943886403,-12.547064177984547,95,0.1905
-0.02164390218081634,-0.027953346558189575,-0.01721853480606062,-0.016264458066281427,-0.05306316340761898,-2.314015174342825,-2.211292146217017,-16.133279913283445,128,0.0120
-0.04127269040275237,-0.6203002991446598,-0.4985902649914652,-0.8267078803719315,-0.7520708578546663,-3.4860048943633974,-1.708238926962514,-0.6760061396129872,242,0.6918
-0.029014693954761788,-0.060155419020993584,-0.046991192654765764,-0.04007745800904926,-0.07274686781117343,-4.2006897791066455,-4.019272898356641,-24.470307812121444,55,0.0209
-0.025554988136538243,-0.035670336534918225,-0.025770369726365042,-0.017715930563263118,-0.2549975687809106,-3.573412907391231,-3.435730179927066,-20.487421540895166,188,0.0174
-0.08919409085562598,-0.47353489805122984,-0.39004980945869094,-0.4889664181540434,-0.49323184002717896,-8.04428057957083,-6.559005081168523,-8.360069002531594,174,0.2291
-0.08456898860504847,-0.5478701931395744,-0.4418577935364891,-0.58327216204143,-0.5840137440705188,-5.084198784544001,-3.3465258922586605,-3.4985603878414757,218,0.3311
-0.035884714232771224,-0.07689550943217957,-0.06000260091141039,-0.04378276665376507,-0.07898627370502434,-5.9167426989163445,-6.018311956845286,-29.738858788568436,46,0.0302
-0.10516733120261738,-0.44879877742749935,-0.35206250761441404,-0.4303225173534574,-0.4503910719898538,-8.336381230914768,-6.879158959573288,-8.637942279538324,166,0.2291
-0.07918533715890155,-0.23254761807522217,-0.18771636806597877,-0.18645491503397912,-0.22978207194087785,-11.96747316739442,-11.253577130914062,-27.058914085296127,4,0.0912
-0.10186471772290459,-0.46759660449424834,-0.36249126637212314,-0.42660363534559187,-0.44689862854315004,-8.052889503160204,-6.516338093337218,-8.186755033507678,125,0.2291
-0.08521248474515539,-0.5653519462655072,-0.451424525881354,-0.6956363948418435,-0.6120062254733184,-4.295753009619636,-2.506778269715522,-2.0116182780602143,33,0.3981
-0.020522011868604095,-0.04863830298796424,-0.039582600738693706,-0.032621835725339006,-0.058788839596578886,-3.547946752674151,-3.40322763971303,-21.254284767213786,194,0.0174
-0.06634771892629457,-0.12441605281829222,-0.09282242734695162,-0.06433168121948916,-0.15704639112735222,-8.782467931730618,-8.323499168535298,-33.640047314280274,204,0.0525
-0.09699152909635934,-0.24190866120824986,-0.18257618898126807,-0.13219696666432657,-0.2213652564251114,-11.586405728451375,-11.623929048635809,-27.76199776160283,74,0.0912
-0.09109955585296567,-0.17613017331042155,-0.1338611205975608,-0.11230534851787097,-0.16612017166618648,-11.011772510580709,-10.358016299817445,-30.441305234057115,23,0.0759
-0.04239097856205245,-0.08673205796008958,-0.06793197101404624,-0.05099660841078617,-0.09734908285262044,-6.990057427952494,-6.669393301177785,-30.783500591819976,66,0.0363
-0.049037329210749006,-0.6012015387355428,-0.46514095381261317,-0.7292251685347311,-0.708806140537852,-3.5171984848205855,-1.6865931021432266,-0.6544393086752697,122,0.6918
-0.04560389407499334,-0.0799116665454602,-0.06106307882670622,-0.03597137275889344,-0.2839711303641574,-6.8112374016179125,-6.4771793879108746,-31.3198004338823,151,0.0363
-0.07362066263046002,-0.18807669136406172,-0.15358116288635448,-0.12280785666782107,-0.18239992048737252,-10.97122385491148,-10.333457154593154,-30.633843654728707,249,0.0759
-0.07240922658615631,-0.5030040595487726,-0.4116899590906237,-0.5262108053272873,-0.5563063790526296,-5.216176480881902,-3.4715631132797387,-3.4084761070200202,227,0.3311
-0.08900699243572209,-0.4708657838991443,-0.37967675135677525,-0.3915870227724011,-0.48684367009703233,-7.521468833699936,-6.013594754185816,-8.112417286294535,22,0.2291
-0.021947336123540016,-0.04347441057024792,-0.033919266581605434,-0.017599730747807265,-0.056292598755702236,-3.410141166313159,-3.2641065969313057,-21.387416099846046,221,0.0174
-0.01712998814599724,-0.024398786229586394,-0.017210431592286624,-0.02183985710852263,-0.17187921360373432,-2.509883452318413,-2.40806590650763,-14.562529011390982,5,0.0120
-0.020876347916607245,-0.027448748051061032,-0.019098965002351274,-0.0318618362887815,-0.0312620966745084,-2.716649826807676,-2.593949916091034,-18.619821268984538,24,0.0145
-0.04156850380648277,-0.6614674232757719,-0.5267448128417865,-0.8148380728809145,-0.7714035598969633,-3.6581895425202378,-1.7761501893568055,-0.6727747209143243,110,0.8318
-0.09772408750263567,-0.3389393512077381,-0.2699779219078266,-0.25587093597163135,-0.3109791342840204,-11.631539597005641,-10.502622906087698,-20.440781875260114,107,0.1318
-0.08341724844823023,-0.27316685184188905,-0.22013063473004446,-0.24082381661523844,-0.2679566830908157,-11.891831968310305,-10.959626908009612,-24.03301472519881,89,0.1096
-0.06530719912143736,-0.601372055725336,-0.48378930892070104,-0.7558763244895765,-0.7030175511862713,-3.589283890042593,-1.6952405062980256,-0.721090346640087,78,0.5754
-0.07881565878342853,-0.22694495655757413,-0.18166610189531884,-0.20390331530907013,-0.22036336795222117,-11.689132027904733,-11.485999619009625,-27.649148674950748,89,0.0912
-0.10116301012410325,-0.2713616581614734,-0.20816104629269286,-0.19686878024091264,-0.23083252024052928,-11.39930219774235,-10.521802482100457,-24.087296589342177,54,0.1096
-0.058144942489289815,-0.06978515952442962,-0.04522848871656258,-0.020160830325570773,-0.1726162240169249,-7.311363534942178,-7.425902422898877,-31.826848346229156,102,0.0363
-0.03568217106851414,-0.08961141344084432,-0.07187517943359888,-0.05580900604281718,-0.13542962020249122,-5.802971589274198,-5.540622680275421,-29.35605712265059,201,0.0302
-0.05543114195295664,-0.09005053160812271,-0.06710799438400795,-0.05456194794000911,-0.11841116749379521,-8.961739257333713,-8.391284807108875,-31.524392234219437,223,0.0437
-0.0948818505014752,-0.4548081886666904,-0.3632513745976375,-0.36906365035419386,-0.45245861975429014,-8.15234981187653,-6.695825513055326,-8.364505009721281,198,0.2291
-0.0992912435000499,-0.5511234397796635,-0.42621486092689725,-0.4933248873292129,-0.5538616500926601,-5.016689155206937,-3.284091565679429,-3.2683167370433175,6,0.3311
-0.009639048120106889,-0.028078270988500704,-0.024469368581997244,-0.02467724521693324,-0.04195172629224816,-1.9719128137975341,-1.8879005728021245,-12.261774138622288,219,0.0100
-0.0913592389241639,-0.3015397296339928,-0.23619190701125056,-0.2883217224578816,-0.28728400759211176,-11.456923238462347,-10.381345008450289,-20.543579719985154,28,0.1318
-0.10026636640254086,-0.5040187433364723,-0.3973826322194987,-0.4607766031504021,-0.49583604622805694,-6.29187298763477,-4.638692251228902,-5.357442969844433,221,0.2754
-0.041445398365775266,-0.6017019045822968,-0.4712683673786523,-0.7835626399630108,-0.7708937901223,-3.55263690097738,-1.78314571916455,-0.6897061351907298,217,0.8318
-0.03793848458480371,-0.07853645184132196,-0.063303163333821,-0.03873157442210459,-0.16422721933628728,-5.9555827323786845,-5.682152321233222,-28.703279267303998,167,0.0302
-0.018561107550525383,-0.029543978975726862,-0.019922893122173217,-0.0191462583386588,-0.15844464632518096,-1.9585304552145868,-1.8665342854989737,-13.633147107424767,74,0.0100
-0.060710609993926336,-0.1359489609277256,-0.10467435079824293,-0.07420087990924322,-0.15559486646665993,-9.130823016668351,-8.661713933413465,-32.61599396693368,64,0.0525
-0.09380283002656685,-0.422100172001164,-0.3421236264925591,-0.5027629027674249,-0.48744921227402044,-7.972158202754168,-6.432267825254011,-9.075507643899362,238,0.2291
-0.019176594812546122,-0.025086242347534645,-0.01628101541074143,-0.011569610691734282,-0.035394428217762064,-2.3530687651777353,-2.259663107819246,-14.652883531413321,186,0.0120
-0.09801822038334772,-0.509773360829545,-0.3961205496408873,-0.5028879525044739,-0.4865128950802801,-6.224521973673149,-4.663902788104095,-5.604662391879176,52,0.2754
-0.10809047514753241,-0.30270034874843593,-0.23505770748987967,-0.2573149139288201,-0.2857596633717178,-11.620569402897383,-10.53932418159891,-20.26253571249285,146,0.1318
-0.0625478969108333,-0.1307474302441369,-0.10066526020976989,-0.08496088513572808,-0.11487722990797053,-9.017895625262904,-8.539448871634503,-32.875174464443546,40,0.0525
