HO_BT,HOL_BT,BIN,BINL,N,M,K,L,epoch
-0.901425,-0.928792,-0.902498,-0.936487,1000,11288,4,0,31
-1.73073,-1.43758,-1.66981,-1.50167,1000,2069,8,1,24
-1.44853,-1.45775,-1.44819,-1.45903,1000,48329,10,0,37
-1.40563,-1.43713,-1.40554,-1.45198,1000,11288,10,0,41
-1.48341,-1.27595,-1.42695,-1.2965,1000,2069,6,1,29
-0.868297,-0.886816,-0.86961,-0.89042,1000,18329,4,0,28
-1.90977,-1.49025,-1.82202,-1.53212,1000,2636,10,1,36
-0.508458,-0.508458,-0.508458,-0.508458,1000,6951,2,0,49
-1.02405,-0.878371,-0.99069,-0.879702,1000,48329,4,1,43
-1.12267,-1.12698,-1.12258,-1.12719,1000,100000,6,0,49
-0.410769,-0.410769,-0.410769,-0.410769,1000,61584,2,1,35
-1.92228,-1.45373,-1.84732,-1.45551,1000,48329,10,1,36
-1.22971,-1.28077,-1.23111,-1.30445,1000,5455,8,0,22
-0.863097,-0.92675,-0.863084,-0.934118,1000,5455,4,0,27
-0.428713,-0.428713,-0.428713,-0.428713,1000,37926,2,1,40
-1.01763,-0.861485,-0.983965,-0.861534,1000,61584,4,1,15
-0.946981,-1.00661,-0.94903,-1.0236,1000,5455,4,0,20
-0.548001,-0.548001,-0.548001,-0.548001,1000,2636,2,0,10
-1.98976,-1.7069,-1.88355,-1.77192,1000,1000,10,1,33
-1.44804,-1.17396,-1.39251,-1.17742,1000,29763,6,1,14
-0.449424,-0.449424,-0.449424,-0.449424,1000,8858,2,0,47
-1.45916,-1.48374,-1.45951,-1.49767,1000,14384,10,0,35
-1.28469,-1.29613,-1.28508,-1.30036,1000,48329,8,0,47
-1.88799,-1.3783,-1.8065,-1.37901,1000,100000,10,1,10
-1.70289,-1.35519,-1.64076,-1.3655,1000,18329,8,1,43
-1.27587,-1.28766,-1.27614,-1.28828,1000,48329,8,0,22
-0.649774,-0.649774,-0.649774,-0.649774,1000,1000,2,1,21
-0.856146,-0.860979,-0.856387,-0.8613,1000,100000,4,0,11
-1.53638,-1.37924,-1.49556,-1.43989,1000,1623,6,1,11
-1.40999,-1.46917,-1.41217,-1.50352,1000,6951,10,0,37
-1.09541,-1.11352,-1.09633,-1.11627,1000,29763,6,0,18
-1.23936,-1.31935,-1.25517,-1.36256,1000,2069,6,0,44
-1.08145,-0.973496,-1.04662,-0.987331,1000,5455,4,1,1
-1.88874,-1.38688,-1.80987,-1.38994,1000,61584,10,1,43
-1.01492,-0.855991,-0.980273,-0.856087,1000,100000,4,1,23
-1.46366,-1.47243,-1.46372,-1.47466,1000,61584,10,0,45
-0.588428,-0.588428,-0.588428,-0.588428,1000,2069,2,1,1
-1.47364,-1.2869,-1.42022,-1.30705,1000,2069,6,1,7
-0.521826,-0.521826,-0.521826,-0.521826,1000,5455,2,0,46
-1.15854,-1.06487,-1.12967,-1.09207,1000,2636,4,1,33
-1.43997,-1.44884,-1.44044,-1.45132,1000,61584,10,0,12
-1.94943,-1.48759,-1.87212,-1.49319,1000,23357,10,1,26
-1.12306,-1.17914,-1.12473,-1.19492,1000,6951,6,0,18
-1.07074,-0.944556,-1.0335,-0.956658,1000,3359,4,1,17
-1.06871,-0.942392,-1.03239,-0.961412,1000,4281,4,1,9
-1.23255,-1.25467,-1.23323,-1.25951,1000,23357,8,0,12
-0.508213,-0.508213,-0.508213,-0.508213,1000,6951,2,0,16
-1.13864,-1.15916,-1.13989,-1.1663,1000,29763,6,0,11
-0.554025,-0.554025,-0.554025,-0.554025,1000,2636,2,1,26
-1.15429,-1.23678,-1.15965,-1.25449,1000,4281,6,0,38
-0.905457,-0.950695,-0.909743,-0.966432,1000,6951,4,0,27
-1.702,-1.36814,-1.63328,-1.41463,1000,2636,8,1,41
-1.0963,-0.982286,-1.06024,-0.993963,1000,3359,4,1,11
-1.2833,-1.30973,-1.28348,-1.31207,1000,18329,8,0,37
-1.07371,-1.07988,-1.07391,-1.08082,1000,61584,6,0,40
-0.457859,-0.457859,-0.457859,-0.457859,1000,11288,2,0,11
-0.896606,-0.943911,-0.89591,-0.950179,1000,6951,4,0,35
-1.69636,-1.29038,-1.62578,-1.29383,1000,29763,8,1,5
-1.94574,-1.45463,-1.86566,-1.45564,1000,61584,10,1,42
-1.38355,-1.546,-1.39896,-1.60805,1000,1274,8,0,19
-1.30881,-1.32299,-1.30935,-1.32863,1000,29763,8,0,47
-0.478931,-0.478931,-0.478931,-0.478931,1000,8858,2,1,38
-1.04267,-0.938384,-1.01372,-0.950507,1000,5455,4,1,27
-1.6971,-1.29544,-1.62676,-1.29952,1000,23357,8,1,42
-1.10535,-1.18458,-1.10665,-1.1914,1000,4281,6,0,46
-1.10782,-1.12605,-1.11116,-1.14017,1000,11288,6,0,23
-1.90052,-1.46417,-1.82321,-1.4907,1000,8858,10,1,16
-1.07521,-1.12905,-1.07827,-1.14515,1000,8858,6,0,4
-1.91295,-1.44503,-1.82722,-1.46924,1000,6951,10,1,5
-1.22989,-1.23702,-1.23016,-1.23786,1000,78475,8,0,10
-1.27559,-1.3717,-1.2661,-1.37722,1000,1000,6,0,44
-1.03487,-0.908431,-1.00323,-0.912184,1000,18329,4,1,8
-1.01523,-0.86366,-0.981383,-0.865199,1000,29763,4,1,33
-1.47483,-1.58896,-1.4816,-1.62949,1000,4281,10,0,20
-1.09168,-1.13883,-1.09384,-1.15472,1000,8858,6,0,23
-0.860769,-0.863464,-0.860748,-0.863943,1000,100000,4,0,13
-0.840947,-0.846211,-0.841118,-0.847092,1000,61584,4,0,31
-1.56122,-1.29418,-1.51398,-1.30304,1000,1000,6,1,43
-1.88481,-1.38783,-1.80701,-1.38812,1000,100000,10,1,6
-1.47052,-1.59422,-1.46918,-1.61662,1000,1623,10,0,36
-0.426348,-0.426348,-0.426348,-0.426348,1000,61584,2,1,38
-1.37963,-1.08947,-1.32554,-1.09139,1000,37926,6,1,35
-1.21616,-1.26571,-1.21942,-1.28148,1000,8858,8,0,0
-1.72425,-1.32909,-1.65552,-1.33197,1000,48329,8,1,1
-1.28551,-1.30581,-1.28623,-1.31594,1000,18329,8,0,45
-1.10378,-0.98982,-1.07433,-1.00182,1000,4281,4,1,26
-1.94867,-1.61403,-1.87048,-1.68837,1000,2636,10,1,44
-1.39309,-1.40523,-1.39336,-1.40802,1000,37926,10,0,1
-1.40971,-1.16421,-1.34833,-1.19433,1000,4281,6,1,41
-0.439473,-0.439473,-0.439473,-0.439473,1000,29763,2,1,40
-1.38802,-1.41954,-1.38859,-1.43623,1000,14384,10,0,9
-0.997278,-0.840315,-0.963506,-0.840694,1000,100000,4,1,8
-0.440447,-0.440447,-0.440447,-0.440447,1000,14384,2,1,5
-1.1683,-1.08404,-1.13635,-1.09117,1000,1623,4,1,30
-1.49374,-1.3287,-1.44676,-1.37327,1000,2636,6,1,3
-0.607633,-0.607633,-0.607633,-0.607633,1000,1623,2,0,6
-1.32354,-1.36262,-1.32393,-1.37725,1000,11288,8,0,4
-1.00345,-1.03577,-1.0163,-1.05497,1000,2069,4,0,12
-1.99849,-1.56379,-1.91683,-1.59721,1000,5455,10,1,36
-0.494554,-0.494554,-0.494554,-0.494554,1000,6951,2,1,28
-1.897,-1.76234,-1.86296,-1.85145,1000,1274,8,1,16
-1.57709,-1.4494,-1.55768,-1.5278,1000,1274,6,1,12
-1.56484,-1.32488,-1.52031,-1.3397,1000,1000,6,1,16
-0.578788,-0.578788,-0.578788,-0.578788,1000,2069,2,0,45
-0.47489,-0.47489,-0.47489,-0.47489,1000,8858,2,1,40
-1.91547,-1.46176,-1.8274,-1.4924,1000,3359,10,1,12
-1.3762,-1.52051,-1.37997,-1.5892,1000,2069,10,0,46
-1.75822,-1.41483,-1.68775,-1.45384,1000,5455,8,1,6
-0.665435,-0.665435,-0.665435,-0.665435,1000,1000,2,1,12
-1.10645,-1.12657,-1.10718,-1.13027,1000,23357,6,0,33
-0.507432,-0.507432,-0.507432,-0.507432,1000,4281,2,1,44
-0.410054,-0.410054,-0.410054,-0.410054,1000,61584,2,0,49
-1.15722,-1.03513,-1.12099,-1.04344,1000,2636,4,1,32
-1.06713,-1.1265,-1.07628,-1.14565,1000,1000,4,0,49
-1.10347,-1.11048,-1.10359,-1.11177,1000,61584,6,0,10
-0.426285,-0.426285,-0.426285,-0.426285,1000,61584,2,1,40
-0.610239,-0.610239,-0.610239,-0.610239,1000,1274,2,0,35
-1.08203,-0.966065,-1.04928,-0.979296,1000,5455,4,1,48
-1.46532,-1.48201,-1.46537,-1.48847,1000,23357,10,0,43
-1.93617,-1.44094,-1.85451,-1.44528,1000,23357,10,1,48
-1.29515,-1.33813,-1.29741,-1.35185,1000,14384,8,0,46
-1.73116,-1.36571,-1.65872,-1.39532,1000,6951,8,1,31
-0.459877,-0.459877,-0.459877,-0.459877,1000,11288,2,0,4
-0.413831,-0.413831,-0.413831,-0.413831,1000,78475,2,0,18
-0.932491,-0.996747,-0.940983,-1.01389,1000,4281,4,0,5
-1.40716,-1.43787,-1.40794,-1.44495,1000,14384,10,0,0
-0.410646,-0.410646,-0.410646,-0.410646,1000,29763,2,0,42
-0.435496,-0.435496,-0.435496,-0.435496,1000,29763,2,0,25
-1.27684,-1.2905,-1.27739,-1.2927,1000,48329,8,0,4
-1.03669,-0.883234,-1.00303,-0.88342,1000,61584,4,1,6
-1.91193,-1.44198,-1.83378,-1.45135,1000,18329,10,1,26
-0.408618,-0.408618,-0.408618,-0.408618,1000,61584,2,0,11
-1.43956,-1.18838,-1.38545,-1.20756,1000,3359,6,1,4
-0.965818,-1.08669,-0.974042,-1.10025,1000,2069,4,0,27
-1.3773,-1.13667,-1.32165,-1.15205,1000,5455,6,1,30
-1.0764,-1.14411,-1.09559,-1.1759,1000,1274,4,0,31
-0.844127,-0.847512,-0.844316,-0.848139,1000,100000,4,0,43
-1.47938,-1.49696,-1.48019,-1.50109,1000,29763,10,0,32
-1.02659,-0.867086,-0.990658,-0.868913,1000,18329,4,1,17
-1.41044,-1.49241,-1.41302,-1.53128,1000,5455,10,0,36
-0.990817,-0.827322,-0.955449,-0.828121,1000,78475,4,1,23
-1.11326,-0.989198,-1.07899,-1.01084,1000,4281,4,1,10
-1.41954,-1.54098,-1.41974,-1.59182,1000,2636,10,0,41
-1.3303,-1.33969,-1.33054,-1.34156,1000,61584,8,0,2
-1.00484,-0.861261,-0.971945,-0.863764,1000,29763,4,1,31
-1.39763,-1.11086,-1.34266,-1.11246,1000,61584,6,1,19
-1.99331,-1.6909,-1.9267,-1.79523,1000,1000,10,1,11
-1.09201,-1.10552,-1.09261,-1.10863,1000,29763,6,0,8
-1.37659,-1.44422,-1.37971,-1.47258,1000,6951,10,0,39
-1.91327,-1.43286,-1.83443,-1.44047,1000,23357,10,1,30
-1.42528,-1.52364,-1.42845,-1.56268,1000,3359,10,0,42
-0.484226,-0.484226,-0.484226,-0.484226,1000,5455,2,1,42
-0.475162,-0.475162,-0.475162,-0.475162,1000,8858,2,0,9
-1.10831,-1.12752,-1.10972,-1.13571,1000,18329,6,0,8
-1.38809,-1.41417,-1.38874,-1.4264,1000,18329,10,0,47
-0.465163,-0.465163,-0.465163,-0.465163,1000,11288,2,1,18
-0.461509,-0.461509,-0.461509,-0.461509,1000,18329,2,1,26
-1.89966,-1.38126,-1.81517,-1.38748,1000,23357,10,1,21
-1.92221,-1.45339,-1.84512,-1.45783,1000,23357,10,1,20
-1.99112,-1.59232,-1.91335,-1.6356,1000,3359,10,1,45
-0.490836,-0.490836,-0.490836,-0.490836,1000,8858,2,0,32
-1.29613,-1.49397,-1.29878,-1.56969,1000,1623,8,0,37
-0.816512,-0.823795,-0.81699,-0.824568,1000,61584,4,0,41
-1.02621,-1.10584,-1.04166,-1.1344,1000,1623,4,0,16
-1.24323,-1.14933,-1.23607,-1.16392,1000,1000,4,1,47
-1.03887,-0.906517,-1.00557,-0.91007,1000,14384,4,1,3
-1.92107,-1.40602,-1.83734,-1.40729,1000,100000,10,1,41
-0.431095,-0.431095,-0.431095,-0.431095,1000,23357,2,1,15
-1.73821,-1.5464,-1.6781,-1.58606,1000,1000,8,1,8
-0.965647,-1.04869,-0.975221,-1.07803,1000,2069,4,0,5
-1.27581,-1.28227,-1.27606,-1.28364,1000,78475,8,0,37
-0.521782,-0.521782,-0.521782,-0.521782,1000,3359,2,0,33
-0.554281,-0.554281,-0.554281,-0.554281,1000,1623,2,0,32
-1.92224,-1.54495,-1.84502,-1.59886,1000,2636,10,1,47
-1.75159,-1.4527,-1.67916,-1.46668,1000,1274,8,1,28
-0.863199,-0.8757,-0.863601,-0.878048,1000,23357,4,0,24
-1.96687,-1.64231,-1.88933,-1.71546,1000,1274,10,1,24
-1.92872,-1.42817,-1.84844,-1.42991,1000,48329,10,1,46
-1.10836,-1.16042,-1.11222,-1.19081,1000,4281,6,0,10
-1.05842,-1.09032,-1.05917,-1.10058,1000,18329,6,0,39
-0.850307,-0.854516,-0.850344,-0.854694,1000,78475,4,0,28
-1.3238,-1.37959,-1.32409,-1.40756,1000,8858,10,0,24
-1.43331,-1.44889,-1.43378,-1.45371,1000,37926,10,0,2
-1.48025,-1.51293,-1.48125,-1.52358,1000,14384,10,0,25
-0.544749,-0.544749,-0.544749,-0.544749,1000,3359,2,0,18
-1.30768,-1.32254,-1.30853,-1.32355,1000,37926,8,0,16
-1.10426,-1.12898,-1.10449,-1.13568,1000,14384,6,0,10
-1.12867,-1.1337,-1.12864,-1.13442,1000,100000,6,0,40
-1.92259,-1.43671,-1.8427,-1.44802,1000,14384,10,1,1
-1.30006,-1.30564,-1.30013,-1.30666,1000,100000,8,0,17
-1.40142,-1.59214,-1.40004,-1.63964,1000,1623,10,0,19
-1.42067,-1.1382,-1.36482,-1.14009,1000,37926,6,1,34
-1.41541,-1.14248,-1.3601,-1.14273,1000,18329,6,1,46
-1.20915,-1.16361,-1.21141,-1.19542,1000,1000,4,1,33
-1.95464,-1.49111,-1.87956,-1.49305,1000,29763,10,1,22
-0.480193,-0.480193,-0.480193,-0.480193,1000,6951,2,0,18
-1.12413,-1.20455,-1.13038,-1.24396,1000,3359,6,0,49
-0.891101,-0.940413,-0.89072,-0.946009,1000,2636,4,0,22
-0.420399,-0.420399,-0.420399,-0.420399,1000,100000,2,0,44
-1.32302,-1.34403,-1.32321,-1.35225,1000,23357,10,0,2
-1.75617,-1.57717,-1.69756,-1.63924,1000,1274,8,1,13
-1.0334,-0.884283,-0.996837,-0.888153,1000,14384,4,1,26
-1.69474,-1.31986,-1.62919,-1.32248,1000,61584,8,1,35
-0.82027,-0.825368,-0.820501,-0.82564,1000,100000,4,0,17
-1.504,-1.58775,-1.50916,-1.64162,1000,3359,10,0,24
-0.925315,-1.04951,-0.940719,-1.08401,1000,2636,4,0,3
-1.48397,-1.54429,-1.48667,-1.59165,1000,6951,10,0,41
-0.599524,-0.599524,-0.599524,-0.599524,1000,1274,2,0,40
-1.95956,-1.52131,-1.88353,-1.54993,1000,8858,10,1,20
-1.10416,-1.15663,-1.1058,-1.16696,1000,8858,6,0,33
-1.31156,-1.36899,-1.3129,-1.39899,1000,6951,8,0,42
-1.52501,-1.56586,-1.52702,-1.59477,1000,8858,10,0,35
-1.01553,-0.872087,-0.981632,-0.877221,1000,14384,4,1,13
-1.88945,-1.39463,-1.8058,-1.40694,1000,11288,10,1,48
-0.520967,-0.520967,-0.520967,-0.520967,1000,4281,2,0,32
-1.92497,-1.43621,-1.84462,-1.43754,1000,78475,10,1,1
-1.33152,-1.34018,-1.3319,-1.3434,1000,48329,8,0,14
-0.986497,-1.07974,-0.991866,-1.09936,1000,1623,4,0,19
-1.34289,-1.34849,-1.34308,-1.3497,1000,78475,8,0,29
-1.06024,-0.926738,-1.02583,-0.934606,1000,6951,4,1,7
-1.25235,-1.27276,-1.25237,-1.27525,1000,23357,8,0,15
-1.02395,-0.863817,-0.987716,-0.864402,1000,29763,4,1,18
-0.546729,-0.546729,-0.546729,-0.546729,1000,2069,2,0,30
-1.11847,-1.21405,-1.11579,-1.23279,1000,3359,6,0,21
-0.842544,-0.852614,-0.842615,-0.853494,1000,29763,4,0,0
-0.41951,-0.41951,-0.41951,-0.41951,1000,37926,2,1,33
-1.36544,-1.39084,-1.36613,-1.3964,1000,18329,10,0,28
-1.92157,-1.65409,-1.88785,-1.7415,1000,1000,8,1,26
-1.075,-0.963543,-1.04299,-0.974994,1000,8858,4,1,9
-1.47652,-1.48681,-1.47668,-1.48862,1000,61584,10,0,28
-0.423706,-0.423706,-0.423706,-0.423706,1000,37926,2,1,44
-1.13743,-1.14793,-1.13799,-1.14881,1000,48329,6,0,17
-1.52896,-1.30893,-1.47814,-1.32166,1000,1623,6,1,26
-1.97479,-1.6485,-1.89333,-1.73489,1000,1623,10,1,2
-1.02004,-0.885949,-0.986783,-0.889775,1000,8858,4,1,0
-1.47449,-1.33128,-1.43661,-1.37198,1000,1274,6,1,13
-1.08625,-1.16415,-1.10467,-1.18277,1000,1000,4,0,2
-1.70982,-1.40085,-1.63881,-1.42897,1000,4281,8,1,10
-1.89335,-1.47686,-1.81235,-1.51205,1000,5455,10,1,37
-1.51175,-1.60263,-1.5167,-1.67322,1000,2636,10,0,21
-1.20031,-1.33363,-1.20348,-1.34629,1000,1000,6,0,17
-1.3169,-1.3256,-1.31719,-1.32781,1000,48329,8,0,10
-1.13815,-1.21588,-1.14131,-1.23906,1000,5455,6,0,30
-1.4309,-1.51191,-1.43677,-1.54852,1000,5455,10,0,20
-1.42206,-1.51796,-1.42287,-1.57171,1000,4281,10,0,21
-0.463678,-0.463678,-0.463678,-0.463678,1000,11288,2,0,46
-0.619615,-0.619615,-0.619615,-0.619615,1000,1000,2,0,11
-1.37607,-1.39568,-1.3775,-1.40657,1000,18329,10,0,13
-0.433391,-0.433391,-0.433391,-0.433391,1000,14384,2,0,33
-0.490188,-0.490188,-0.490188,-0.490188,1000,5455,2,0,47
-1.21264,-1.06421,-1.19278,-1.07114,1000,1274,4,1,11
-1.44979,-1.48814,-1.45044,-1.5067,1000,11288,10,0,39
-0.819004,-0.82715,-0.819301,-0.828007,1000,37926,4,0,31
-0.430736,-0.430736,-0.430736,-0.430736,1000,29763,2,1,14
-1.12405,-1.13494,-1.12444,-1.1372,1000,48329,6,0,4
-1.40856,-1.54992,-1.40642,-1.59783,1000,1623,10,0,29
-0.592925,-0.592925,-0.592925,-0.592925,1000,1274,2,0,22
-0.932193,-1.08176,-0.931029,-1.0718,1000,1000,4,0,48
-1.42781,-1.17535,-1.37462,-1.17875,1000,6951,6,1,27
-0.83613,-0.840989,-0.836584,-0.841899,1000,78475,4,0,9
-1.47119,-1.59637,-1.48611,-1.66579,1000,1623,10,0,47
-1.91449,-1.45945,-1.83332,-1.49301,1000,8858,10,1,40
-1.68821,-1.26405,-1.6159,-1.26442,1000,78475,8,1,13
-1.46697,-1.36025,-1.43387,-1.37994,1000,1000,6,1,7
-1.02926,-0.895758,-0.997225,-0.902605,1000,14384,4,1,16
-1.20339,-1.23241,-1.20544,-1.24755,1000,8858,8,0,4
-1.56233,-1.66134,-1.56983,-1.74556,1000,4281,10,0,49
-0.54138,-0.54138,-0.54138,-0.54138,1000,3359,2,1,47
-0.494771,-0.494771,-0.494771,-0.494771,1000,4281,2,1,31
-1.28239,-1.31795,-1.28339,-1.33122,1000,11288,8,0,25
-1.4452,-1.63388,-1.47008,-1.74395,1000,1000,8,0,36
-1.41749,-1.17027,-1.36516,-1.18781,1000,8858,6,1,12
-1.14781,-1.16715,-1.14881,-1.17325,1000,23357,6,0,31
-0.433138,-0.433138,-0.433138,-0.433138,1000,37926,2,1,1
-1.47584,-1.70401,-1.48388,-1.77647,1000,1623,10,0,42
-0.582338,-0.582338,-0.582338,-0.582338,1000,2636,2,0,5
-0.435788,-0.435788,-0.435788,-0.435788,1000,14384,2,1,41
-0.496846,-0.496846,-0.496846,-0.496846,1000,4281,2,1,43
-0.989288,-1.00252,-0.990542,-0.991315,1000,1000,4,0,32
-0.48894,-0.488941,-0.48894,-0.48894,1000,6951,2,0,6
-0.903093,-0.978599,-0.907094,-0.99183,1000,2636,4,0,34
-1.21216,-1.29628,-1.21678,-1.3281,1000,5455,8,0,27
-1.42646,-1.13171,-1.37045,-1.13333,1000,29763,6,1,45
-1.40817,-1.6159,-1.43623,-1.67096,1000,1000,8,0,6
-1.41221,-1.42509,-1.41221,-1.43002,1000,37926,10,0,5
-1.02055,-0.877372,-0.985697,-0.878507,1000,14384,4,1,44
-1.77701,-1.54166,-1.73346,-1.59104,1000,1623,8,1,3
-1.32694,-1.33573,-1.32693,-1.33708,1000,61584,8,0,34
-0.471034,-0.471034,-0.471034,-0.471034,1000,8858,2,0,24
-1.50334,-1.34922,-1.45056,-1.40313,1000,2069,6,1,3
-1.39519,-1.10498,-1.3401,-1.10607,1000,61584,6,1,48
-1.01941,-0.865354,-0.985558,-0.865417,1000,100000,4,1,40
-1.70668,-1.36873,-1.635,-1.407,1000,2636,8,1,22
-1.46904,-1.50429,-1.46845,-1.5189,1000,11288,10,0,46
-1.12796,-1.14437,-1.12763,-1.14597,1000,23357,6,0,23
-1.39498,-1.16398,-1.33518,-1.1884,1000,2636,6,1,1
-0.894253,-0.939105,-0.895031,-0.951577,1000,5455,4,0,47
-1.88676,-1.50162,-1.80167,-1.56344,1000,1623,10,1,1
-1.42479,-1.43819,-1.42513,-1.44113,1000,37926,10,0,44
-0.602642,-0.602642,-0.602642,-0.602642,1000,1623,2,1,24
-1.38889,-1.08762,-1.33305,-1.08822,1000,78475,6,1,21
-1.46797,-1.25784,-1.41146,-1.28883,1000,5455,6,1,46
-0.841182,-0.845696,-0.841213,-0.84631,1000,78475,4,0,34
-0.896441,-0.99849,-0.907921,-1.02164,1000,3359,4,0,28
-1.49079,-1.27838,-1.44412,-1.28627,1000,1623,6,1,6
-0.427329,-0.427329,-0.427329,-0.427329,1000,37926,2,1,14
-0.857099,-0.887284,-0.859633,-0.899687,1000,8858,4,0,14
-1.21058,-1.29009,-1.22096,-1.33716,1000,3359,6,0,32
-1.67691,-1.5134,-1.6509,-1.55819,1000,1274,6,1,38
-1.33415,-1.39268,-1.33713,-1.41357,1000,5455,10,0,37
-0.4988,-0.4988,-0.4988,-0.4988,1000,6951,2,0,11
-1.80901,-1.53926,-1.7583,-1.56887,1000,1000,8,1,19
-0.480213,-0.480213,-0.480213,-0.480213,1000,8858,2,1,30
-1.57962,-1.3848,-1.53824,-1.42031,1000,1000,6,1,32
-1.10958,-0.995249,-1.08267,-0.994004,1000,1623,4,1,36
-1.389,-1.08877,-1.33361,-1.08921,1000,78475,6,1,25
-1.88947,-1.45814,-1.81322,-1.48526,1000,8858,10,1,45
-1.79239,-1.49519,-1.71749,-1.5453,1000,2636,8,1,47
-0.614098,-0.614098,-0.614098,-0.614098,1000,1000,2,0,10
-0.427731,-0.427731,-0.42773,-0.427731,1000,23357,2,0,31
-1.20081,-1.11982,-1.19247,-1.13094,1000,1000,4,1,10
-1.93349,-1.42859,-1.85249,-1.42916,1000,29763,10,1,38
-0.596551,-0.596551,-0.596551,-0.596551,1000,2636,2,0,21
-1.71883,-1.3305,-1.6497,-1.33235,1000,48329,8,1,0
-1.58904,-1.43436,-1.55785,-1.46582,1000,1000,6,1,29
-1.96891,-1.48622,-1.89011,-1.48684,1000,78475,10,1,31
-1.93683,-1.44586,-1.85689,-1.44651,1000,78475,10,1,29
-1.71385,-1.30601,-1.64204,-1.30753,1000,61584,8,1,27
-0.427087,-0.427087,-0.427087,-0.427087,1000,48329,2,0,27
-0.829113,-0.835678,-0.829713,-0.83632,1000,78475,4,0,33
-2.07335,-1.73343,-1.99928,-1.80678,1000,1274,10,1,31
-1.42758,-1.4338,-1.42774,-1.43458,1000,100000,10,0,47
-1.67091,-1.24201,-1.59877,-1.24324,1000,48329,8,1,32
-0.444834,-0.444834,-0.444834,-0.444834,1000,14384,2,0,43
-1.05054,-0.916421,-1.01781,-0.925634,1000,11288,4,1,31
-0.951457,-1.0493,-0.953945,-1.0613,1000,1623,4,0,40
-1.95163,-1.48186,-1.87485,-1.4834,1000,61584,10,1,8
-1.35648,-1.03892,-1.30097,-1.0392,1000,100000,6,1,10
-1.50641,-1.55208,-1.5066,-1.57711,1000,8858,10,0,25
-0.431465,-0.431465,-0.431465,-0.431465,1000,48329,2,0,28
-0.424017,-0.424017,-0.424017,-0.424017,1000,78475,2,0,19
-1.41763,-1.15314,-1.36476,-1.16059,1000,23357,6,1,26
-1.43281,-1.18881,-1.37709,-1.21356,1000,5455,6,1,0
-1.29446,-1.33136,-1.29639,-1.34977,1000,6951,8,0,2
-0.450776,-0.450776,-0.450776,-0.450776,1000,11288,2,1,43
-0.861413,-0.864796,-0.861556,-0.865607,1000,78475,4,0,7
-1.57368,-1.37149,-1.52314,-1.40619,1000,2069,6,1,35
-1.37565,-1.49439,-1.37682,-1.55193,1000,3359,10,0,14
-1.10405,-1.10993,-1.10421,-1.11085,1000,78475,6,0,44
-0.520504,-0.520504,-0.520505,-0.520504,1000,6951,2,1,1
-1.06886,-1.08091,-1.06957,-1.08534,1000,37926,6,0,7
-1.70152,-1.31339,-1.6344,-1.31707,1000,23357,8,1,38
-1.34934,-1.35457,-1.34931,-1.35627,1000,78475,10,0,15
-1.95223,-1.45985,-1.87244,-1.46086,1000,100000,10,1,5
-1.70308,-1.30902,-1.63357,-1.31132,1000,48329,8,1,38
-1.8958,-1.43484,-1.81573,-1.44772,1000,14384,10,1,15
-0.561384,-0.561384,-0.561384,-0.561384,1000,2636,2,1,32
-1.12998,-1.13463,-1.13006,-1.13597,1000,78475,6,0,20
-0.446797,-0.446797,-0.446797,-0.446797,1000,23357,2,0,32
-0.555021,-0.555021,-0.555021,-0.555021,1000,2069,2,0,46
-1.65151,-1.28379,-1.57985,-1.31007,1000,5455,8,1,33
-0.853156,-0.856828,-0.853175,-0.856763,1000,100000,4,0,1
-0.867798,-0.897128,-0.86856,-0.902673,1000,6951,4,0,48
-0.853723,-0.859001,-0.853698,-0.859448,1000,61584,4,0,42
-0.420928,-0.420928,-0.420928,-0.420928,1000,61584,2,1,27
-1.65972,-1.25385,-1.58741,-1.25847,1000,29763,8,1,27
-1.28258,-1.2905,-1.2828,-1.29152,1000,78475,8,0,5
-1.56909,-1.66927,-1.56969,-1.70828,1000,3359,10,0,39
-1.50091,-1.29306,-1.44413,-1.30859,1000,1623,6,1,25
-1.43566,-1.49016,-1.43649,-1.51377,1000,8858,10,0,40
-1.89514,-1.40615,-1.81527,-1.40932,1000,23357,10,1,4
-1.74429,-1.46192,-1.67858,-1.50901,1000,2069,8,1,17
-1.72301,-1.45786,-1.64305,-1.52391,1000,2069,8,1,37
-1.92766,-1.46391,-1.85347,-1.4656,1000,61584,10,1,13
-1.02259,-0.896628,-0.989485,-0.904761,1000,11288,4,1,47
-1.761,-1.4789,-1.68956,-1.51111,1000,4281,8,1,13
-0.535594,-0.535594,-0.535594,-0.535594,1000,4281,2,0,0
-1.89074,-1.39724,-1.81175,-1.40199,1000,37926,10,1,48
-0.888883,-0.967088,-0.895876,-0.98662,1000,3359,4,0,15
-0.59821,-0.59821,-0.59821,-0.59821,1000,1000,2,0,16
-1.37715,-1.09304,-1.32221,-1.09469,1000,61584,6,1,46
-0.426236,-0.426236,-0.426236,-0.426236,1000,29763,2,1,1
-2.00895,-1.64762,-1.94308,-1.71819,1000,1274,10,1,45
-0.437854,-0.437854,-0.437854,-0.437854,1000,48329,2,0,25
-1.69862,-1.29945,-1.63014,-1.30082,1000,78475,8,1,32
-1.18857,-1.05261,-1.16581,-1.07046,1000,1623,4,1,13
-0.440934,-0.440934,-0.440934,-0.440934,1000,37926,2,0,42
-1.36274,-1.56473,-1.38442,-1.63172,1000,1623,8,0,15
