newman,newman_leadership,higher_order_newman,higher_order_leadership,spring_rank,spring_rank_leadership,page_rank,page_rank_leadership,point_wise,rep,train
-0.6886322808866054,-0.688632280808166,-0.6886322808102397,-0.6886322807981113,-0.6917577274177018,-0.6917577274177018,-1.1405305235922887,-1.1405305235922887,-1.828536040669365,74,0.0251
-0.6830124250126747,-0.6830124249371319,-0.6830124249796954,-0.6830124249348307,-0.690952943732732,-0.690952943732732,-2.0670269980031377,-2.0670269980031377,-4.734242367504746,98,0.0912
-0.6828578849472874,-0.6828578849424188,-0.6828578850163569,-0.6828578849817318,-0.6927126914541177,-0.6927126914541177,-1.800689788692116,-1.800689788692116,-4.416142887826036,166,0.0759
-0.6862697305385195,-0.6862697304513196,-0.6862697305373607,-0.6862697304910078,-0.6963796831966239,-0.6963796831966239,-1.282005382613575,-1.282005382613575,-2.714688769316882,120,0.0363
-0.6858753516851495,-0.6858753517777453,-0.685875351642572,-0.6858753517179123,-0.7079421665950433,-0.7079421665950433,-1.4571756775326996,-1.4571756775326996,-3.2936705974926324,123,0.0437
-0.6853658479553734,-0.6853658479621428,-0.6853658480067001,-0.6853658480073862,-0.700081263554331,-0.700081263554331,-1.2722674658607125,-1.2722674658607125,-2.73340786860252,203,0.0363
-0.670173813254308,-0.6701738132408389,-0.6701738130791125,-0.6701738131887682,-0.6751349353662467,-0.6751349353662467,-2.298303479453717,-2.298303479453717,-5.88806522654645,186,0.1585
-0.6702026752114443,-0.670202675152373,-0.6702026752759932,-0.670202675283755,-0.6886718918517006,-0.6886718918517006,-2.2226217214330632,-2.2226217214330632,-5.520577016486794,201,0.1318
-0.687075739613672,-0.6870757395810342,-0.6870757396164439,-0.6870757395914296,-0.7019965119497221,-0.7019965119497221,-1.1322220492643338,-1.1322220492643338,-2.0945315918366014,118,0.0251
-0.6907321569316128,-0.6907321569561746,-0.6907321569378957,-0.6907321568927346,-0.6907734155915226,-0.6907734155915226,-0.8783809280532929,-0.8783809280532929,-0.9988687848839123,33,0.0120
-0.6815784096055659,-0.6815784096022781,-0.6815784095907235,-0.6815784095932116,-0.6880585738949335,-0.6880585738949335,-1.6792718756765979,-1.6792718756765979,-3.843780575629445,96,0.0631
-0.6904908402380817,-0.6904908402801109,-0.6904908402662574,-0.6904908402723462,-0.6917604699124558,-0.6917604699124558,-0.9864760081302952,-0.9864760081302952,-1.4153041340532801,141,0.0174
-0.6514263770813565,-0.6514263771945008,-0.6514263770910543,-0.6514263770675164,-0.6616626335111998,-0.6616626335111998,-2.443894066338123,-2.443894066338123,-5.4794718858406455,101,0.2291
-0.6527150419212151,-0.652715041992631,-0.6527150419118133,-0.652715042038353,-0.6651759935144386,-0.6651759935144386,-2.2853063137923493,-2.2853063137923493,-5.309981331961679,23,0.2754
-0.6800804978130209,-0.680080497847693,-0.6800804978472934,-0.6800804978250111,-0.6812804789085789,-0.6812804789085789,-1.5380988617093945,-1.5380988617093945,-3.61300667190967,66,0.0525
-0.6568002382008057,-0.6568002382302772,-0.656800238280069,-0.6568002381933062,-0.666590912856639,-0.666590912856639,-2.324665436810615,-2.324665436810615,-6.065048564879261,137,0.1905
-0.6832961610008116,-0.6832961609722613,-0.6832961609796756,-0.6832961610254815,-0.697998391884243,-0.697998391884243,-1.5502912083388571,-1.5502912083388571,-3.496359552940845,67,0.0525
-0.617496025219811,-0.6174960246510375,-0.6174960252305544,-0.6174960249077773,-0.6396818409132462,-0.6396818409132462,-1.688064251368518,-1.688064251368518,-3.227363171640059,30,0.4786
-0.6882189467063395,-0.6882189467147416,-0.6882189466677457,-0.6882189467198538,-0.7224573375139548,-0.7224573375139548,-1.5436075973260814,-1.5436075973260814,-3.4566369240612422,73,0.0525
-0.5941377844043861,-0.5941377844161101,-0.5941377843938817,-0.5941377842940259,-0.637465829817195,-0.637465829817195,-1.3682374323589135,-1.3682374323589135,-1.9292988844082415,118,0.6918
-0.6813538252319548,-0.6813538252061174,-0.6813538252704381,-0.681353825255189,-0.6877637719581372,-0.6877637719581372,-1.8562091206466347,-1.8562091206466347,-4.467287616703829,153,0.0759
-0.6722582279472449,-0.67225822785736,-0.672258227948664,-0.6722582278150419,-0.6785130523754089,-0.6785130523754089,-2.1535762896154487,-2.1535762896154487,-5.36239873298988,206,0.1096
-0.6916661680650281,-0.691666168020879,-0.6916661680183205,-0.6916661680893775,-0.6946999258325496,-0.6946999258325496,-0.8478708879290024,-0.8478708879290024,-0.8317190410304848,132,0.0100
-0.684651208363388,-0.6846512084049351,-0.6846512083624566,-0.6846512084073524,-0.6921663303826348,-0.6921663303826348,-1.4276871256625951,-1.4276871256625951,-3.0347475986706076,128,0.0437
-0.6305195302677038,-0.6305195301910813,-0.6305195299640319,-0.6305195304942689,-0.6503054535187887,-0.6503054535187887,-1.9380120342009473,-1.9380120342009473,-3.7903051235828014,90,0.3981
-0.6511732287842645,-0.6511732286849078,-0.6511732287235327,-0.6511732287110228,-0.6604883597877044,-0.6604883597877044,-2.210831565257927,-2.210831565257927,-4.759546333000021,51,0.3311
-0.5918909374845455,-0.591890937669128,-0.591890937518229,-0.5918909377645849,-0.629939456069605,-0.629939456069605,-1.3917502136961846,-1.3917502136961846,-1.9521640163542788,60,0.6918
-0.6746460077396942,-0.6746460076688227,-0.6746460077372245,-0.6746460077369346,-0.684632417382648,-0.684632417382648,-1.9865383299209014,-1.9865383299209014,-4.900598737332849,41,0.0912
-0.6704717238751164,-0.6704717239056114,-0.6704717239170982,-0.6704717238660786,-0.6743246111238004,-0.6743246111238004,-2.25961652072346,-2.25961652072346,-5.542559012554344,234,0.1318
-0.6872955580564941,-0.6872955580340603,-0.6872955580452652,-0.6872955580216732,-0.7040314145278983,-0.7040314145278983,-1.2649539558140415,-1.2649539558140415,-2.7454011058103056,231,0.0363
-0.6408787287590886,-0.6408787283657169,-0.640878728730532,-0.6408787283911151,-0.6651360021351043,-0.6651360021351043,-2.1451684782696847,-2.2602714402966635,-4.808314046488454,97,0.3311
-0.6887843085149511,-0.6887843084993244,-0.6887843084985684,-0.688784308413292,-0.690471743098878,-0.690471743098878,-1.068664510785455,-1.068664510785455,-2.0204921868513654,56,0.0251
-0.6803079786126152,-0.6803079785581815,-0.6803079784534575,-0.6803079785199769,-0.6858970723431633,-0.6858970723431633,-1.8653705716951046,-1.8653705716951046,-4.349412881391,157,0.0759
-0.6854236987275324,-0.6854236987765389,-0.6854236987810018,-0.6854236987719706,-0.6901909379842395,-0.6901909379842395,-1.169022539051037,-1.169022539051037,-2.340451841050599,244,0.0302
-0.6186120040022806,-0.6186120039808615,-0.6186120038973243,-0.6186120040796115,-0.6417250894986954,-0.6417250894986954,-1.7633659100605656,-1.7633659100605656,-3.345905614245217,165,0.4786
-0.6750715961633861,-0.6750715962356736,-0.675071596217258,-0.6750715961453555,-0.6771751803590869,-0.6771751803590869,-2.0426028237210434,-2.0426028237210434,-5.3520180176071,239,0.1096
-0.663147401623235,-0.6631474018121156,-0.6631474017286472,-0.6631474015023939,-0.6735741062318648,-0.6735741062318648,-2.3595957216443626,-2.3182314091155996,-5.845959453261306,61,0.1905
-0.6603124484760007,-0.660312448520396,-0.6603124485994544,-0.660312448553901,-0.6671283545868992,-0.6671283545868992,-2.312793556633503,-2.312793556633503,-5.990993163330714,192,0.1905
-0.6704039297047198,-0.6704039296860879,-0.6704039296359797,-0.6704039296811284,-0.6837229622540888,-0.6837229622540888,-2.3121087953831903,-2.3121087953831903,-5.545264682245878,48,0.1318
-0.62191868001389,-0.6219186801450217,-0.6219186800927636,-0.6219186802143674,-0.649019294565829,-0.649019294565829,-1.9472658873745372,-1.9472658873745372,-4.114248169336885,93,0.3981
-0.6531152302490937,-0.6531152302889685,-0.6531152302640064,-0.6531152302194515,-0.6649911815071089,-0.6649911815071089,-2.3734109217195667,-2.3734109217195667,-5.556664438111468,90,0.2291
-0.6858091844205377,-0.6858091844190117,-0.6858091846187192,-0.6858091844279841,-0.7005389692058683,-0.7005389692058683,-1.2980493270502778,-1.2980493270502778,-2.497624700322509,103,0.0363
-0.6862202937388097,-0.6862202938345181,-0.6862202938121118,-0.6862202938283425,-0.7147356858371452,-0.7147356858371452,-1.5351701192313802,-1.5351701192313802,-3.378884625811247,132,0.0525
-0.669116242557417,-0.6691162424876392,-0.6691162426532258,-0.669116242681953,-0.6787972519172084,-0.6787972519172084,-2.2733447814955223,-2.2733447814955223,-5.382836196468958,134,0.1318
-0.6645985449215485,-0.6645985449075147,-0.6645985448272397,-0.6645985448258848,-0.6800672194959826,-0.6800672194959826,-2.3249782185242447,-2.3249782185242447,-5.829297481041595,238,0.1585
-0.6459261791324546,-0.6459261790775453,-0.6459261789396089,-0.6459261791465531,-0.660068732039156,-0.660068732039156,-2.2222679158155536,-2.2222679158155536,-5.261077998240502,70,0.2754
-0.692182692861631,-0.692182692800823,-0.6921826928166627,-0.6921826928777284,-0.7006212719093268,-0.7006212719093268,-1.0827202444757877,-1.0827202444757877,-2.0330015498863094,147,0.0251
-0.6891494763148022,-0.6891494763226645,-0.6891494763179956,-0.6891494763139256,-0.6980880870576024,-0.6980880870576024,-0.9113187466445728,-0.9113187466445728,-1.1927244243529562,238,0.0145
-0.6706450570910995,-0.6706450571308196,-0.6706450571065256,-0.6706450571137589,-0.6759373200684531,-0.6759373200684531,-2.144572256884243,-2.144572256884243,-5.135682678159046,66,0.1096
-0.6854214691547935,-0.6854214691839696,-0.6854214691293711,-0.6854214691933228,-0.6874548130594319,-0.6874548130594319,-1.203609264307217,-1.203609264307217,-2.3077706968523284,97,0.0302
-0.6885242393821965,-0.6885242394641645,-0.6885242393805809,-0.6885242394486292,-0.6916141872598875,-0.6916141872598875,-1.1341949858177027,-1.1341949858177027,-1.772176531871425,179,0.0251
-0.6920796272927496,-0.6920796272043133,-0.6920796272077737,-0.6920796272535089,-0.6939111214964815,-0.6939111214964815,-0.9815775280266,-0.9815775280266,-1.4186573371156506,50,0.0174
-0.6901613061786496,-0.6901613061475024,-0.6901613062197599,-0.6901613061127018,-0.691421156442767,-0.691421156442767,-0.9030751373931413,-0.9030751373931413,-1.2423919215213515,120,0.0145
-0.6707774663780434,-0.6707774663956608,-0.6707774664288154,-0.6707774664233259,-0.6757140082210191,-0.6757140082210191,-2.1970635171452884,-2.1970635171452884,-5.704995560970337,239,0.1318
-0.6919705377401592,-0.691970537713281,-0.691970537710137,-0.691970537739201,-0.6960804730221164,-0.6960804730221164,-0.8421556137331109,-0.8421556137331109,-0.8929289001212134,196,0.0100
-0.6063773947298483,-0.6063773946643373,-0.6063773948973843,-0.6063773946760433,-0.6415951999666689,-0.6415951999666689,-1.4928175376716162,-1.4928175376716162,-2.7294845231249503,124,0.5754
-0.6883051297118075,-0.688305129684467,-0.6883051296952966,-0.6883051296935709,-0.7021970871319074,-0.7021970871319074,-1.277349708224002,-1.277349708224002,-2.5969519483963763,122,0.0363
-0.5981342053217462,-0.5981342057201403,-0.5981342056569056,-0.5981342057934323,-0.6403868898816457,-0.6403868898816457,-1.334910166711756,-1.334910166711756,-1.8466033304604885,113,0.6918
-0.6749608488476592,-0.6749608486750374,-0.6749608488280137,-0.6749608488206028,-0.6809075807943651,-0.6809075807943651,-2.048975202681919,-2.048975202681919,-4.877884099891885,174,0.0912
-0.6818627790597886,-0.6818627790999905,-0.6818627790268514,-0.6818627790117738,-0.6988693650562988,-0.6988693650562988,-1.4508472482106392,-1.4508472482106392,-3.0897556782029727,62,0.0437
-0.6827827832639217,-0.682782783275725,-0.6827827833850032,-0.6827827832828997,-0.6854638303434302,-0.6854638303434302,-1.8510380247387612,-1.8510380247387612,-4.447667811373175,57,0.0759
-0.666420530440385,-0.6664205306135994,-0.666420530470071,-0.66642053049429,-0.6686277952642202,-0.6686277952642202,-2.4035117405610382,-2.4035117405610382,-5.638540961600169,215,0.2291
-0.6372296301699836,-0.637229630223277,-0.6372296300727031,-0.6372296299007381,-0.6523877267868474,-0.6523877267868474,-1.7553488445403511,-1.7553488445403511,-3.161896748745052,140,0.4786
-0.6760866606666809,-0.6760866606515139,-0.676086660636465,-0.6760866605777925,-0.6786338886487477,-0.6786338886487477,-2.200225263172626,-2.200225263172626,-5.004014729408769,52,0.1096
-0.6920344396382454,-0.6920344396372511,-0.692034439644644,-0.6920344396594699,-0.6946198307822993,-0.6946198307822993,-0.8733076662565866,-0.8733076662565866,-1.1140341633745319,222,0.0120
-0.6918728260298235,-0.6918728260122194,-0.6918728260335261,-0.6918728260542628,-0.8082879988193689,-0.8082879988193689,-0.850595796324852,-0.850595796324852,-0.7914850344740006,121,0.0100
-0.6878562279327728,-0.6878562279228275,-0.6878562279272081,-0.6878562279256255,-0.6933860640396953,-0.6933860640396953,-1.1347479070404507,-1.1347479070404507,-1.8931444754482445,29,0.0251
-0.6456947948650594,-0.6456947949854778,-0.6456947949829834,-0.6456947949727536,-0.6572242143965757,-0.6572242143965757,-2.243763369634011,-2.243763369634011,-5.310941611101236,118,0.2754
-0.6858411492685278,-0.6858411492514088,-0.6858411493143969,-0.6858411493116703,-0.6882373449854254,-0.6882373449854254,-1.2175217881664289,-1.2175217881664289,-2.2008906540065047,71,0.0302
-0.6908656502794114,-0.6908656503547893,-0.6908656502541134,-0.69086565032308,-0.6985671734184143,-0.6985671734184143,-1.0421284311173518,-1.0421284311173518,-1.4963157941208072,190,0.0209
-0.6899554250818036,-0.6899554250369131,-0.6899554251290478,-0.6899554251531638,-0.6999969853194026,-0.6999969853194026,-1.045106164436803,-1.045106164436803,-1.5205049739457848,219,0.0209
-0.6909697231888098,-0.690969723199929,-0.6909697231772108,-0.6909697232378901,-0.7009767333004041,-0.7009767333004041,-1.0579470061666942,-1.0579470061666942,-1.5720692673116785,234,0.0209
-0.689455593261129,-0.6894555932816032,-0.6894555932875908,-0.6894555933087597,-0.6949134720223813,-0.6949134720223813,-0.9635203762543549,-0.9635203762543549,-1.5350836273973256,79,0.0174
-0.6373799888337389,-0.6373799888364076,-0.6373799888361753,-0.6373799888596866,-0.6554918742551988,-0.6554918742551988,-2.2281943916071922,-2.2281943916071922,-4.815491351843792,134,0.3311
-0.663466400362252,-0.6634664003463033,-0.6634664003739236,-0.6634664003659332,-0.6741339316875817,-0.6741339316875817,-2.330361242408687,-2.330361242408687,-6.061849451848578,220,0.1905
-0.6613635828833385,-0.6613635828050011,-0.6613635827159614,-0.6613635828888687,-0.6761338589160336,-0.6761338589160336,-2.4068658081355925,-2.4068658081355925,-5.812940021317964,21,0.1905
-0.6428734588860981,-0.6428734584997795,-0.6428734586733175,-0.6428734586615727,-0.6595830121700574,-0.6595830121700574,-2.0678745377985908,-2.0678745377985908,-4.6656276027053805,194,0.3311
-0.5921563182284423,-0.5921563183411275,-0.5921563185163015,-0.5921563184767453,-0.6309869802411474,-0.6309869802411474,-1.2950474625779886,-1.2950474625779886,-1.80554560755345,102,0.6918
-0.681820808736076,-0.6818208088279873,-0.6818208087791046,-0.6818208087726821,-0.6841754900167902,-0.6841754900167902,-1.8579586102576615,-1.8579586102576615,-4.375956947157511,242,0.0759
-0.6754118087957762,-0.6754118088917587,-0.6754118087979791,-0.6754118087926287,-0.6835086116592539,-0.6835086116592539,-2.028150341439457,-2.028150341439457,-4.864046847178481,223,0.0912
-0.6902937673854111,-0.6902937674103465,-0.690293767318744,-0.6902937673966377,-0.696756835197012,-0.696756835197012,-0.9127322886278495,-0.9127322886278495,-1.2066558171817015,3,0.0145
-0.6864931425569087,-0.6864931425183795,-0.6864931426228482,-0.6864931426261031,-0.6936721024507677,-0.6936721024507677,-1.2336750831785197,-1.2336750831785197,-2.3223950018216692,22,0.0302
-0.5479236598999007,-0.5479236594394803,-0.5479236597485947,-0.547923659868088,-0.6233018344522212,-0.6233018344522212,-1.1703192205898174,-1.1703192205898174,-1.3098234215129902,174,0.8318
-0.6510346620197973,-0.6510346619243217,-0.6510346618950429,-0.6510346618691578,-0.6641705204026827,-0.6641705204026827,-2.3619069901611494,-2.3619069901611494,-5.2652510513774535,94,0.2754
-0.6902365783446561,-0.6902365783473072,-0.6902365783553487,-0.6902365784119602,-0.694574121368308,-0.694574121368308,-0.8596926346617696,-0.8596926346617696,-0.8377506865190881,180,0.0100
-0.6832227238335451,-0.6832227238485369,-0.6832227238510512,-0.6832227239101918,-0.6916682388597868,-0.6916682388597868,-1.79328809747231,-1.79328809747231,-4.4552447198540035,215,0.0759
-0.6830767457644833,-0.6830767456720637,-0.6830767456599317,-0.6830767457538502,-0.6899340070061577,-0.6899340070061577,-1.8279080560866063,-1.8279080560866063,-4.387436103012211,221,0.0759
-0.6753995843290709,-0.6753995843920613,-0.6753995842598365,-0.6753995843361295,-0.6802790626196146,-0.6802790626196146,-2.0157626824158474,-2.0157626824158474,-4.8308872951119515,242,0.0912
-0.6601543892028453,-0.660154389071264,-0.6601543890683048,-0.6601543891145002,-0.668999148606225,-0.668999148606225,-2.3738438023999433,-2.3738438023999433,-5.863845268112161,131,0.1905
-0.6399517985565952,-0.6399517986238151,-0.6399517985675343,-0.6399517985814756,-0.6575424876114178,-0.6575424876114178,-2.153981059863648,-2.153981059863648,-4.820236850772066,106,0.3311
-0.6219895400028155,-0.6219895398450102,-0.6219895399542194,-0.6219895400999073,-0.6474290206548527,-0.6474290206548527,-1.6737103396208601,-1.6737103396208601,-3.3685369032476267,239,0.4786
-0.6918259373929089,-0.6918259374157671,-0.6918259374202569,-0.6918259374479409,-0.6936769984173575,-0.6936769984173575,-0.8519455441759156,-0.8519455441759156,-0.8194033805903692,221,0.0100
-0.6840031440689374,-0.6840031440888106,-0.6840031440825316,-0.684003144002809,-0.6862063407945463,-0.6862063407945463,-1.3105051215603984,-1.3105051215603984,-2.6778263748555617,97,0.0363
-0.6663135766220193,-0.6663135767775423,-0.666313576574219,-0.6663135766942168,-0.6761761841212569,-0.6761761841212569,-2.358761114247914,-2.358761114247914,-5.742628595433183,67,0.1585
-0.6892378021221615,-0.6892378021607367,-0.6892378021939092,-0.6892378021264415,-0.6902975596551438,-0.6902975596551438,-1.114383729756564,-1.114383729756564,-1.941869737434164,197,0.0251
-0.6555666237451904,-0.6555666237954504,-0.6555666239397835,-0.6555666239582875,-0.6674478967868414,-0.6674478967868414,-2.3495934635572078,-2.3495934635572078,-5.841006839060785,247,0.2291
-0.6661663457584198,-0.6661663458476185,-0.6661663458447258,-0.6661663457441575,-0.6714835512921528,-0.6714835512921528,-2.310996342232146,-2.310996342232146,-5.86105838813393,133,0.1585
-0.6636462247912358,-0.6636462249809972,-0.663646224943158,-0.6636462248885033,-0.6717327178169519,-0.6717327178169519,-2.307011648300196,-2.307011648300196,-5.903061687693397,63,0.1905
-0.6549122150287813,-0.6549122150325075,-0.6549122149632978,-0.654912215175764,-0.6696264684341409,-0.6696264684341409,-2.3040305779844323,-2.3040305779844323,-5.214684926886739,226,0.2754
-0.6711142941825966,-0.6711142941573839,-0.671114294130831,-0.6711142941641849,-0.6771882584762711,-0.6771882584762711,-2.142431847683823,-2.142431847683823,-5.243238464028198,92,0.1096
-0.6832856199993654,-0.6832856199956067,-0.6832856198671227,-0.6832856200168929,-0.6837737099402074,-0.6837737099402074,-1.576943859240214,-1.576943859240214,-3.447976211590289,174,0.0525
-0.6799013207533213,-0.6799013205024533,-0.6799013205324546,-0.6799013207690513,-0.6854444543379037,-0.6854444543379037,-1.8702576871034364,-1.8702576871034364,-4.306581604330567,240,0.0759
-0.5943948700116721,-0.5943948699446122,-0.5943948701490581,-0.5943948696492432,-0.6383237568356391,-0.6383237568356391,-1.2939960515820583,-1.2939960515820583,-1.7873795045421417,93,0.6918
-0.6898930809036598,-0.6898930809008121,-0.6898930808969189,-0.6898930808983907,-0.7015271145213321,-0.7015271145213321,-0.9643793303413496,-0.9643793303413496,-1.1412923506944523,243,0.0145
-0.6068566529788968,-0.6068566528264118,-0.6068566528123532,-0.6068566527496602,-0.6421088536528317,-0.6421088536528317,-1.502015135662913,-1.502015135662913,-2.6795445542606053,72,0.5754
-0.6777733565916818,-0.6777733565729435,-0.6777733566242254,-0.6777733565576156,-0.6823103684283397,-0.6823103684283397,-2.0359234869576244,-2.0359234869576244,-4.888220175854324,5,0.0912
-0.5958822153456664,-0.5958822151060442,-0.5958822150217338,-0.5958822154512458,-0.6378511772034183,-0.6378511772034183,-1.3422674380348143,-1.3422674380348143,-1.7586553352221779,141,0.6918
-0.6917445610813122,-0.6917445610558776,-0.691744561065948,-0.6917445610561955,-0.6946468503618687,-0.6946468503618687,-0.8500595064948807,-0.8500595064948807,-0.8596515891313402,142,0.0100
-0.677258719660723,-0.6772587194114591,-0.6772587195867555,-0.6772587193019374,-0.6795812536445228,-0.6795812536445228,-1.9765736843895987,-1.9765736843895987,-5.023869741283312,43,0.0912
-0.6536529537847164,-0.6536529536853043,-0.6536529537118532,-0.6536529536875817,-0.662156606733663,-0.662156606733663,-2.290980200883538,-2.290980200883538,-5.2518810862103,21,0.2754
-0.6493038924678681,-0.6493038924404076,-0.6493038923165063,-0.649303892338337,-0.6634588582764542,-0.6634588582764542,-2.294807645403633,-2.294807645403633,-5.313592769411138,33,0.2754
-0.6899936600246632,-0.6899936599377554,-0.6899936599408995,-0.6899936599847715,-0.6912493851465747,-0.6912493851465747,-1.0461071819739787,-1.0461071819739787,-1.654920136074958,141,0.0209
