N,M,K1,K2,train_size,graph_accuracy,hyper_graph_accuracy,loss_measurement
500,800,2,6,0.6000000000000001,0.9701777734351171,0.9765237222168347,rms
500,800,2,6,0.7000000000000001,0.9501773526977342,0.9545106119907808,rms
500,800,2,6,0.8,0.8752486323491249,0.8643813765098505,rms
500,800,2,6,0.9,0.8005869909213812,0.7947368525587699,rms
500,800,2,6,1.0,0.8017638413927607,0.7899937160809233,rms
500,900,2,6,0.0,1.7557844939128067,1.7557844939128067,rms
500,900,2,6,0.1,1.5644768173613484,1.5634561829948588,rms
500,900,2,6,0.2,1.4218284565613148,1.4236832903011754,rms
500,900,2,6,0.30000000000000004,1.26621922026246,1.2750153002069726,rms
500,900,2,6,0.4,1.1110337090881282,1.1167255195409282,rms
500,900,2,6,0.5,0.9957826539910695,1.018407677493832,rms
500,900,2,6,0.6000000000000001,0.9408815914598195,0.9645282299592428,rms
500,900,2,6,0.7000000000000001,0.879759078229624,0.8982784117641273,rms
500,900,2,6,0.8,0.8048191410955643,0.8115167659242997,rms
500,900,2,6,0.9,0.7735342370626965,0.7722628982452804,rms
500,900,2,6,1.0,0.7339095636845174,0.7336069078628389,rms
500,1000,2,6,0.0,1.7767859540946331,1.7767859540946331,rms
500,1000,2,6,0.1,1.4695977601394679,1.4814125226184987,rms
500,1000,2,6,0.2,1.331361531184608,1.345310313717297,rms
500,1000,2,6,0.30000000000000004,1.1816495940108824,1.2117617270233416,rms
500,1000,2,6,0.4,1.0275520582775735,1.0495517686538478,rms
500,1000,2,6,0.5,1.0020492904204934,1.0154134589640216,rms
500,1000,2,6,0.6000000000000001,0.9477164814919176,0.9302817016869473,rms
500,1000,2,6,0.7000000000000001,0.8184171968637388,0.8195526795731249,rms
500,1000,2,6,0.8,0.806788642055609,0.8080444245633104,rms
500,1000,2,6,0.9,0.7688348142519481,0.7566405898829567,rms
500,1000,2,6,1.0,0.7221257596347631,0.7133264653646312,rms
500,1100,2,6,0.0,1.701645779165599,1.701645779165599,rms
500,1100,2,6,0.1,1.4443461156155453,1.4497581858754331,rms
500,1100,2,6,0.2,1.3264217443617394,1.3160383875388277,rms
500,1100,2,6,0.30000000000000004,1.1729333482087563,1.1837480965370566,rms
500,1100,2,6,0.4,1.006235666286844,0.9952917949696198,rms
500,1100,2,6,0.5,0.9323633923608383,0.9266470144540078,rms
500,1100,2,6,0.6000000000000001,0.8444181984584788,0.8450016090087806,rms
500,1100,2,6,0.7000000000000001,0.7864131890650943,0.7969176828081304,rms
500,1100,2,6,0.8,0.7240316647283798,0.7162501011124262,rms
500,1100,2,6,0.9,0.6969644140178901,0.6935509495241975,rms
500,1100,2,6,1.0,0.652044459487763,0.6484715424879954,rms
500,1200,2,6,0.0,1.7520645008703764,1.7520645008703764,rms
500,1200,2,6,0.1,1.4310115553056988,1.4465434240776514,rms
500,1200,2,6,0.2,1.316080748157992,1.3158190186967123,rms
500,1200,2,6,0.30000000000000004,1.119591955468396,1.1341298543827265,rms
500,1200,2,6,0.4,0.9519322703801668,0.962954968383851,rms
500,1200,2,6,0.5,0.8755684825235739,0.8693373874932733,rms
500,1200,2,6,0.6000000000000001,0.8205316748030553,0.8276509768629985,rms
500,1200,2,6,0.7000000000000001,0.7931215518395109,0.7865410554417818,rms
500,1200,2,6,0.8,0.7380329952038601,0.7239642147392629,rms
500,1200,2,6,0.9,0.682201342738482,0.6715043024864192,rms
500,1200,2,6,1.0,0.6594748158501775,0.6455563193643837,rms
500,1300,2,6,0.0,1.8264538848729672,1.8264538848729672,rms
500,1300,2,6,0.1,1.5153598967046589,1.529874980236845,rms
500,1300,2,6,0.2,1.3103410355498724,1.332051096318702,rms
500,1300,2,6,0.30000000000000004,1.1294940613787472,1.146683845589876,rms
500,1300,2,6,0.4,1.0023079582629313,1.0236995716822215,rms
500,1300,2,6,0.5,0.911578796162426,0.9265453847198472,rms
500,1300,2,6,0.6000000000000001,0.8763619261844089,0.8856679151894943,rms
500,1300,2,6,0.7000000000000001,0.7853225344081736,0.8011210425774573,rms
500,1300,2,6,0.8,0.7682421999949166,0.776975890941201,rms
500,1300,2,6,0.9,0.7075874198192355,0.7167968951774917,rms
500,1300,2,6,1.0,0.6710251221085047,0.6807023945264038,rms
500,1400,2,6,0.0,1.8300831115406337,1.8300831115406337,rms
500,1400,2,6,0.1,1.5763785544868565,1.581136678103407,rms
500,1400,2,6,0.2,1.1653376697253361,1.2029799433183583,rms
500,1400,2,6,0.30000000000000004,1.044092249662543,1.0732672502684575,rms
500,1400,2,6,0.4,0.9314498760133252,0.952699461111001,rms
500,1400,2,6,0.5,0.8612265009250477,0.8659759526211134,rms
500,1400,2,6,0.6000000000000001,0.753867294849371,0.7704364571128189,rms
500,1400,2,6,0.7000000000000001,0.6863296509364081,0.6937670953273507,rms
500,1400,2,6,0.8,0.6685238530108413,0.6711546867098097,rms
500,1400,2,6,0.9,0.625630846439553,0.6230083843747344,rms
500,1400,2,6,1.0,0.5856262026927244,0.5815734918109318,rms
500,1500,2,6,0.0,1.759760655026194,1.759760655026194,rms
500,1500,2,6,0.1,1.48235742564338,1.4778856341340576,rms
500,1500,2,6,0.2,1.2103357009717401,1.2229478176039543,rms
500,1500,2,6,0.30000000000000004,1.0403965685015375,1.0446828842598976,rms
500,1500,2,6,0.4,0.907639718368135,0.9308296604925509,rms
500,1500,2,6,0.5,0.7629987648237005,0.7892554827413159,rms
500,1500,2,6,0.6000000000000001,0.7149086316010453,0.7320744770820369,rms
500,1500,2,6,0.7000000000000001,0.6930482744317836,0.705942565816477,rms
500,1500,2,6,0.8,0.6750962597753994,0.6801394055912681,rms
500,1500,2,6,0.9,0.6101355409876954,0.6063120915534145,rms
500,1500,2,6,1.0,0.5865368166459664,0.5845338351455759,rms
500,1600,2,6,0.0,1.8985864721912706,1.8985864721912706,rms
500,1600,2,6,0.1,1.5348303986271363,1.5490623772272578,rms
500,1600,2,6,0.2,1.216798612228502,1.259431793496181,rms
500,1600,2,6,0.30000000000000004,1.0102966395671904,1.0444496882954852,rms
500,1600,2,6,0.4,0.8452065125935548,0.8744688823024249,rms
500,1600,2,6,0.5,0.7864968851027276,0.8145991234915382,rms
500,1600,2,6,0.6000000000000001,0.6920352669552704,0.7096085688433936,rms
500,1600,2,6,0.7000000000000001,0.6599165632278122,0.6691927009036398,rms
500,1600,2,6,0.8,0.6457805571655822,0.6500140210475622,rms
500,1600,2,6,0.9,0.583751746818972,0.5888884247041664,rms
500,1600,2,6,1.0,0.5657277518948558,0.5703023592218573,rms
500,1700,2,6,0.0,1.8339438756070954,1.8339438756070954,rms
500,1700,2,6,0.1,1.3439690806850277,1.386378526931646,rms
500,1700,2,6,0.2,1.1646094637226012,1.1915073604464976,rms
500,1700,2,6,0.30000000000000004,1.0124943689472132,1.0133644488203999,rms
500,1700,2,6,0.4,0.8623465714366331,0.8772307532195999,rms
500,1700,2,6,0.5,0.7879431860010616,0.8046720152345241,rms
500,1700,2,6,0.6000000000000001,0.7428985813022001,0.7453550230228991,rms
500,1700,2,6,0.7000000000000001,0.6336496825353909,0.6474966396237704,rms
500,1700,2,6,0.8,0.5985588783477297,0.6116554867471307,rms
500,1700,2,6,0.9,0.5911965673313431,0.5921717181006451,rms
500,1700,2,6,1.0,0.5565889193229715,0.5556877706767536,rms
500,1800,2,6,0.0,1.8026014092270761,1.8026014092270761,rms
500,1800,2,6,0.1,1.4102299587701566,1.4286574535757781,rms
500,1800,2,6,0.2,1.1927406909871945,1.2065827655826005,rms
500,1800,2,6,0.30000000000000004,0.9845264098917669,1.0102091699163862,rms
500,1800,2,6,0.4,0.8716956745128767,0.8827743669079767,rms
500,1800,2,6,0.5,0.7480403696346629,0.7619413079314409,rms
500,1800,2,6,0.6000000000000001,0.6932224951068949,0.701773578082861,rms
500,1800,2,6,0.7000000000000001,0.6610892967628288,0.647066339721185,rms
500,1800,2,6,0.8,0.6106220809678449,0.6070612219550979,rms
500,1800,2,6,0.9,0.5701379758755625,0.5611254645746708,rms
500,1800,2,6,1.0,0.5495910608504545,0.5428298401295134,rms
500,1900,2,6,0.0,1.8681023324932164,1.8681023324932164,rms
500,1900,2,6,0.1,1.4187363503906023,1.4399085597738075,rms
500,1900,2,6,0.2,1.173439637829631,1.2058125282321106,rms
500,1900,2,6,0.30000000000000004,0.9656876240424892,0.9797625180573762,rms
500,1900,2,6,0.4,0.8119927333590474,0.8302145255117683,rms
500,1900,2,6,0.5,0.7576970800408559,0.7618858328160003,rms
500,1900,2,6,0.6000000000000001,0.6869058650844566,0.6891707633612141,rms
500,1900,2,6,0.7000000000000001,0.6625851221954466,0.6567377702031032,rms
500,1900,2,6,0.8,0.625370714565648,0.6105484409097008,rms
500,1900,2,6,0.9,0.5881126002946997,0.563819354676248,rms
500,1900,2,6,1.0,0.5587264759938734,0.5380170047596676,rms
200,250,2,6,0.0,1.7136983719790244,1.7136983719790244,rms
200,250,2,6,0.1,1.621292948958525,1.6136191641496433,rms
200,250,2,6,0.2,1.4346623939757919,1.451438063097679,rms
200,250,2,6,0.30000000000000004,1.3892522507315568,1.3852990762045,rms
200,250,2,6,0.4,1.2468797047292575,1.242158774784336,rms
200,250,2,6,0.5,1.16980649580387,1.1657385632807729,rms
200,250,2,6,0.6000000000000001,1.0846619888789044,1.0838222599660852,rms
200,250,2,6,0.7000000000000001,1.0278856698187164,1.028385972727576,rms
200,250,2,6,0.8,0.990373030287914,0.9905629299737896,rms
200,250,2,6,0.9,0.9301463072107322,0.9287577367672858,rms
200,250,2,6,1.0,0.8854301777801149,0.8868716501319555,rms
300,250,2,6,0.0,1.8474469947300192,1.8474469947300192,rms
300,250,2,6,0.1,1.7058783434962732,1.7167825625105502,rms
300,250,2,6,0.2,1.592104662770096,1.6155615972015855,rms
300,250,2,6,0.30000000000000004,1.5735568070230086,1.5919969356348749,rms
300,250,2,6,0.4,1.5013965785067704,1.5195576420197598,rms
300,250,2,6,0.5,1.4053295159954946,1.420023889532979,rms
300,250,2,6,0.6000000000000001,1.31582132234608,1.3390001013910384,rms
300,250,2,6,0.7000000000000001,1.314114695161785,1.317980041650784,rms
300,250,2,6,0.8,1.2425102727597082,1.263788825728556,rms
300,250,2,6,0.9,1.2247452194995179,1.2396345610588018,rms
300,250,2,6,1.0,1.1565396619393928,1.1753539974940643,rms
400,250,2,6,0.0,1.7721564696371421,1.7721564696371421,rms
400,250,2,6,0.1,1.6820968156483185,1.687587495510333,rms
400,250,2,6,0.2,1.6319489465584949,1.638068911670715,rms
400,250,2,6,0.30000000000000004,1.5337578672096732,1.5386501023945127,rms
400,250,2,6,0.4,1.4954529818616482,1.4945599651476384,rms
400,250,2,6,0.5,1.4054630209790633,1.4072267304438553,rms
400,250,2,6,0.6000000000000001,1.3381592025094802,1.3466008836746253,rms
400,250,2,6,0.7000000000000001,1.3514750153689394,1.3362271281546039,rms
400,250,2,6,0.8,1.2801300433246656,1.2747450438583634,rms
400,250,2,6,0.9,1.2179137746999844,1.2137897513700149,rms
400,250,2,6,1.0,1.1907276659586599,1.1822234367535032,rms
500,250,2,6,0.0,1.7649311488398005,1.7649311488398005,rms
500,250,2,6,0.1,1.7056327746566002,1.7062238539195491,rms
500,250,2,6,0.2,1.646961553085367,1.6492707312817008,rms
500,250,2,6,0.30000000000000004,1.6304210843176512,1.621482687733234,rms
500,250,2,6,0.4,1.5516329992786952,1.5532107016489074,rms
500,250,2,6,0.5,1.4957181543311693,1.5021372199308067,rms
500,250,2,6,0.6000000000000001,1.4437665461685434,1.4539727056848826,rms
500,250,2,6,0.7000000000000001,1.3795134489287446,1.3964459841395997,rms
500,250,2,6,0.8,1.357455113617533,1.3704522007976534,rms
500,250,2,6,0.9,1.297260240024883,1.319777047301682,rms
500,250,2,6,1.0,1.2630282281107086,1.2827079961173469,rms
600,250,2,6,0.0,1.793840710913152,1.793840710913152,rms
600,250,2,6,0.1,1.732375049081722,1.7347948366588153,rms
600,250,2,6,0.2,1.6705898698680042,1.6789526878954768,rms
600,250,2,6,0.30000000000000004,1.6332562467007274,1.6425976940814044,rms
600,250,2,6,0.4,1.6237056888567332,1.6203509174425232,rms
600,250,2,6,0.5,1.5639389068870109,1.5727900353950635,rms
600,250,2,6,0.6000000000000001,1.5262248038661992,1.527780387173289,rms
600,250,2,6,0.7000000000000001,1.4630311846537878,1.4761569406509407,rms
600,250,2,6,0.8,1.440265783064277,1.4460678263181872,rms
600,250,2,6,0.9,1.4041997830171011,1.411920760411272,rms
600,250,2,6,1.0,1.383422569214504,1.3871496810175803,rms
700,250,2,6,0.0,1.7205062039863515,1.7205062039863515,rms
700,250,2,6,0.1,1.6551311529126318,1.6603609399637378,rms
700,250,2,6,0.2,1.657060672422695,1.6609342452497426,rms
700,250,2,6,0.30000000000000004,1.569705412387565,1.575350754454316,rms
700,250,2,6,0.4,1.541749235933349,1.5426141754028526,rms
700,250,2,6,0.5,1.4864824131755354,1.493608660781923,rms
700,250,2,6,0.6000000000000001,1.4675234678041285,1.4714477812989586,rms
700,250,2,6,0.7000000000000001,1.441503230272568,1.4482842461858845,rms
700,250,2,6,0.8,1.4035879303352314,1.409446726154952,rms
700,250,2,6,0.9,1.3789173882351005,1.3794424148786026,rms
700,250,2,6,1.0,1.3339781326179083,1.3369932660112689,rms
800,250,2,6,0.0,1.7229082518290153,1.7229082518290153,rms
800,250,2,6,0.1,1.6653736637589815,1.6709793020895534,rms
800,250,2,6,0.2,1.6263735849796788,1.6325520419649415,rms
800,250,2,6,0.30000000000000004,1.60509450821148,1.6090855443826884,rms
800,250,2,6,0.4,1.5719042729208408,1.57315355620568,rms
800,250,2,6,0.5,1.5464526092760507,1.5473584595497134,rms
800,250,2,6,0.6000000000000001,1.4723867488411178,1.4801112417862392,rms
800,250,2,6,0.7000000000000001,1.454165299746373,1.4577982298168988,rms
800,250,2,6,0.8,1.4306439094233152,1.4339520391005511,rms
800,250,2,6,0.9,1.3836898757352478,1.3885294498720193,rms
800,250,2,6,1.0,1.3705142588952979,1.3731928242057612,rms
900,250,2,6,0.0,1.893848657876078,1.893848657876078,rms
900,250,2,6,0.1,1.8614895367600373,1.862475293481412,rms
900,250,2,6,0.2,1.8002958222497452,1.8093980288528024,rms
900,250,2,6,0.30000000000000004,1.7980129719630171,1.804195258684508,rms
900,250,2,6,0.4,1.720042272339188,1.7373569325004563,rms
900,250,2,6,0.5,1.7196239627595769,1.7306753651421543,rms
900,250,2,6,0.6000000000000001,1.682450152716666,1.6965231783904984,rms
900,250,2,6,0.7000000000000001,1.6510869798056897,1.6678184417346742,rms
900,250,2,6,0.8,1.6392603182868888,1.6514761502443962,rms
900,250,2,6,0.9,1.6063527309050583,1.6233625171290895,rms
900,250,2,6,1.0,1.5794518750118092,1.5973038533382018,rms
1000,250,2,6,0.0,1.813508352828997,1.813508352828997,rms
1000,250,2,6,0.1,1.7760924212071811,1.7786189677777315,rms
1000,250,2,6,0.2,1.7538880423540082,1.7543046701734968,rms
1000,250,2,6,0.30000000000000004,1.7258209910606588,1.727038852157405,rms
1000,250,2,6,0.4,1.677596836635551,1.6839234422517941,rms
1000,250,2,6,0.5,1.6553670679672055,1.6640816564476606,rms
1000,250,2,6,0.6000000000000001,1.608271157127394,1.6204568576599214,rms
1000,250,2,6,0.7000000000000001,1.5673292410411346,1.5841066751196475,rms
1000,250,2,6,0.8,1.5780402515607397,1.5877518951958398,rms
1000,250,2,6,0.9,1.5418783933431486,1.551592863887409,rms
1000,250,2,6,1.0,1.5119783109239169,1.5245466493540218,rms
1100,250,2,6,0.0,1.8025898118905437,1.8025898118905437,rms
1100,250,2,6,0.1,1.7717689284738223,1.7735550672563194,rms
1100,250,2,6,0.2,1.7611891656461724,1.7616497464873202,rms
1100,250,2,6,0.30000000000000004,1.7165856719669506,1.7213039537923118,rms
1100,250,2,6,0.4,1.7121127996506547,1.7118337265314632,rms
1100,250,2,6,0.5,1.6627305369870444,1.6700464878115906,rms
1100,250,2,6,0.6000000000000001,1.6203438381725483,1.6322854498166404,rms
1100,250,2,6,0.7000000000000001,1.6177001666896627,1.6235463055334738,rms
1100,250,2,6,0.8,1.5762947533044593,1.5889335945847944,rms
1100,250,2,6,0.9,1.5602360295415216,1.5727788223666228,rms
1100,250,2,6,1.0,1.5353719169763398,1.5487732736180686,rms
1200,250,2,6,0.0,1.794344157850585,1.794344157850585,rms
1200,250,2,6,0.1,1.7532591277217247,1.7560882602581631,rms
1200,250,2,6,0.2,1.7313912259107214,1.7340229997965444,rms
1200,250,2,6,0.30000000000000004,1.69669638942349,1.70164303890516,rms
1200,250,2,6,0.4,1.6861965971878052,1.6909058053042667,rms
1200,250,2,6,0.5,1.660524584318226,1.6674702501347662,rms
1200,250,2,6,0.6000000000000001,1.642467372528872,1.6490501446887953,rms
1200,250,2,6,0.7000000000000001,1.5881602754565347,1.5994297139311033,rms
1200,250,2,6,0.8,1.5653813566357335,1.5779577755405927,rms
1200,250,2,6,0.9,1.5423947802573676,1.5553726262302914,rms
1200,250,2,6,1.0,1.5168574393474308,1.5311824712887578,rms
1300,250,2,6,0.0,1.810236376987699,1.810236376987699,rms
1300,250,2,6,0.1,1.7917403815734738,1.7912080757132944,rms
1300,250,2,6,0.2,1.7633835378813936,1.7658724473437233,rms
1300,250,2,6,0.30000000000000004,1.7409843439491812,1.7440908501272447,rms
1300,250,2,6,0.4,1.7107695492753452,1.717469771866037,rms
1300,250,2,6,0.5,1.698586145895084,1.7017162214941919,rms
1300,250,2,6,0.6000000000000001,1.6916261565878155,1.6957817600331409,rms
1300,250,2,6,0.7000000000000001,1.6524180254819785,1.658587025849684,rms
1300,250,2,6,0.8,1.6534456168439042,1.6582883277197427,rms
1300,250,2,6,0.9,1.6221452535273848,1.6282522650902216,rms
1300,250,2,6,1.0,1.6023934303586487,1.6107107824698703,rms
1400,250,2,6,0.0,1.8305325504170624,1.8305325504170624,rms
1400,250,2,6,0.1,1.809652041848068,1.8108459463210649,rms
1400,250,2,6,0.2,1.7851201326587098,1.7888417639743723,rms
1400,250,2,6,0.30000000000000004,1.7588510403720994,1.76484272638169,rms
1400,250,2,6,0.4,1.734743068851524,1.739604172371487,rms
1400,250,2,6,0.5,1.7220877023831045,1.7272992645783538,rms
1400,250,2,6,0.6000000000000001,1.6842778479117924,1.6938706121902563,rms
1400,250,2,6,0.7000000000000001,1.6603634967569076,1.670310505757306,rms
1400,250,2,6,0.8,1.645826227625032,1.6550656740233898,rms
1400,250,2,6,0.9,1.6339210481149464,1.6419813958973908,rms
1400,250,2,6,1.0,1.6093348655214619,1.6199032618119622,rms
1500,250,2,6,0.0,1.8234113275825745,1.8234113275825745,rms
1500,250,2,6,0.1,1.7950672918260646,1.797417336809279,rms
1500,250,2,6,0.2,1.777787467710739,1.780748202409849,rms
1500,250,2,6,0.30000000000000004,1.763013933411232,1.7658054493305564,rms
1500,250,2,6,0.4,1.7524107931231097,1.7539728427057262,rms
1500,250,2,6,0.5,1.7245414790852747,1.7288745205932552,rms
1500,250,2,6,0.6000000000000001,1.6960166198283828,1.7014872401837158,rms
1500,250,2,6,0.7000000000000001,1.6664011345295044,1.67561371896594,rms
1500,250,2,6,0.8,1.6544030809936796,1.6640033774413021,rms
1500,250,2,6,0.9,1.6323901460024608,1.6423788189205275,rms
1500,250,2,6,1.0,1.6111507657095965,1.6229750540289447,rms
1600,250,2,6,0.0,1.806151287410209,1.806151287410209,rms
1600,250,2,6,0.1,1.7882241328094528,1.788462570559632,rms
1600,250,2,6,0.2,1.7603320830841407,1.7623314058232313,rms
1600,250,2,6,0.30000000000000004,1.736860940340635,1.7402734773496409,rms
1600,250,2,6,0.4,1.7092023179491846,1.7155382681807614,rms
1600,250,2,6,0.5,1.6993130076684961,1.7038000053459013,rms
1600,250,2,6,0.6000000000000001,1.6731201513059533,1.6790514908146112,rms
1600,250,2,6,0.7000000000000001,1.65716747865878,1.6648270868101622,rms
1600,250,2,6,0.8,1.632029093604532,1.6403706848459332,rms
1600,250,2,6,0.9,1.6090576960133223,1.6199878934991383,rms
1600,250,2,6,1.0,1.5971448157827506,1.606732035478437,rms
1700,250,2,6,0.0,1.8570432129699386,1.8570432129699386,rms
1700,250,2,6,0.1,1.8464386780597204,1.8459545262181596,rms
1700,250,2,6,0.2,1.8332254408529478,1.83336076315422,rms
1700,250,2,6,0.30000000000000004,1.7967741573773848,1.8006947105591444,rms
1700,250,2,6,0.4,1.7921611829715811,1.7949602892433445,rms
1700,250,2,6,0.5,1.7661822406853447,1.7710373108381687,rms
1700,250,2,6,0.6000000000000001,1.7449341880006508,1.7517984125081836,rms
1700,250,2,6,0.7000000000000001,1.7451220140052632,1.7502695164112003,rms
1700,250,2,6,0.8,1.7308610312859658,1.7372467112020316,rms
1700,250,2,6,0.9,1.7072592671498374,1.7153571106652146,rms
1700,250,2,6,1.0,1.6936738935802447,1.7027244465999731,rms
1800,250,2,6,0.0,1.82805444097395,1.82805444097395,rms
1800,250,2,6,0.1,1.8053897003578523,1.8069619186123347,rms
1800,250,2,6,0.2,1.7716517510152912,1.7769313079398827,rms
1800,250,2,6,0.30000000000000004,1.7681715580170194,1.7727906745411048,rms
1800,250,2,6,0.4,1.745684660169135,1.7524088691018607,rms
1800,250,2,6,0.5,1.7248079143098076,1.7319929657444173,rms
1800,250,2,6,0.6000000000000001,1.7020872934782212,1.7116072530447581,rms
1800,250,2,6,0.7000000000000001,1.6909908051304225,1.6996045223625185,rms
1800,250,2,6,0.8,1.6736542810755102,1.6841602388609942,rms
1800,250,2,6,0.9,1.6408902889812087,1.653901266964624,rms
1800,250,2,6,1.0,1.6237186065718525,1.6383302374682764,rms
1900,250,2,6,0.0,1.7873943687995313,1.7873943687995313,rms
1900,250,2,6,0.1,1.770331902363766,1.7711690189548575,rms
1900,250,2,6,0.2,1.7421222306651496,1.7457666194414567,rms
1900,250,2,6,0.30000000000000004,1.7444413664174079,1.7457827343557504,rms
1900,250,2,6,0.4,1.7084947767263219,1.7137953623894857,rms
1900,250,2,6,0.5,1.690805801954054,1.696285235510142,rms
1900,250,2,6,0.6000000000000001,1.6771926164579403,1.683845816621898,rms
1900,250,2,6,0.7000000000000001,1.6525948588576642,1.6615928707316152,rms
1900,250,2,6,0.8,1.6360091615239514,1.6462942951908603,rms
1900,250,2,6,0.9,1.6377486459502755,1.644907408402382,rms
1900,250,2,6,1.0,1.6167204376377855,1.6262853231940329,rms
500,250,2,2,0.0,1.949454149901557,1.949454149901557,rms
500,250,2,2,0.1,1.934184986608183,1.934184986608183,rms
500,250,2,2,0.2,1.9197088477052857,1.9197088477052857,rms
500,250,2,2,0.30000000000000004,1.8991601023832445,1.8991601023832445,rms
500,250,2,2,0.4,1.86952527652076,1.86952527652076,rms
500,250,2,2,0.5,1.8640247587502408,1.8640247587502408,rms
500,250,2,2,0.6000000000000001,1.8508558203206364,1.8508558203206364,rms
500,250,2,2,0.7000000000000001,1.825580358723748,1.825580358723748,rms
500,250,2,2,0.8,1.8227496284736509,1.8227496284736509,rms
500,250,2,2,0.9,1.8099328873562688,1.8099328873562688,rms
500,250,2,2,1.0,1.7892584740366984,1.7892584740366984,rms
500,250,2,3,0.0,1.709233984791018,1.709233984791018,rms
500,250,2,3,0.1,1.6822523096097601,1.6830018603749253,rms
500,250,2,3,0.2,1.6521833418831249,1.6533270956635076,rms
500,250,2,3,0.30000000000000004,1.6045026578592827,1.6079244163162087,rms
500,250,2,3,0.4,1.5964791253165735,1.5982558057854583,rms
500,250,2,3,0.5,1.5902787979060709,1.5930695106094406,rms
500,250,2,3,0.6000000000000001,1.5422911121033598,1.5443866753677422,rms
500,250,2,3,0.7000000000000001,1.5134436427845486,1.5175820438173062,rms
500,250,2,3,0.8,1.4873581102277418,1.490189381765912,rms
500,250,2,3,0.9,1.473648139159648,1.4778104278214377,rms
500,250,2,3,1.0,1.455112945796506,1.4582826647295566,rms
500,250,2,4,0.0,1.7687958078340316,1.7687958078340316,rms
500,250,2,4,0.1,1.7120322048377379,1.7153191990254104,rms
500,250,2,4,0.2,1.6817787063368592,1.6866764847203763,rms
500,250,2,4,0.30000000000000004,1.6546063626757657,1.657743795160366,rms
500,250,2,4,0.4,1.6111399571528306,1.617419631390702,rms
500,250,2,4,0.5,1.587615041568087,1.5933615454285357,rms
500,250,2,4,0.6000000000000001,1.5350619047818432,1.5435897645191905,rms
500,250,2,4,0.7000000000000001,1.501445237955604,1.509540273389229,rms
500,250,2,4,0.8,1.4508672838709369,1.4625974699284405,rms
500,250,2,4,0.9,1.434731412143686,1.446193626961935,rms
500,250,2,4,1.0,1.4062948068832624,1.4187309197735454,rms
500,250,2,5,0.0,1.7946899340330984,1.7946899340330984,rms
500,250,2,5,0.1,1.7308267432207958,1.735192170564159,rms
500,250,2,5,0.2,1.7152136788577323,1.7132002692592927,rms
500,250,2,5,0.30000000000000004,1.633816883538587,1.6408503484195844,rms
500,250,2,5,0.4,1.6377961074749972,1.6433430177808446,rms
500,250,2,5,0.5,1.5421652499015306,1.5511338869159343,rms
500,250,2,5,0.6000000000000001,1.5456566208706424,1.550273118404576,rms
500,250,2,5,0.7000000000000001,1.481284609308014,1.4926604578549276,rms
500,250,2,5,0.8,1.4790103605820037,1.4810428552656791,rms
500,250,2,5,0.9,1.442078148964223,1.4466834510073587,rms
500,250,2,5,1.0,1.4102437014877127,1.4154218426113263,rms
500,250,2,6,0.0,1.7716564119802305,1.7716564119802305,rms
500,250,2,6,0.1,1.7080945063755906,1.7124110603386284,rms
500,250,2,6,0.2,1.6523597677669342,1.657970353509953,rms
500,250,2,6,0.30000000000000004,1.5978750982333914,1.6016458399499984,rms
500,250,2,6,0.4,1.532032317847621,1.539770931913811,rms
500,250,2,6,0.5,1.5207046235500756,1.5235834576189948,rms
500,250,2,6,0.6000000000000001,1.4504337242836185,1.4557137066097081,rms
500,250,2,6,0.7000000000000001,1.4600003935877663,1.4562854064241098,rms
500,250,2,6,0.8,1.3610616021432267,1.3637964039022714,rms
500,250,2,6,0.9,1.3505566822906134,1.3500766321331734,rms
500,250,2,6,1.0,1.3116680327997594,1.3135181035025119,rms
500,250,2,7,0.0,1.838389664453424,1.838389664453424,rms
500,250,2,7,0.1,1.7888017844561208,1.789856233756187,rms
500,250,2,7,0.2,1.6716288481792672,1.6862597517962115,rms
500,250,2,7,0.30000000000000004,1.5833368505993972,1.591483968727237,rms
500,250,2,7,0.4,1.494914050939678,1.5154481098739523,rms
500,250,2,7,0.5,1.458530394151579,1.4732357221104686,rms
500,250,2,7,0.6000000000000001,1.4085696789161788,1.4233655124721836,rms
500,250,2,7,0.7000000000000001,1.3694164297424163,1.3857988198786186,rms
500,250,2,7,0.8,1.3321443372973565,1.3370516733372582,rms
500,250,2,7,0.9,1.2817471286372843,1.2851439915390985,rms
500,250,2,7,1.0,1.239952076257332,1.2445002058306456,rms
500,250,2,8,0.0,1.8480865657540264,1.8480865657540264,rms
500,250,2,8,0.1,1.7224631405075288,1.7315105736075846,rms
500,250,2,8,0.2,1.681597881362291,1.684859688276985,rms
500,250,2,8,0.30000000000000004,1.5874302503833695,1.5946143682891007,rms
500,250,2,8,0.4,1.529139803337168,1.5361803598525297,rms
500,250,2,8,0.5,1.3855298376776486,1.4055822450240445,rms
500,250,2,8,0.6000000000000001,1.3112542701436791,1.3294553624823264,rms
500,250,2,8,0.7000000000000001,1.2799688507252627,1.288581098562964,rms
500,250,2,8,0.8,1.2515501519330536,1.2586974689956685,rms
500,250,2,8,0.9,1.207503396791462,1.2038982925338815,rms
500,250,2,8,1.0,1.142334842421181,1.1443898979548492,rms
500,250,2,9,0.0,1.7341882959174133,1.7341882959174133,rms
500,250,2,9,0.1,1.6370612481210547,1.6348565897360694,rms
500,250,2,9,0.2,1.5420057931162887,1.5399319930324653,rms
