tested_parameter,M,N,K1,K2,train_size,std_bt_likelihood,ho_bt_likelihood,repetition
hyperedge_size,1500,1000,4,5,0.03630780547701014,0.9835044074831423,0.9808411015829437,45
hyperedge_size,1500,1000,4,5,0.043651583224016605,1.3141129312951192,1.229119866661243,45
hyperedge_size,1500,1000,4,5,0.05248074602497726,1.3235225016105192,1.2354845712006899,45
hyperedge_size,1500,1000,4,5,0.06309573444801933,1.3113149904113637,1.219273267933657,45
hyperedge_size,1500,1000,4,5,0.07585775750291836,1.3111688659954046,1.222209546703462,45
hyperedge_size,1500,1000,4,5,0.09120108393559097,1.3149639352267544,1.18937518511156,45
hyperedge_size,1500,1000,4,5,0.1096478196143185,1.3648133984499653,1.233616666268762,45
hyperedge_size,1500,1000,4,5,0.13182567385564073,1.4703643078576236,1.3332158555319866,45
hyperedge_size,1500,1000,4,5,0.15848931924611132,1.2354100155142633,1.152925986010327,45
hyperedge_size,1500,1000,4,5,0.19054607179632474,1.1934909634171986,1.1350505400261715,45
hyperedge_size,1500,1000,4,5,0.22908676527677735,1.4200610439219317,1.3230735734841965,45
hyperedge_size,1500,1000,4,5,0.2754228703338166,1.3851319476653343,1.3223168748012195,45
hyperedge_size,1500,1000,4,5,0.3311311214825911,1.1270308642708162,1.128278648380985,45
hyperedge_size,1500,1000,4,5,0.3981071705534973,1.0979577338293953,1.1111201755369058,45
hyperedge_size,1500,1000,4,5,0.47863009232263826,1.1165450552959502,1.1207118128013893,45
hyperedge_size,1500,1000,4,5,0.5754399373371569,1.0724902475061195,1.062193521498303,45
hyperedge_size,1500,1000,4,5,0.6918309709189365,1.0221877331023803,1.0071730697631145,45
hyperedge_size,1500,1000,4,5,0.8317637711026709,0.9878072277623032,0.9938926798353939,45
hyperedge_size,1500,1000,4,5,0.01,0.8918300443697764,0.8822931954114587,46
hyperedge_size,1500,1000,4,5,0.012022644346174132,0.8978479989063047,0.8870631913377096,46
hyperedge_size,1500,1000,4,5,0.014454397707459272,0.9009379068349653,0.8898708268670745,46
hyperedge_size,1500,1000,4,5,0.017378008287493755,0.902430295436093,0.8928148068945454,46
hyperedge_size,1500,1000,4,5,0.020892961308540396,0.8976571337644499,0.8878990079972409,46
hyperedge_size,1500,1000,4,5,0.025118864315095794,0.8936243628274408,0.8851962021767288,46
hyperedge_size,1500,1000,4,5,0.030199517204020164,0.8684354097719018,0.8643601121435617,46
hyperedge_size,1500,1000,4,5,0.03630780547701014,0.8882732250208856,0.8793573868077006,46
hyperedge_size,1500,1000,4,5,0.043651583224016605,0.8853067641381912,0.8805549077648436,46
hyperedge_size,1500,1000,4,5,0.05248074602497726,0.9206699391749492,0.9130058237477456,46
hyperedge_size,1500,1000,4,5,0.06309573444801933,0.9434754723764059,0.935871404802899,46
hyperedge_size,1500,1000,4,5,0.07585775750291836,0.9710733593608804,0.9571318497946915,46
hyperedge_size,1500,1000,4,5,0.09120108393559097,0.9711361287078876,0.9678428651028169,46
hyperedge_size,1500,1000,4,5,0.1096478196143185,0.9657718673071769,0.9570583107273478,46
hyperedge_size,1500,1000,4,5,0.13182567385564073,0.9000932074211018,0.9069914403789182,46
hyperedge_size,1500,1000,4,5,0.15848931924611132,0.9051343083886445,0.9119886565597846,46
hyperedge_size,1500,1000,4,5,0.19054607179632474,0.9679408284679449,0.9662138067144821,46
hyperedge_size,1500,1000,4,5,0.22908676527677735,1.0109160347351553,1.0229666439358098,46
hyperedge_size,1500,1000,4,5,0.2754228703338166,1.0875603589577378,1.0760057419237645,46
hyperedge_size,1500,1000,4,5,0.3311311214825911,0.968208459264334,0.9521644594427132,46
hyperedge_size,1500,1000,4,5,0.3981071705534973,0.9925611947716453,0.9819670195254474,46
hyperedge_size,1500,1000,4,5,0.47863009232263826,0.9879460181696091,1.0016214254519156,46
hyperedge_size,1500,1000,4,5,0.5754399373371569,0.9932955133555773,1.0114774128319273,46
hyperedge_size,1500,1000,4,5,0.6918309709189365,1.0260566393989887,1.0514444502376514,46
hyperedge_size,1500,1000,4,5,0.8317637711026709,1.0301765000476943,1.0454951164256776,46
hyperedge_size,1500,1000,4,5,0.01,0.8032631389661617,0.7963935425636163,47
hyperedge_size,1500,1000,4,5,0.012022644346174132,0.8197271991185016,0.8097158272577117,47
hyperedge_size,1500,1000,4,5,0.014454397707459272,0.7589694804503495,0.7583095165770125,47
hyperedge_size,1500,1000,4,5,0.017378008287493755,0.744456492390892,0.7462330492631392,47
hyperedge_size,1500,1000,4,5,0.020892961308540396,0.7293982652208636,0.7266948271688837,47
hyperedge_size,1500,1000,4,5,0.025118864315095794,0.7409415713162681,0.7372011972802565,47
hyperedge_size,1500,1000,4,5,0.030199517204020164,0.7370408321425724,0.7313603659132885,47
hyperedge_size,1500,1000,4,5,0.03630780547701014,0.71226977580197,0.710549586942477,47
hyperedge_size,1500,1000,4,5,0.043651583224016605,0.7139329646461677,0.7110085979769442,47
hyperedge_size,1500,1000,4,5,0.05248074602497726,0.7261038088506819,0.7243394966946104,47
hyperedge_size,1500,1000,4,5,0.06309573444801933,0.736086769194039,0.7336286111653431,47
hyperedge_size,1500,1000,4,5,0.07585775750291836,0.7332271706119285,0.7223953178998747,47
hyperedge_size,1500,1000,4,5,0.09120108393559097,0.7925372879284576,0.77429650555101,47
hyperedge_size,1500,1000,4,5,0.1096478196143185,0.8422386056789186,0.8067053451650601,47
hyperedge_size,1500,1000,4,5,0.13182567385564073,0.8196495819901237,0.7835271474718037,47
hyperedge_size,1500,1000,4,5,0.15848931924611132,0.7844466987322952,0.7648774280157592,47
hyperedge_size,1500,1000,4,5,0.19054607179632474,0.8592747067752167,0.8286518794429287,47
hyperedge_size,1500,1000,4,5,0.22908676527677735,0.9038599318185757,0.8768571990482783,47
hyperedge_size,1500,1000,4,5,0.2754228703338166,0.9392063699528477,0.9150319546600637,47
hyperedge_size,1500,1000,4,5,0.3311311214825911,0.9874214034328235,0.979813983786808,47
hyperedge_size,1500,1000,4,5,0.3981071705534973,0.9956481751692194,0.978442417464613,47
hyperedge_size,1500,1000,4,5,0.47863009232263826,0.991192034775549,0.9842470999686306,47
hyperedge_size,1500,1000,4,5,0.5754399373371569,1.0196028030372086,1.0028212433030352,47
hyperedge_size,1500,1000,4,5,0.6918309709189365,1.0457083034773622,1.040774735565345,47
hyperedge_size,1500,1000,4,5,0.8317637711026709,0.9654945352413866,0.9593751584409397,47
hyperedge_size,1500,1000,4,5,0.01,0.9784966723369578,0.9851286499150386,48
hyperedge_size,1500,1000,4,5,0.012022644346174132,0.9819945515438522,0.9893180710299209,48
hyperedge_size,1500,1000,4,5,0.014454397707459272,0.8934336875520482,0.9120092228807846,48
hyperedge_size,1500,1000,4,5,0.017378008287493755,0.8883493204798986,0.9068057695268297,48
hyperedge_size,1500,1000,4,5,0.020892961308540396,0.8685068307724011,0.8885524370967688,48
hyperedge_size,1500,1000,4,5,0.025118864315095794,0.8753458843383957,0.8950835035126888,48
hyperedge_size,1500,1000,4,5,0.030199517204020164,0.8880647810470016,0.9077872024178588,48
hyperedge_size,1500,1000,4,5,0.03630780547701014,0.8773914146666069,0.8978384296954055,48
hyperedge_size,1500,1000,4,5,0.043651583224016605,0.8985749896402041,0.9176271176879953,48
hyperedge_size,1500,1000,4,5,0.05248074602497726,0.8848774839112632,0.9054227994391737,48
hyperedge_size,1500,1000,4,5,0.06309573444801933,0.9064251722314465,0.9266086417380243,48
hyperedge_size,1500,1000,4,5,0.07585775750291836,0.9309674659188504,0.9363277708767423,48
hyperedge_size,1500,1000,4,5,0.09120108393559097,0.9693448506590496,0.9676410008516533,48
hyperedge_size,1500,1000,4,5,0.1096478196143185,1.0144333508582126,1.0027248146907002,48
hyperedge_size,1500,1000,4,5,0.13182567385564073,1.0434435294058257,1.028635311610258,48
hyperedge_size,1500,1000,4,5,0.15848931924611132,0.956561979418688,0.9471102656913063,48
hyperedge_size,1500,1000,4,5,0.19054607179632474,1.0031367305525627,0.9899297782729108,48
hyperedge_size,1500,1000,4,5,0.22908676527677735,1.010775102162581,0.9939492137311546,48
hyperedge_size,1500,1000,4,5,0.2754228703338166,0.9611123701829285,0.9708766748506276,48
hyperedge_size,1500,1000,4,5,0.3311311214825911,0.9738599857321609,0.9775617438444553,48
hyperedge_size,1500,1000,4,5,0.3981071705534973,0.9882249057637414,0.9941525332198323,48
hyperedge_size,1500,1000,4,5,0.47863009232263826,0.9688979591675115,0.9860304197129718,48
hyperedge_size,1500,1000,4,5,0.5754399373371569,1.067474387578903,1.0686830109098593,48
hyperedge_size,1500,1000,4,5,0.6918309709189365,1.12211530837507,1.0999673559629939,48
hyperedge_size,1500,1000,4,5,0.8317637711026709,1.1624681715790703,1.11184310093999,48
hyperedge_size,1500,1000,4,5,0.01,0.7622628822436528,0.7609178498468306,49
hyperedge_size,1500,1000,4,5,0.012022644346174132,0.7644620188964667,0.7631546253958318,49
hyperedge_size,1500,1000,4,5,0.014454397707459272,0.7684567643019301,0.7668559368745956,49
hyperedge_size,1500,1000,4,5,0.017378008287493755,0.7489363940017356,0.7452766998657071,49
hyperedge_size,1500,1000,4,5,0.020892961308540396,0.738102463132222,0.7358383000126892,49
hyperedge_size,1500,1000,4,5,0.025118864315095794,0.7606286593559939,0.7563431346639922,49
hyperedge_size,1500,1000,4,5,0.030199517204020164,0.769686581377468,0.7642184257795827,49
hyperedge_size,1500,1000,4,5,0.03630780547701014,0.7921249212414567,0.7839737805645907,49
hyperedge_size,1500,1000,4,5,0.043651583224016605,0.8164437237183194,0.8056230783553879,49
hyperedge_size,1500,1000,4,5,0.05248074602497726,0.8315550272201345,0.8188618837429016,49
hyperedge_size,1500,1000,4,5,0.06309573444801933,0.87771938718349,0.8537320668995373,49
hyperedge_size,1500,1000,4,5,0.07585775750291836,0.8794363792650265,0.856531540555224,49
hyperedge_size,1500,1000,4,5,0.09120108393559097,0.8826660786625969,0.8629847287274198,49
hyperedge_size,1500,1000,4,5,0.1096478196143185,0.9389783921077788,0.9163753812158,49
hyperedge_size,1500,1000,4,5,0.13182567385564073,0.9492285160531259,0.9330371298427884,49
hyperedge_size,1500,1000,4,5,0.15848931924611132,0.978035956689488,0.9594280476744229,49
hyperedge_size,1500,1000,4,5,0.19054607179632474,0.9851479576430643,0.9629561269772149,49
hyperedge_size,1500,1000,4,5,0.22908676527677735,1.010380733842557,0.984217523586624,49
hyperedge_size,1500,1000,4,5,0.2754228703338166,1.013240956250119,0.9685523608830813,49
hyperedge_size,1500,1000,4,5,0.3311311214825911,0.9245257655941139,0.9232513838984738,49
hyperedge_size,1500,1000,4,5,0.3981071705534973,0.9669611253669007,0.9513873462796271,49
hyperedge_size,1500,1000,4,5,0.47863009232263826,0.9856436069917172,0.9679956588637874,49
hyperedge_size,1500,1000,4,5,0.5754399373371569,0.961416362556178,0.9497811407898091,49
hyperedge_size,1500,1000,4,5,0.6918309709189365,1.0433070583429724,1.0185697290808482,49
hyperedge_size,1500,1000,4,5,0.8317637711026709,0.8858715015818751,0.887045049090288,49
hyperedge_size,1500,1000,8,9,0.01,0.3247748867424171,0.3150913973439852,0
hyperedge_size,1500,1000,8,9,0.012022644346174132,0.3431672397372481,0.31875091300966224,0
hyperedge_size,1500,1000,8,9,0.014454397707459272,0.36422565560834164,0.3314598352714399,0
hyperedge_size,1500,1000,8,9,0.017378008287493755,0.34298105561360615,0.32512368128771013,0
hyperedge_size,1500,1000,8,9,0.020892961308540396,0.3720643669973714,0.3482429917782471,0
hyperedge_size,1500,1000,8,9,0.025118864315095794,0.37263774918326453,0.3664226667476263,0
hyperedge_size,1500,1000,8,9,0.030199517204020164,0.41167067184345696,0.40102892616875885,0
hyperedge_size,1500,1000,8,9,0.03630780547701014,0.48317086072483445,0.44922649386050734,0
hyperedge_size,1500,1000,8,9,0.043651583224016605,0.5437083242221399,0.4947769137102101,0
hyperedge_size,1500,1000,8,9,0.05248074602497726,0.6390471061795521,0.5481132326492675,0
hyperedge_size,1500,1000,8,9,0.06309573444801933,0.6614405684459088,0.5847403050598146,0
hyperedge_size,1500,1000,8,9,0.07585775750291836,0.7124033659439065,0.61588469472308,0
hyperedge_size,1500,1000,8,9,0.09120108393559097,0.8567646897170167,0.7454730362593645,0
hyperedge_size,1500,1000,8,9,0.1096478196143185,0.9535964438869646,0.8076989284115437,0
hyperedge_size,1500,1000,8,9,0.13182567385564073,0.988165522268101,0.8711095100359668,0
hyperedge_size,1500,1000,8,9,0.15848931924611132,0.9497470437487809,0.8084277457911262,0
hyperedge_size,1500,1000,8,9,0.19054607179632474,0.7962710850684773,0.7508209513759573,0
hyperedge_size,1500,1000,8,9,0.22908676527677735,0.8429138894240548,0.7906778134704814,0
hyperedge_size,1500,1000,8,9,0.2754228703338166,0.8775221250809383,0.8296219619697975,0
hyperedge_size,1500,1000,8,9,0.3311311214825911,0.8356663447244187,0.8470441694744227,0
hyperedge_size,1500,1000,8,9,0.3981071705534973,0.9243490905517782,0.8995856650488314,0
hyperedge_size,1500,1000,8,9,0.47863009232263826,0.9429059730767789,0.9521013379247768,0
hyperedge_size,1500,1000,8,9,0.5754399373371569,0.9649393839456436,0.9294139687708283,0
hyperedge_size,1500,1000,8,9,0.6918309709189365,0.9260309935565996,0.8943853880974684,0
hyperedge_size,1500,1000,8,9,0.8317637711026709,0.9751911775382028,0.9786350074946631,0
hyperedge_size,1500,1000,8,9,0.01,0.3702678725133534,0.36443768730977744,1
hyperedge_size,1500,1000,8,9,0.012022644346174132,0.3750968924281801,0.37058627147838524,1
hyperedge_size,1500,1000,8,9,0.014454397707459272,0.3713843685805263,0.372507548037168,1
hyperedge_size,1500,1000,8,9,0.017378008287493755,0.3810629575946738,0.3887389615873621,1
hyperedge_size,1500,1000,8,9,0.020892961308540396,0.4377902391752873,0.4227073403391951,1
hyperedge_size,1500,1000,8,9,0.025118864315095794,0.6600032755255,0.5057409980407637,1
hyperedge_size,1500,1000,8,9,0.030199517204020164,0.7094853657630337,0.5424093632614646,1
hyperedge_size,1500,1000,8,9,0.03630780547701014,0.7010460204641635,0.5671194100048609,1
hyperedge_size,1500,1000,8,9,0.043651583224016605,0.7422471276931215,0.6547982695417746,1
hyperedge_size,1500,1000,8,9,0.05248074602497726,0.9649044737997238,0.7998294097733588,1
hyperedge_size,1500,1000,8,9,0.06309573444801933,1.0847898089608563,0.8835562587981542,1
hyperedge_size,1500,1000,8,9,0.07585775750291836,0.8980521391743598,0.7930174881040974,1
hyperedge_size,1500,1000,8,9,0.09120108393559097,0.8913367290571562,0.7656647486203064,1
hyperedge_size,1500,1000,8,9,0.1096478196143185,0.8016202017954573,0.7347084435691162,1
hyperedge_size,1500,1000,8,9,0.13182567385564073,0.9873990099120581,0.842607814854152,1
hyperedge_size,1500,1000,8,9,0.15848931924611132,1.2305688493688025,1.0828400144843935,1
hyperedge_size,1500,1000,8,9,0.19054607179632474,1.2595110183065075,1.2452126048413068,1
hyperedge_size,1500,1000,8,9,0.22908676527677735,0.9753977715390494,0.9829917659696454,1
hyperedge_size,1500,1000,8,9,0.2754228703338166,1.0227276631638744,0.9992581816588221,1
hyperedge_size,1500,1000,8,9,0.3311311214825911,0.9089970224239149,0.941120369568135,1
hyperedge_size,1500,1000,8,9,0.3981071705534973,0.9531040052870473,1.0281164972502324,1
hyperedge_size,1500,1000,8,9,0.47863009232263826,0.9596796143371031,1.0216345609327375,1
hyperedge_size,1500,1000,8,9,0.5754399373371569,1.0544271060406731,1.0678060569931203,1
hyperedge_size,1500,1000,8,9,0.6918309709189365,1.2040590906806607,1.1908454889114375,1
hyperedge_size,1500,1000,8,9,0.8317637711026709,1.1572564934849106,1.1176896239753267,1
hyperedge_size,1500,1000,8,9,0.01,1.5334396344148695,1.3068328527979185,2
hyperedge_size,1500,1000,8,9,0.012022644346174132,1.9121981202877074,1.4346930344444182,2
hyperedge_size,1500,1000,8,9,0.014454397707459272,1.9006746716286822,1.4695524738124626,2
hyperedge_size,1500,1000,8,9,0.017378008287493755,1.2941997272364598,1.2163227006686421,2
hyperedge_size,1500,1000,8,9,0.020892961308540396,1.2277655812892145,1.2095046538399508,2
hyperedge_size,1500,1000,8,9,0.025118864315095794,1.1419590052318644,1.15182801112092,2
hyperedge_size,1500,1000,8,9,0.030199517204020164,1.1791460281249349,1.1430058197681607,2
hyperedge_size,1500,1000,8,9,0.03630780547701014,1.1835045604227352,1.1826550748954876,2
hyperedge_size,1500,1000,8,9,0.043651583224016605,1.0854058615098041,1.1318700644175996,2
hyperedge_size,1500,1000,8,9,0.05248074602497726,1.1156237849411532,1.1572480811956423,2
hyperedge_size,1500,1000,8,9,0.06309573444801933,0.7186068334031136,0.8270516335439639,2
hyperedge_size,1500,1000,8,9,0.07585775750291836,0.7498806806477119,0.8522296604350419,2
hyperedge_size,1500,1000,8,9,0.09120108393559097,0.7686690256375023,0.9342538585750101,2
hyperedge_size,1500,1000,8,9,0.1096478196143185,0.9202698759632681,0.9389123438845975,2
hyperedge_size,1500,1000,8,9,0.13182567385564073,0.8621284093033529,0.8143494186245633,2
hyperedge_size,1500,1000,8,9,0.15848931924611132,0.9765687686207286,0.9125215454093507,2
hyperedge_size,1500,1000,8,9,0.19054607179632474,1.2159876570364339,1.0573722672729244,2
hyperedge_size,1500,1000,8,9,0.22908676527677735,0.9985585415669447,1.001965853248329,2
hyperedge_size,1500,1000,8,9,0.2754228703338166,1.365267582831485,1.2473489071035582,2
hyperedge_size,1500,1000,8,9,0.3311311214825911,1.860439265937636,1.5634651724774042,2
hyperedge_size,1500,1000,8,9,0.3981071705534973,1.7224297756848768,1.6213462979339859,2
hyperedge_size,1500,1000,8,9,0.47863009232263826,1.1988922316207866,1.2951161720110678,2
hyperedge_size,1500,1000,8,9,0.5754399373371569,1.1905854199702643,1.2541637162644597,2
hyperedge_size,1500,1000,8,9,0.6918309709189365,1.019801174034701,0.981224977272474,2
hyperedge_size,1500,1000,8,9,0.8317637711026709,1.096284678226989,1.0723233354611363,2
hyperedge_size,1500,1000,8,9,0.01,0.6647816144665365,0.6527840674936122,3
hyperedge_size,1500,1000,8,9,0.012022644346174132,0.8951252937715201,0.8669619019770111,3
hyperedge_size,1500,1000,8,9,0.014454397707459272,0.9167459986579473,0.8833543663060801,3
hyperedge_size,1500,1000,8,9,0.017378008287493755,0.9137283402128697,0.911669026964552,3
hyperedge_size,1500,1000,8,9,0.020892961308540396,1.4726246618943883,1.3677394050672227,3
hyperedge_size,1500,1000,8,9,0.025118864315095794,1.3551586621802516,1.299779097904056,3
hyperedge_size,1500,1000,8,9,0.030199517204020164,1.359984769682458,1.2931053585674384,3
hyperedge_size,1500,1000,8,9,0.03630780547701014,1.2095988340455541,1.2110606652435256,3
hyperedge_size,1500,1000,8,9,0.043651583224016605,1.2290375672986265,1.216675000854491,3
hyperedge_size,1500,1000,8,9,0.05248074602497726,2.7142130862556724,2.2904775364000605,3
hyperedge_size,1500,1000,8,9,0.06309573444801933,1.8653936435751304,2.0152763697089533,3
hyperedge_size,1500,1000,8,9,0.07585775750291836,0.7313534871122871,0.821575256488165,3
hyperedge_size,1500,1000,8,9,0.09120108393559097,0.7971818653541668,1.0717345679309918,3
hyperedge_size,1500,1000,8,9,0.1096478196143185,0.7678065165608245,0.8387491797765949,3
hyperedge_size,1500,1000,8,9,0.13182567385564073,0.9350698640442532,0.8557105848117869,3
hyperedge_size,1500,1000,8,9,0.15848931924611132,1.1268983794543492,0.9147870453077509,3
hyperedge_size,1500,1000,8,9,0.19054607179632474,0.7786278620805361,0.7977625129090692,3
hyperedge_size,1500,1000,8,9,0.22908676527677735,0.8494770911539158,0.8596796900941018,3
hyperedge_size,1500,1000,8,9,0.2754228703338166,0.8518540389866376,0.8631719434271139,3
hyperedge_size,1500,1000,8,9,0.3311311214825911,0.8549253831799414,0.8538114835760929,3
hyperedge_size,1500,1000,8,9,0.3981071705534973,0.9115706764294643,0.935069347901557,3
hyperedge_size,1500,1000,8,9,0.47863009232263826,0.9838689169060469,0.9937077299282284,3
hyperedge_size,1500,1000,8,9,0.5754399373371569,1.0388459603143374,1.0748232783765013,3
hyperedge_size,1500,1000,8,9,0.6918309709189365,1.087361384470834,1.1773188661002936,3
hyperedge_size,1500,1000,8,9,0.8317637711026709,1.1780548716980834,1.2082128775424927,3
hyperedge_size,1500,1000,8,9,0.01,0.5891609509233567,0.5716642666466638,4
hyperedge_size,1500,1000,8,9,0.012022644346174132,0.5808039906551938,0.5647433650719784,4
hyperedge_size,1500,1000,8,9,0.014454397707459272,0.5500437084570474,0.5376815811758514,4
hyperedge_size,1500,1000,8,9,0.017378008287493755,0.6472099540897935,0.609286179140458,4
hyperedge_size,1500,1000,8,9,0.020892961308540396,0.6657760501359538,0.6141979253799416,4
hyperedge_size,1500,1000,8,9,0.025118864315095794,0.6100053801547098,0.5836000674931914,4
hyperedge_size,1500,1000,8,9,0.030199517204020164,0.7017926903617426,0.6899325271078016,4
hyperedge_size,1500,1000,8,9,0.03630780547701014,0.6807822716370863,0.6957667830792975,4
hyperedge_size,1500,1000,8,9,0.043651583224016605,0.7852867892539072,0.802862826293035,4
hyperedge_size,1500,1000,8,9,0.05248074602497726,0.8451329565595458,0.8440641811530295,4
hyperedge_size,1500,1000,8,9,0.06309573444801933,1.037079522494419,0.9611717161727444,4
hyperedge_size,1500,1000,8,9,0.07585775750291836,1.0781401005034328,1.009119861868033,4
hyperedge_size,1500,1000,8,9,0.09120108393559097,1.0006210167452383,1.0108866790376603,4
hyperedge_size,1500,1000,8,9,0.1096478196143185,1.2528952451351683,1.1422803856392405,4
hyperedge_size,1500,1000,8,9,0.13182567385564073,1.8319753960037157,1.1768230773164803,4
hyperedge_size,1500,1000,8,9,0.15848931924611132,2.337901194246801,1.3039422818284407,4
hyperedge_size,1500,1000,8,9,0.19054607179632474,1.3152945292173055,1.2735521917046897,4
hyperedge_size,1500,1000,8,9,0.22908676527677735,1.0662832331467926,1.1230303217971913,4
hyperedge_size,1500,1000,8,9,0.2754228703338166,0.9296882590167941,1.0322629096143863,4
hyperedge_size,1500,1000,8,9,0.3311311214825911,1.0036234364924168,1.0697321213215154,4
hyperedge_size,1500,1000,8,9,0.3981071705534973,1.0900713489697804,1.154057570089437,4
hyperedge_size,1500,1000,8,9,0.47863009232263826,1.1170626333943483,1.1106017250248257,4
hyperedge_size,1500,1000,8,9,0.5754399373371569,1.0471587712265478,1.0056482492620702,4
hyperedge_size,1500,1000,8,9,0.6918309709189365,1.0010900538228358,1.0247415348514615,4
hyperedge_size,1500,1000,8,9,0.8317637711026709,1.1135560912170615,1.0922412837776685,4
hyperedge_size,1500,1000,8,9,0.01,0.6119365418041913,0.6863334294667844,5
hyperedge_size,1500,1000,8,9,0.012022644346174132,0.5988313832354532,0.6817208177830901,5
hyperedge_size,1500,1000,8,9,0.014454397707459272,0.6229773520549778,0.7233278126094516,5
hyperedge_size,1500,1000,8,9,0.017378008287493755,0.6769493187079041,0.7569831672055419,5
hyperedge_size,1500,1000,8,9,0.020892961308540396,0.7805620994993009,0.8457820725889559,5
hyperedge_size,1500,1000,8,9,0.025118864315095794,0.6600225666084716,0.767850413762621,5
hyperedge_size,1500,1000,8,9,0.030199517204020164,0.6303463244833971,0.7304031774528063,5
hyperedge_size,1500,1000,8,9,0.03630780547701014,0.611672838883948,0.6923887068657895,5
hyperedge_size,1500,1000,8,9,0.043651583224016605,0.8438785030818277,0.8907437495278905,5
hyperedge_size,1500,1000,8,9,0.05248074602497726,0.8075008331358816,0.95589040986634,5
hyperedge_size,1500,1000,8,9,0.06309573444801933,0.8046689274723341,0.9941020544744271,5
hyperedge_size,1500,1000,8,9,0.07585775750291836,0.7197638028766618,0.9085825045364776,5
hyperedge_size,1500,1000,8,9,0.09120108393559097,0.816365021001805,0.8916125973155468,5
hyperedge_size,1500,1000,8,9,0.1096478196143185,0.6572202757665662,0.6648934396599733,5
hyperedge_size,1500,1000,8,9,0.13182567385564073,0.73954349995322,0.7622809803368179,5
hyperedge_size,1500,1000,8,9,0.15848931924611132,0.6773722030507688,0.7026715599747121,5
hyperedge_size,1500,1000,8,9,0.19054607179632474,0.9701646927551255,1.7789070763115031,5
hyperedge_size,1500,1000,8,9,0.22908676527677735,1.6534559797056825,2.1078425049576293,5
hyperedge_size,1500,1000,8,9,0.2754228703338166,1.1379504487584151,1.3809927259277113,5
hyperedge_size,1500,1000,8,9,0.3311311214825911,0.9579311475265584,0.9235151098977749,5
hyperedge_size,1500,1000,8,9,0.3981071705534973,0.9188149908550457,0.890483199204774,5
hyperedge_size,1500,1000,8,9,0.47863009232263826,0.952095491129573,0.8887774531128394,5
hyperedge_size,1500,1000,8,9,0.5754399373371569,0.9001015327127201,0.8673272344293945,5
hyperedge_size,1500,1000,8,9,0.6918309709189365,0.9304514163139646,0.9264237293259666,5
hyperedge_size,1500,1000,8,9,0.8317637711026709,0.9532027262292403,0.9471955105915161,5
hyperedge_size,1500,1000,8,9,0.01,0.7838850841627462,0.7411410785527948,6
hyperedge_size,1500,1000,8,9,0.012022644346174132,0.6870553075390601,0.6748855210654325,6
hyperedge_size,1500,1000,8,9,0.014454397707459272,0.695219407787167,0.6793724441134695,6
hyperedge_size,1500,1000,8,9,0.017378008287493755,0.7255245799822603,0.69802771447419,6
hyperedge_size,1500,1000,8,9,0.020892961308540396,0.7592366705649456,0.7458734668101141,6
hyperedge_size,1500,1000,8,9,0.025118864315095794,0.7542240607741153,0.7652514921958727,6
hyperedge_size,1500,1000,8,9,0.030199517204020164,0.6031993975217311,0.6541533899304462,6
hyperedge_size,1500,1000,8,9,0.03630780547701014,0.7018752507323311,0.7101321657503445,6
hyperedge_size,1500,1000,8,9,0.043651583224016605,0.558513308963046,0.6378107545943882,6
hyperedge_size,1500,1000,8,9,0.05248074602497726,0.9369510190481231,0.849979490248374,6
hyperedge_size,1500,1000,8,9,0.06309573444801933,1.2159286676198406,1.103947522201647,6
hyperedge_size,1500,1000,8,9,0.07585775750291836,0.9398805881815664,1.0386428324393182,6
hyperedge_size,1500,1000,8,9,0.09120108393559097,1.0651455933396836,1.0806174190067501,6
hyperedge_size,1500,1000,8,9,0.1096478196143185,1.1377459496497824,1.1099256582613128,6
hyperedge_size,1500,1000,8,9,0.13182567385564073,1.1580795537933044,1.110045515645813,6
hyperedge_size,1500,1000,8,9,0.15848931924611132,0.8499111719442264,0.9709886632795516,6
hyperedge_size,1500,1000,8,9,0.19054607179632474,0.788442621258388,0.8401899776419772,6
hyperedge_size,1500,1000,8,9,0.22908676527677735,0.7989558459484788,0.8727912769492896,6
hyperedge_size,1500,1000,8,9,0.2754228703338166,0.771477153954683,0.8686462826111265,6
hyperedge_size,1500,1000,8,9,0.3311311214825911,0.7994828308075901,0.8406485474493345,6
hyperedge_size,1500,1000,8,9,0.3981071705534973,0.9215499932993669,0.9116579948052358,6
hyperedge_size,1500,1000,8,9,0.47863009232263826,0.913925253848645,0.8987250593758727,6
hyperedge_size,1500,1000,8,9,0.5754399373371569,0.9535486315625386,0.9284469010620284,6
hyperedge_size,1500,1000,8,9,0.6918309709189365,1.0185735250106223,0.97660979621143,6
hyperedge_size,1500,1000,8,9,0.8317637711026709,1.0712945865165062,1.03271059744031,6
hyperedge_size,1500,1000,8,9,0.01,0.3271962738633479,0.31619787461788357,7
hyperedge_size,1500,1000,8,9,0.012022644346174132,0.3450819136307173,0.3390490428668377,7
hyperedge_size,1500,1000,8,9,0.014454397707459272,0.3428844901387066,0.3368735877142462,7
hyperedge_size,1500,1000,8,9,0.017378008287493755,0.39303967703435494,0.36996765112691155,7
hyperedge_size,1500,1000,8,9,0.020892961308540396,0.3960550639623564,0.3754327797211654,7
hyperedge_size,1500,1000,8,9,0.025118864315095794,0.43681978542696526,0.4098799444747226,7
