BT,BT_leadership,HO_BT,HOL_BT,Spring_Rank,Spring_Rank_Leadership,Page_Rank,Page_Rank_Leadership,Point_Wise,dataset,rep
-1.2479762912763113,-1.2409894338771603,-1.2517322010886138,-1.240990547124696,-1.5933310533564895,-1.5919438059068585,-1.3121117535019489,-1.3019883807569408,-1.3176509506685512,24,11
-1.4051539290176918,-1.3447517917170635,-1.4019394410826784,-1.3345196327517732,-2.280488454191067,-2.272310725252668,-1.264191003753634,-1.2513993068377518,-1.2454405213585449,30,40
-1.780934515364789,-2.0415400554605947,-1.7504056496979814,-1.8734132992202963,-1.9644044164445889,-2.0644727151011666,-1.6849375586907958,-1.6773266727486889,-1.6566342166903274,38,19
-1.2433103414051785,-1.2371012377674149,-1.246982894026062,-1.2376123528501164,-1.644972937561478,-1.6389175446391957,-1.3195899697801048,-1.308776161448329,-1.3184569850502672,24,13
-1.766760993260752,-1.9891536760483777,-1.741051556904125,-1.8302814966766747,-1.714349126950958,-2.0175090046568034,-1.816303128481333,-1.802605225943417,-2.011513454105077,38,25
-1.22041608813619,-1.2046292120400035,-1.224812365250735,-1.204644194470758,-2.051392723376346,-1.803399126035452,-1.5375202829499603,-1.4716023329283603,-1.319709884947699,25,19
-1.7849024950872423,-2.057275417588342,-1.7482942764930938,-1.888643920769744,-1.7797666752767578,-2.029679395742985,-1.8488359290157896,-1.7952970206877443,-1.6658428898240003,38,31
-1.412387910993217,-1.397838112824318,-1.4137679082579877,-1.3960821800898775,-1.4337283280077096,-1.4211178759539829,-1.4662016644742537,-1.4364981039094862,-1.4287496896590786,1,26
-2.5297606854865125,-2.1690799615649974,-2.643787563726528,-2.1812267346525247,-2.6457260306014594,-2.4465715792065152,-3.216079389162698,-3.1328052982407577,-2.7677726951592105,52,41
-2.442530252135381,-1.573374556442939,-2.6701216390119438,-1.5842078165318283,-3.7585721534724494,-2.170434083391723,-5.573036513556898,-4.359401756726546,-3.813195049391639,45,35
-1.2860553493698867,-1.3737558023863348,-1.2792584391828712,-1.3600806204255371,-2.260912576616578,-2.3332189600833178,-1.716936016365738,-1.6231910749145404,-1.3473549763849273,32,39
-2.6626535973332137,-2.5009289675456468,-2.701785582253323,-2.495638269329814,-3.4742350761255625,-3.716270395753377,-2.762611884903136,-2.7080502009916643,-2.673692659833692,35,3
-2.399351800038757,-1.5183985238607278,-2.6335858240497254,-1.531855147508764,-3.745390947154052,-2.158782350102554,-5.566743210768324,-4.353427588153107,-3.801898488045521,45,37
-1.2675574030828796,-1.276290085876079,-1.2813795492175155,-1.265806900828855,-1.487245158436641,-1.4675077277590125,-2.3705996804400304,-1.9501466469370228,-1.5633108648682763,34,30
-0.7294903820790909,-0.7158107397801764,-0.7762784508264857,-0.8718040184524671,-2.5434696718421232,-1.2318320531112823,-4.41416450569492,-3.057390143320979,-2.410924881780781,6,38
-1.148286036120888,-1.1213148769308623,-1.149510037231157,-1.1198045021413865,-1.1599984237714305,-1.146223403659551,-1.230229784014989,-1.196515780284449,-1.1767112318784627,8,38
-1.2259453293037204,-1.2146920814248408,-1.2298379969165638,-1.2146819301531548,-2.140960323601788,-2.1584107794227583,-1.572284682193985,-1.502917427804628,-1.31840505026983,25,7
-2.08555009404958,-2.040708612251108,-2.122408981414034,-2.0361816488016538,-2.135400302650766,-2.085933007703135,-2.3228467407213085,-2.2317623972865714,-2.1963558418523634,14,26
-2.410879234774951,-1.5725770568432476,-2.645167499055588,-1.5834766832610023,-3.755580355304135,-2.153340967193588,-5.57864976651935,-4.3530995374953205,-3.807278808701019,45,15
-0.9276157245040908,-0.9256853035477226,-0.9284347711656126,-0.9255745422415304,-1.5976413871075628,-1.615730540144225,-0.9881253221562626,-0.97270754791466,-0.9717527933363518,18,22
-1.3454994625081558,-0.7835930031428666,-1.5090497488743182,-0.8081269554260524,-2.108763604501513,-1.4143670459337494,-3.475421074658624,-2.6700069802450344,-2.205662258052424,42,22
-1.3938714164367287,-0.8112331154536044,-1.562085509208422,-0.8454992596077138,-2.1222921045805814,-1.4246013903928034,-3.4795824720760606,-2.680335876077565,-2.216297638324287,42,28
-1.3621302273759723,-0.7728006247187322,-1.5220059240355803,-0.7978426968173857,-2.090046370018805,-1.4111569711131309,-3.4855773801422725,-2.6634141359651125,-2.205159672656709,42,16
-0.9903510345126522,-0.8175037377281099,-1.103400691008246,-0.958940667555162,-2.5896070916523044,-1.2538494845121582,-4.414123526642086,-3.0844349151353674,-2.461304423182227,6,6
-2.468053477634922,-2.106484268794284,-2.5970001431211283,-2.1062484794441203,-2.61912469677412,-2.487344931883228,-3.2017345628920144,-3.1081029136751037,-2.76497364619868,52,3
-2.4479348763708537,-2.042283607717597,-2.589415171592292,-2.059228245275873,-2.597763772596867,-2.2924725200712435,-3.233229652226432,-3.141177816318547,-2.761866431172697,52,31
-1.3550094330038651,-0.8143753560689886,-1.520573009990069,-0.838614377060547,-2.1108000363153763,-1.435840183656735,-3.483432255570576,-2.665534685974786,-2.2091097445225087,42,24
-0.5915959494304555,-0.5491442683530603,-0.674075089378331,-0.6479692801658782,-2.559981805845197,-1.1522690584407551,-4.37170129384868,-3.05398450655291,-2.4029217533109986,6,43
-1.8323336794172247,-2.075538690716729,-1.7723481361955498,-1.883452871164797,-1.7290093807968874,-1.7945964782328232,-1.6219762288107589,-1.6410511976864732,-2.034025816974194,38,50
-1.3657821283697502,-0.7920081977431276,-1.523439399930122,-0.8199158970521193,-2.098068788314435,-1.4240501749180623,-3.482208109757,-2.6625046935986445,-2.207043650693542,42,21
-1.3225228104804532,-0.7649793487130969,-1.479570014511094,-0.7991912341019453,-2.0945545071967,-1.4043531670024492,-3.506645168980854,-2.674595172838272,-2.2025636541065565,42,10
-1.1460339708702345,-1.1166789552873022,-1.1467370306527993,-1.1143896490679737,-1.1599452115597149,-1.1444920072307443,-1.229038587702063,-1.196096504305253,-1.174316225819397,8,19
-1.5320107143786432,-1.531052606627582,-1.5331424308813717,-1.5300820161037516,-1.5448428927581033,-1.5376630241539448,-1.5469996749932908,-1.5508760483736523,-1.536319813206369,7,32
-0.9293549563382664,-0.927593953104088,-0.930167492318392,-0.9275638305575068,-1.7444985853645911,-1.639761657184608,-0.9906998572911658,-0.9757341816034558,-0.9711752759488969,18,34
-2.55648241660013,-2.4697727725852627,-2.590458907342811,-2.469413668032645,-2.9457420825372744,-2.867468250643926,-2.8008200569966157,-2.7080502009916643,-2.6270955498932853,35,21
-1.27025173830381,-1.2324541082840377,-1.2684632343249074,-1.2208999328869246,-2.222591610044521,-2.208527790018125,-1.3537703183367515,-1.2582168265570817,-1.223619440890842,30,21
-2.08969586172233,-2.056007791526479,-2.124811707682976,-2.048530369724976,-2.1326911351176734,-2.0849153781617176,-2.3484613395438485,-2.2542276801002537,-2.1950791104253584,14,5
-0.6684310293424871,-1.390882992386595,-0.7297388484210764,-0.7041569460791665,-1.3034899901473165,-0.3526886485215653,-3.208468979777025,-2.235488942610444,-1.665014266337676,9,16
-1.513911975754076,-1.5138734332440609,-1.5151821538559516,-1.5130444730986954,-1.5251546399193523,-1.5226141764698045,-1.5288958059637163,-1.5315826940557815,-1.5186256182475295,7,31
-1.3464313888703412,-0.7843449352917018,-1.509820138699184,-0.8170324937762922,-2.1079346369390057,-1.4233743072748573,-3.492175578237451,-2.66435679099804,-2.208972249271755,42,34
-0.9564323264443588,-0.9420988838538248,-0.9638026950194024,-0.9419096168728872,-1.0115215737732883,-0.9984235647861356,-1.5142501505005934,-1.4029544111339385,-1.0950308515880156,4,2
-2.36922891486978,-2.161078037571844,-2.487402865875536,-2.232376118784226,-2.333812937950392,-2.0327325755059635,-2.528190657617448,-2.4283362699730726,-2.3022578333095383,12,47
-2.596708144502521,-2.5689068711108454,-2.6254286216189877,-2.55753072631414,-2.5791391839770608,-3.3848403940632306,-2.7823855246688765,-2.7080502009916643,-2.642190463999192,35,50
-2.60231781154867,-2.442634679656392,-2.645714368976756,-2.439843468930691,-3.402921888328282,-3.2693275983314734,-2.7827010405776758,-2.7080502009916643,-2.647266838375728,35,26
-1.4112783535302047,-1.393622475511744,-1.4126048542889644,-1.3920674850366035,-1.4337665570820457,-1.4204776369472754,-1.4712279470428171,-1.4390758964550712,-1.4310594358135396,1,4
-2.396575744496508,-1.5128142553230473,-2.638938001849834,-1.526965234795579,-3.7490302642212936,-2.153154953682514,-5.563979911899696,-4.34560880641914,-3.804017069773889,45,39
-0.9625971803524498,-0.949604835814546,-0.9697301349575044,-0.9495047578270708,-1.018383566265566,-1.003561588764694,-1.508108937156906,-1.398396121859807,-1.0958570756979569,4,14
-1.1435906337709822,-1.1136092946908664,-1.1449485299962785,-1.1120593839994126,-1.1533731287364992,-1.1399647384406266,-1.2248431160851363,-1.1916155017988344,-1.171523752827576,8,13
-1.5252395010876123,-1.522540008355776,-1.526607700340603,-1.5218637423889445,-1.5318795501475104,-1.527164788537772,-1.5388702499527087,-1.542529463063079,-1.5289330109194703,7,49
-1.389170132292296,-1.3869108567216075,-1.3903392754359394,-1.386824903532409,-5.3717662672602975,-4.883185053911257,-1.3883795182277283,-1.388281095535693,-1.3881493912538885,28,9
-1.527910284974905,-1.5281815509418948,-1.528966027154143,-1.5263820311652856,-1.538651562147905,-1.5449117831149226,-1.5441079011283718,-1.547019986295832,-1.531844072773878,7,8
-0.924865694333818,-0.9231169091062306,-0.9257270539240302,-0.9231797883656204,-1.755830611894723,-1.6177263446083354,-0.9875494983396246,-0.9754657723687016,-0.9665513207526116,18,3
-1.261744346095848,-1.2576059060856164,-1.2646717229797966,-1.2574512094565586,-1.772968777356395,-1.771944490135377,-1.3302535279894625,-1.3252895270080416,-1.32316826440058,24,44
-1.3870270300233882,-1.3849011139032614,-1.3881425750210237,-1.3847802940105554,-5.36156931670369,-4.9617636065081365,-1.386009077487472,-1.385975070302742,-1.3858594092471448,28,2
-1.1480093263217326,-1.1179370242129263,-1.1496063262139622,-1.1167557049499834,-1.1584419850691576,-1.1462537625406872,-1.2305515734762318,-1.196690554569221,-1.1770361248976866,8,47
-1.2794941652161036,-1.2533912188415786,-1.2898062885599018,-1.2523869479026295,-1.35903918961507,-1.2672466324827616,-1.9597358239928968,-1.6666947526373417,-1.4048408108944783,2,47
-1.4164012113642614,-1.3990126320082177,-1.4181169298056304,-1.3974755308332938,-1.4393900169465972,-1.4252530130406822,-1.4747985031441948,-1.4431562741882424,-1.435149913343945,1,25
-1.2644178921882347,-1.26103023015473,-1.2673695096713522,-1.2607182662611125,-1.810636877686028,-1.8104643598464945,-1.3222630969605498,-1.316221920441656,-1.3219706792947514,24,30
-1.2497128191559803,-1.222306828919805,-1.260370425009825,-1.2249493528147113,-1.386546424783046,-1.2885563314504216,-1.9559659448309004,-1.669258138292016,-1.3994719721754765,2,21
-1.3179130262837142,-0.7759701792952683,-1.4798365941881424,-0.7964442826884492,-2.093060007547091,-1.4074838566223655,-3.515347565073737,-2.6692971940873718,-2.192806323392372,42,6
-0.7486953231557869,-1.5027606300456713,-0.8268830911660067,-0.7573804442996926,-1.3472377123452115,-0.3303498565398747,-3.122395504739643,-2.224884337909956,-1.675400537281604,9,18
-1.032704071659673,-1.022324435242653,-1.0351998222789365,-1.0217592438059202,-1.5294571928084242,-1.5178766239624697,-1.1675076655566468,-1.086648185629273,-1.0520354040984106,30,18
-0.7236271267252562,-0.6827613233988779,-0.7819764092689184,-0.8051866831184304,-2.580627116099556,-1.29911137520807,-4.620221117900025,-3.099426815620212,-2.4249439163991746,6,22
-0.9344653774329056,-0.934016125853061,-0.9350122681048394,-0.9339460775229352,-1.4492207231025316,-1.6407871244647367,-0.991057762981614,-0.9779914904329432,-0.9732487296915712,18,8
-1.2306568315599242,-1.210623095218214,-1.2432639704757074,-1.207206184569069,-1.3520606060965783,-1.3483001160423145,-2.03265532264958,-1.7416605194293409,-1.3944986108176411,2,34
-0.9292435476138368,-0.9284625717694374,-0.9297519649973818,-0.9283468175814216,-1.414481981702373,-1.611188174114422,-0.9884231861756776,-0.9753326605356644,-0.9695197673115382,18,36
-2.5807711273797587,-2.380691338758386,-2.6446519632641867,-2.382593979545806,-2.5527544481355595,-2.796243452183784,-2.78455319623758,-2.7080502009916643,-2.6354532615091584,35,11
-2.487773166523075,-2.065659151728715,-2.618066782893918,-2.088222978897876,-2.6242864332322395,-2.4080446649497964,-3.1654105893543845,-3.092567286556089,-2.7656548925647058,52,25
-0.9585817056504284,-0.9451386650664004,-0.96570587410442,-0.9448923443010528,-1.0103327754823284,-0.9963693235324216,-1.5144520384701854,-1.4045528526853652,-1.0949993153883502,4,36
-1.2217707286879629,-1.215835153858352,-1.2247404689748769,-1.215828501675353,-2.313688525282142,-2.3258242234510726,-1.5706709674422594,-1.5005429486551802,-1.3155309090064191,25,6
-1.4177006300373591,-1.4018108639395006,-1.418593800787743,-1.3989419163963532,-1.4405036575774322,-1.4267612072788558,-1.4724163822800644,-1.442778835675912,-1.4342930848874031,1,35
-1.2003611889479755,-1.2485755177871365,-1.2087894862402186,-1.234528727820284,-1.4446198305553593,-1.3126982167882395,-2.3631294042657407,-1.9964693900236217,-1.554021231745947,34,8
-1.118014325189909,-1.1182010934096935,-1.1235781868557917,-1.1297840464821507,-1.1140118645260642,-1.101505591472696,-1.3173427230701935,-1.226864039826414,-1.1787385282214289,30,15
-1.147303356606658,-1.1182067581982873,-1.1485556172154063,-1.1160771213695793,-1.1612252491797883,-1.1473393341790448,-1.2283074595474754,-1.195557008427829,-1.174869067821769,8,45
-1.2329649316017428,-1.220401615174781,-1.2367909065747151,-1.2206220775117786,-2.2181773055811576,-2.2425415009842053,-1.5498709861200912,-1.479066631693137,-1.318449229979199,25,15
-1.41076844588203,-1.39346573323244,-1.4117309317516358,-1.3910461874513715,-1.431286424727629,-1.4160949489746042,-1.465241739409147,-1.436098257680844,-1.4271445728047558,1,28
-0.9297913566503836,-0.928401907390326,-0.930432042571403,-0.9282447926034524,-1.3398707678004254,-1.6042861182773211,-0.9886477288996542,-0.9760866217334933,-0.970717119114918,18,21
-1.3931291686156635,-0.8164003188164198,-1.55517469871393,-0.8436666426176023,-2.123116566438213,-1.4375110339746744,-3.482395909199443,-2.6719303469641824,-2.2185140662543468,42,23
-0.6507222472102941,-1.3353205968549726,-0.7190807674858715,-0.6775345056938605,-1.3193370403898386,-0.3638962671831678,-3.236473358417419,-2.2407912449606875,-1.6658042256415355,9,3
-2.0775364256192708,-2.020796708139306,-2.1162029239012456,-2.018057331456367,-2.130144054717618,-2.074831507131387,-2.337005771575158,-2.24066112810708,-2.192080495213744,14,32
-0.8694644448188832,-1.7293664690664394,-0.9460272890343836,-0.8636049426419322,-1.3674239224852718,-0.2859885970339241,-2.9843999410255395,-2.2036751285089813,-1.6857883361469157,9,11
-1.525740789164449,-1.5237233369664214,-1.5271003904929403,-1.5231444654812456,-1.5485990993987002,-1.5311623514075785,-1.5390697226415888,-1.540759614630338,-1.5307263837161478,7,44
-2.604350741084408,-2.6072241604905493,-2.625956238413343,-2.592217811112697,-3.820931981095408,-3.810588742850488,-2.7867877313178475,-2.7080502009916643,-2.6498857002091425,35,44
-2.442425357002453,-2.332436252989905,-2.5086901380404214,-2.3293163573281785,-2.614014758681331,-2.474158682335573,-2.828187107574997,-2.628884168470681,-2.647876667970647,53,48
-0.9247005834284854,-0.922867391527011,-0.9255028600617023,-0.9228504138473992,-1.4142673301871724,-1.5826010078453971,-0.9893648116386772,-0.9744952144865288,-0.9684154979348284,18,49
-1.3915247868262657,-1.3894283864398285,-1.392692287071106,-1.3893268714014646,-5.40453681060035,-4.98028913873002,-1.3904057794433455,-1.3903804307561485,-1.3903262606990832,28,1
-2.527691549159266,-2.1948885028893885,-2.6444588531477344,-2.2057871361841443,-2.643377062658356,-2.448474235842934,-3.2472707520442152,-3.1708923774820827,-2.7772363135212936,52,20
-2.210255111980191,-3.15641293092502,-2.190719709602719,-2.7587504649767465,-2.13492905565904,-9.399342312282936,-2.679846220875525,-2.4086105820136914,-2.251896965746976,12,44
-1.1532267077133278,-1.1477950596272728,-1.1718986623999914,-1.1314762145370592,-1.4324712564016255,-1.2470173545122083,-2.413257082731082,-1.9971477920959648,-1.5421116201880214,34,49
-1.285118710570839,-1.3198774593517064,-1.3048301205207786,-1.3017155488315308,-1.7324425194506723,-1.5988118341538058,-2.3459586409491537,-2.0171309691130674,-1.5622158129906147,34,17
-2.4404342628603044,-2.07705815591147,-2.5680137419665026,-2.0711586495338548,-2.5663382095956333,-2.365080440567715,-3.125641231543074,-3.023302256735572,-2.714101083925834,52,8
-1.3915944482438003,-1.3895695102585643,-1.3927004988498322,-1.38945899207581,-5.329750566955866,-4.985081526373429,-1.390815046335586,-1.3907693416030222,-1.3905067787669578,28,6
-1.3897760193231514,-1.3882833342143723,-1.3908751599165483,-1.388269749094583,-5.3289331446593735,-4.967475502466745,-1.389497045601134,-1.3892955495018364,-1.3889779585470567,28,40
-2.454997108553523,-2.350115985511719,-2.5183071801515817,-2.347558917318532,-2.6221557068018906,-2.4883274839252603,-2.8253691047212093,-2.633273284851549,-2.65290383618266,53,14
-2.1007705182446363,-2.074685854698493,-2.1334193236607946,-2.0692190281245058,-2.1440531030006973,-2.0962438016484386,-2.3293573167455524,-2.244080146115897,-2.199565413945429,14,19
-2.455690497286656,-2.100147728227851,-2.5758753001324486,-2.107999730743352,-2.575662790701397,-2.3040060380971226,-3.0909530759202,-2.9939740748007,-2.713216465164121,52,15
-1.234998831478986,-1.225586887995591,-1.2384150333717427,-1.225630648750516,-2.147190410514807,-2.182912041156408,-1.5574277816422817,-1.4879414994961355,-1.3202697001465356,25,26
-1.4606009723506337,-1.4613238771978496,-1.467581271508111,-1.4792930438541492,-1.4317846919762038,-1.4260126081653175,-2.1580586359143776,-2.061436845118978,-1.4135535471548897,32,48
-0.9605247676983104,-0.9467652485320142,-0.9677098423477408,-0.9465953166612976,-1.0135587360799656,-0.9955901738762756,-1.5121633640060004,-1.4018236678463063,-1.0962233699654509,4,21
-1.4054185618796309,-1.3888205559457087,-1.4073005868731872,-1.387648727620171,-1.425636319469936,-1.4121180017803003,-1.4636916824203754,-1.4320188616426908,-1.424394254285453,1,24
-2.660914582719208,-2.594462254088296,-2.6981371250141817,-2.589532624238271,-3.065711384832796,-2.982632788325411,-2.75843869003469,-2.7080502009916643,-2.673262616958424,35,38
-0.9259226477157352,-0.9243216133838968,-0.926738813720004,-0.9243450382603456,-1.478915314108017,-1.6174427439345145,-0.9895380307596532,-0.9747805388178508,-0.9627523631226438,18,18
-2.0981536472176603,-2.070124625686871,-2.1339921461652263,-2.0589430287394554,-2.142582987750384,-2.1565433489781918,-2.3253065862857785,-2.2350358210099177,-2.1986651532331987,14,4
-2.351817988254698,-1.9540008836385223,-2.4338565479721943,-2.0243002875078075,-2.4736964520716325,-1.9207187110256048,-2.6090997787115504,-2.428336269973073,-2.319758267276508,12,10
-0.8436264151565905,-1.6723729364670306,-0.9314201515135112,-0.8370888445772408,-1.3553371065308744,-0.2970383734035299,-3.0159212481589552,-2.2089774308592243,-1.6825507929645946,9,37
-0.6718587338940052,-0.703271142965475,-0.748862301383275,-0.8546150298620684,-2.521871985077773,-1.2150299686621786,-4.459711388752205,-3.0516847701155405,-2.4196515521009734,6,13
-1.2648856349789783,-1.2307380576031568,-1.275986963594343,-1.23036188190894,-1.3692451810860289,-1.2701627523690748,-2.0031423182152555,-1.7211253162591984,-1.411468137922003,2,28
-1.1438232885671231,-1.1118199371314972,-1.1449374834297092,-1.109972300970127,-1.1601548561346475,-1.126746114447587,-1.2279643372914184,-1.1939714125465484,-1.1733896201910363,8,18
-2.4478225764731576,-2.343086003452632,-2.512449741928631,-2.3405043701672867,-2.614609786738832,-2.479152357092927,-2.8180872396547536,-2.6246486694251083,-2.648638235015196,53,40
-2.496458706522556,-2.138912940165864,-2.6140609805509736,-2.14011113514644,-2.611383035065529,-2.408221030708429,-3.2006032706641427,-3.131512507047489,-2.751819079180015,52,42
-2.4560367432174526,-2.3552804700507246,-2.5185826497312145,-2.3531202774865423,-2.62213462909341,-2.489191387193327,-2.826964608089627,-2.634007287789545,-2.6520107488751514,53,37
-1.3906833880001208,-1.3882461240541404,-1.3919557771559288,-1.3881976515586345,-5.397497250623992,-4.873222340387131,-1.3897397896546348,-1.389702691952131,-1.3895825168770288,28,44
-2.5710493595471937,-2.4659780759314365,-2.620764482001721,-2.464591673637308,-2.536152195946669,-2.892850233102981,-2.7899221591587677,-2.7080502009916643,-2.6306233560992145,35,7
-1.1379821499182374,-1.1551399674570813,-1.1383299272592933,-1.165507852506228,-1.1164630257667358,-1.1178894513203803,-1.3339130660346592,-1.232839423540163,-1.1918476703431695,30,19
-1.7254307789038947,-1.9970289187122456,-1.7445379277637931,-1.8020700545696395,-1.8112774517039656,-1.7518250203688142,-1.9211868304076585,-1.867079924367781,-1.6503199285582972,38,32
-1.277331390728346,-1.276882724157979,-1.2797686423449444,-1.2764446110810792,-1.8887259994616563,-1.888808910010136,-1.322170514607466,-1.3197422135464545,-1.3265486645083884,24,24
-2.45035995101888,-2.352442478934356,-2.514648341161887,-2.3494543540364736,-2.6176101331502672,-2.4815718599335663,-2.828406241101935,-2.6336114313597343,-2.649845420791699,53,16
-1.779959118581174,-2.0231892050873106,-1.7522417139905628,-1.849127388165121,-1.758215054448733,-2.012239330201216,-1.8540901598718764,-1.8342460564455316,-1.654412108035985,38,5
-1.2309550038999375,-1.184148867185963,-1.244638028369936,-1.183993829214759,-1.3525999044583636,-1.2472775966961858,-2.002147427076152,-1.7282086440138025,-1.3955516129757597,2,46
-1.4100861532730955,-1.392295274586344,-1.41227539261687,-1.3912117691989572,-1.4301274776210018,-1.41617173351234,-1.4709229267990165,-1.4382117378109205,-1.430780915635341,1,50
-2.56367210646084,-2.309929497237749,-2.60753904936621,-2.306892478626913,-2.9637109145495053,-3.2083166210396725,-2.7985383235028456,-2.7080502009916643,-2.630647959475139,35,18
-1.5153038246050774,-1.5166998737828146,-1.5162289196751295,-1.5150425304894757,-1.520290797666006,-1.522963976713687,-1.5290101891488954,-1.531802902459662,-1.5193322193498406,7,12
-1.4176401886240904,-1.4005524868274228,-1.4193207516362414,-1.3988459217655975,-1.4373674040080815,-1.4230476682143869,-1.4746241624747485,-1.44395592762098,-1.435862421114191,1,40
-1.2066773295170004,-1.242442184169125,-1.2162397767116635,-1.2352186698895902,-1.4487756638353129,-1.3312906971946152,-2.380915132256048,-2.0040337966110258,-1.5510243237104058,34,41
-1.2445965232254084,-1.2290870535455931,-1.254156264158197,-1.2232246024532962,-1.3760633235993769,-1.2978542897569938,-1.9845178564913688,-1.7073474764589374,-1.3880682789689904,2,25
-1.723398243299166,-1.8356616288980476,-1.7391011895573942,-1.717948749048143,-1.7335290502183704,-1.954963141849425,-1.7426100572091314,-1.765256719637192,-1.6559032016132578,38,27
-1.5307245896845396,-1.5840598076140102,-1.531643190785802,-1.5531279449111806,-2.4663559939761406,-2.507052153437101,-1.85728916280086,-1.7486149142854848,-1.6085588321401572,32,30
-0.7586293024248936,-1.502760630045671,-0.8414949108917894,-0.757380444299692,-1.356516852112296,-0.3303498565398747,-3.1164380499440014,-2.224884337909956,-1.6788148247783516,9,25
-1.2339962352870146,-1.2003258327068913,-1.243932085146229,-1.1997233174934343,-1.384318243422354,-1.2825545513858965,-2.0074559137726977,-1.7161587758325154,-1.4024925943478244,2,43
-1.391220968181727,-1.478694102889721,-1.3878274875049414,-1.4686569851779263,-2.3001770020578487,-2.3868520072271946,-1.656254707514743,-1.5326196719203848,-1.433654386626675,32,50
-2.385770886112255,-1.5207323481514756,-2.607938470151699,-1.5301943676997831,-3.7505130379762286,-2.161596847297695,-5.588756520995047,-4.34546885009758,-3.805229652361957,45,22
-1.4107034066377082,-1.3930854449022965,-1.411964119858763,-1.391239990928719,-1.429512476352058,-1.4151656974293976,-1.4679340866000492,-1.4369319273415602,-1.428916753718976,1,41
-1.2585923810162063,-1.2598150712979943,-1.260711958251295,-1.2592402065888195,-1.5367843527237923,-1.5478614894866498,-1.3221146529135444,-1.3162470699928257,-1.3194247613922507,24,37
-2.440598273038602,-2.330225242601836,-2.5065667557535183,-2.329211777659796,-2.6128431998409067,-2.478270144860345,-2.824461236958104,-2.627020500057854,-2.6451744512186584,53,1
-1.4175596473566248,-1.401861681806021,-1.4190897449711752,-1.4001694797482258,-1.4404746485056674,-1.4278520632658849,-1.4735572554236644,-1.4430894480463778,-1.4355631955022123,1,44
-1.1424519214612596,-1.113870875624155,-1.143952125008605,-1.112640637333035,-1.1581485491284471,-1.1429236218971104,-1.225496722764273,-1.1917425769856451,-1.1717349083698163,8,6
-2.447971901489895,-2.3388072289214024,-2.512799570985324,-2.336579012730012,-2.615834821723584,-2.4814616457488072,-2.8229948056020726,-2.6282886444988285,-2.648967471128511,53,19
-2.600972806922284,-2.4331315744388897,-2.642657401520194,-2.4327737622656223,-3.412072334695149,-3.2336774625965243,-2.784510893274835,-2.7080502009916643,-2.647821067371265,35,31
-1.705004441490568,-1.8695350647551785,-1.6996649464749434,-1.7426581972602349,-1.665441838240927,-1.6836717272412025,-1.6264672866979708,-1.6472986082532026,-1.6316137830398678,38,43
-1.1816651010809158,-1.1579085707599537,-1.201246638907683,-1.164333087062451,-1.4415217486872125,-1.2823679886595447,-2.4072974924273143,-2.0270710188428374,-1.550782904750043,34,16
-1.2201128978691125,-1.21544144586381,-1.223269644128563,-1.2155154800288337,-2.0021968788621445,-2.012448061951238,-1.5648977313458836,-1.4920905658503425,-1.3164055431432533,25,34
-0.9239326424586788,-0.9223382365269408,-0.9247591682286338,-0.922447968818554,-1.692316335128612,-1.6208417964809552,-0.9849260919668482,-0.9721168549060925,-0.9637587071603052,18,2
-1.936529531420088,-2.1475518839543333,-1.9334137041830644,-2.189283893252531,-1.9421224412578637,-2.055351719794744,-2.7574413560684667,-2.428336269973073,-2.1584007763089,12,31
-1.3373774366301223,-0.7622832861368486,-1.4980180041482876,-0.7885992715967914,-2.1057418626988764,-1.4122607253971615,-3.5123010408338926,-2.6800187980194536,-2.209284728683602,42,1
-2.400137636083042,-1.5065096746909878,-2.627068735097398,-1.5194189303289511,-3.7629961156292775,-2.1606237959307686,-5.598895276865379,-4.359515742834007,-3.814310662929953,45,30
-2.5083714679649125,-2.1106205639134954,-2.62641042270419,-2.123494154137882,-2.6275271427295785,-2.3604155745130497,-3.21129303219418,-3.1209594114902277,-2.827886323740888,52,17
-0.7128893440085871,-1.4466982653577438,-0.7809397249880458,-0.730773892264578,-1.3023656934119878,-0.341506392318908,-3.163718380165511,-2.2301866402602,-1.6724301577106822,9,10
-1.3920793404182457,-1.3907312336914632,-1.3930554839352232,-1.3906761815070825,-5.340434624705743,-4.945873681420052,-1.3917353788114877,-1.391478561476525,-1.3913043228690067,28,24
-1.245896098821035,-1.2410460969276231,-1.249423077044313,-1.2414205724603036,-1.6542522479135255,-1.6561064900065174,-1.3217131971409852,-1.311394502921966,-1.318160432776695,24,21
-1.5202278673197025,-1.5202990196511312,-1.521286838080702,-1.5194407883848222,-1.522306855722994,-1.5561628774698102,-1.53183213362787,-1.5322498322689402,-1.525695586865532,7,24
-2.4928264327477327,-2.069378150785615,-2.626207646719395,-2.0933355148275083,-2.6397584355006,-2.3300797158203,-3.2156989664906743,-3.1423125715512734,-2.782013872713202,52,37
-2.4007011271212453,-1.534053114216937,-2.62569087661249,-1.5438956430652786,-3.754811066513343,-2.1674975094736006,-5.589359633260005,-4.350067308470698,-3.810565359020775,45,45
-1.1344559866475248,-1.1432423662011189,-1.1525195190085271,-1.1336628100350554,-1.4406603747014073,-1.270413022413659,-2.4194073627742023,-1.9943982012885095,-1.5395480754977278,34,35
