BT,BT_leadership,HO_BT,HOL_BT,Spring_Rank,Spring_Rank_Leadership,Page_Rank,Page_Rank_Leadership,Point_Wise,dataset,rep
-9.37100481176638,-10.012161786494095,-9.23574834290832,-9.56662290175239,-23.843876151823224,-60.1770586645496,-12.026635544633235,-10.760216959404838,-10.100446721715192,9,50
-21.65626415040837,-42.34510150281148,-22.20867436721551,-42.39805805523955,-37.130318209927545,-46.90385824951091,-69.81633481174431,-46.02900984834504,-36.22645260642515,6,14
-21.33498052918482,-36.50496993310655,-20.54224837961024,-32.882333388690974,-23.22484696395098,-29.556069240964053,-31.919388931916515,-26.424851245627494,-23.034538608287704,42,47
-4.829707073974766,-5.233852044123774,-4.822886051042202,-5.172825478363023,-5.489286485111444,-5.499184629810935,-7.164261407020707,-6.196746710904091,-5.135453814813829,2,19
-1.4288383221243708,-1.4327817321217031,-1.428593893826964,-1.4329351888241142,-2.779454583037801,-3.054165797524183,-1.506810113455668,-1.4903371280328457,-1.478522290390451,18,46
-4.863949829042218,-5.266592905832567,-4.85552820050182,-5.18537428360893,-5.619874062596088,-5.583358506847868,-7.199280099628084,-6.278973198129914,-5.187479387243941,2,42
-5.245423666491903,-6.077429615364682,-5.2253542465034375,-5.696032653120831,-6.098566474118552,-6.1875089261882525,-8.19918710060792,-6.943805704232899,-5.851861077409285,34,29
-2.9539764704232634,-2.978690954115076,-2.9531086209036053,-2.979219164573008,-6.368337360200369,-5.960988037326982,-3.5261222636390013,-3.405232874457192,-3.0652912819454983,25,50
-27.229437586131507,-29.757476246849272,-27.153597259324076,-29.512689301960016,-40.993908240557445,-47.852394566963575,-28.611900533601247,-27.89927138245728,-27.352919697802527,35,22
-5.0605272748498855,-5.192046388991392,-5.051887908002321,-5.163820263453107,-5.642745568502324,-5.727440583654326,-5.208521840658854,-5.089679064042931,-5.0962786491678695,1,33
-4.436729639671353,-4.723121503615894,-4.4265756777112495,-4.692598113813457,-5.267443008120603,-5.256330458189339,-6.8046383407484905,-5.900145402283782,-4.809440657872589,2,37
-2.0274296234874214,-2.103827562686955,-2.034343985525101,-2.144517137670643,-2.985867819037871,-2.9643547701022017,-2.918588113306952,-2.5546321200482924,-2.345887231463912,30,9
-21.448080557136706,-36.84992892858049,-20.65486876082361,-32.99405583721768,-23.146447504391546,-29.031696458129776,-31.622923170479098,-26.23850458786253,-23.12443533150237,42,48
-33.78862087116403,-37.31018060076571,-33.55160759996693,-37.02925565144911,-33.784472523934696,-34.8974552712228,-35.54880479634931,-34.99357365404921,-33.8640461993416,53,20
-19.810697244929493,-43.79985956837754,-20.82944164149996,-43.32540072043161,-39.49724405054041,-47.539929999303375,-68.4595703446256,-45.62349162694978,-35.95254677055804,6,15
-19.06961593286585,-39.68650363657658,-19.33196262416261,-39.30199892347666,-36.87312779979071,-46.84139293745964,-62.2000177628781,-42.16431164346383,-33.11157089400249,6,26
-9.228607767808846,-10.042071805081983,-9.119106122507324,-9.503996324125476,-23.010499136951776,-57.80541327606133,-11.943799040659224,-10.69635115594398,-10.010882012623544,9,38
-3.6931574481981246,-3.7036153456058414,-3.692304840734181,-3.7035789966818102,-15.124022715667182,-16.350133010627182,-3.7018988985749943,-3.698715776694262,-3.6956491803018303,28,42
-20.26941530706165,-39.732007007436806,-20.6106770038299,-39.341981044368126,-36.3183425771961,-44.262177621038205,-62.11998136474541,-42.476135480005496,-33.52886966999193,6,28
-4.086755673386598,-4.004060923598392,-4.115817073590325,-4.054681349476746,-7.415493685581246,-7.430668359412218,-5.070361129020864,-4.752011164082533,-4.182437158343748,32,22
-14.440304413658469,-15.628801199323794,-14.399667149063747,-15.221011638608328,-14.486316210154971,-16.497144258334266,-15.749760298314552,-15.254168920572646,-14.589926591827668,14,18
-16.82216607306678,-22.558254645621293,-16.86338996246847,-18.53877979981892,-33.677800661552205,-86.00311841517889,-19.26312140792707,-17.585809879772324,-16.762916025844575,12,8
-6.167190483895046,-6.1910072055095,-6.165047868712312,-6.183744072060275,-6.27348650220681,-6.280117634303823,-6.225816482215574,-6.262458121782276,-6.17437866198422,7,46
-14.454471652385571,-15.587876977132932,-14.410186053238276,-15.245774693088736,-14.471050186557104,-15.528807500441577,-15.82705443615314,-15.336935370576208,-14.592142188458125,14,42
-268.6385189998625,-389.1979802913093,-261.76989864566366,-339.00085719386624,-268.23148734143524,-309.2308866543441,-303.32078490504495,-283.65679945730835,-268.43399548227154,45,50
-21.59625709576444,-36.65676052598896,-20.84259408597517,-32.91481329923585,-23.2328621652643,-29.091301074927653,-31.702075458616967,-26.28412827760041,-23.137079477025026,42,3
-5.169877704147194,-6.131064704828506,-5.161140230364818,-5.6309138948398925,-5.756263383262127,-5.841436349034439,-8.296919902721632,-7.020463283006735,-5.8439479859158965,34,4
-9.18212990046553,-10.149726335163711,-9.127977201947337,-9.681855380753142,-22.84718553340469,-66.29222988762912,-12.432493659711444,-11.046805385017617,-10.220299957283157,9,13
-9.134883473149722,-9.968207235955628,-9.0469459228574,-9.435113649622346,-23.18290943987476,-55.08840672424149,-11.720119982558924,-10.544200807673583,-9.872970419920325,9,28
-5.303922820624166,-6.232243193555302,-5.2748333916209775,-5.726844026409947,-5.871669070718916,-6.439585122401306,-8.288221114595217,-7.035244019964489,-5.872017340555804,34,14
-16.150669610689437,-19.34630218675952,-16.320709357134856,-17.08164034466258,-27.40262786389535,-60.25251566403156,-19.16280818790492,-17.67510752449274,-16.538527494885294,12,23
-3.69235705700268,-3.7019213632545713,-3.6915211565279535,-3.701885139727114,-15.188998993825155,-16.44903622157335,-3.6998419049847207,-3.696882930554608,-3.694206047091167,28,10
-2.9964344407837955,-3.019508402701499,-2.995012112318651,-3.0174236921669886,-5.133756741597979,-5.166839746695324,-3.19445594211394,-3.208355202168506,-3.065480893952046,24,8
-6.130786215531667,-6.160589962008276,-6.129377836780144,-6.15320853777866,-6.194751339667522,-6.192787773012534,-6.189592655093407,-6.227731052405473,-6.140281708652939,7,37
-2.7612033910384866,-2.7706686440004096,-2.754390740541525,-2.804731826578719,-4.62476028693026,-4.608460140798233,-3.5097959379513606,-3.119864119958402,-2.921931523922916,30,43
-3.1970503416493634,-3.3051727755740203,-3.1930567640279,-3.2992100006598046,-3.312988483335368,-3.557116291391945,-3.3076070895803187,-3.2391248703100124,-3.234463479026465,8,41
-2.933515049025455,-2.9514750072617133,-2.934880864170786,-2.9520194393751846,-5.939321846899873,-6.069166533305483,-3.541011371992266,-3.420566631284604,-3.057321839830027,25,31
-4.369067466415801,-4.456897008233651,-4.370411567040162,-4.348931684052996,-14.573459595080148,-14.570149841852624,-5.346566918381583,-5.09189159939152,-5.396265451389728,32,26
-5.662667163562436,-6.5368430887032485,-5.542320649586176,-5.946939140220144,-5.597539107372104,-5.788470410516125,-5.377179093634303,-5.308091986911698,-6.277397609556287,38,20
-43.8598868593671,-64.23421756011155,-43.425197710187554,-52.97150426294393,-44.96030375859884,-51.06074443014962,-49.15581694041349,-47.90486862633623,-45.02888329743217,52,26
-5.401683230968227,-5.922624985169446,-5.397391791774624,-5.48387614153238,-6.633787307593462,-6.004917260995192,-6.1383803623941615,-6.020935407409215,-6.128672754213337,38,33
-3.0259860379189574,-3.042442146299906,-2.997974920350482,-3.0071815253209664,-6.3317731160563095,-6.338932816775637,-3.6216817594502846,-3.211639500855188,-3.0669529827460376,30,13
-20.498912284196336,-43.55050148868373,-21.39160782761218,-42.67807555153029,-38.71564747425442,-52.694357715535375,-65.96451298468443,-43.8378794599372,-34.5897948984051,6,49
-3.6960032442158064,-3.705721742227469,-3.695366648660688,-3.705796535973431,-15.21317567894516,-16.306888329680245,-3.7044225791447856,-3.701217547515276,-3.698371584011376,28,37
-33.859360427113884,-37.30763546174657,-33.6259213606792,-37.00168199568152,-33.85630447247312,-35.05975272279636,-35.627776555699,-35.04577215229362,-33.93124727371818,53,21
-1.4270045926343844,-1.4300675254546833,-1.4269132258218284,-1.430180187549717,-2.7634402581382416,-3.0339436362424714,-1.5062953334576925,-1.4932571224582958,-1.468969988302722,18,16
-264.0542599510696,-380.4967145264522,-257.57379698470913,-331.94718936719863,-264.04634453255693,-306.7166033833261,-299.2121721055887,-279.78027964903725,-264.25389772827265,45,48
-263.8251878956284,-378.6801109463221,-257.5625313463376,-331.01824863881166,-264.4608218409756,-303.7195670846894,-299.2892747146841,-279.52709053014195,-264.5566274180246,45,17
-8.836419645896111,-10.146648974871814,-8.818629674854298,-9.169690905283684,-22.03472374339954,-43.35627731759356,-11.3554047567493,-10.288129100481513,-9.551013317160184,9,27
-4.495485013216183,-4.858653581632836,-4.482759712571084,-4.776351244911048,-5.397689907940112,-5.360535754291779,-6.740527217021577,-5.847345850011222,-4.798741548467696,2,26
-33.746568024323345,-37.244935413648,-33.50753496169389,-36.98115722655166,-33.742887908900315,-34.950989744007614,-35.50848269152592,-34.94554374475469,-33.81085052640632,53,6
-4.774753438915329,-4.933898742041311,-4.758319940139349,-4.869137267449903,-16.790268023006874,-16.81479041082186,-5.13350490899742,-4.843965272138089,-4.689487155957871,32,7
-4.533091205074515,-4.899376779330381,-4.527880877960574,-4.826197212255303,-5.373286659011432,-5.276210527073987,-6.9148351274363495,-5.983288916843693,-4.952970623034251,2,5
-19.33608919083686,-40.09190291208244,-20.21322033242031,-39.95703023387389,-37.047269288854245,-88.63199437240861,-64.46457941790557,-43.253824042893086,-34.01096829960123,6,16
-5.409701504961936,-6.010876060444704,-5.39823795068645,-5.714591817519393,-6.039515137611581,-6.41119773434035,-8.09577112794909,-6.919599319758698,-5.887790464528712,34,20
-3.666787815007128,-3.676939756093717,-3.6660374209040616,-3.6770498357589,-15.054794103974327,-16.227923771678185,-3.675330990262472,-3.6721520085497534,-3.669229688944431,28,12
-2.922586970488392,-2.933252412751834,-2.923027882949284,-2.932444651374469,-6.117686069538264,-6.203435312742069,-3.539714629220831,-3.4168685846600995,-3.05418001220631,25,9
-2.471142342171588,-2.4804840408572075,-2.463757810530684,-2.4869493169030576,-4.899454613993,-4.885224193114678,-3.146442855161694,-2.801554912667506,-2.6190823698046874,30,35
-5.004706301488869,-5.124052420091947,-4.99740762509489,-5.098795803210972,-5.567193541466634,-5.6706557097269705,-5.153225218230366,-5.035994859201246,-5.039373958047266,1,45
-1.4185967051723585,-1.4211119064031683,-1.418837813612161,-1.421412435725659,-2.5030842665890325,-2.964908223807021,-1.4959739069976403,-1.481426558447495,-1.4605410749556025,18,29
-5.47145194524874,-6.396934189056851,-5.328899056709097,-5.8999072521685685,-5.736416168270454,-6.488537849051351,-5.372371326145095,-5.245614429796292,-5.494347447158168,38,48
-3.1670950412725087,-3.2734109774893847,-3.162308436088777,-3.267499152809628,-3.29288656687573,-3.457718635808105,-3.27373635773041,-3.2082505783334003,-3.2007874331491166,8,30
-3.702361955030773,-3.7108583916166062,-3.702170602185804,-3.7109791597641575,-15.261645076673627,-16.318267741029025,-3.710097048849788,-3.7070581641831097,-3.7042808125696807,28,26
-2.9556860086860226,-2.976347205695736,-2.9545090722481104,-2.9758956316024987,-6.156183214240674,-6.1946202086142055,-3.504405464034212,-3.3903395029857792,-3.063776891761653,25,44
-5.031099963783498,-5.157731315004365,-5.022790350649323,-5.1309137722580775,-5.610314833632191,-5.685022597315317,-5.178358193727723,-5.061131305970935,-5.066043000086266,1,22
-19.40758355736489,-38.86232343210027,-19.935045453007877,-39.01197417305069,-36.28362039092245,-79.66314952894034,-64.854311113047,-42.71518620579867,-33.55028970553777,6,17
-3.0292540100659333,-3.073547568185514,-3.023872880555894,-3.071149213281954,-5.478255548980716,-5.54396738070011,-3.179330155416791,-3.19476890869166,-3.0754117171707938,24,36
-2.938353256051821,-2.94663405864362,-2.940366671612231,-2.946067237974385,-4.961974031679641,-4.966453063799512,-3.146789576008116,-3.1360041068616047,-3.0502699472936103,24,19
-5.432222913044207,-6.236012337514098,-5.350531968998381,-5.826016500018252,-6.709573976770088,-6.38624182367136,-5.198093210879904,-5.140335030436697,-5.155918238235915,38,9
-33.7527894227052,-37.25092657191309,-33.53124561512661,-36.91481144782957,-33.80321882063216,-34.87129562215594,-35.56207401151661,-34.961940676543136,-33.85458838532463,53,17
-2.9615854501777634,-2.987551662560524,-2.961113712829176,-2.9877128801333366,-5.726631462405409,-5.7755915112977725,-3.492597006242494,-3.3697248259950547,-3.061318108054322,25,1
-5.17909683975366,-5.544153948820206,-5.121185534800227,-5.346891048457711,-17.261911773969214,-17.401155578381033,-5.85029074088597,-5.513887451558378,-6.21194397393968,32,19
-21.506470022584026,-36.48152310507838,-20.78632214206532,-32.841086282712986,-23.57842573061417,-29.462258041565377,-32.13417526606618,-26.56980866475577,-23.323179358659644,42,41
-33.63155350453105,-37.08849003824499,-33.415422663588494,-36.80143617054692,-33.64323453032344,-34.75983727370824,-35.43535566500979,-34.841802859158086,-33.73208434460179,53,23
-5.151682562389459,-5.345350373169968,-5.149836473063057,-5.228363635710922,-16.137645321624788,-16.237724376408035,-5.613783426423819,-5.280738831975899,-5.122973087217336,32,21
-2.9943399218637867,-3.016810449788691,-2.9929881797505757,-3.015443214339807,-5.5909761691609,-5.595698123533997,-3.1634900468411504,-3.166198344987565,-3.0637912287667604,24,6
-4.794812986059235,-5.290278945211285,-4.783390108223818,-5.205533094824226,-5.598713613492007,-5.712239328306174,-6.997462516947374,-6.146002113569047,-5.0482387580043655,2,4
-3.685488790448976,-3.695043866500416,-3.684993088358398,-3.6950790102742266,-15.123997611163988,-16.251649369424605,-3.694174829439633,-3.691025307939561,-3.6879350413941294,28,32
-9.398583911482518,-10.07310712298781,-9.309991620502894,-9.81825512026129,-22.11383331546844,-70.11634362709592,-12.637757255599071,-11.182605499794043,-10.403403614592015,9,46
-33.72853764271067,-37.131015667702,-33.511664484986085,-36.90149636941778,-33.75105735358471,-34.783317547508986,-35.532107707236435,-34.95531377340137,-33.8323740687553,53,7
-27.178578884407077,-29.815236293663517,-27.15833753635154,-29.66495143106561,-40.928908509989576,-78.69377804392228,-28.60783907882005,-27.89927138245728,-27.3360063942012,35,19
-2.9603036945665835,-2.978413964685294,-2.9600493879895686,-2.976738631430038,-5.13763288635971,-5.179760754579502,-3.145208304124187,-3.140623123509912,-3.052781612119988,24,43
-33.88354176453922,-37.39793015415263,-33.643195362876305,-37.12644891555743,-33.87055515392665,-34.91966889944929,-35.631186252055365,-35.06350370302407,-33.945251799306014,53,2
-5.659820627890863,-6.4192177100718615,-5.578017782909035,-5.791268493942408,-6.3922341018772775,-6.107217929670551,-6.252935696043399,-6.171282385182131,-7.229276169810266,38,7
-1.4287112991919748,-1.4315893106851505,-1.4286486958911842,-1.4315926831543513,-2.5377357405511245,-3.0263575063452195,-1.50585052543605,-1.489269661732034,-1.4829102360956454,18,12
-3.1651464113642045,-3.2702220441535745,-3.1616342725390143,-3.265975390170107,-3.275574184833491,-3.5135842091366176,-3.2756842944359814,-3.208130189702522,-3.202212801313178,8,46
-21.652056851993077,-37.13505753892174,-20.810032051078604,-33.48846814868426,-23.184559583983877,-28.86782809603781,-31.76163553633488,-26.3585884429298,-23.1581864077887,42,2
-1.4323407964646775,-1.4372509978557957,-1.431874815496742,-1.43728238433578,-3.40170309947294,-3.133102307857342,-1.504156146933915,-1.490577113831448,-1.4720186229376129,18,5
-1.9204515005775176,-1.9729696795322755,-1.919361084387036,-1.971440301383184,-1.9988381855265809,-2.021988268577143,-2.847225842287608,-2.686295494149549,-2.084832625729709,4,33
-15.23174305130363,-21.13646555629853,-15.43252309474186,-17.70266506948499,-25.420876440656954,-78.12961553493072,-19.54843869256984,-17.64550766933494,-16.13012047566919,12,18
-4.708531250346931,-5.139840824112253,-4.702912074790206,-5.082097085882414,-5.450773701669535,-5.490747690464346,-7.03158149938369,-6.142892637330369,-5.058359610749631,2,2
-14.46968631096891,-15.703442596603695,-14.41860994519658,-15.317922494661302,-14.506605180170396,-15.46396926624954,-15.812340022626708,-15.336960868947346,-14.60321758559927,14,37
-1.4270529934107388,-1.4310422379238907,-1.4268340409821314,-1.4311649667026214,-2.4250970516772856,-3.0098786991963027,-1.5075017198127214,-1.4910639252085944,-1.4654662777489078,18,38
-4.472416306589448,-4.828490489442402,-4.457487621486259,-4.768157416759777,-5.312312244648386,-5.261866895620142,-6.759954359986599,-5.844414756543554,-4.818406294145133,2,44
-17.104518996354578,-22.16194294830753,-17.14688220879007,-18.439104689928023,-30.27699434598433,-82.49711031816176,-19.29977549113716,-17.579527458677703,-16.76696284961142,12,21
-2.980651779606811,-3.005661859527485,-2.977870663364579,-3.0054245141108966,-6.575514926272068,-6.851908256950613,-3.507468730546908,-3.3912932168473864,-3.071808832649953,25,13
-1.4223029187316016,-1.425291842519919,-1.4223019096722331,-1.4254303414492753,-2.5256029053650857,-2.9142302778640463,-1.49581870521603,-1.4834291080817603,-1.4687529868560685,18,11
-3.189930231523924,-3.2937686080513298,-3.187029007388488,-3.291517678370071,-3.309640876763729,-3.6146364841535674,-3.2990228094293115,-3.231679650549761,-3.2266398250783337,8,28
-27.169734513450944,-28.947856461871297,-27.165745265541695,-28.83409118886381,-41.77562837141559,-61.4529101409352,-28.60999204709128,-27.89927138245728,-27.34604750961482,35,1
-8.905215090074329,-10.1244888448537,-8.88580649108787,-9.312551071879277,-21.8308288774128,-49.22662142684469,-11.64673845226304,-10.492977834771242,-9.72397578741869,9,39
-4.810909313404094,-5.196176330624697,-4.803994540622678,-5.153268802851777,-5.374617651643023,-5.391607881635525,-7.11631284423144,-6.228412946813368,-5.154291738564143,2,9
-27.526347844809507,-30.090260876370586,-27.5319921178614,-29.788135776974336,-43.91086389239412,-45.86483198127642,-28.53148537649473,-27.89927138245728,-27.50251533433892,35,40
-5.697848837844225,-6.332117297921729,-5.610284857768443,-5.796425930165144,-5.734151327153223,-5.549807637848901,-5.560852945927631,-5.452632752183669,-5.5999944670011566,38,6
-1.918599614851059,-1.9744791994810704,-1.916555842466194,-1.9729493749519216,-2.0004953422940748,-2.028955457596933,-2.8516387695320584,-2.689565946047346,-2.0839710367421027,4,23
-20.221050983369096,-42.418020094657926,-20.98639792947018,-42.15573482070393,-37.65791146777335,-59.22111203942698,-65.71065084588713,-44.32283750829749,-34.849300379111334,6,37
-2.138114626440072,-2.128036066753676,-2.150913481870425,-2.143307290244068,-4.604638425999924,-4.552505596728673,-2.797410318045436,-2.4666594177797925,-2.305404795748008,30,4
-2.9812074380903955,-3.006539128686784,-2.9802869197324915,-3.005418580823479,-5.150845600964542,-5.182727811248121,-3.181823826996607,-3.186619234576983,-3.061530910346427,24,41
-33.8550075194991,-37.445192893935015,-33.62917623410181,-37.14504238809008,-33.86603316638412,-34.9132591497536,-35.64932892524727,-35.06335230077542,-33.941862213328015,53,4
-15.91180878217613,-22.12533137040357,-15.804998940155055,-18.30630535214527,-26.172703327178837,-82.47800625588418,-19.529018034528857,-17.601530517394767,-16.308908960877734,12,25
-16.638298931562034,-22.294635766254093,-16.636797620457347,-18.317943381413556,-30.17733625443803,-85.94580251361786,-19.32546006352608,-17.570256775551112,-16.666071923974844,12,15
-2.4792477437808103,-2.482332891218664,-2.4737986491829638,-2.489964446758004,-5.40447609280325,-5.359516889461333,-3.0782951550006303,-2.7528461048453314,-2.5979943824026868,30,50
-3.6791221178734954,-3.6894417148993655,-3.678469678856594,-3.689668463190153,-15.032479162989624,-16.31782348879862,-3.688067922390685,-3.684856769346757,-3.681764404712775,28,18
-9.036031897834418,-9.978970116155017,-9.005513368413924,-9.41919172854634,-21.94864736491683,-56.16924225558838,-11.705832664712636,-10.532973383039122,-9.82041919253033,9,15
-33.83641695361895,-37.41760190023418,-33.59220687365243,-37.14523325154535,-33.82930649002913,-35.03392648929398,-35.58280887187629,-35.006309821184615,-33.89380149532265,53,42
-1.931327106868129,-1.9868323077805543,-1.9298072036624647,-1.984821850038672,-2.0002208020535,-2.04956799929232,-2.873432569429056,-2.714021969547417,-2.094733034395817,4,38
-2.961008836447616,-2.980100163193804,-2.9609211118292893,-2.980443273713947,-5.958035107206234,-6.060917213801748,-3.5141166575147675,-3.4020574435605195,-3.065973672435009,25,47
-21.370229951811883,-36.21614732524125,-20.64212281226831,-32.657423892999404,-23.1235371639454,-28.95396840471824,-31.9830899406652,-26.527180401425763,-23.080847328575995,42,5
-19.20489392154677,-40.98960192875914,-20.026719662862945,-40.873008776637285,-37.11113637691637,-45.95638129583524,-65.54316279444079,-44.377393986246425,-34.84282929419267,6,30
-8.905924377179268,-10.042353075428482,-8.907908297918858,-9.345491188610463,-20.762562438519637,-53.19800558918499,-11.63884450094572,-10.478648491045684,-9.726744447408516,9,32
-2.9368912510580936,-2.943217207226743,-2.9395507636882274,-2.9424970142880675,-5.391261656207908,-5.420318859398408,-3.1240898613631,-3.107934465813199,-3.0484442848693623,24,46
-15.751929413676988,-21.71111115611636,-15.679798337610684,-18.413125776286524,-25.40881753005492,-75.12436189091841,-19.657914215167512,-17.63878615527678,-16.218099061244356,12,39
-20.7225035918156,-40.63427825009237,-20.82499185856089,-40.3236727473028,-37.53874341896165,-44.37443334823442,-62.68003521687971,-43.536037648955904,-34.3971054379551,6,46
-270.04794400539555,-386.5495195319753,-263.2015234096187,-339.01459081663535,-270.42472930994734,-312.5308200370309,-305.6816356367535,-286.0627224964418,-270.5256125636841,45,25
-1.934726592966435,-1.9908838740143788,-1.9331636684177675,-1.9891509606968212,-2.014962536213603,-2.037587453548818,-2.8669047671176657,-2.708023734119827,-2.0962395165033163,4,18
-9.111233225915996,-10.22644626800382,-9.03200656184494,-9.427115409636963,-21.15766427596002,-50.39390121518997,-12.0053188298354,-10.72427835721485,-9.942536128304168,9,6
-27.04729583062601,-28.446258231196254,-27.093821219822804,-28.33983153718686,-39.9723659945683,-76.7979146632682,-28.649394166585758,-27.89927138245728,-27.282580223800643,35,6
-1.42529180564377,-1.4278389212682852,-1.4251154127433596,-1.4276127841940909,-2.614514489437989,-2.9948381584517225,-1.504342322079488,-1.486796599743574,-1.4711567349058108,18,37
-5.54840031743785,-6.086500635790816,-5.545661713331762,-5.645630253134667,-5.785924383835058,-6.630328674168753,-5.531565222623577,-5.394432171054848,-5.57544539216348,38,34
-33.75668178505391,-37.2984274251537,-33.50851841592967,-36.99182379739163,-33.73780147331976,-34.93846537111722,-35.53753601677481,-34.98153800379556,-33.811123209409324,53,43
-1.92735445817884,-1.9843373424204287,-1.9256762009643216,-1.9829235820649944,-2.007158212418806,-2.033796167923672,-2.8649799194451275,-2.703381162871456,-2.0891802728470483,4,48
-4.805118773407701,-5.192446357179211,-4.79773270481621,-5.14799287264561,-5.719617061549971,-5.724126467437516,-7.093617773443303,-6.167747835037626,-5.117305429285134,2,50
-33.90105895107939,-37.48702805872019,-33.64651336769301,-37.172904771039896,-33.89255174847737,-35.008387443195204,-35.662282625746464,-35.10288360693775,-33.94814429735341,53,28
-2.3857946253539017,-2.405786840038332,-2.378179546350463,-2.455978834456294,-3.7581927353625777,-3.7478240926553816,-3.1575178705009903,-2.762509668482662,-2.585526336564256,30,48
-21.42973085484338,-36.5350661592325,-20.72590020138605,-32.922980973198314,-23.27958681840626,-29.30393236759333,-31.875575919376555,-26.366339583149998,-23.15202589507615,42,13
-3.167255114395963,-3.2722883979634774,-3.163234310742256,-3.265133692436234,-3.2936757931642067,-3.5202882798612354,-3.2717964637880783,-3.2068804063964884,-3.200249932313053,8,37
-3.696338175030222,-3.706176441500051,-3.695787689408744,-3.706211896273326,-15.180505491452852,-16.34511587126378,-3.704732164531337,-3.7015821955574313,-3.698658789841121,28,23
-33.829568788881424,-37.23890061524111,-33.61450650759604,-37.04424697185256,-33.83624142931148,-34.98699348527549,-35.64177150657297,-35.07841826732104,-33.941345978436104,53,3
-264.0704104272733,-379.3599574805725,-257.36500401397944,-331.32448712364885,-263.3056464770725,-302.12774534505934,-299.6338846525952,-279.98162576881253,-263.4822937120736,45,12
-1.9266107690252103,-1.9843954320398591,-1.9245682316617887,-1.9826957125581008,-2.001286523837804,-2.0356233233041623,-2.8502782077160167,-2.6899367567417656,-2.0825276033003286,4,9
-269.45709215191664,-384.0740711688101,-262.6752731529405,-337.42672975166886,-269.3409227732989,-310.5365740845203,-305.55816270424884,-286.099491338466,-269.50212384379046,45,20
-14.46735466361591,-15.661030737758916,-14.414234272622195,-15.28509596343366,-14.525944861699356,-15.603273448332216,-15.77916871739181,-15.322906117929897,-14.606636442791675,14,44
-5.664522392923612,-6.593445652956495,-5.554239156119942,-5.998392398543568,-5.925316406758944,-6.861982716610033,-5.627743821388596,-5.477105673391838,-5.58243185835771,38,8
-9.325453690335546,-10.066642455795463,-9.236277850755354,-9.629053727817382,-22.728301879445794,-65.12016075956352,-12.198563591459326,-10.894788401047276,-10.178463370601175,9,41
-5.333399738290972,-5.8199034709825295,-5.260074187569625,-5.450108100425915,-5.654342986577648,-6.110533507062829,-5.458294674588508,-5.404307149667575,-5.6857633345610585,38,10
-3.676266956257606,-3.6865982222234455,-3.6756969950932272,-3.6868145913870727,-15.164727336533446,-16.28191387286977,-3.6843757232353305,-3.681298790511167,-3.678436605917081,28,22
-5.048732332261076,-5.176276521979298,-5.03990275080189,-5.148148064416243,-5.627043227786521,-5.742292192009661,-5.20040105825634,-5.080785240893617,-5.085295142488062,1,30
-5.001969684494113,-5.129537733287457,-4.994665684477164,-5.105348801767433,-5.5699930885188165,-5.658523952216684,-5.1553988754477,-5.034185434793388,-5.042307051696448,1,49
-2.320863802223751,-2.400446092797794,-2.32697966356454,-2.460792267625935,-3.2580638812037868,-3.254363087978186,-3.326691454929125,-2.8967639939550853,-2.6781275060751324,30,29
-15.335904057750128,-20.89562953474089,-15.401706882292908,-17.48280078356467,-25.009774291993637,-78.18488905922193,-19.633265862842688,-17.630080029536952,-16.13361226697761,12,40
-1.4232158286045238,-1.4261410091181013,-1.4231807252389992,-1.4261576385940842,-3.359146759387017,-3.000460237923937,-1.50097158641389,-1.4852920400057807,-1.47226631213559,18,28
-4.254361322844949,-4.222220695707294,-4.240561222207605,-4.205290895111889,-10.603271444957423,-10.592938369176188,-5.131279504161776,-4.830661490201819,-5.1484348181799655,32,15
-4.580002639469733,-5.02082022961716,-4.570056561314616,-4.951849854243966,-5.351209833047968,-5.420766458713663,-6.851676996736941,-5.95852158214562,-4.927100579309846,2,22
-6.13175718478327,-6.156339903236026,-6.129102748561343,-6.147461197220634,-6.31196266621606,-6.248746900199874,-6.188162351756665,-6.22190310029078,-6.138442701599868,7,15
-2.99177806870573,-3.0182296893439995,-2.990135753531637,-3.0171148679715696,-5.516897128314677,-6.848018582580078,-3.15319986939094,-3.1535006882082843,-3.0627233413351944,24,7
-5.047978986538239,-5.175425343487856,-5.037932987478797,-5.145750289310128,-5.635341937358695,-5.726686242123281,-5.193642330000774,-5.077630807737709,-5.080304283418744,1,5
-1.9343681282465055,-1.992276854048734,-1.9324852873492333,-1.9904050805445272,-2.010225389487305,-2.0369480420403567,-2.8692356467596585,-2.709631934009558,-2.094045819838504,4,35
-4.606922964703485,-4.903781484879264,-4.604020273002295,-4.863608154100389,-5.347717671707813,-5.289908650601856,-6.919417597023918,-6.002889722998278,-4.950255849636158,2,1
-3.686778805593197,-3.696686527908359,-3.686081757979665,-3.696673714826282,-15.21966565106198,-16.376096300117094,-3.6944399132653487,-3.691449778902937,-3.688730797113849,28,11
-6.100473801441847,-6.130449746141091,-6.097611879366171,-6.121728005300513,-6.137183113011319,-6.182962966527511,-6.153599916827323,-6.188513463315771,-6.108906171207265,7,20
-5.463005414683972,-5.893998373128223,-5.427401095108257,-5.507445851412544,-5.925054886248301,-5.783075598124978,-5.616226702338967,-5.600553354684658,-5.432727446220038,38,24
-15.643366707519023,-23.269248034818983,-15.455099187187306,-19.12962849188228,-28.411241793895687,-86.53628562835964,-19.60029867630249,-17.584743275632626,-16.232135888562137,12,49
