Location,Year,Distance (in meters),Stroke,Relay?,Gender,Team,Athlete,Results,Rank
Antwerp,1920,200m,Breaststroke,0,Men,FIN,Arvo Ossian Aaltonen,00:03:12.200000,4
Antwerp,1920,200m,Breaststroke,0,Men,USA,Jack Zophar Howell,,5
Antwerp,1920,200m,Breaststroke,0,Men,AUS,Ivan Stedman,,5
Antwerp,1920,200m,Breaststroke,0,Men,SWE,Per Cederblom,Did not finish,0
Antwerp,1920,400m,Breaststroke,0,Men,SWE,Hakan Malmrot,00:06:31.800000,2
Antwerp,1920,400m,Breaststroke,0,Men,SWE,Tor Henning,00:06:45.200000,3
Antwerp,1920,400m,Breaststroke,0,Men,FIN,Arvo Ossian Aaltonen,00:06:48.000000,4
Antwerp,1920,400m,Breaststroke,0,Men,USA,Jack Zophar Howell,00:06:51.000000,4
Antwerp,1920,400m,Breaststroke,0,Men,SWE,Per Cederblom,,5
Antwerp,1920,400m,Breaststroke,0,Men,CAN,Sydney Gooday,Did not finish,0
Antwerp,1920,400m,Breaststroke,0,Men,ESP,Luis Balcells,Did not finish,0
Antwerp,1920,400m,Freestyle,0,Men,USA,Norman Ross,00:05:26.800000,2
Antwerp,1920,400m,Freestyle,0,Men,USA,Ludy Langer,00:05:29.000000,3
Antwerp,1920,400m,Freestyle,0,Men,CAN,George Vernot,00:05:29.600000,4
Antwerp,1920,400m,Freestyle,0,Men,USA,Fred Kahele,,5
Antwerp,1920,400m,Freestyle,0,Men,AUS,Frank De Beaurepaire,Did not finish,0
Antwerp,1920,400m,Freestyle,0,Men,JPN,Kenkichi Saito,Did not finish,0
Antwerp,1920,400m,Freestyle,0,Men,AUS,Keith Kirkland,Did not finish,0
Antwerp,1920,4x100,Freestyle,1,Women,USA,"Irene Guest, Ethelda Bleibtrey, Frances Schroth, Margaret Woodbridge",00:05:11.600000,1
Antwerp,1920,4x100,Freestyle,1,Women,GBR,"Constance Mabel Jeans, Charlotte Radcliffe, Grace Mac Kenzie, Hilda James",00:05:40.800000,2
Antwerp,1920,4x100,Freestyle,1,Women,SWE,"Emy Machnow, Karin Nilsson, Aina Berg, Jane Gylling",00:05:43.600000,3
Antwerp,1920,4x200,Freestyle,1,Men,USA,"Norman Ross, Duke Paoa Kahanamoku, Perry Mcgillivray, Pua Kela Kealoha",00:10:04.400000,2
Antwerp,1920,4x200,Freestyle,1,Men,AUS,"Ivan Stedman, Keith Kirkland, Frank De Beaurepaire",00:10:25.400000,3
Antwerp,1920,4x200,Freestyle,1,Men,GBR,"Harold Edward Annison, Henry Taylor, Leslie Savage, Edward Percival Peter",00:10:37.200000,4
Antwerp,1920,4x200,Freestyle,1,Men,SWE,"Robert T. Andersson, Frans Möller, Arne Borg, Orvar Trolle",00:10:50.200000,4
Antwerp,1920,4x200,Freestyle,1,Men,ITA,"Gilio Bisagno, Antonio Quarantotto, Agostino Frassinetti, Mario Massa",,5
