prop_ho_greater_std,prop_hol_greater_std,N,M,K1,K2,rep,model
0.23247978436657682,0.35444743935309975,1000,7419,4,5,7,hol
0.07692307692307693,0.0,1000,64,2,3,38,hol
0.427536231884058,0.4057971014492754,1000,689,2,3,15,hol
0.3737704918032787,0.03934426229508197,1000,1521,12,13,12,ho
0.3115942028985507,0.26811594202898553,1000,689,4,5,0,ho
0.3737704918032787,0.4491803278688525,1000,1521,4,5,15,hol
0.38461538461538464,0.07692307692307693,1000,64,12,13,21,ho
0.4126984126984127,0.49206349206349204,1000,312,10,11,7,hol
0.26785714285714285,0.3869047619047619,1000,3360,6,7,35,hol
0.36507936507936506,0.3333333333333333,1000,312,2,3,26,ho
0.27586206896551724,0.41379310344827586,1000,141,12,13,24,hol
0.24258760107816713,0.3753369272237197,1000,7419,4,5,15,hol
0.43463611859838275,0.12533692722371967,1000,7419,10,11,9,ho
0.4482758620689655,0.4482758620689655,1000,141,6,7,44,ho
0.3377049180327869,0.35737704918032787,1000,1521,2,3,46,ho
0.3793103448275862,0.20689655172413793,1000,141,4,5,27,hol
0.4444444444444444,0.5714285714285714,1000,312,10,11,30,hol
0.23076923076923078,0.23076923076923078,1000,64,10,11,13,ho
0.35444743935309975,0.3557951482479784,1000,7419,2,3,15,ho
0.6153846153846154,0.38461538461538464,1000,64,12,13,5,ho
0.38005390835579517,0.10040431266846361,1000,7419,12,13,24,ho
0.4482758620689655,0.5172413793103449,1000,141,12,13,10,hol
0.5384615384615384,0.5384615384615384,1000,64,8,9,29,ho
0.4482758620689655,0.20689655172413793,1000,141,12,13,12,ho
0.3333333333333333,0.4444444444444444,1000,312,6,7,11,hol
0.20415013732072018,0.38968568812938664,1000,16384,8,9,10,hol
0.4603174603174603,0.6190476190476191,1000,312,10,11,14,hol
0.36231884057971014,0.043478260869565216,1000,689,12,13,44,ho
0.42950819672131146,0.36721311475409835,1000,1521,2,3,18,hol
0.35507246376811596,0.32608695652173914,1000,689,2,3,45,ho
0.391304347826087,0.5144927536231884,1000,689,6,7,12,hol
0.3392857142857143,0.1800595238095238,1000,3360,6,7,48,ho
0.25148809523809523,0.3556547619047619,1000,3360,6,7,46,hol
0.3115942028985507,0.14492753623188406,1000,689,6,7,2,ho
0.25,0.31547619047619047,1000,3360,10,11,37,hol
0.4017857142857143,0.36160714285714285,1000,3360,2,3,19,hol
0.3492063492063492,0.15873015873015872,1000,312,10,11,2,ho
0.38095238095238093,0.2857142857142857,1000,312,2,3,49,hol
0.27189502593835824,0.4113518462007934,1000,16384,2,3,24,hol
0.4444444444444444,0.4444444444444444,1000,312,8,9,17,hol
0.06896551724137931,0.3448275862068966,1000,141,2,3,18,ho
0.3076923076923077,0.3076923076923077,1000,64,6,7,3,ho
0.3973146170277693,0.3774794018919744,1000,16384,2,3,11,ho
0.20689655172413793,0.38297223069880987,1000,16384,6,7,1,hol
0.3492063492063492,0.14285714285714285,1000,312,12,13,14,ho
0.26785714285714285,0.3645833333333333,1000,3360,10,11,38,hol
0.24262295081967214,0.1901639344262295,1000,1521,4,5,32,ho
0.2222222222222222,0.2857142857142857,1000,312,2,3,0,ho
0.20231919438510834,0.3841928593225511,1000,16384,8,9,12,hol
0.38405797101449274,0.4855072463768116,1000,689,10,11,5,hol
0.4482758620689655,0.3103448275862069,1000,141,12,13,7,ho
0.7241379310344828,0.41379310344827586,1000,141,12,13,33,ho
0.4482758620689655,0.5172413793103449,1000,141,6,7,31,hol
0.18396226415094338,0.3389487870619946,1000,7419,10,11,19,hol
0.2053707659444614,0.3777845590479097,1000,16384,12,13,21,hol
0.41379310344827586,0.5517241379310345,1000,141,6,7,30,hol
0.36507936507936506,0.30158730158730157,1000,312,4,5,26,ho
0.3556547619047619,0.36904761904761907,1000,3360,2,3,21,ho
0.2322245956667684,0.4189807750991761,1000,16384,6,7,28,hol
0.2983606557377049,0.2262295081967213,1000,1521,4,5,13,ho
0.41220238095238093,0.06398809523809523,1000,3360,12,13,46,ho
0.4482758620689655,0.4827586206896552,1000,141,8,9,25,hol
0.38274932614555257,0.396900269541779,1000,7419,2,3,35,ho
0.26885245901639343,0.15737704918032788,1000,1521,6,7,34,ho
0.19878706199460916,0.38544474393531,1000,7419,6,7,19,hol
0.29180327868852457,0.36721311475409835,1000,1521,10,11,38,hol
0.3557951482479784,0.20889487870619947,1000,7419,6,7,16,ho
0.34672619047619047,0.11904761904761904,1000,3360,6,7,45,ho
0.40922619047619047,0.0744047619047619,1000,3360,12,13,38,ho
0.3770491803278688,0.029508196721311476,1000,1521,12,13,23,ho
0.46153846153846156,0.46153846153846156,1000,64,6,7,43,hol
0.22612145254806226,0.37625877326823315,1000,16384,12,13,26,hol
0.33779761904761907,0.36904761904761907,1000,3360,2,3,32,ho
0.34098360655737703,0.10163934426229508,1000,1521,8,9,15,ho
0.39855072463768115,0.2898550724637681,1000,689,2,3,7,hol
0.30654761904761907,0.3913690476190476,1000,3360,4,5,25,hol
0.4481132075471698,0.12466307277628032,1000,7419,10,11,26,ho
0.4482758620689655,0.27586206896551724,1000,141,6,7,49,ho
0.32459016393442625,0.06557377049180328,1000,1521,10,11,4,ho
0.4510222764723833,0.15349404943545927,1000,16384,12,13,26,ho
0.21391516631065,0.3793103448275862,1000,16384,4,5,33,hol
0.6153846153846154,0.5384615384615384,1000,64,12,13,3,ho
0.41348794629234054,0.2554165395178517,1000,16384,6,7,16,ho
0.30434782608695654,0.10869565217391304,1000,689,8,9,1,ho
0.07692307692307693,0.15384615384615385,1000,64,4,5,23,hol
0.2391304347826087,0.10869565217391304,1000,689,8,9,8,ho
0.34782608695652173,0.45652173913043476,1000,689,6,7,39,hol
0.45712541959108943,0.12633506255721696,1000,16384,12,13,22,ho
0.39426304546841623,0.3976197741837046,1000,16384,2,3,4,ho
0.34375,0.21577380952380953,1000,3360,4,5,30,ho
0.25396825396825395,0.15873015873015872,1000,312,8,9,2,ho
0.3076923076923077,0.5384615384615384,1000,64,12,13,13,hol
0.30929919137466305,0.3706199460916442,1000,7419,2,3,23,hol
0.15384615384615385,0.15384615384615385,1000,64,2,3,35,hol
0.32608695652173914,0.4492753623188406,1000,689,8,9,44,hol
0.28852459016393445,0.3475409836065574,1000,1521,10,11,46,hol
0.5384615384615384,0.38461538461538464,1000,64,8,9,47,ho
0.25148809523809523,0.3705357142857143,1000,3360,6,7,42,hol
0.3333333333333333,0.34782608695652173,1000,689,10,11,47,hol
0.38244047619047616,0.07886904761904762,1000,3360,10,11,31,ho
0.20323466585291425,0.3710711016173329,1000,16384,12,13,3,hol
0.3114754098360656,0.35737704918032787,1000,1521,4,5,6,hol
0.26557377049180325,0.20655737704918034,1000,1521,4,5,41,ho
0.32608695652173914,0.391304347826087,1000,689,2,3,35,ho
0.42295081967213116,0.3081967213114754,1000,1521,2,3,6,hol
0.4482758620689655,0.4827586206896552,1000,141,6,7,47,hol
0.33114754098360655,0.21967213114754097,1000,1521,4,5,39,ho
0.3333333333333333,0.09523809523809523,1000,312,8,9,4,ho
0.42028985507246375,0.36231884057971014,1000,689,2,3,44,hol
0.42857142857142855,0.31746031746031744,1000,312,4,5,6,ho
0.41379310344827586,0.5517241379310345,1000,141,10,11,40,hol
0.41304347826086957,0.4492753623188406,1000,689,12,13,8,hol
0.3076923076923077,0.3076923076923077,1000,64,4,5,35,ho
0.3188405797101449,0.1956521739130435,1000,689,6,7,7,ho
0.5384615384615384,0.46153846153846156,1000,64,12,13,11,hol
0.34226190476190477,0.16517857142857142,1000,3360,6,7,5,ho
0.391304347826087,0.42028985507246375,1000,689,6,7,26,hol
0.31475409836065577,0.029508196721311476,1000,1521,12,13,25,ho
0.1724137931034483,0.1724137931034483,1000,141,2,3,49,ho
0.44339622641509435,0.11185983827493262,1000,7419,12,13,26,ho
0.3103448275862069,0.5172413793103449,1000,141,8,9,10,hol
0.4827586206896552,0.3448275862068966,1000,141,12,13,44,ho
0.2753623188405797,0.3333333333333333,1000,689,12,13,12,hol
0.4126984126984127,0.47619047619047616,1000,312,4,5,9,hol
0.3448275862068966,0.3793103448275862,1000,141,4,5,9,ho
0.3958333333333333,0.05803571428571429,1000,3360,12,13,7,ho
0.419672131147541,0.38688524590163936,1000,1521,2,3,3,hol
0.23921832884097036,0.3665768194070081,1000,7419,10,11,25,hol
0.30491803278688523,0.36065573770491804,1000,1521,10,11,5,hol
0.5384615384615384,0.38461538461538464,1000,64,10,11,7,ho
0.4421727189502594,0.23619163869392737,1000,16384,6,7,28,ho
0.2708333333333333,0.35714285714285715,1000,3360,10,11,16,hol
0.23809523809523808,0.31746031746031744,1000,312,2,3,14,ho
0.22470238095238096,0.31845238095238093,1000,3360,12,13,40,hol
0.4065573770491803,0.39672131147540984,1000,1521,2,3,44,hol
0.3076923076923077,0.38461538461538464,1000,64,10,11,39,hol
0.3103448275862069,0.20689655172413793,1000,141,8,9,38,ho
0.3076923076923077,0.3076923076923077,1000,64,12,13,30,hol
0.3103448275862069,0.27586206896551724,1000,141,2,3,8,hol
0.4491803278688525,0.35081967213114756,1000,1521,2,3,5,hol
0.4482758620689655,0.3448275862068966,1000,141,12,13,22,ho
0.3103448275862069,0.3103448275862069,1000,141,4,5,31,hol
0.2753623188405797,0.26811594202898553,1000,689,4,5,39,ho
0.4482758620689655,0.3448275862068966,1000,141,6,7,11,ho
0.7692307692307693,0.6153846153846154,1000,64,8,9,13,ho
0.391304347826087,0.42028985507246375,1000,689,6,7,20,hol
0.37681159420289856,0.13043478260869565,1000,689,12,13,33,ho
0.47619047619047616,0.6825396825396826,1000,312,8,9,19,hol
0.22276472383277388,0.38114128776319806,1000,16384,10,11,23,hol
0.10344827586206896,0.3448275862068966,1000,141,2,3,7,ho
0.3103448275862069,0.20689655172413793,1000,141,4,5,27,ho
0.38095238095238093,0.38095238095238093,1000,312,2,3,39,hol
0.23076923076923078,0.23076923076923078,1000,64,10,11,18,hol
0.4126984126984127,0.23809523809523808,1000,312,4,5,45,ho
0.3968253968253968,0.5238095238095238,1000,312,8,9,20,hol
0.41379310344827586,0.2413793103448276,1000,141,4,5,46,hol
0.3114754098360656,0.06229508196721312,1000,1521,10,11,3,ho
0.3344262295081967,0.4163934426229508,1000,1521,6,7,32,hol
0.37870619946091644,0.38207547169811323,1000,7419,2,3,43,ho
0.4482758620689655,0.3103448275862069,1000,141,10,11,29,ho
0.38461538461538464,0.38461538461538464,1000,64,8,9,16,ho
0.4839792493133964,0.17058285016783645,1000,16384,10,11,35,ho
0.2657918828196521,0.41287763198046995,1000,16384,2,3,20,hol
0.4385108330790357,0.15166310649984743,1000,16384,12,13,28,ho
0.33114754098360655,0.05245901639344262,1000,1521,12,13,19,ho
0.49206349206349204,0.5238095238095238,1000,312,6,7,3,hol
0.36160714285714285,0.10267857142857142,1000,3360,8,9,25,ho
0.15384615384615385,0.46153846153846156,1000,64,6,7,40,hol
0.38405797101449274,0.43478260869565216,1000,689,6,7,40,hol
0.29508196721311475,0.18032786885245902,1000,1521,4,5,17,ho
0.3695652173913043,0.45652173913043476,1000,689,10,11,16,hol
0.42857142857142855,0.47619047619047616,1000,312,12,13,21,hol
0.8461538461538461,0.7692307692307693,1000,64,10,11,25,hol
0.3915094339622642,0.10242587601078167,1000,7419,12,13,31,ho
0.47619047619047616,0.49206349206349204,1000,312,12,13,18,hol
0.5384615384615384,0.46153846153846156,1000,64,10,11,39,ho
0.3968253968253968,0.49206349206349204,1000,312,6,7,33,hol
0.46153846153846156,0.46153846153846156,1000,64,6,7,31,ho
0.4482758620689655,0.5172413793103449,1000,141,12,13,38,hol
0.2222222222222222,0.19047619047619047,1000,312,6,7,36,ho
0.32608695652173914,0.036231884057971016,1000,689,12,13,15,ho
0.37351190476190477,0.08333333333333333,1000,3360,10,11,13,ho
0.3737704918032787,0.06885245901639345,1000,1521,10,11,43,ho
0.3016393442622951,0.3770491803278688,1000,1521,6,7,11,hol
0.4482758620689655,0.5517241379310345,1000,141,4,5,44,ho
0.2826086956521739,0.17391304347826086,1000,689,6,7,19,ho
0.2971014492753623,0.2391304347826087,1000,689,4,5,32,ho
0.3076923076923077,0.23076923076923078,1000,64,4,5,41,hol
0.0,0.0,1000,64,2,3,39,ho
0.43934426229508194,0.42295081967213116,1000,1521,2,3,26,hol
0.3076923076923077,0.07692307692307693,1000,64,4,5,12,hol
0.4229478181263351,0.15654562099481234,1000,16384,10,11,32,ho
0.2753623188405797,0.13768115942028986,1000,689,6,7,49,ho
0.4444444444444444,0.5079365079365079,1000,312,10,11,6,hol
0.3113207547169811,0.3807277628032345,1000,7419,2,3,48,hol
0.4363747329874886,0.16081782117790663,1000,16384,10,11,7,ho
0.41379310344827586,0.3793103448275862,1000,141,4,5,29,ho
0.2857142857142857,0.3854166666666667,1000,3360,6,7,3,hol
0.3492063492063492,0.5714285714285714,1000,312,8,9,28,hol
0.42050656087885263,0.16600549282880683,1000,16384,10,11,10,ho
0.38095238095238093,0.5555555555555556,1000,312,10,11,31,hol
0.25396825396825395,0.30158730158730157,1000,312,2,3,38,ho
0.38461538461538464,0.23076923076923078,1000,64,8,9,1,hol
0.3704918032786885,0.12131147540983607,1000,1521,8,9,11,ho
0.2826086956521739,0.10144927536231885,1000,689,8,9,12,ho
0.5384615384615384,0.38461538461538464,1000,64,10,11,35,hol
0.4470552334452243,0.1815685077815075,1000,16384,10,11,21,ho
0.34057971014492755,0.09420289855072464,1000,689,8,9,29,ho
0.4229478181263351,0.2828806835520293,1000,16384,4,5,20,ho
0.36507936507936506,0.25396825396825395,1000,312,8,9,44,ho
0.32816711590296493,0.2473045822102426,1000,7419,4,5,34,ho
0.44522429050961243,0.24961855355508086,1000,16384,6,7,19,ho
0.2608695652173913,0.32608695652173914,1000,689,12,13,29,hol
0.39622641509433965,0.1597035040431267,1000,7419,8,9,19,ho
0.38461538461538464,0.38461538461538464,1000,64,10,11,18,ho
0.3901639344262295,0.11147540983606558,1000,1521,8,9,22,ho
0.5517241379310345,0.3103448275862069,1000,141,12,13,21,ho
0.32131147540983607,0.08196721311475409,1000,1521,8,9,31,ho
0.3793103448275862,0.5517241379310345,1000,141,8,9,27,hol
0.23076923076923078,0.23076923076923078,1000,64,12,13,22,hol
0.3188405797101449,0.07971014492753623,1000,689,10,11,15,ho
0.4208117180347879,0.2187976808056149,1000,16384,8,9,12,ho
0.31547619047619047,0.19047619047619047,1000,3360,4,5,7,ho
0.28524590163934427,0.23278688524590163,1000,1521,4,5,18,ho
0.42028985507246375,0.5289855072463768,1000,689,8,9,40,hol
0.38405797101449274,0.39855072463768115,1000,689,2,3,25,ho
0.2053707659444614,0.38999084528532196,1000,16384,12,13,30,hol
0.3076923076923077,0.15384615384615385,1000,64,6,7,18,hol
0.33630952380952384,0.12351190476190477,1000,3360,8,9,41,ho
0.4229478181263351,0.38999084528532196,1000,16384,2,3,15,ho
0.31536388140161725,0.39824797843665766,1000,7419,2,3,10,hol
0.4278975741239892,0.09029649595687332,1000,7419,12,13,40,ho
0.38095238095238093,0.5396825396825397,1000,312,10,11,44,hol
0.5172413793103449,0.4482758620689655,1000,141,6,7,3,hol
0.23076923076923078,0.07692307692307693,1000,64,2,3,44,ho
0.3968253968253968,0.20634920634920634,1000,312,10,11,45,ho
0.27586206896551724,0.41379310344827586,1000,141,8,9,22,hol
0.3076923076923077,0.46153846153846156,1000,64,10,11,10,hol
0.3968253968253968,0.30158730158730157,1000,312,2,3,41,hol
0.3333333333333333,0.34375,1000,3360,2,3,45,ho
0.46153846153846156,0.5384615384615384,1000,64,12,13,25,hol
0.2413793103448276,0.4827586206896552,1000,141,12,13,6,hol
0.4262295081967213,0.419672131147541,1000,1521,2,3,15,hol
0.3793103448275862,0.2413793103448276,1000,141,4,5,47,ho
0.25595238095238093,0.3586309523809524,1000,3360,10,11,0,hol
0.4568202624351541,0.13610009154714678,1000,16384,12,13,11,ho
0.3448275862068966,0.3103448275862069,1000,141,6,7,43,ho
0.4482758620689655,0.3448275862068966,1000,141,4,5,42,ho
0.41304347826086957,0.050724637681159424,1000,689,12,13,49,ho
0.465669819957278,0.13793103448275862,1000,16384,12,13,33,ho
0.2826086956521739,0.3115942028985507,1000,689,4,5,9,ho
0.48306377784559046,0.14311870613365885,1000,16384,12,13,10,ho
0.39016172506738545,0.08827493261455525,1000,7419,12,13,47,ho
0.24918032786885247,0.3377049180327869,1000,1521,12,13,40,hol
0.40128166005492827,0.2456515105279219,1000,16384,6,7,5,ho
0.5555555555555556,0.19047619047619047,1000,312,12,13,38,ho
0.23076923076923078,0.15384615384615385,1000,64,6,7,16,ho
0.42857142857142855,0.23809523809523808,1000,312,10,11,47,ho
0.23934426229508196,0.17049180327868851,1000,1521,4,5,44,ho
0.22304582210242588,0.33490566037735847,1000,7419,12,13,22,hol
0.3376010781671159,0.4123989218328841,1000,7419,2,3,9,hol
0.34782608695652173,0.41304347826086957,1000,689,2,3,1,ho
0.3103448275862069,0.5517241379310345,1000,141,12,13,32,hol
0.4603174603174603,0.5555555555555556,1000,312,6,7,40,hol
0.3115942028985507,0.3333333333333333,1000,689,4,5,21,hol
0.2145254806225206,0.400976502898993,1000,16384,6,7,7,hol
0.43210253280439426,0.24809276777540434,1000,16384,6,7,17,ho
0.3901639344262295,0.3737704918032787,1000,1521,2,3,38,hol
0.3793103448275862,0.5172413793103449,1000,141,10,11,11,hol
0.2090326518156851,0.3979249313396399,1000,16384,12,13,24,hol
0.30434782608695654,0.07246376811594203,1000,689,10,11,4,ho
0.4827586206896552,0.5172413793103449,1000,141,6,7,32,hol
0.4420289855072464,0.4855072463768116,1000,689,4,5,8,hol
0.5172413793103449,0.6206896551724138,1000,141,10,11,27,hol
0.32459016393442625,0.4163934426229508,1000,1521,12,13,41,hol
0.41379310344827586,0.3448275862068966,1000,141,4,5,48,ho
0.4022911051212938,0.0963611859838275,1000,7419,12,13,10,ho
0.23652291105121293,0.36792452830188677,1000,7419,6,7,41,hol
0.4420289855072464,0.4420289855072464,1000,689,6,7,5,hol
0.26885245901639343,0.11147540983606558,1000,1521,6,7,8,ho
0.1998779371376259,0.37686908758010373,1000,16384,12,13,29,hol
0.3076923076923077,0.15384615384615385,1000,64,6,7,21,ho
0.4126984126984127,0.1746031746031746,1000,312,8,9,19,ho
0.3793103448275862,0.2413793103448276,1000,141,6,7,40,ho
0.39622641509433965,0.14420485175202155,1000,7419,8,9,28,ho
0.41304347826086957,0.4927536231884058,1000,689,6,7,9,hol
0.2898550724637681,0.1956521739130435,1000,689,6,7,34,ho
0.31746031746031744,0.20634920634920634,1000,312,8,9,35,ho
0.23076923076923078,0.5384615384615384,1000,64,12,13,26,hol
0.5384615384615384,0.3076923076923077,1000,64,8,9,35,ho
0.4459016393442623,0.03934426229508197,1000,1521,12,13,17,ho
0.34782608695652173,0.42028985507246375,1000,689,8,9,0,hol
0.5384615384615384,0.38461538461538464,1000,64,12,13,35,hol
0.38461538461538464,0.5384615384615384,1000,64,10,11,33,hol
0.6206896551724138,0.3448275862068966,1000,141,10,11,14,ho
0.4827586206896552,0.6206896551724138,1000,141,8,9,36,hol
0.30390835579514824,0.37129380053908356,1000,7419,2,3,24,hol
0.26339285714285715,0.3288690476190476,1000,3360,10,11,10,hol
0.2754098360655738,0.12131147540983607,1000,1521,6,7,20,ho
0.37351190476190477,0.08928571428571429,1000,3360,10,11,33,ho
0.4440036618858712,0.23924321025328044,1000,16384,6,7,38,ho
0.38461538461538464,0.3076923076923077,1000,64,6,7,4,ho
0.21147390906316754,0.389075373817516,1000,16384,10,11,16,hol
0.4444444444444444,0.36507936507936506,1000,312,4,5,3,ho
0.25901639344262295,0.18360655737704917,1000,1521,4,5,47,ho
0.36231884057971014,0.47101449275362317,1000,689,10,11,13,hol
0.38461538461538464,0.15384615384615385,1000,64,4,5,21,ho
0.5172413793103449,0.4482758620689655,1000,141,12,13,16,hol
0.2819672131147541,0.35081967213114756,1000,1521,10,11,24,hol
0.4827586206896552,0.3448275862068966,1000,141,8,9,3,ho
0.26785714285714285,0.35267857142857145,1000,3360,6,7,48,hol
0.3344262295081967,0.39672131147540984,1000,1521,6,7,1,hol
0.07692307692307693,0.07692307692307693,1000,64,2,3,7,hol
0.3333333333333333,0.25396825396825395,1000,312,4,5,12,ho
0.4126984126984127,0.19047619047619047,1000,312,8,9,22,ho
0.3333333333333333,0.20386904761904762,1000,3360,4,5,44,ho
0.3376010781671159,0.2601078167115903,1000,7419,4,5,30,ho
0.4603174603174603,0.5396825396825397,1000,312,10,11,32,hol
0.5172413793103449,0.6551724137931034,1000,141,12,13,11,hol
0.39855072463768115,0.463768115942029,1000,689,10,11,30,hol
0.46153846153846156,0.6923076923076923,1000,64,10,11,45,hol
0.2425595238095238,0.34523809523809523,1000,3360,12,13,46,hol
0.2826086956521739,0.2028985507246377,1000,689,4,5,47,ho
0.46153846153846156,0.15384615384615385,1000,64,4,5,44,hol
0.38746630727762804,0.09501347708894879,1000,7419,12,13,39,ho
0.32608695652173914,0.12318840579710146,1000,689,10,11,18,ho
0.2608695652173913,0.21739130434782608,1000,689,4,5,15,ho
0.2961309523809524,0.22916666666666666,1000,3360,4,5,31,ho
0.28524590163934427,0.1377049180327869,1000,1521,6,7,39,ho
0.36231884057971014,0.07971014492753623,1000,689,12,13,6,ho
0.29910714285714285,0.36607142857142855,1000,3360,2,3,3,ho
0.38095238095238093,0.4603174603174603,1000,312,8,9,2,hol
0.42857142857142855,0.5238095238095238,1000,312,8,9,49,hol
0.45041196216051266,0.1739395788831248,1000,16384,10,11,40,ho
0.22023809523809523,0.3482142857142857,1000,3360,8,9,34,hol
0.37331536388140163,0.3551212938005391,1000,7419,2,3,32,ho
0.31746031746031744,0.1746031746031746,1000,312,8,9,43,ho
0.26762282575526397,0.43210253280439426,1000,16384,2,3,36,hol
0.7586206896551724,0.4482758620689655,1000,141,10,11,38,ho
0.3442622950819672,0.4131147540983607,1000,1521,6,7,38,hol
0.4827586206896552,0.5862068965517241,1000,141,8,9,43,hol
0.3968253968253968,0.49206349206349204,1000,312,12,13,7,hol
0.3188405797101449,0.17391304347826086,1000,689,6,7,8,ho
0.43478260869565216,0.5,1000,689,12,13,24,hol
0.21269453768690877,0.3787000305157156,1000,16384,10,11,28,hol
0.4482758620689655,0.4482758620689655,1000,141,6,7,15,ho
0.2819672131147541,0.15737704918032788,1000,1521,6,7,45,ho
0.22470238095238096,0.3601190476190476,1000,3360,10,11,29,hol
0.26229508196721313,0.39344262295081966,1000,1521,6,7,31,hol
0.38461538461538464,0.38461538461538464,1000,64,10,11,48,hol
0.415929203539823,0.17516020750686603,1000,16384,10,11,36,ho
0.3793800539083558,0.1091644204851752,1000,7419,12,13,28,ho
0.375,0.10863095238095238,1000,3360,8,9,22,ho
0.35737704918032787,0.08196721311475409,1000,1521,10,11,1,ho
0.34057971014492755,0.427536231884058,1000,689,12,13,36,hol
0.4057971014492754,0.14492753623188406,1000,689,8,9,37,ho
0.3333333333333333,0.45652173913043476,1000,689,4,5,3,hol
0.2273420811718035,0.3967043027158987,1000,16384,4,5,32,hol
0.3793103448275862,0.5517241379310345,1000,141,12,13,29,hol
0.42028985507246375,0.4855072463768116,1000,689,8,9,25,hol
0.34057971014492755,0.39855072463768115,1000,689,8,9,47,hol
0.3968253968253968,0.23809523809523808,1000,312,4,5,18,ho
0.4162343606957583,0.16753127860848338,1000,16384,10,11,28,ho
0.2222222222222222,0.12698412698412698,1000,312,8,9,15,ho
0.4126984126984127,0.23809523809523808,1000,312,6,7,12,ho
0.34782608695652173,0.45652173913043476,1000,689,8,9,18,hol
0.2358490566037736,0.3888140161725067,1000,7419,8,9,0,hol
0.3995956873315364,0.3706199460916442,1000,7419,2,3,8,ho
0.22978436657681942,0.35983827493261455,1000,7419,6,7,13,hol
0.1724137931034483,0.10344827586206896,1000,141,2,3,20,hol
0.47619047619047616,0.6666666666666666,1000,312,6,7,20,hol
0.07692307692307693,0.07692307692307693,1000,64,2,3,37,hol
0.2916666666666667,0.36607142857142855,1000,3360,4,5,49,hol
0.42857142857142855,0.49206349206349204,1000,312,8,9,41,hol
0.2587601078167116,0.3719676549865229,1000,7419,4,5,28,hol
0.41379310344827586,0.4482758620689655,1000,141,12,13,35,hol
0.22035040431266847,0.37331536388140163,1000,7419,8,9,20,hol
0.4492753623188406,0.4057971014492754,1000,689,2,3,4,hol
0.2371967654986523,0.36522911051212936,1000,7419,4,5,26,hol
0.3867924528301887,0.1967654986522911,1000,7419,6,7,49,ho
0.21605126640219713,0.41287763198046995,1000,16384,6,7,31,hol
0.20689655172413793,0.2413793103448276,1000,141,2,3,37,ho
0.4299664327128471,0.21147390906316754,1000,16384,8,9,2,ho
0.2358490566037736,0.3692722371967655,1000,7419,6,7,32,hol
0.4444444444444444,0.42857142857142855,1000,312,4,5,28,hol
0.3913690476190476,0.3541666666666667,1000,3360,2,3,43,hol
0.42857142857142855,0.38095238095238093,1000,312,2,3,9,hol
0.46153846153846156,0.3076923076923077,1000,64,8,9,8,hol
0.3423180592991914,0.22169811320754718,1000,7419,4,5,28,ho
0.45652173913043476,0.5144927536231884,1000,689,12,13,11,hol
0.380327868852459,0.3737704918032787,1000,1521,4,5,38,hol
0.32608695652173914,0.37681159420289856,1000,689,2,3,36,ho
0.3601190476190476,0.09523809523809523,1000,3360,8,9,3,ho
0.38095238095238093,0.1746031746031746,1000,312,12,13,32,ho
0.3844980164784864,0.23405553860238024,1000,16384,6,7,6,ho
0.4126984126984127,0.14285714285714285,1000,312,12,13,27,ho
0.24404761904761904,0.33482142857142855,1000,3360,8,9,31,hol
0.3475409836065574,0.11147540983606558,1000,1521,8,9,16,ho
0.3793103448275862,0.5172413793103449,1000,141,4,5,17,ho
0.4444444444444444,0.4444444444444444,1000,312,2,3,12,hol
0.25297619047619047,0.35267857142857145,1000,3360,6,7,13,hol
0.4126984126984127,0.25396825396825395,1000,312,12,13,8,ho
0.41379310344827586,0.3793103448275862,1000,141,4,5,21,ho
0.28852459016393445,0.3737704918032787,1000,1521,8,9,36,hol
0.38544474393531,0.09703504043126684,1000,7419,10,11,28,ho
0.25148809523809523,0.40029761904761907,1000,3360,8,9,40,hol
0.23076923076923078,0.23076923076923078,1000,64,4,5,26,ho
0.4126984126984127,0.5079365079365079,1000,312,12,13,41,hol
0.26885245901639343,0.2360655737704918,1000,1521,4,5,25,ho
0.4603174603174603,0.5714285714285714,1000,312,12,13,1,hol
0.427536231884058,0.37681159420289856,1000,689,2,3,13,hol
0.43478260869565216,0.427536231884058,1000,689,4,5,25,hol
0.2971014492753623,0.17391304347826086,1000,689,6,7,1,ho
0.3113207547169811,0.38005390835579517,1000,7419,2,3,18,hol
0.5862068965517241,0.5517241379310345,1000,141,8,9,19,ho
0.29508196721311475,0.08196721311475409,1000,1521,8,9,24,ho
0.3188405797101449,0.09420289855072464,1000,689,8,9,35,ho
0.3188405797101449,0.21014492753623187,1000,689,6,7,47,ho
0.3377049180327869,0.39344262295081966,1000,1521,4,5,23,hol
0.2961309523809524,0.4017857142857143,1000,3360,4,5,33,hol
0.34057971014492755,0.4782608695652174,1000,689,12,13,43,hol
0.38571864510222764,0.40128166005492827,1000,16384,2,3,44,ho
0.4473603906011596,0.19438510833079037,1000,16384,8,9,42,ho
0.30505952380952384,0.09375,1000,3360,8,9,4,ho
0.20109856576136712,0.3844980164784864,1000,16384,10,11,19,hol
0.380327868852459,0.4098360655737705,1000,1521,2,3,18,ho
0.41379310344827586,0.4482758620689655,1000,141,4,5,49,hol
0.26885245901639343,0.2098360655737705,1000,1521,4,5,16,ho
0.5384615384615384,0.3076923076923077,1000,64,10,11,35,ho
0.2007934086054318,0.3747329874885566,1000,16384,12,13,49,hol
0.32589285714285715,0.37797619047619047,1000,3360,4,5,17,hol
0.3344262295081967,0.04262295081967213,1000,1521,12,13,38,ho
