newman,newman_leadership,higher_order_newman,spring_rank,spring_rank_leadership,page_rank,page_rank_leadership,point_wise,K,rep
-0.12370713567706478,-0.03747325531661302,-0.14355473622018075,-0.2498794650003781,-0.13070551311048606,-1.1160134610910126,-0.7243305187724788,-0.5507774704657927,6,81
-0.2064484518632375,-0.059906102036142696,-0.27056317982065875,-0.39191186543567047,-0.1352304376581227,-0.9605257119082828,-0.6909634885581293,-0.43557558099973404,10,46
-0.19949090170459033,-0.047438329186529626,-0.24826504505500158,-0.3617936521051897,-0.1511129764343511,-1.0196303880775874,-0.6940846263106287,-0.4703737140983143,8,30
-0.3909324247670343,-0.08693160755185468,-0.48662202635740026,-0.5805281848101433,-0.14735651081559564,-1.134842678242741,-0.9071054566203872,-0.660010273327812,16,14
-0.34217572165630833,-0.09594349249683888,-0.43019024305348297,-0.548048952243508,-0.19435773559386665,-1.0841112921007687,-0.8502114111123373,-0.6047971700270626,14,66
-0.1837352648716864,-0.03408567505288382,-0.19873984964214111,-0.2504224332184847,-0.11459297020426001,-1.0815585821617557,-0.7523689513533597,-0.3031960090857871,6,95
-0.21557978031060462,-0.03875914460444264,-0.2683644514673643,-0.38654326713333703,-0.18460372600173858,-1.06071229519476,-0.7526501704554237,-0.4148605706835455,8,57
-5.389799615299063e-10,-8.74581388490836e-11,-3.138311049089015e-10,-0.013485025446947636,-0.013485025446947636,-1.307215712290571,-1.307215712290571,-3.802424637872976,2,65
-0.2100638527268007,-0.08449852613998916,-0.27150002947882296,-0.43208097257349753,-0.17501379979041834,-1.086665333221521,-0.7620689377206632,-0.4620033374158831,10,35
-0.38985914011942563,-0.13597451047157455,-0.4814982262553507,-0.6410582570197612,-0.23049005857259683,-1.194784086718013,-0.9503861494168528,-0.7029142344099375,18,12
-0.29660593279866737,-0.10701929475471593,-0.379269780511288,-0.5024446898684218,-0.17574577453943993,-1.0548453595424894,-0.8009684077359063,-0.5595211095871171,14,35
-0.27914295776191334,-0.0897460962492023,-0.356562776789759,-0.4592789587941463,-0.1799660407306616,-0.9838325826852666,-0.7457294841744367,-0.507115780089379,12,20
-0.31311991197404404,-0.10055036845249044,-0.3981350729542158,-0.5151307813146282,-0.15959712736832618,-1.0877019057115964,-0.8290895908871541,-0.5821404880692465,14,52
-0.3669747042794248,-0.12259576187040798,-0.45788539901103703,-0.5326611158166205,-0.15547249452983664,-1.0452052290994611,-0.8341257586864885,-0.6074482780496807,16,82
-0.13441154804644342,-0.042419929578765114,-0.15826129283079143,-0.22113776789358658,-0.09133511088437626,-1.136447423627112,-0.8049403376815828,-0.366161949505089,6,89
-0.35115725719873186,-0.07609542200677714,-0.4431187397142689,-0.5430335231420649,-0.19314601015070398,-1.1208952378367276,-0.8688057996994182,-0.6124874090248068,14,88
-0.10317236189626203,-0.020040383455255377,-0.09264272618134982,-0.11442532605657889,-0.06425681041850105,-1.4809914832242308,-1.1456211207913762,-0.856442637933623,4,62
-0.14759074061214958,-0.03090598421926597,-0.1664919869915501,-0.25924073364580513,-0.11558316946609487,-1.0601002906933021,-0.7120784559668418,-0.47829381708864815,6,83
-0.1514850463507027,-0.030481207022373835,-0.17715814902238747,-0.2794801685801466,-0.13559603851137303,-1.0387211516004513,-0.695796574427744,-0.5098990343133638,6,19
-0.08716724700687736,-0.014939162599826736,-0.08539498814705629,-0.12823136638746127,-0.0757121361572794,-1.4793349091120704,-1.119394119976363,-1.2848433039643137,4,73
-0.15945517889841362,-0.030737548410754913,-0.18511705442956417,-0.2631273358316596,-0.11504849439133075,-1.1330735190804135,-0.786011732437038,-0.4117867827557068,6,99
-3.4825194999282825e-10,-1.6365476239454946e-10,-4.980803226910247e-10,-0.01616809233556192,-0.01616809233556192,-1.317464681726303,-1.317464681726303,-3.2746839539007535,2,92
-0.4729821247415208,-0.1255842880948364,-0.5653484217737172,-0.6401478480419835,-0.17841421029596694,-1.154624697367847,-0.9446888460442671,-0.7223417522579084,18,66
-0.11803106478682301,-0.049427283717137414,-0.1280299172218704,-0.21302828456958134,-0.10580416872076748,-1.0646050485079959,-0.7076350926190901,-0.34719754754263477,6,61
-0.13871475012607742,-0.04763832675952794,-0.15135353252096398,-0.18000787523170558,-0.07470173127039871,-1.0319585770224358,-0.7197657768835317,-0.2949774101815078,6,28
-0.22609975546646394,-0.023901440081724387,-0.2853750735363226,-0.384916241736742,-0.1786207931507572,-0.9773963612412877,-0.6851783437764437,-0.4755922783898466,8,63
-0.38425158382965585,-0.13124465610814504,-0.47913419445327,-0.5597680175351432,-0.15185739611567173,-1.0404423662371522,-0.8304157652800511,-0.6160379901003321,16,43
-0.4189829857536376,-0.10531173565388753,-0.515215882522815,-0.6098460467091722,-0.17656530036305582,-1.151136675688011,-0.9261910068926863,-0.6862319651630984,16,72
-0.2037459035895287,-0.08503078391143905,-0.27526388790844963,-0.41879557218499586,-0.1559738257569793,-0.9877351392836634,-0.694957787996226,-0.4364911506828267,10,18
-0.33812578111079256,-0.1385230859061786,-0.43024902118477737,-0.5560068586337902,-0.16752364917479767,-1.036511386492462,-0.8178024244115514,-0.5836541307582572,16,23
-0.20576181094177798,-0.08941766727420543,-0.2743087468561401,-0.41939006985871935,-0.15869414744327603,-1.0092968276509289,-0.7149399738847426,-0.4370016400085988,10,47
-0.3763523796941501,-0.10300455982168069,-0.4615993860401934,-0.5617267605351454,-0.1623316919573188,-1.1159604446650897,-0.87920875593162,-0.6414457230455123,16,80
-0.42282913866150956,-0.13522554682524002,-0.5189169962177462,-0.5837334296296761,-0.16672076593524887,-1.0960943002564145,-0.8878936515367168,-0.6661741726049863,18,47
-0.16524093494924125,-0.09065766648343751,-0.19700950523056018,-0.24394393783682186,-0.0602427770342083,-0.7683915623239886,-0.5114910271786264,-0.2854524048980569,8,19
3.0886568130883416e-10,7.12003234842884e-11,4.8632123855751885e-11,-0.03529569563001353,-0.03529569563001353,-1.1747643351675476,-1.1747643351675476,-3.174938649371259,2,51
-0.3001259788840771,-0.12682753618203307,-0.38664241926697607,-0.49873599752130715,-0.15129192870321337,-1.0586974609888884,-0.8140023065050707,-0.5651400562668177,14,42
-0.2519324130171986,-0.06616569295673591,-0.3252506872040008,-0.4504640346834349,-0.19237859896148177,-1.0115941036791607,-0.7364626071656115,-0.473365180009561,10,52
-0.28300566495969415,-0.1096179854152937,-0.36078304684027007,-0.4338971359536389,-0.11681006830137666,-0.8950703366006042,-0.6746631825513616,-0.4599856155950456,12,32
-0.29327496343829595,-0.16106326807172383,-0.38157879406816814,-0.4499488932655181,-0.11786918812909854,-0.947898369104961,-0.7378282990309937,-0.5171233125585909,16,56
-0.21831340290252751,-0.0677703658732453,-0.29065410753054677,-0.4260413215759117,-0.16785268959532454,-0.9295996616383129,-0.6773697881925387,-0.45240652916380375,10,67
-0.3522349464318589,-0.07968925373662461,-0.44681937013784623,-0.5989938252630355,-0.17618688239696667,-1.2338147531855397,-0.9441771114937962,-0.6733120689908438,14,94
-0.15846721015550072,-0.023590258166520283,-0.18769540002305626,-0.29849762834456106,-0.16238700154317462,-1.2966180915773986,-0.9240882639277095,-0.5126711971620489,6,97
-0.14005152359442735,-0.028163575711159957,-0.16910888143567182,-0.285393963278983,-0.15883070620033105,-1.1339576950410164,-0.7563614887277663,-0.3929821865541395,6,14
-0.33759815972397755,-0.09508585863210511,-0.42379001969532193,-0.5578078154318891,-0.16512026175761826,-1.0917434197395715,-0.8451303369168016,-0.6029485011232559,14,75
-0.16700590973212956,-0.056828311746485276,-0.2066810646124877,-0.30757126559669684,-0.13989128197980347,-0.9387648183291519,-0.6312969256828758,-0.3671034319223722,8,47
-4.2612216598347794e-10,-3.4945191160901115e-10,1.259939388237319e-10,-0.007200344866876662,-0.007200344866876662,-1.1632240043365183,-1.1632240043365183,-3.4103939563205103,2,99
-0.3499405282361496,-0.12630798673201238,-0.4413679653029473,-0.5528325200330819,-0.17820360508039276,-1.1550742962025862,-0.8999748375856363,-0.6482039229043689,16,34
-0.353448981897315,-0.10382775024151793,-0.43440622612867025,-0.5467536566403278,-0.16663048462642982,-1.1004972188041406,-0.8468837310777255,-0.6039465731997098,14,19
-0.35646751295565277,-0.10378133778194717,-0.4517932452347964,-0.5340808864032618,-0.17298409875181353,-1.007205352648676,-0.7973634993846725,-0.5795088324756872,14,18
-0.13938726974231702,-0.012463378177614797,-0.1358503624112767,-0.14930139987305785,-0.08383705331678902,-1.4498615999644717,-1.1255646944071849,-1.0172463480618203,4,80
-0.2774809443649085,-0.09256902665711755,-0.3650213242260969,-0.48669608313750706,-0.16439180559280062,-1.077487695058338,-0.796967580569335,-0.5405092074739012,12,47
-0.2406015072956518,-0.06397839555694604,-0.3098113210696802,-0.38731142314190137,-0.16970728335161506,-0.9789854591241607,-0.7057027539274028,-0.4468117499154612,10,43
-0.3432623815450261,-0.12754638640545157,-0.4280585104625818,-0.5498280433661653,-0.15557728143739866,-1.073243770165146,-0.8407478388349793,-0.6139444511668721,16,32
-0.4027893368046933,-0.1452090691977866,-0.5039234212060965,-0.5646314740510873,-0.139207018302273,-1.034646972142098,-0.8468907711977781,-0.6371083117776405,18,17
-0.23095714438785953,-0.08824246618406358,-0.2845669961179197,-0.41264149841720904,-0.12738907085610998,-0.9354768984553387,-0.6631915240668481,-0.4165669967516091,10,95
-0.5068256192397771,-0.0789775740590662,-0.6145750852741535,-0.6868070935469809,-0.15716325327142766,-1.1598145866796516,-0.972187175667641,-0.7482815946349897,18,32
-0.29938054434810196,-0.07976051725292271,-0.3849907544184879,-0.4969765961276026,-0.1531885685635439,-1.0330799990951873,-0.7867691305984885,-0.5374865860397061,12,62
-0.26843870718517926,-0.08670204291884653,-0.3460993661622193,-0.44247643257836794,-0.13594912263009315,-0.9603178654845163,-0.7354930214884093,-0.5010581215277963,12,4
-0.4630648037735865,-0.13815658472564554,-0.5671853813605525,-0.6719791073111931,-0.17606395045632833,-1.1796967350467096,-0.9657752527146851,-0.7302349355141651,18,89
-0.38443268057034063,-0.11715962400926828,-0.47552851311797245,-0.5747433586179779,-0.16154990782363887,-1.1002742434806843,-0.8641143582366074,-0.6336104505190981,16,73
-0.2103617501022461,-0.04684013114202726,-0.2611476027818748,-0.3916257619518343,-0.17582582251760004,-1.0607134473138171,-0.7416674757723591,-0.4063635940252469,8,1
-2.217345965727091e-10,2.163660400150702e-10,2.0707287898269476e-10,-0.029333776081693755,-0.029333776081693755,-1.2737027244757897,-1.2737027244757897,-3.5841259993802352,2,44
-0.4397791839877663,-0.14648368660880381,-0.544792142326377,-0.598721195503773,-0.15860907536742827,-1.0898263239987427,-0.8943149630021707,-0.6785930817547052,18,42
-0.15013130030607852,-0.042856145596665056,-0.1765548057071373,-0.22023199736967342,-0.10134336501596695,-1.046428486682398,-0.7164718468349791,-0.5394161797235208,6,18
-2.194397893673372e-10,5.85663537111536e-12,-4.12716151948489e-11,-0.019807137053925648,-0.019807137053925648,-1.2884820947925508,-1.2884820947925508,-3.2971886141056572,2,43
-0.3730003362581531,-0.10815188375868733,-0.46322712629936214,-0.5437852563771596,-0.1681344305761828,-1.0220175308391377,-0.8151146247025102,-0.5997558397456612,16,93
-0.2724611971686254,-0.08900567191990123,-0.34690522500894655,-0.4702640773624935,-0.14851608000772692,-1.0106731840426453,-0.752651146960616,-0.5119172797601401,12,14
-0.4438677228979162,-0.10293453218428986,-0.543355507819112,-0.6154519704067856,-0.16853807771046558,-1.1548963072444394,-0.9340890999788983,-0.7041248539408186,18,58
-0.20190782252219144,-0.0635131391474932,-0.25443234263855835,-0.31470422811460275,-0.12370099285178972,-0.8708137870361827,-0.6043591962056534,-0.38128089536751325,8,15
-4.0291374882317486e-10,-4.6531777778136e-10,-3.7747004261179385e-10,-0.01859421674616233,-0.01859421674616233,-1.098588865860046,-1.098588865860046,-3.5732087168439026,2,87
-0.32416997488804783,-0.11488078932772174,-0.4052598545760668,-0.506367620506683,-0.15859349079664894,-1.045491533117929,-0.8018077465657991,-0.5697325875908936,14,92
-0.09853934869700942,-0.01605975914224716,-0.0997848148873984,-0.13814066157347843,-0.08005924378084105,-1.4346255088917141,-1.1138321549948247,-0.8740080380927541,4,11
-0.13230572062033805,-0.05910954359592019,-0.18519506189951682,-0.3139688316819299,-0.1102054913276732,-0.9426332712535886,-0.6278940390010576,-0.3178210779619778,8,8
-0.1766417648407803,-0.08287895677961898,-0.21688059476864782,-0.31121047634916793,-0.1344610871344034,-0.8675516814490623,-0.5877159135909049,-0.3436535204985693,8,90
-0.3599938210697875,-0.1267375657825717,-0.45007361464813617,-0.5301518555960163,-0.16614574204582447,-1.0381280153383894,-0.8213233206994276,-0.5985017384222847,16,46
-0.1472548303513222,-0.0426084915191955,-0.17139573806523736,-0.29428253442130564,-0.1553336175134126,-1.125548280480933,-0.7760577234632253,-0.5969854171330945,6,49
-0.364358413161185,-0.12586792307203315,-0.4605527177238115,-0.5741018631248661,-0.18097517126569224,-1.097143062924689,-0.8625772266267977,-0.6275018664839801,16,83
-0.2542501191085531,-0.05478217387766386,-0.33084497150802394,-0.47403675226051994,-0.1751682655343942,-1.1253993844717396,-0.8271080863855155,-0.5225552623095665,10,63
-0.21350609897176037,-0.058076419938918426,-0.2773220479979107,-0.3912509623245169,-0.16450754199234188,-1.030058660001601,-0.7347996641410487,-0.4045745404793487,8,16
-0.3214067718096151,-0.09685114292510741,-0.4113235684826432,-0.5218844707162493,-0.18128632998010638,-1.087305675432789,-0.828408004244838,-0.5852510086073188,14,77
-0.16346958117679355,-0.07454833784878317,-0.2051759081055191,-0.3171381696073955,-0.1162656894745089,-0.9406748780950915,-0.6143718500970001,-0.34203691912070405,8,37
-0.3520498003183452,-0.11573440848841716,-0.4401501166964878,-0.521350612241905,-0.14623916008445287,-1.0339419646413692,-0.8201287140453833,-0.5941458500213387,16,10
-0.2904859166339121,-0.07942900414788676,-0.3714538863659784,-0.4980231125486641,-0.19349635365318243,-1.0269145689487875,-0.7669908988568852,-0.5302767209626913,12,41
-0.25912058743254784,-0.0711275677435824,-0.32149230364671594,-0.4170053233641316,-0.15565145121644539,-0.9806294721343303,-0.7237971260490631,-0.46647145986605587,10,92
-0.3950474781719836,-0.10875630089323902,-0.4945574103817137,-0.5929913700332335,-0.17183848283305303,-1.1890340446628407,-0.931502586171345,-0.6727804538736769,16,54
-0.16658253152575167,-0.03241029843613719,-0.19392395793332687,-0.28347513919022477,-0.13851789130464348,-1.1461785751466076,-0.810159289858509,-0.44804282360124775,6,16
-0.3003556320394073,-0.0836812682863216,-0.3842261854762233,-0.5426089437125456,-0.17925076190671493,-1.1469872275489554,-0.8634281272748129,-0.5824873048687632,12,46
-0.28907492166237203,-0.11472114046513696,-0.381022099811974,-0.5028711156818089,-0.14272687482494537,-1.0092714710766333,-0.7762897693021164,-0.5419996341842274,14,51
-1.1679353534299607e-10,-4.296622674836159e-10,-9.388341587479588e-10,-0.019936542047422744,-0.019936542047422744,-1.132529424145982,-1.132529424145982,-3.5080114864501115,2,52
-0.3208673472907418,-0.14070447166531772,-0.41158643534506484,-0.4679793465552905,-0.14256901993591645,-0.9609742209321903,-0.7594184004415242,-0.5486329940144112,16,30
-0.16200273658733072,-0.06033780578085205,-0.22300286152498333,-0.3353510251576861,-0.1638023592199292,-0.9640626495646107,-0.6620578316727672,-0.41289535431062496,8,40
-0.1307192183719135,-0.04035787631122635,-0.15015993345896067,-0.23607058382560178,-0.09723762447698257,-1.0358244910323346,-0.7093717730833323,-0.4908304576309648,6,66
-0.1834741746958719,-0.05552983472397499,-0.2417724580327327,-0.35999763626914316,-0.1436234211545578,-0.9984002662144935,-0.6710293690468705,-0.3973656622498911,8,88
-0.41426776996139336,-0.13751700013426685,-0.5152732551923587,-0.6233880492562416,-0.1791806374732483,-1.1629034852190576,-0.9430540130124795,-0.7037488031113516,18,87
-0.11320395052821264,-0.024865527090298736,-0.10329090696807419,-0.10808251654608073,-0.048416586861864216,-1.3791383231969114,-1.0362472827857465,-1.0056098070028296,4,5
-0.2331493003082775,-0.07973999521212893,-0.2998024051946128,-0.4036374207001259,-0.1487755501332196,-0.9810285024325454,-0.7260162620269164,-0.459973562398166,10,64
-0.2585880599520554,-0.12261047194618133,-0.32772103481357295,-0.4583188212297473,-0.15956407770057532,-1.0154117598465138,-0.7558531785772702,-0.5069162069382643,12,86
-8.359811736607936e-11,-6.177736650708754e-11,-1.2487505621217033e-10,-0.03737118011177249,-0.03737118011177249,-1.388169163476052,-1.388169163476052,-3.4578200126319953,2,89
-0.14532277566169136,-0.07404978413919062,-0.18723291048016602,-0.3276132003532509,-0.14202167790853326,-1.0240199518486375,-0.6784010724280427,-0.3504957070569424,8,93
6.101876751096746e-11,-4.172048305023379e-10,1.6382339911025223e-10,-0.04375414631611117,-0.04375414631611117,-1.4054204012829707,-1.4054204012829707,-3.1575729975927533,2,67
-0.24531574901332656,-0.10108441710511593,-0.32460461423839193,-0.4359014529418273,-0.14881226206674658,-0.966641875296031,-0.7147178753631904,-0.483468779922954,12,90
-0.39819625111927165,-0.10433381003227933,-0.4936907403307841,-0.5757637498294769,-0.15930063138825834,-1.0798531858741562,-0.8703335844593996,-0.6434899047758289,16,38
-0.21295709395889167,-0.1095141413884158,-0.2751421260761659,-0.3735253646659372,-0.13693124145864058,-0.8999195170818084,-0.6507688941558345,-0.44624332286726454,10,3
-0.08061862155439722,-0.022473903558435912,-0.082794843186499,-0.14993193108799563,-0.07325919053145194,-1.3803088387300435,-1.0303508970671802,-0.8464545472232352,4,82
-0.3029209297104823,-0.08067942060479348,-0.38203109016915276,-0.4856293464401926,-0.17812405856359048,-1.0045815823025328,-0.7622874756596106,-0.5308837199282512,12,43
-0.2709061983646012,-0.09460821960793789,-0.3549470995478243,-0.49276603130961,-0.16669255255870286,-1.0627691795936416,-0.8055513716656949,-0.5232291175910497,12,98
-0.1586758255228891,-0.057793635536101506,-0.17312002601286905,-0.2169192258281194,-0.10179159402680346,-0.9519299752411571,-0.6132300135820373,-0.4607461548056764,6,23
-0.43630702573634683,-0.12561934733456373,-0.5345165478607905,-0.6527611742443004,-0.1592636506669649,-1.231277451888348,-0.9910616204516812,-0.7426644687666899,18,25
-0.35303018951874005,-0.11764775314494412,-0.44119079051510435,-0.5506141771328491,-0.12701540051707133,-1.0598410604625974,-0.8274545286090168,-0.6044992216166095,16,25
-0.4087170487735048,-0.13514218882992793,-0.5059544157013516,-0.6079110575337532,-0.1831228782816978,-1.1564740423610824,-0.9350815995739262,-0.6951750047977489,18,86
-0.27614994268049986,-0.10029680810200894,-0.35755919579778567,-0.4932099814345721,-0.15705337067356978,-1.0414912509005123,-0.7770665288454786,-0.5332383595975286,12,51
-0.44015300233757637,-0.10901630161760027,-0.5273397736756469,-0.6307878431196662,-0.18171597156372615,-1.1487608078431342,-0.9257866995409519,-0.6994896236704705,18,45
1.118498709956617e-09,7.024858385412669e-10,7.673786806688954e-10,-0.025624816686457712,-0.025624816686457712,-1.2048375824569444,-1.2048375824569444,-3.1972816678066622,2,13
-0.21977599103408085,-0.07032182448375368,-0.2867672567742285,-0.44461656050099596,-0.1866244264794836,-1.0484639005833947,-0.7492620274237433,-0.4769716288337068,10,36
-0.08708170390880111,-0.019343547125325794,-0.08438926934881373,-0.1272465224067515,-0.07028469213095037,-1.536833679726657,-1.1538650349302304,-0.8543506124513865,4,77
-1.1525678086932168e-10,1.5421306381879773e-10,-7.268859972264786e-11,-0.010594303218866558,-0.010594303218866558,-1.31233606059786,-1.31233606059786,-2.991420453721344,2,49
-0.425139020588194,-0.11357837773245542,-0.5293187935352348,-0.6070337714172768,-0.1688060644659873,-1.1587075023850757,-0.945030309627291,-0.7040646138670463,18,71
-0.2567349532627485,-0.08688584153771203,-0.33822392937647777,-0.45528326060594454,-0.1963994151150518,-1.0171057202768328,-0.7550047602969312,-0.50977401957554,12,16
-0.19032445868308467,-0.05966390246876423,-0.24325051836064085,-0.35215678823393487,-0.1705062951733186,-0.9658236615362202,-0.6639560872152858,-0.4347428851875489,8,24
-0.22819961493237037,-0.06965249772484128,-0.30264553040194897,-0.4402005865468438,-0.1912874443998165,-1.020339316726814,-0.732937328499,-0.46315113702107746,10,62
-0.2808501484260881,-0.1027228382290815,-0.3486466464891357,-0.4856825576805522,-0.2055322854781392,-0.9848943617725754,-0.7344544085446136,-0.499329600444373,12,94
-0.14849319006943568,-0.050544170187715794,-0.15462675247030597,-0.20052653204581322,-0.08040492728487486,-0.9098701656468139,-0.5819383870043632,-0.4336530379907172,6,91
-0.39667287907580157,-0.14371537666283918,-0.49493112171470083,-0.5897436542721762,-0.1454755772308473,-1.0887743101972487,-0.8831937631969847,-0.650375980682706,18,79
-0.12771728698957505,-0.04968228860075394,-0.14816003335163294,-0.2443021294444662,-0.12877277568037382,-1.0785047873934215,-0.7303780522515319,-0.4238793837859955,6,67
-0.2688032333343024,-0.1221932815184479,-0.354477821196683,-0.4765269584461287,-0.16178090689862837,-1.0480889938269742,-0.7710366136897171,-0.5203437795876555,12,76
-3.353841344713726e-10,-2.901690765999554e-10,-3.4650842956063243e-10,-0.007153730081112467,-0.007153730081112467,-1.3280636625024587,-1.3280636625024587,-3.5422242918951543,2,46
-7.745397227060246e-11,1.7365330386848176e-10,1.1317554780149175e-10,-0.029301227026075946,-0.029301227026075946,-1.212706580436979,-1.212706580436979,-3.56207904172461,2,34
-0.33782002771719777,-0.09621406242008042,-0.43508307985507333,-0.5494266519501971,-0.17332087445601232,-1.060430696166434,-0.8302327208631679,-0.588839177877582,14,85
-0.07417206918565372,-0.007104028080756066,-0.08492283247781333,-0.1888712538198413,-0.12433246407107186,-1.578830251240738,-1.2180864419658295,-1.1002299707810508,4,71
-0.26805235888058976,-0.10937266769512993,-0.3407787631468149,-0.45708520215190596,-0.14589597653402092,-1.005985644205881,-0.7442044833725037,-0.500034234218712,12,71
-0.14387362234977863,-0.02278519886294019,-0.17973991635701675,-0.2952985088699935,-0.14747503445186055,-1.1413904252393754,-0.8019040247216839,-0.4244479095629132,6,68
-0.09455309725433701,-0.01688402218003102,-0.08284400737215526,-0.12450161875743268,-0.0596495980569836,-1.435679251027397,-1.0809631500195815,-0.7817758391079698,4,55
4.50311149514937e-10,-6.415357135802769e-11,4.097684410536706e-11,-0.023307121639801035,-0.023307121639801035,-1.1386337238781545,-1.1386337238781545,-3.642164433533497,2,60
-0.09066800687514409,-0.008639825273055214,-0.09839648650407423,-0.1567110913282369,-0.08733763663252199,-1.4662811423171436,-1.1291247463249987,-1.3782397188148061,4,4
-0.435977840777099,-0.11092223865721305,-0.526113371478927,-0.6042221321961503,-0.1571657057074168,-1.091286535675002,-0.8925337613959827,-0.6741463561362052,18,60
-0.327120481564024,-0.09730966046544644,-0.4085128593305964,-0.5285371929007127,-0.16364847428001836,-1.036231415147888,-0.7957185831103292,-0.5663383639812116,14,76
-0.14392908626932643,-0.06835293991315221,-0.1910246097428396,-0.30769337318323736,-0.12807129546638174,-0.9178503957945524,-0.6027298955244248,-0.32502387520915266,8,46
-0.4134258237372222,-0.1342882755083642,-0.5130925519641957,-0.6074705255476621,-0.1575131114186967,-1.0807102573017304,-0.8872853614633359,-0.6654180318026764,18,62
-0.23868936468580834,-0.07914916085024495,-0.3018152915328953,-0.4017791733808811,-0.15259754077331922,-0.9861155621650503,-0.7235419936323535,-0.43603674708366386,10,98
-0.10529899076947911,-0.01932462732154418,-0.09872499579774102,-0.15244193814371731,-0.08677964514075823,-1.4521659606048907,-1.1012768494224463,-0.9713007700080067,4,99
-0.2817246169193122,-0.06265320424718056,-0.3497035026304775,-0.4534853796333126,-0.17288135257423864,-1.0100261718926942,-0.7382271172094648,-0.4932762835857897,10,75
-0.17771685125219325,-0.06778167405291333,-0.2203584961485122,-0.31483287978645697,-0.13140350838065204,-0.936469950252021,-0.6474427842876758,-0.3644367548185206,8,81
-0.4404774318957608,-0.10819017087676715,-0.5291892063057788,-0.602050828609481,-0.15185140879074277,-1.0925543292894058,-0.8974803589801374,-0.6797312908123649,18,85
-0.13106235033159458,-0.03033515105520604,-0.16296598510055724,-0.2614699560414332,-0.1256497212564114,-1.2010562003637941,-0.8316559859688082,-0.4575333121351947,6,60
-0.24941272112660448,-0.05747776529013326,-0.3225007218876732,-0.40439058875388395,-0.13927443981740248,-0.9016907360148702,-0.6623807387933337,-0.43394314928358746,10,55
-0.07688756635849221,-0.02064953439368712,-0.07901586183548288,-0.12953232373802093,-0.04597691315299373,-1.5268656217075078,-1.1762919952499737,-0.9182040643842789,4,56
-8.136044268858278e-11,-3.5714240116668796e-10,-2.7183300651406615e-10,-0.028128017971711786,-0.028128017971711786,-1.3362369321577456,-1.3362369321577456,-3.526918137838153,2,82
-0.19140987885710026,-0.06990637485804592,-0.22705542826752265,-0.2781278952964299,-0.11635910086096637,-0.8753683996602932,-0.6104011620256291,-0.32883587971781564,8,23
-0.3678588057985246,-0.10017772290657359,-0.4604577110868418,-0.5682724068772921,-0.17957955236088627,-1.0730230279602095,-0.8409059443019309,-0.6102115399540562,14,17
-0.4418528613944196,-0.10826268603776634,-0.5435195525499362,-0.6557830422422763,-0.21504363789672107,-1.1789370882613006,-0.9577077899448732,-0.7118584022332505,16,24
-0.3530388585537496,-0.13099319799715672,-0.44567420134824387,-0.5484472629849613,-0.16478233525993347,-1.0724168788167716,-0.8329972190477608,-0.6022327860155008,16,100
-0.1683394124099662,-0.07030171353537047,-0.21733712797449117,-0.3011218920498174,-0.11661498426647444,-0.9425834824792914,-0.6626922723417116,-0.3471318623884736,8,52
-0.17405109176917244,-0.04601033185422172,-0.22436934317190577,-0.35560651376581165,-0.14949187375658396,-1.0477214031484376,-0.6947917297246211,-0.39475457938852926,8,76
-0.14422528320453654,-0.014007778597642762,-0.17607276976074931,-0.25405932192799274,-0.14011798004664633,-1.1451845654609538,-0.8093094555971857,-0.29986907945193286,6,43
-0.21569917099238717,-0.05019454981076305,-0.2657414185662903,-0.3997379093130504,-0.1496604857886452,-1.0633032983247996,-0.7418618176404925,-0.39005440305420747,8,43
-0.32400639588221797,-0.09878149735272922,-0.41520249381443786,-0.5131037983871788,-0.19177322867122745,-1.0436813576445738,-0.8103496233613064,-0.5699295712046268,14,79
-0.15169163550164158,-0.032636264987193,-0.17477050065185448,-0.2526092709719624,-0.13111341506316612,-1.177235651047505,-0.8422502382169388,-0.41664020670072616,6,35
-0.3708270526100865,-0.12366963300281872,-0.453511412733553,-0.5256634223326941,-0.14352209528167909,-1.0079282841910338,-0.8000402042239653,-0.5923426542730765,16,4
-3.327914434719803e-10,-3.618780915620734e-10,-2.9051577176558705e-10,-0.02261894577389199,-0.02261894577389199,-1.3439205915483103,-1.3439205915483103,-3.3785489035011014,2,91
-0.4226373191969532,-0.08467873300413538,-0.5302807320613042,-0.613739407426355,-0.173223668821366,-1.1023010820611505,-0.8915266293491412,-0.6627698218599339,16,88
-0.15220435382100259,-0.03253527342415002,-0.18178011571182248,-0.28507234682211013,-0.1633910006987314,-1.1307493187055742,-0.7703547193124759,-0.4639164017298353,6,65
-0.3593187239272073,-0.08129536918082306,-0.44488620668224366,-0.5738569490363143,-0.18842654502763603,-1.163064118366811,-0.903732886767447,-0.649319506030992,14,78
5.167514802589812e-10,3.6290845992908995e-10,-3.885095908179315e-11,-0.0015199211024676522,-0.0015199211024676522,-1.2988532639884658,-1.2988532639884658,-3.116366043804004,2,55
-0.38681231198882826,-0.15270438164194275,-0.48248517680913366,-0.6054671522500686,-0.1670634475216487,-1.123834840690117,-0.8965077341863389,-0.6608747815140642,18,23
-0.4051963319336363,-0.09459071160075576,-0.5037376941346225,-0.5780157053329086,-0.15212860430459793,-1.1143586885536538,-0.8861925931992655,-0.6553164654137632,16,21
