newman,newman_leadership,higher_order_newman,higher_order_leadership,spring_rank,spring_rank_leadership,page_rank,page_rank_leadership,point_wise,M,rep
-0.9941809025210641,-0.8931694519462547,-1.028047437132635,-0.8894329711953384,-1.0971802259549377,-1.0315288253110502,-1.7338588308707763,-1.817981990359884,-1.2622042999039615,104031,26
-1.3735798650262812,-1.328418828536525,-1.3566161916759334,-1.3221603298376097,-1.353640234325571,-1.32920502278007,-4.276737837301091,-4.147620053440621,-10.823338897405508,1024,73
-1.4228043624876352,-1.348590578860346,-1.3911944664964353,-1.3351719970070632,-1.359703827424936,-1.3295316563474904,-4.068620774252933,-3.9286398693852522,-10.717301480290669,1024,77
-0.9800343231146643,-0.8657987946854528,-1.013099247343941,-0.86507641006728,-1.0411292455508554,-0.9912285378935232,-1.7300855992681043,-1.8409167374032769,-1.260065484477984,262144,62
-0.9843691749293928,-0.8777831839712358,-1.017857073249142,-0.8751943651295027,-1.0804110984047528,-1.0388970798158002,-1.7411104775457522,-1.8067122916799903,-1.259453749904092,104031,44
-1.4144464299676218,-1.38522557648437,-1.4084758310392127,-1.382715904688606,-1.3962889877724383,-1.3831037797587513,-1.8400488965977944,-1.8331694370923828,-5.494095202312588,161,83
-0.9890731562812607,-0.9048848410728714,-1.023293075163352,-0.8963078035704678,-1.1478981537258899,-1.0813683865451214,-1.7792727820497232,-1.773523610496927,-1.2566721301080723,41285,56
-1.3946627133097296,-1.3802833365815559,-1.3937591098429871,-1.3810647134097527,-1.392450899049236,-1.3760216222051382,-1.3642515892625502,-1.3642993874972225,-1.74908991212477,64,88
-0.9854055415249439,-0.8843991363829345,-1.0182251561484064,-0.8814690534355284,-1.0965035215778902,-1.0373860934637977,-1.7430361637902192,-1.805176219602201,-1.2596861613993289,104031,7
-1.2082551419240612,-1.1507025693461166,-1.2168527695424187,-1.130800645514323,-1.2672957905955489,-1.2124238684217168,-2.1526740385455647,-1.8407582129876463,-1.5737109851422029,6501,73
-1.38405000848128,-1.4168727620980859,-1.3787707310722512,-1.4100766015052806,-1.3673853673931466,-1.4200563405412698,-1.8583028058296305,-1.8242154644905817,-7.450996509004238,161,1
-1.2174792220259827,-1.1255643425579795,-1.225155219606149,-1.1124548949219102,-1.2751191951317538,-1.219732767523395,-2.204373511888226,-1.8910599537512713,-1.5933469518109606,6501,51
-1.2883941125448224,-1.2816209716210722,-1.287386535712157,-1.2840625959519918,-1.3286969341983972,-1.3109803986181843,-4.109144153571518,-3.931980651518665,-9.565295996092766,1024,32
-0.9688941726622103,-0.8485022078190918,-1.0023730590862485,-0.8477447833329701,-1.0383740485766682,-1.0063017485083436,-1.7381029858032724,-1.8436341289264582,-1.2575816431944191,262144,80
-1.3642562726205487,-1.3741107218018458,-1.3668358465854427,-1.3756530531288789,-1.3574742061230476,-1.3657488835362637,-1.3423962207920819,-1.3423066282913274,-3.3824815629846987,64,50
-0.9807529426152433,-0.8627286915744349,-1.0145099762113348,-0.8617680478255171,-1.0494359113537675,-0.9893009698164102,-1.7259555689341135,-1.8321196459405302,-1.2603891918187047,262144,37
-1.3942598656165215,-1.4112604159317996,-1.3803888330724277,-1.3968567699124508,-1.3655518149457682,-1.390248671753374,-2.8796929482951525,-2.7974668457259004,-8.973809565616229,406,5
-1.0089749272735562,-0.9163267239618708,-1.0439126799645055,-0.9085803340293724,-1.141847401000598,-1.0683360174903684,-1.7512514906605512,-1.7403390781194337,-1.2618613546895978,41285,80
-1.4076029862081094,-1.4146826786703832,-1.4006767860935365,-1.4077773737753496,-1.3813308876611807,-1.4005201500618445,-1.342334130742175,-1.3422767306433592,-3.4358005768662325,64,82
-0.9786564294958131,-0.8659613875461821,-1.0135218079150636,-0.8627479246298757,-1.08797387398032,-1.022256386043248,-1.744653844028437,-1.8174865559185904,-1.2578963344455492,104031,34
-0.9709682804761904,-0.8535174244475697,-1.004014255486486,-0.852680405593884,-1.0510780030311497,-0.9918310999388805,-1.7370640810142135,-1.8411126952522578,-1.2582543673614923,262144,83
-0.9798585337871392,-0.8760279229069713,-1.0130071187542804,-0.8730884724441567,-1.0921993469131042,-1.0242022800826949,-1.7481460121123635,-1.8154033610587035,-1.2582875803760605,104031,73
-1.3155097007165824,-1.216433755553524,-1.3003538219489867,-1.2077119051211929,-1.3106427823053546,-1.2732033672767642,-4.368177153194998,-4.077237682509054,-5.447692061577636,2580,10
-1.384277880883546,-1.3363532866034789,-1.3763933782424675,-1.3369455129628443,-1.370596743991291,-1.3464190571643901,-2.802222971929933,-2.759663568483646,-8.614348662555525,406,71
-1.4174182898930705,-1.4545896784693488,-1.408183552651411,-1.4413339205874864,-1.3969143543094285,-1.4792958960158165,-2.1147725139187226,-2.074910324902803,-3.532166959039503,64,18
-1.3146249998953707,-1.310176473099707,-1.3149700119604886,-1.3099567559112175,-1.3413335465067993,-1.3314984866803594,-4.366361094516669,-4.211284023847876,-10.450897256655741,1024,39
-1.3555665381447566,-1.3484795962280582,-1.3569699195471776,-1.3522876180463166,-1.3671151409144477,-1.3555095965085064,-1.9048251315315934,-1.8721216440350013,-4.740809372208686,161,65
-1.3229482032635562,-1.2329489637331195,-1.306387561129497,-1.2256059339039298,-1.3106934616439405,-1.2770282545441538,-3.967171647929344,-3.69396487128533,-5.300728426080235,2580,18
-1.371341229654715,-1.3802833720464103,-1.37224002962015,-1.3810647290291749,-1.370316782643441,-1.3760216222859116,-1.3643921214389083,-1.3642999388156114,-1.6645812745554283,64,62
-1.0823303619273976,-1.0134448003577174,-1.1161354190752382,-1.0008402420250477,-1.234991350129712,-1.1594960876806815,-1.7968194151637575,-1.6584251820857798,-1.2683962384623129,16384,9
-0.9701497450345469,-0.8537921234286696,-1.003344119079694,-0.8526820616023807,-1.0521179402594811,-0.9900599188335846,-1.738367881323292,-1.849018005214705,-1.2580065923799817,262144,71
-1.0747848081441573,-1.0267524963810786,-1.1055875431457935,-1.0074359875014292,-1.2156054927398194,-1.1513517689594046,-1.7869444247462092,-1.646142025919693,-1.2663670484486689,16384,29
-1.1573170351084905,-1.0854262421666028,-1.1738009654376573,-1.079082256049192,-1.2680125694475655,-1.2104033922384094,-2.1487319255818575,-1.8040740383379221,-1.6475010122295344,6501,30
-1.3466660199652507,-1.2503116995123726,-1.3308695301364195,-1.238992167745784,-1.323046867705196,-1.2763486060119544,-4.0502849155702565,-3.781466875253438,-5.936965299170072,2580,57
