newman,newman_leadership,higher_order_leadership,spring_rank,spring_rank_leadership,page_rank,page_rank_leadership,point_wise,K,rep
-0.1931984208451002,-1.8550283609843592,-1.39534556215569,-1.6954543462828644,-1.6470675724881694,-7.600136742927046,-3.315268430945242,-1.353175803665205,8,66
-0.17863247720601236,-1.9115235768227745,-1.415557049147336,-1.6282354734809166,-1.6993876093898792,-7.545571462918184,-3.263305216550885,-1.3977414448233512,8,25
-0.24502648392098267,-2.709578238019486,-1.9602986139553624,-2.324445261924826,-2.286020913192938,-10.056436147075553,-4.031050914870354,-1.617346393758612,10,29
-0.24071572400463498,-4.181784806784342,-2.8245138077811904,-3.041267686132988,-3.2159648043647833,-12.302203346415121,-5.070918055140182,-2.0448619919663305,12,81
-0.17124685079085145,-2.9560274637577173,-2.0834000361306186,-2.4220119288769824,-2.4741444688658274,-9.671961557526418,-4.029724982316828,-1.6479520727544585,10,80
-0.20644135604993882,-2.8807467799912994,-2.0732512455577505,-2.5114447003799754,-2.4519235121284093,-10.149243404472825,-4.114025569025686,-1.700325893025217,10,31
-0.16749679595672337,-1.895993147894738,-1.4096332066874862,-1.6054833940885351,-1.6523418039273006,-7.282991662784214,-3.14963591387479,-1.4646522164918934,8,98
-0.22989096954403573,-2.7866501982154306,-1.9908070007363707,-2.282049360194872,-2.3606035891562778,-10.015839129202336,-4.137414687256138,-1.6088253860568649,10,87
-0.16481970490158707,-1.849215548217283,-1.40866554721007,-1.578737329069837,-1.712643399601482,-7.504837450531766,-3.2157706741185574,-1.2251854056497231,8,49
-0.3172996176710445,-6.72256609730621,-4.1932694524081615,-4.367486592635661,-4.755285659089701,-17.059600669960755,-7.181761163517446,-2.9710353644878857,16,40
-0.08735864227645736,-0.884206366816106,-0.701411871784268,-0.8940739322268366,-0.9512430981788687,-5.035932823452367,-2.408715520269607,-1.5205994317220177,6,47
-0.0132048401953963,-0.2896656118005089,-0.2507906153844228,-0.39052895669188,-0.3865159047958185,-3.415347455372017,-2.3992842249100197,-2.9940182917701677,4,35
-0.30788527039768565,-6.691742607207621,-4.298925217424554,-4.341338636259326,-4.753449538393051,-17.793149788365145,-7.3049198008069975,-2.98620166106411,16,78
-0.19082046365286345,-2.699133512583515,-1.9117352364343925,-2.3350642615240207,-2.296602370837705,-9.852819648541251,-4.040206787780783,-1.6463750659493621,10,69
-0.1278683658584135,-1.8625540431461969,-1.3605708468909057,-1.5700597245629573,-1.6426891779477528,-7.276178785218308,-3.165650191709943,-1.3645732657860166,8,45
-0.26000237522791736,-6.89146214667252,-4.431056039199389,-4.217545310103891,-4.9242931304613125,-17.64710842835602,-7.41460761409695,-3.078381684042009,16,52
-0.032083571413858834,-0.3418246841127012,-0.27700603426557063,-0.39688945548369686,-0.38485503055686693,-3.360214312939195,-2.361217680749246,-2.6709760883398297,4,15
-0.23319588610841527,-6.55481536345194,-4.270466894985021,-4.420688167217211,-4.773002950542275,-17.511804852293963,-7.430838790395419,-3.1045955044186773,16,1
-0.23522470166435847,-5.312263412864303,-3.543222803537957,-3.497226303622018,-4.088569817981657,-15.41347654129836,-6.28685072969181,-2.5882390673387596,14,81
-0.2637210655421655,-6.4593376662277935,-4.258624873571081,-4.351061305096699,-4.864184352759757,-18.164384299566752,-7.5072590002965205,-3.115718322340957,16,41
-0.15187740123175905,-1.8966871043206093,-1.3983408380697984,-1.619781358159489,-1.669468607185838,-7.415203624276832,-3.308807152204998,-1.5684204468072662,8,26
-0.20851383671728388,-5.4629227622762855,-3.633744437766377,-3.815523065941591,-4.091871223584356,-15.019617000470978,-6.212049512122286,-2.554077887247526,14,72
-0.2544092703706983,-8.5747663478297,-5.378132273034856,-5.637683646413607,-5.9312265073958494,-20.578406956764397,-8.805879225493802,-3.7819559913864484,18,9
-0.1137921697765562,-0.9061036558322619,-0.7048847445396824,-0.9147374613101151,-0.9147475178390952,-4.868559715660724,-2.14103264451575,-1.2401040198497013,6,78
-4.2737851899121716e-10,-1.170978566264469e-10,3.7542794582845484e-10,-0.04496908227223089,-0.04496908227223089,-1.3523172873334874,-1.3523172873334874,-3.493567731179017,2,22
-0.2273241220759502,-8.214966164193193,-5.241395775131681,-5.029012311236649,-5.917203082070825,-20.970541146370525,-8.787313600566241,-3.7514800886856072,18,73
-7.294312487360344e-11,-8.3933392042157e-12,1.6564146285147352e-10,-0.02022783125263807,-0.02022783125263807,-1.3937591556018414,-1.3937591556018414,-4.14030951406468,2,26
-0.04231278197713582,-0.2639047705648409,-0.2163276845175638,-0.3767669137257826,-0.3649016940273764,-3.680150470433484,-2.6685341495006325,-2.777894965796012,4,17
-0.217039207538793,-3.9163455036646435,-2.7043926355067094,-2.9149473257411964,-3.0891788744864934,-12.366770763498181,-5.196251762721969,-2.060902619017075,12,50
-0.1883196535861972,-1.9184759247293859,-1.4081192709394097,-1.5664201297496199,-1.6445517639736023,-7.4102335046449355,-3.1538736739092026,-1.4948515127256465,8,32
-0.25964564610202356,-6.465358843516947,-4.147672897660672,-4.1524625743019525,-4.688861289954735,-17.437559475366665,-7.284614631193712,-3.009817117822189,16,42
-0.13754942229636505,-1.7745207772926506,-1.3325995037704939,-1.7462729756906323,-1.6848269998247156,-7.360120173945052,-3.074570895614813,-1.2488992240613916,8,68
-8.66137572774761e-12,-1.0470804816253842e-10,1.2965951441679114e-10,-0.014287065262126693,-0.014287065262126693,-1.3654542109779195,-1.3654542109779195,-3.698294543875435,2,56
-0.11136613522423662,-0.9974920464048734,-0.7711934606186143,-1.0152929767527783,-0.9438242958666924,-5.279679241989014,-2.6170268193676325,-1.3233216407193693,6,25
-0.23940290512544585,-6.925163212378649,-4.496968317432831,-4.468294865667134,-5.032247578721992,-17.779768918482876,-7.606987323685659,-3.2347742615620785,16,2
-0.03493111142991733,-0.24732746949444673,-0.20744034319973256,-0.3547155137397018,-0.34689025350167446,-3.3951448900028924,-2.369991214325375,-2.927456808554465,4,76
-0.11718041766090591,-0.8340088076543329,-0.6670620039338426,-0.9928618140234816,-0.9336985353052839,-5.276410070814537,-2.6351935831045394,-1.334458295450367,6,30
-0.2173983617293077,-5.48790026251423,-3.7337532964083424,-3.955491541634829,-4.3228691868030635,-15.459122215280605,-6.497162244771045,-2.77187250406468,14,57
-0.26806480332730065,-8.262681356936413,-5.04716263077117,-4.671559362023871,-5.626511639156374,-20.374922061582637,-8.317261647846884,-3.3947955716264753,18,54
-0.03796385133337394,-0.22636930045372827,-0.1852549288534597,-0.29971774987575817,-0.30436207038959373,-3.6151683869504607,-2.621361958280222,-2.5715871121190657,4,3
-0.29996748854704636,-6.598444804358781,-4.2314752399213935,-4.156572939925443,-4.7870878506389145,-17.917750019701497,-7.417924947052905,-3.073686394835829,16,27
1.8137056588540813e-10,2.445102707804292e-11,4.4843094997026877e-10,-0.026312249174480957,-0.026312249174480957,-1.2446965490400999,-1.2446965490400999,-3.2868492556514526,2,94
9.376628098967111e-11,4.4893666187317825e-11,-2.620322748919657e-10,-0.009059486336862892,-0.009059486336862892,-1.303928512096324,-1.303928512096324,-3.361224049204989,2,23
-0.2616295182142387,-2.966067047411225,-2.0890548551256654,-2.295693393242471,-2.460218254561072,-10.368276293594146,-4.404371115502747,-1.7609697072188988,10,27
-0.28219512293902216,-6.833335724768329,-4.316216639307841,-4.463207815853557,-4.927170943707831,-17.611908651321215,-7.332600209551535,-2.9980313515294363,16,11
-0.2408688412949462,-8.283902727667439,-5.197712621058403,-5.137313949311437,-5.879779952886582,-20.511989111156137,-8.615840504760772,-3.6442794435296575,18,56
3.202483472783402e-10,-2.149678676871547e-10,5.210924807902417e-10,-0.021281262699104124,-0.021281262699104124,-1.2601158021352472,-1.2601158021352472,-3.185578343087472,2,70
-0.192459502277855,-4.409928100314149,-2.9598382314605716,-3.2318696600023267,-3.3305909237291793,-12.667596727571661,-5.262542078823406,-2.1918357521004532,12,83
-0.09764108660091145,-0.9103383522280454,-0.6933014539241761,-0.9273319504369747,-0.9134951409586808,-5.140267752959671,-2.556479685080495,-1.5146928691630455,6,50
-0.18565058414446425,-3.192292398005791,-2.239969568254802,-2.6712497971579916,-2.5532175055639916,-10.123793607474575,-4.188672767674694,-1.7327581075039835,10,25
-0.039440139694976895,-0.26327246531794923,-0.2143585707210603,-0.35547456575570663,-0.3572409786024575,-3.339735073810431,-2.30220599944112,-2.679074320004265,4,13
-0.26718286097036903,-6.610419216823891,-4.189836566934608,-4.310924207189507,-4.794309612728845,-17.543800308645707,-7.326387476393093,-3.0721436114057186,16,3
-0.031329684827566526,-0.2919273607042196,-0.24653178539136986,-0.4033374519777256,-0.3932069146828679,-3.4128148152866045,-2.38757508315007,-2.5540048617967344,4,54
-0.156604486650902,-1.8797682453411528,-1.3872951511207503,-1.5437543279384267,-1.651671977343926,-7.063624519730861,-2.9789921834070903,-1.2323871856825659,8,29
-0.22239471291526164,-2.835326091301567,-1.98774069282724,-2.146791196834887,-2.38975309768933,-9.769840964614607,-4.137222119538094,-1.671299155961794,10,1
-0.03368857301571184,-0.24153998863975923,-0.1997567170313145,-0.3962157377943704,-0.3658979423761765,-3.328251052814857,-2.3088474065380113,-2.30944194112317,4,93
-0.18379562330931565,-8.510598354289469,-5.5060044481130035,-5.659060574748623,-6.057404081444695,-21.233212932825133,-8.910075380019222,-3.7244085906066875,18,2
1.0474619921430061e-10,-4.3288394119267434e-11,-2.16866045052444e-11,-0.03099055924107144,-0.03099055924107144,-1.4455351644717902,-1.4455351644717902,-3.4007849959644827,2,95
-0.03197948233137949,-0.28298100829699796,-0.22831805160581206,-0.3178873281554737,-0.3396033943841909,-3.053701856032565,-2.0063396406440366,-2.3425676236194577,4,26
-0.09353382567186057,-0.9861561866555906,-0.7537152382115287,-0.9230106461338701,-0.9464669055824265,-5.292308454354447,-2.6444667600442386,-1.3958648593776413,6,64
-0.17010636560342998,-1.8021595016735878,-1.3153028108549443,-1.51790143725246,-1.5995170645166272,-7.791477002183532,-3.479127022061153,-1.4377598705352588,8,97
-0.14528762457411146,-1.7937243751797154,-1.3618529697201844,-1.7202811040099852,-1.6717053934303023,-7.316192576247407,-3.194469232331768,-1.340683393926733,8,75
2.7625788959900755e-10,3.3350355699290904e-10,-1.2485424046720927e-10,-0.02384882903263358,-0.02384882903263358,-1.3078321384873544,-1.3078321384873544,-3.4044839872484607,2,80
-0.27324068838775006,-6.544543264107842,-4.214646880890767,-4.0946220396758095,-4.8113538948910275,-17.618306302449337,-7.32553477564388,-3.0321310858552315,16,65
-0.030832041608365144,-0.2874706751097571,-0.2453901712500147,-0.38792661798583106,-0.35033943617840574,-3.010068851995604,-2.0209327443841683,-2.4044012467822555,4,45
-0.04148766543786021,-0.29273991332105836,-0.23551449696920787,-0.3226984802154435,-0.346701079746614,-3.3188768089476235,-2.322912247346278,-2.245495790818853,4,47
-0.2765420433210028,-7.151869678438003,-4.4850019664927006,-4.197044751100511,-4.924961930999745,-17.928379401355052,-7.488153462803202,-3.104544768353268,16,91
-0.21838635845443002,-2.904427463217801,-2.032635076065406,-2.246590592862512,-2.3604586242760686,-10.03117990517629,-4.296502326169828,-1.7828663776745552,10,28
-0.032446360041740986,-0.2539410955546727,-0.20442655313770947,-0.31933251353677694,-0.31931470203581636,-3.0045699327888626,-2.0208297667827746,-2.512866317417071,4,29
-0.24405351395432398,-8.506278581641872,-5.145525142207187,-5.3288306186135195,-5.666648720262771,-20.455771622285262,-8.509430621188864,-3.535124547481258,18,70
-0.3107680175977056,-8.30229341369111,-5.018487616116755,-5.0151188127296376,-5.572009640983723,-20.43048232632883,-8.613146322644013,-3.5725575157721408,18,20
-2.4121556238543285e-10,-9.586187400822954e-11,2.8508671071070244e-10,-0.02199605932903605,-0.02199605932903605,-1.2425600922194102,-1.2425600922194102,-3.6018599348469253,2,78
-0.04038749411017323,-0.2656504030515074,-0.199695599150513,-0.30475539598748036,-0.3195935373912959,-3.496211110264274,-2.478913136606399,-2.5398851462213807,4,25
-2.4775434778745444e-10,1.1133568470628186e-10,3.0473943455483486e-10,-0.02669794224797657,-0.02669794224797657,-1.410889483305929,-1.410889483305929,-2.8889906966211583,2,61
-0.3028216540448153,-7.970764472491546,-4.841378620892851,-4.79165995470821,-5.418744307082125,-20.01403991468872,-8.2473714014709,-3.3493961068687974,18,90
-0.25300729871441846,-3.9783952896109787,-2.7814445694670504,-3.1747233910488935,-3.2513254335796917,-12.653521766249087,-5.151128722647647,-2.09201102128418,12,65
-0.20182884133311324,-4.019887589075295,-2.694986176550618,-2.8497972779552447,-3.1193360980381275,-11.930619623018414,-4.964235184510988,-2.085316496196929,12,23
-8.948308919259906e-10,-7.912412877258968e-10,-9.2008901968893e-10,-0.03267165081730836,-0.03267165081730836,-1.2975794341287157,-1.2975794341287157,-3.3653154717288216,2,79
-0.19045809099216365,-1.8287009379646109,-1.3589367937044088,-1.5756462872445085,-1.60534897488824,-7.1709569717786295,-3.0777566158187057,-1.2575670765802842,8,44
-3.538854726620188e-11,3.588182772157333e-10,2.0254373413186588e-10,-0.028410551464153364,-0.028410551464153364,-1.2297431223987523,-1.2297431223987523,-3.636462448590949,2,39
-0.17596664296307785,-1.725124912731157,-1.2855514355214086,-1.5797981539204962,-1.578391327563264,-7.301130514774438,-3.060212165529294,-1.320293314752956,8,67
-0.27866318785214994,-6.50220963394947,-4.20307888801935,-4.608534623939578,-4.781573156616441,-17.66567865172006,-7.491730696654739,-3.1583584408898124,16,74
-0.23784215785544305,-5.544603169677077,-3.5507618773049954,-3.5526335792668893,-3.992232265070683,-15.159889205163047,-6.2340539454185615,-2.5601379071247985,14,34
-0.2898030750610287,-5.708498088469898,-3.7373815702566033,-3.7457958953657453,-4.2068232716651766,-14.915346877729768,-6.231715764959554,-2.5826801260398264,14,30
-0.026087263234613512,-0.29908344822790256,-0.24470391891378304,-0.35348589385257845,-0.351485990154979,-3.032260989804523,-2.076913788412181,-2.6785324459918365,4,23
-0.2517549968601834,-5.324595103208301,-3.4279614941591827,-3.6340689712108896,-3.8775186453800448,-14.794922739472169,-6.140011678936043,-2.5056569624555642,14,69
-0.12800709979289862,-0.9679208255175112,-0.7369833734536105,-0.9128458275574749,-0.9131366095820176,-5.203107859719385,-2.567088252578433,-1.7241756263540364,6,46
-0.20944690917790573,-4.3170593536839625,-2.9437818204845354,-3.023381144782504,-3.3389080587432924,-12.719995521761048,-5.407509070505378,-2.278398328127638,12,74
-0.22406453683910244,-4.101986261319105,-2.8561615775598233,-3.440563338530048,-3.2773297283885947,-12.580586600895899,-5.304406331109434,-2.2427368167146944,12,68
-0.28238178546445875,-8.148703012738133,-5.2564062125977715,-5.271971775488487,-5.924942003719207,-20.825646637549042,-8.85536024803775,-3.756165991551227,18,100
3.90662261769148e-10,4.5464264038230785e-10,-2.119242320450243e-10,-0.02272135270436006,-0.02272135270436006,-1.1836197130624633,-1.1836197130624633,-3.342916009474703,2,19
-0.13383435075252392,-1.8971821662713104,-1.4298527568691164,-1.7811058945012708,-1.7785393218948462,-7.671029602785808,-3.279116537620681,-1.5939892312203359,8,11
-0.2641692847705458,-5.658633936563467,-3.8438956080162,-3.700961673429104,-4.381612329869826,-16.058606358401928,-6.548184008406842,-2.7006937984486794,14,2
-0.11638266477545725,-0.9088343381490149,-0.7035356102293662,-0.9852569729856859,-0.9158272912014301,-4.693377254876538,-2.3249011329609313,-1.1757713718495593,6,100
-7.564325371633984e-11,1.4139764935999777e-10,-1.8895554873554764e-10,-0.023988789025015545,-0.023988789025015545,-1.2980917875469564,-1.2980917875469564,-3.3653246053273604,2,9
-0.1073755788216575,-0.970681499121417,-0.7454820975184988,-0.9751799133090422,-0.9529813545919166,-4.995819526763615,-2.493009781656772,-1.1993502920490542,6,93
-0.2617703197305041,-6.866925823186688,-4.3915999479459185,-4.001909463279719,-4.804516327945752,-18.217527416721843,-7.498279268468867,-3.0993527134820624,16,15
-0.037187888432998015,-0.24586569777793196,-0.19556458749213784,-0.2696403501231513,-0.3020767161537797,-3.2294381659822897,-2.1785176786225176,-2.853876633500487,4,97
-0.2579156619057768,-8.073993888335322,-5.078129292535618,-5.069895448255026,-5.825950587636194,-20.489080725320985,-8.605390434125857,-3.5416060981225654,18,53
-0.21908418785728226,-2.935263758381372,-2.0630989260947534,-2.4366690747451196,-2.4104681669577497,-9.918853523603538,-4.150027641085815,-1.7698271278838142,10,93
-0.2380895591656464,-5.481589463969365,-3.5897813859041285,-3.7094765359273887,-4.038331765821555,-14.933481409451117,-6.146174115260171,-2.5050325537273577,14,41
-0.19963519495015355,-3.0644474348822404,-2.154193578355979,-2.5609773447131294,-2.543250603883679,-9.799689903219827,-3.9587763370215563,-1.5752501848982787,10,24
-0.279542941611879,-8.148760132598055,-5.009707468994152,-5.303214934415802,-5.644302184060556,-20.386000081258082,-8.53799122941256,-3.513756248995772,18,14
-0.11658772140185221,-0.8237432014580635,-0.6085867976138426,-0.8972275391240919,-0.82946703928134,-5.052708763344227,-2.369488650900892,-1.5804530846706861,6,8
-0.10030782867254308,-0.9058516178567432,-0.7486777508621528,-0.9367202567897224,-1.0287900414052005,-5.395250043806585,-2.846209123820473,-1.4515821111601364,6,88
-0.23676110971338765,-5.5476763204682875,-3.7368817608185236,-3.902689949846307,-4.229786142359325,-15.249892374180657,-6.391171184240706,-2.6965434535453654,14,40
-0.2787814478825627,-5.4193167410700696,-3.4680910225855937,-3.7032809855379782,-3.947158134955032,-14.659209495878812,-6.071956485403045,-2.512226205297108,14,32
-0.23246669565848488,-5.584495363925612,-3.7136103940033873,-3.7216084846868327,-4.232559384160446,-15.580840836674826,-6.4360545286541,-2.6839797493012814,14,93
4.740998919838812e-10,4.625519041262516e-10,5.223639534812641e-10,-0.031692682446434466,-0.031692682446434466,-1.2430882081892485,-1.2430882081892485,-3.8956549389255555,2,32
-0.23818350516106787,-5.5176725509729785,-3.638635164671432,-4.024249934840559,-3.9806081307136645,-15.452007550018985,-6.2591756756990815,-2.488791638312024,14,29
-0.10910192740499025,-0.9319790663771619,-0.7612643329537423,-1.0875679322698855,-1.0416753302395014,-5.345700575639471,-2.6463767641455354,-1.4020817288627694,6,70
-0.23118102003159652,-5.385556277955413,-3.590213948987527,-3.7860838919163524,-4.082447898345442,-15.104320252245415,-6.268811711605457,-2.5987155942533007,14,39
-0.2882414004526256,-8.385157449569746,-5.1198958940266674,-5.073169951384221,-5.605595967640478,-20.654023332912374,-8.602154804787752,-3.598448242231332,18,1
-0.2880974561063613,-8.564011696014047,-5.339236377418467,-5.298055421214024,-5.843544809791317,-21.133007575514593,-8.779492884502647,-3.683011285540061,18,26
-0.19450053568993927,-1.7918889194727186,-1.342686126811619,-1.7105997785390568,-1.7286891918622087,-7.260556250460393,-3.092977373843105,-1.4634935648099163,8,48
-0.2285361672309811,-5.684890384807024,-3.785437268461182,-3.945399047517184,-4.177651603494698,-15.41450709426866,-6.437166965035494,-2.7044154563212732,14,13
-0.25404382849320256,-5.681753665291209,-3.667223164677813,-3.92730779656636,-4.167089056091375,-15.444995139453539,-6.3096854478612965,-2.611178504675925,14,36
-0.11068811084867479,-0.9723248169444917,-0.7453945521966797,-0.9301300837395418,-0.9326962810075307,-4.903486568555618,-2.2534078436911007,-1.4414130636678488,6,56
-6.899087118261704e-11,8.339688498115727e-11,3.3767969392917154e-12,-0.013520199197815656,-0.013520199197815656,-1.2843031594192709,-1.2843031594192709,-3.3000028641073187,2,33
-0.2513930557449223,-4.170280388679081,-2.8713911301729094,-3.0930305239360996,-3.3552360486761805,-12.325826123559754,-5.105872695967093,-2.1455645581344016,12,60
8.82059631168719e-11,1.9280204897886844e-10,1.153515451560172e-10,-0.012734830697077338,-0.012734830697077338,-1.238966373988957,-1.238966373988957,-3.642925363692328,2,7
-0.1992520009295273,-3.93899127249341,-2.591815013481773,-2.884204781595105,-2.988574447804079,-12.002106752026787,-4.8261720758732265,-1.931315781377285,12,29
-0.13267059566511932,-1.844643583911431,-1.4386041808022412,-1.7009644096659284,-1.7587781005696164,-7.875970475405949,-3.4669719825669607,-1.3346158301645255,8,92
-0.11945717072873921,-0.8726213105838173,-0.6910303743556873,-0.9201098165166531,-0.9338055285209464,-5.387416921857256,-2.7709976684593385,-1.7990334834966,6,82
-0.03620999718841659,-0.26944512290888106,-0.2192398821969816,-0.32162221288881826,-0.3248771157635609,-3.4140778085334147,-2.358267817712019,-3.1251719547397334,4,63
1.7200282843160553e-10,-1.6567961046154433e-10,-3.1553863431843524e-11,-0.025297270091467147,-0.025297270091467147,-1.255625817976225,-1.255625817976225,-3.243377256381603,2,64
-0.16866035435045887,-1.788359757063028,-1.3443966506247287,-1.6988865662161223,-1.6142300494957051,-7.233893062466201,-2.930982357581168,-1.228380942251728,8,61
-0.03027982243265379,-0.2693215374212991,-0.23090759375886757,-0.37000838646994827,-0.36760612323371483,-3.401297652854343,-2.3553001040320285,-3.0726676849087764,4,86
-0.039656219309117134,-0.3057466233772127,-0.2535575028651763,-0.3756923973854134,-0.35101641822797014,-3.600951650916155,-2.5716740694317495,-2.8682646628813537,4,14
-0.16296635572459597,-1.7293548820369664,-1.2936570650648238,-1.6488665426474662,-1.6019770046032253,-7.234480351467222,-2.863393132208498,-1.0727785804576961,8,3
-0.2738153697986996,-8.022921888125596,-5.1108862935502275,-4.703087928853514,-5.762654795911654,-20.988197479400494,-8.70899637574128,-3.606852395270416,18,38
-0.204976701610221,-3.043408847116984,-2.1600341466087474,-2.5421073965628094,-2.573660318453901,-10.318568245648251,-4.291098353789936,-1.7749592150231137,10,45
-0.1797821741165523,-2.7798121706771637,-2.0545116085616955,-2.393758802802683,-2.55437143619994,-10.095922894586595,-4.095030212188039,-1.6594494840138547,10,20
-0.24341786099556972,-4.021910881216659,-2.6648998744412054,-2.7064367298613243,-3.0544974069275015,-11.981886640289952,-4.952628623861223,-1.963357866208533,12,8
-0.12576923336515625,-0.9602029432495789,-0.741941003914166,-1.0428634722396246,-0.9515281807822875,-5.084483971198621,-2.5388669635023553,-1.5446972227106843,6,69
-0.2592766919048135,-6.869781848685052,-4.457935931246591,-4.7077870743764425,-5.010912320173063,-17.407990339941254,-7.539059882127884,-3.1974525726537064,16,85
-0.11966756786995675,-0.9438866564328284,-0.7076148623877487,-0.9347847209129241,-0.856529029165818,-4.888483487731308,-2.3178755003409734,-1.4059741906734398,6,1
1.4294369515138738e-10,2.6645717183387817e-10,5.20598305485398e-10,-0.018619716760952684,-0.018619716760952684,-1.3772820910101269,-1.3772820910101269,-3.389067093068805,2,1
-0.27818741697543115,-5.519508153342688,-3.7022442155613047,-3.718750112395999,-4.204581668596453,-15.282039235362873,-6.465879496027936,-2.754562766289618,14,98
-0.22827590400803488,-5.513640982030667,-3.693625910355293,-3.883207561459696,-4.177548220552982,-15.298033914687458,-6.426262813151449,-2.685711396340782,14,74
-0.23994706307563793,-8.036521599214744,-5.076820063144337,-5.304388003413935,-5.735304115323226,-20.75425278634878,-8.657193811748186,-3.5497088355708875,18,28
-0.23549442393284922,-6.935997431914219,-4.329985676380709,-4.207399257127768,-4.976262955327411,-17.79388079456125,-7.397560510538683,-3.037127811127105,16,45
-0.2988693048792968,-8.051576810663143,-4.933007816665057,-4.864795041951689,-5.722804634919443,-20.16672340656888,-8.43326099394569,-3.5355519830706634,18,74
-0.1748637136982304,-2.0058885124725876,-1.4693852622474084,-1.648894325803887,-1.6960552054814642,-7.538232724561636,-3.179083664923767,-1.4686176465960357,8,70
-0.2591920999433296,-5.8123264784783295,-3.6850531820916967,-3.7766683809317403,-4.136497443734106,-14.922287506551323,-6.230355159135341,-2.617692791657571,14,11
-0.22830734647254988,-6.882101839447683,-4.427867114494446,-4.336162808788147,-4.967151249333492,-17.76091354110553,-7.582398549758268,-3.1691748815001666,16,6
-0.11287354372510007,-0.9730850919196696,-0.7559020264511233,-0.9036640706177179,-0.9229795655308747,-5.085417200324974,-2.4955221345698644,-1.6777245687172617,6,15
-0.18986278553827413,-2.8721235823097557,-2.1319604832279073,-2.2643402067023572,-2.5834611731906687,-10.295416743641333,-4.42772179421224,-1.8235559721775807,10,66
-0.24888993362983503,-8.214488851380658,-5.071141032878341,-4.81215706415216,-5.6479395109867605,-20.369882725308653,-8.529716586027185,-3.5833998389921873,18,91
-0.21861274484045673,-5.215951358125183,-3.5112457989962356,-3.7673210766316223,-3.9996815778836146,-15.015002964934656,-6.244019073436717,-2.5927883268878347,14,50
-0.20764950802515703,-5.679296634618919,-3.7835863836693706,-4.155662612815142,-4.2338818352959535,-15.633397947404685,-6.55431004830799,-2.7682269263324892,14,9
-0.10361046378517046,-0.9764368148749815,-0.7797709182634859,-0.9781332593972014,-1.0575225982583683,-5.25593478873705,-2.57571709402606,-1.55334293296997,6,45
-0.2500580203561067,-8.448387753855899,-5.21261920229734,-5.1988423197921385,-5.826182211114165,-20.370630503386487,-8.629581527136652,-3.617928967505309,18,19
-0.04105443855822824,-0.269086181836607,-0.20752668673938832,-0.2601576558704364,-0.27958774339383186,-3.194806223183422,-2.2398857297724226,-3.1378808398736706,4,83
-0.19725351107846922,-2.801144827063582,-1.9692248934790775,-2.171038935614693,-2.3229659038263226,-9.743469629076358,-3.8853627927675043,-1.5235845984790557,10,13
-0.2633507763989409,-8.370479355732307,-5.1726310366628105,-5.084494796719272,-5.784850582336401,-20.243204448915026,-8.632445389144308,-3.590270160823002,18,8
-0.23567828692395285,-5.681638796352336,-3.7120279784495205,-3.7795710554830855,-4.144161058439294,-15.257827912368088,-6.3824133995993,-2.595207741229798,14,48
-0.11115271378738947,-0.8897176636164534,-0.6869469902846136,-0.8636067404288768,-0.8953967410050796,-5.480394853809655,-2.868121638212163,-1.5892260351319365,6,81
-0.2047766286790473,-2.926271827826642,-2.1281668771675033,-2.3425798507821667,-2.5344305755233836,-9.943557376427762,-4.192974467424683,-1.6876379354277764,10,46
-0.18294379233805774,-1.8216170272336887,-1.348929319014375,-1.6084019029354903,-1.6185796563263148,-7.047670191978834,-2.9642876080028118,-1.1910696386359536,8,30
-0.22968296674426056,-6.879143246622332,-4.397803582939354,-4.220796886559601,-4.940889635075137,-17.85449005831816,-7.469337462550357,-3.1026299053587163,16,14
-0.2671103175604856,-5.516586954749201,-3.560073117435307,-3.6836719744984294,-4.096231078740155,-15.05607172135921,-6.201330627364406,-2.5395906977572484,14,66
-0.13701864005762954,-0.8731865773662237,-0.6672149638531957,-0.9356795954263352,-0.9359403068621213,-5.077328875717085,-2.4492974355418355,-1.1794922371706111,6,95
-0.15439323659459508,-1.8250956011170947,-1.3920826373434392,-1.6461347250251428,-1.700550692562938,-7.288057100420393,-3.0695306747134183,-1.2804914140419152,8,57
-2.1832253534193046e-10,3.043957354578741e-10,1.988998116625451e-10,-0.01704315371469703,-0.01704315371469703,-1.3282273270764222,-1.3282273270764222,-3.3526025090838583,2,65
-0.20376990660975075,-2.999871419518691,-2.1248668028010895,-2.3967136188595024,-2.4678828743903796,-9.812666175461327,-4.094339708781129,-1.6610913319712513,10,35
-0.24936678340817134,-7.9200775101908825,-5.0982056824262685,-4.962104495486929,-5.662034221713915,-20.499942325696285,-8.625449986393459,-3.572792218918432,18,12
-0.24087129437717272,-5.520714336106466,-3.6267856486839563,-3.9229201399570495,-4.042302497784152,-15.357116036880878,-6.218970874227847,-2.5530160969175126,14,35
-0.21736720104520457,-4.071767396326265,-2.83464743457663,-3.020828319064145,-3.278904726707481,-12.45705139406615,-5.036510667584536,-2.0929417682399722,12,20
-0.20643324035405464,-5.419042567781229,-3.734070153850526,-3.7391444329335175,-4.1885315683604585,-15.734630181008269,-6.449414686525495,-2.703196001198422,14,52
-0.2221183377077636,-6.937493286269324,-4.430109379711978,-4.407011082295275,-4.980394690200543,-17.606906914299085,-7.341047054686421,-3.040534616304382,16,82
