newman,newman_leadership,higher_order_newman,spring_rank,spring_rank_leadership,page_rank,page_rank_leadership,point_wise,M,rep
-0.09819637936837061,-0.01681325131770224,-0.0751924793273366,-0.06558133023421868,-0.022953343475002688,-3.2139152591994917,-2.9188265691670643,-3.3371440001877226,2580,48
-0.10117285586481203,-0.0061754131528880055,-0.1362544920336989,-0.24571437835615403,-0.19017154205598194,-0.8556679065825928,-0.8489030706207523,-0.35888028545570183,41285,84
-0.09377343734653991,-0.0056635974254701125,-0.12841374281503193,-0.24901097429448063,-0.16356402515149615,-0.8489251383629548,-0.8436341556960526,-0.3475972822706059,41285,67
0.0017252496391167817,-0.0022167314207197125,0.005160107747735321,0.0013347447823393737,-0.0032456342139184804,-1.7118540337693438,-1.6250041059866926,-8.154274503099177,406,77
-0.11793306498760882,-0.0011920972503061996,-0.15202037395570267,-0.17667231966193517,-0.12397834542364798,-0.8703297163347006,-0.9763004762603247,-0.398915410437559,262144,46
-0.0926677776983441,-0.009182920515161633,-0.12634500988525244,-0.21570512959793425,-0.15244994486632038,-0.8430118681657056,-0.8263435928576581,-0.3437975790394055,41285,64
-0.042104966106422996,0.008125355295747932,-0.045966438491847485,-0.04998369800205149,0.005780062771705167,-0.8808938368665584,-0.8486610126101362,-10.064563866049445,406,37
-0.09588072299955852,-0.008028463612264251,-0.13114519254047505,-0.23767248803643795,-0.16680815910748414,-0.8438473160112735,-0.8342402508652007,-0.35594960846924795,41285,62
-0.1104292591345729,-0.0034705943864912474,-0.14429812978980014,-0.19694456838314395,-0.15725189468265716,-0.8950182996441289,-0.9552861430777405,-0.394681790590912,104031,20
-0.0784060678864799,-0.014981697739725554,-0.10946241832705285,-0.20785524439484543,-0.14923365851578158,-0.7985718314641719,-0.6510969989864708,-0.27557294629173956,16384,40
-0.06484910918992622,-0.015196200883592139,-0.04926584669602319,-0.08153291471654664,-0.045632842237056284,-3.0955353029781136,-2.789608395758677,-3.737936240040775,2580,58
-0.013598479680686486,0.0007814099568562972,-0.012694646198101643,-0.011386152880083907,0.005043123974700534,0.016812915200810963,0.01676511109607595,-0.36802516590095524,64,69
-0.07933264077034889,-0.00474267509669011,-0.066313581991133,-0.021454922762312256,0.009449862265963447,-0.740196578435627,-0.7385247146103391,-6.972282066527736,406,97
0.02048717218537125,-0.008967893201858593,0.02396235784795408,0.026734880287834644,-0.028825289048206103,-0.3612945199518133,-0.3270513974141107,-0.343258240799693,64,5
-0.07962174871715184,-0.012335331838588379,-0.1125183069216975,-0.2509018551434285,-0.15135693431015557,-0.824445751974492,-0.6782337364812231,-0.28507229268704104,16384,30
0.017518567522482206,-0.008065167426763754,0.024803524027136488,0.03559620717135987,0.014536441674464586,-0.8176199448610075,-0.7676137890060292,-10.005259642302486,406,84
-0.07989946006487253,-0.01042566945788433,-0.06700776271353441,-0.07669583896978126,-0.035195287198000344,-2.7927777214906304,-2.522091972527097,-4.349034495936949,2580,92
-0.05756688920090979,-0.0061029825681018085,-0.04680980659683509,-0.018181432330502647,0.0030738467662040224,-0.6046715278873906,-0.6075627724763794,-6.808603658153873,161,27
-0.08316041925562306,-0.0064716701958285675,-0.06864621782776636,-0.08510290593257216,-0.041719057877209476,-2.938734161283827,-2.63989789643589,-4.239062823875547,2580,40
-0.05356098733077338,-0.00816934123815479,-0.04193532688708101,-0.016522268936046046,-0.8136858132793232,-0.3040435400043244,-0.34541787689725956,-7.4516614668830154,161,99
-0.08976972782257028,-0.009245488850268838,-0.12279916118285454,-0.2370568036384556,-0.17287882684139483,-0.837354281200169,-0.8322200314850275,-0.33899608162371586,41285,60
-0.022770996279573755,-0.006789331924057784,-0.014451169799731281,-0.01203421076519212,-0.008645419502998382,-1.7427473253651709,-1.6666048000440432,-7.352473223321541,406,91
-0.06954975444362096,-0.015123375652824842,-0.10004925657238431,-0.22516749813315134,-0.14003030157081556,-0.7739200048713418,-0.6255073326150073,-0.25580823447560397,16384,24
0.009205724024935798,-0.0048461657016412195,0.012888151881600465,0.0187602128887691,0.005105282750359647,-0.2903082109268794,-0.26304599224305014,-4.081555571652696,161,9
-0.10816677141567155,-0.002622909515188962,-0.14188541193383644,-0.19865206166570776,-0.1372414517707427,-0.8403366192010431,-0.9102803916817616,-0.3751474260884845,104031,5
-0.10956843826667038,-0.002286725663772982,-0.14364818360719442,-0.22693558295162203,-0.1646398451246856,-0.8486713346945933,-0.9156072442021237,-0.37882047396678,104031,89
-0.11901616466375109,-0.002518217011043957,-0.15372887005127803,-0.23032274879522108,-0.1736245140386092,-0.8987409599819236,-0.9710732518057505,-0.4043138598670507,104031,33
0.007049379309199591,-0.0011584641799812425,0.007484103529853278,-0.0021145544200145373,0.0029080863790208297,-0.543634375843893,-0.5018257457053595,-4.7724108557834715,161,28
-0.017481656960379382,0.0050603562758355786,-0.01974202531157705,-0.01814583595608218,0.008775672157961193,-0.6802015085682391,-0.6635479427705929,-4.8045738631988995,161,44
0.034127489230195124,-0.009340627395451665,0.03928294054601281,0.04843799832900215,-0.011773532496064694,-0.3143141034257915,-0.280300180790299,-3.7321730588185886,64,45
-0.11338147027043562,-0.0026423972021871424,-0.14756014575838325,-0.22905624465860186,-0.17452164600090284,-0.882780467416188,-0.9602574477348286,-0.3931393565839121,104031,8
-0.006384786943596369,-0.02403007548590325,0.017369528669419473,0.06847670056915356,-0.007491106114251778,-0.19554671443226695,-0.162868542279751,-3.8848976106877355,64,8
-0.0984979327787823,-0.0053757203434821555,-0.13675005570516677,-0.2424929578655392,-0.16473947817621215,-0.8363334630490166,-0.6927951339970464,-0.3036646785282454,16384,43
-0.11389100749157724,-0.014782858104782371,-0.12665766969635694,-0.14604671569614092,-0.08600423172663887,-1.0347355672633518,-0.7345487901866795,-0.4912925450402469,6501,72
-0.04210999290072987,-0.00327288904088037,-0.030893325358135423,-0.02944648284577586,-0.009244995044120225,-1.460038138643394,-1.3900655742361834,-8.43288118762904,406,69
-0.11082940721269588,-0.0027915009355942077,-0.1449849183585879,-0.21449979648743908,-0.15944218026793033,-0.8663611402100222,-0.9318482041379686,-0.38481067125450436,104031,41
-0.11512295249858774,-0.0024479436727134294,-0.1499761111293064,-0.21801863853400644,-0.15340279316770936,-0.8725691843082648,-0.942349537602761,-0.39328867569838716,104031,59
-0.107133180166786,-0.0034207727560803154,-0.14105295127051318,-0.20792123785311672,-0.15634831283089007,-0.8510699828716937,-0.9155398531746209,-0.37644236331045533,104031,72
-0.013996951440951193,-0.006995204027576573,-0.0076782581187212,0.008135229602767238,0.010786131770200897,-1.202059210809322,-1.1537820706719504,-10.001285992762067,406,21
-0.07289340447892276,-0.011463004229242766,-0.08978573046328858,-0.17316735077905074,-0.11473189747086747,-1.099179572794095,-0.7701780117358168,-0.4608132577479804,6501,96
-0.11556903446377823,-0.0008684764318967505,-0.14889364890658668,-0.20037301573241786,-0.14729120506404245,-0.8586204543710055,-0.9670529655481245,-0.39269198196569477,262144,79
-0.11026470866231751,-0.01342810091800779,-0.12345584833895357,-0.16706195392948503,-0.08772217679509986,-1.1109454878683616,-0.7835546269523886,-0.5575850012737884,6501,90
-0.12074783202541525,-0.0010650865739124334,-0.1545457449130764,-0.17529433961450017,-0.14109276058382217,-0.9053886497554517,-1.013365847257889,-0.4150512214339249,262144,84
0.009723459654828091,0.0007813334465486863,0.008824765056897435,0.0050452982568150746,0.005043097266372574,0.01667525706697958,0.0167605749281328,-0.2835165546040699,64,16
-0.10314435744558427,-0.003830019757009218,-0.13569833308301707,-0.19387846386688704,-0.137591148342075,-0.8520599630922152,-0.9260582233144881,-0.37346469066157356,104031,76
-0.08646535006048767,-0.013112571020264646,-0.12267654741995461,-0.24126455192820473,-0.16325765390648034,-0.8366796185957897,-0.6804219436534572,-0.29230353203275505,16384,35
-0.023964978959946516,-0.009277411417910695,-0.012215757281820908,0.02228861726549633,0.023311542575529334,0.17259787509295033,0.17256294632592722,-8.162365060442664,161,87
0.0004400250108197018,-0.006588040503290111,0.007617700436967591,0.03151481730504592,0.01607907616626675,0.06224535841043504,0.06243597094665521,-2.031057989244037,64,15
-0.09482713537654557,-0.014227593660665297,-0.11138112288914978,-0.18338201054117573,-0.12240099552238022,-1.0717589155871317,-0.7610538630630967,-0.4426905400654392,6501,5
-0.09355763938270925,-0.006752078372738788,-0.12898737446538341,-0.24877796072427388,-0.1731831194608603,-0.842953255828468,-0.8434971881547376,-0.34821849881692,41285,47
-0.08417039428779896,-0.007249221449944727,-0.11729940633037597,-0.2387804737773687,-0.17074620431900056,-0.8419693184188433,-0.8314390324474413,-0.3402600257692178,41285,16
-0.0814095856159094,-0.006975955270699419,-0.11676360605592086,-0.22663927431080497,-0.17337320787504903,-0.8134072943457408,-0.6627250873182058,-0.2811131045169846,16384,74
-0.12522873444851568,-0.0006056956891381308,-0.1595027513553665,-0.20852117213274912,-0.13810543428970345,-0.9080440421896248,-1.031722852491008,-0.41928072261068694,262144,30
-0.0823952292051917,-0.017099537945484026,-0.11532445457699277,-0.24178771602295077,-0.15001180305838285,-0.841489327739706,-0.6775600276655619,-0.2956582494166666,16384,46
-0.03923754583091052,-0.008627179926041614,-0.02538943022767648,-0.01820102687863745,-0.007658628943325824,-0.27134453647355766,-0.2645105212542116,-5.571929445678934,64,51
-0.02059846544276792,-0.0015164443589000516,-0.017011546312661247,-0.002599126359282557,0.007402713658680861,-0.07862083293302038,-0.09466078606395324,-4.0302478704744535,161,14
-0.06273072148020986,-0.009947306170289388,-0.04608688016189347,-0.04241246439285316,-0.014634219001336012,-2.9754145164909467,-2.8395915880112645,-9.621962833429231,1024,44
-0.09186978416207053,-0.003286366394281365,-0.08013803213765011,-0.09896395149645065,-0.045529673547325754,-3.0550461371857436,-2.7602063250728612,-4.489966182971179,2580,76
-0.08889098394309378,-0.008845062184662926,-0.12180301374491179,-0.24566580952983874,-0.19362212973731552,-0.8364136168245904,-0.8260803307029514,-0.34092464007036366,41285,7
-0.09298034847578232,-0.012644319768076858,-0.06698833169764673,-0.05965081569609662,-0.0483788499475156,-2.9220944276135032,-2.6733697213163365,-4.144547973575669,2580,99
-0.10503878074071396,-0.011304671706125737,-0.08308541822472373,-0.06573059977725564,-0.03209512143849311,-2.96452320445137,-2.689550143623565,-4.468466209037061,2580,94
-0.11834161630002187,-0.000977130149303131,-0.15208617643379696,-0.16724102304015667,-0.1258894668099235,-0.8658068919301506,-0.9780226501716079,-0.3979704099587894,262144,23
-0.11364312803835008,-0.0026714836789785324,-0.14805278507270717,-0.22427908093855767,-0.17029323017221237,-0.8883205572622974,-0.9665430952010966,-0.39504825140299127,104031,90
-0.040200118000225174,-0.012116419496403923,-0.023161969819469788,0.013545607834856492,-0.00854819188514742,-1.8006717307210154,-1.749144470324968,-5.923767873687295,406,74
-0.0824683384986713,-0.0054103862175792685,-0.06691742742562715,-0.6836126713652182,-0.0369338035821251,-0.6503996121955656,-0.6836810013501601,-0.37504387916953785,64,29
-0.1203748114157335,-0.0013213557176372944,-0.15462980732094475,-0.1882061061138143,-0.12624869741782377,-0.8953807780179588,-1.0147556371606956,-0.41131680966044587,262144,86
-0.07682747517384189,-0.015335374668601454,-0.10498453113591631,-0.20360617371330017,-0.1489134570480622,-0.798505290115628,-0.6523764689597656,-0.2691951273135509,16384,75
-0.02061504983227893,0.002780138873480244,-0.019044118386943965,-0.020976443485006328,-0.005280293054939876,-1.2496771708855694,-1.2055673257076616,-8.361539989909824,406,99
-0.11292040797170196,-0.001937409584031832,-0.1476847204505996,-0.21878807650609486,-0.17329607812249256,-0.8783221270006432,-0.9490825920232604,-0.39176863733979245,104031,58
-0.010664837546896034,-0.0044464342278976625,-0.0010120317897392747,0.009918059346029632,0.01748528526150476,-0.48381040726232055,-0.4403529341087311,-8.849403851596964,161,45
0.03728530460941404,0.008163404702385966,0.03007872147241399,-0.014397722411939975,-0.025699095993989448,-1.8619050131919115,-1.7428690802405151,-5.541127146200569,161,59
-0.09634491330796854,-0.007812028835909885,-0.13105668702663592,-0.2378398679631317,-0.17748118283024042,-0.8337682698469284,-0.8140703506621201,-0.3461380097201247,41285,10
-0.04365088772756636,-0.0067820874092319764,-0.026225291756700377,-0.00447338585168182,-0.0021524927424778047,-1.495361235486705,-1.4557591605470863,-7.62945011077253,406,98
-0.08664734557811408,-0.006668259348188363,-0.06994492074009502,-0.464098427274815,-0.4222039003319223,-0.5279085045605962,-0.5756231839068835,-4.050750656353432,161,61
-0.12143988118539653,-0.0007567801078151254,-0.1555759567766659,-0.1799373526201372,-0.1436997306499626,-0.9001268490811587,-1.015594688421526,-0.4120827908540515,262144,69
-0.09111006194231192,-0.008700347681136417,-0.12282117704072323,-0.22880560278946377,-0.15561259446371664,-0.8647484542843128,-0.848513111320225,-0.3524173791442199,41285,36
0.005167931155446619,-0.0024833216830540705,0.010277913332962258,0.011811803217476529,-0.019775926445878982,-0.3526964261438035,-0.3456448632999412,-0.26528165298072703,64,19
-0.07451806604115925,-0.009866874892578805,-0.05325076211416847,-0.02811629646317014,-0.009069930930375893,-2.7972353026367833,-2.6725786206274385,-9.29031118462132,1024,12
-0.09857799940820268,-0.01761978496292029,-0.10862809013803851,-0.16799242183023103,-0.09670000511443681,-1.1464944628992637,-0.8248809893143775,-0.5871187499630853,6501,22
-0.10877086844864364,-0.0038794083594102303,-0.14237869164241757,-0.20066462803286664,-0.14761319144079638,-0.8916101940500597,-0.9638669229584041,-0.3932080051064259,104031,27
-0.08340405643084882,-0.012636863692947439,-0.11804306861864294,-0.23918777277944298,-0.16556421632532814,-0.8692889149390518,-0.7189334301904092,-0.303772351681751,16384,100
-0.1035712162628734,-0.009736302408764089,-0.08532949925607392,-0.09674399895599499,-0.04804277538524942,-3.1168238897918705,-2.8281884723230535,-3.7993185250068566,2580,24
-0.10242827711232204,-0.0076322570794436695,-0.09049636884594714,-0.09226573046798142,-0.05583900534151531,-3.1660663078274953,-2.911661631097986,-4.153512957008512,2580,61
-0.08430702332485213,-0.0015714462869767815,-0.06674663450016667,-0.05159992100606569,-0.01666741901180445,-2.7915634225678265,-2.669791377947593,-9.609580361849758,1024,42
-0.09796825436275163,-0.005274125433947904,-0.1326619756953011,-0.24488413853833893,-0.16591317484017867,-0.8710724853097336,-0.8587672765593551,-0.35943915610067595,41285,100
-0.09862962027805075,-0.009346636336083194,-0.1333803545496736,-0.24718097401992717,-0.1773903884293298,-0.8346056362001347,-0.8345438036746347,-0.35069622835558395,41285,76
-0.06103618394324948,0.0023901107731012553,-0.058532723685760187,-0.06296892056257836,-0.013968978029807375,-2.829033335295659,-2.6987942943360776,-10.332259686495162,1024,21
-0.005206516341623091,0.0008517318334943294,-0.004861950303606585,-0.005859874615768134,0.007080169453839057,-0.4606026521561834,-0.430754760693321,-6.836664339278525,161,62
-0.10318777375599875,-0.008787284541497773,-0.0784409263222337,-0.08770559000408672,-0.03789401619870163,-3.0321069100299,-2.7705047179531017,-3.945131526583237,2580,54
-0.06757407538089,-0.01477381538406847,-0.05103236274860305,-0.07596831751879293,-0.04965937488894396,-2.9154095002888574,-2.588237010061069,-4.191208267759882,2580,29
-0.10123819194501991,-0.00656773159013246,-0.1364403757873848,-0.2396719972801616,-0.16829901449320334,-0.8498031783051305,-0.8453168871971821,-0.35249653079723653,41285,96
-0.11969648810784297,-0.0012417790771268899,-0.15355117495495013,-0.19171596795888743,-0.12241883599149928,-0.8770372475801804,-0.990268530445681,-0.40288429815972565,262144,82
-0.07511844242409423,-0.016583800204045315,-0.10666989454785279,-0.23091983660151627,-0.1538452368584457,-0.8214609749499918,-0.6688692033497844,-0.2693666700275709,16384,19
-0.0322736896537325,0.003021774962835459,-0.028098399369705557,-0.06042344590897394,-0.023178854054794987,-2.5628208748248773,-2.4238778032536517,-9.763360175585559,1024,3
-0.038485589386594125,0.0008832001762849947,-0.03325025974155853,-0.027946788931888195,0.0016573612554756957,-1.1290619952029217,-1.0820769163267403,-6.718649015503607,406,85
-0.10757874169436761,-0.0021650961270038007,-0.1410330735041834,-0.19269831201039417,-0.12992519755797013,-0.8386977617315433,-0.9106365355908392,-0.3724417517411072,104031,79
-0.10860373970855167,-0.0030293438355919484,-0.14183488357941837,-0.2048291191377764,-0.13689929598726097,-0.8695518393703453,-0.9516614924761205,-0.38402537664868014,104031,19
0.03637406302829023,-0.0011275091500574947,0.03345312661668681,0.017265157255092645,-0.0021011116225804274,-0.5384146726028278,-0.4962347269683254,-1.3401456101923659,161,89
-0.008592747040454998,-0.003451163630490561,-0.0015066000784939365,-0.002601283647401326,0.0016923524834467556,-1.201492604859502,-1.1364501960974043,-7.82438830755296,406,47
-0.004086748421197119,0.008616106012112447,-0.010795968147794608,-0.023799022402134478,0.002468407518789406,-0.4650017362778444,-0.431321216501055,-0.41658984688924444,64,35
-0.0886539657499175,-0.017205443474198622,-0.09969107966420777,-0.14334789024684239,-0.0829158517680245,-0.9466895046540049,-0.6365720234991212,-0.4736980300359643,6501,81
-0.11161937008882145,-0.007874701142211228,-0.0919493694307265,-0.10023364025166734,-0.04318398326027889,-3.022852979418392,-2.7235751345815973,-4.34522097263143,2580,44
-0.06604994927130209,-0.018683637475060143,-0.07939520368084364,-0.15988325853913432,-0.11373837307588881,-1.0855018932617098,-0.7675570837769315,-0.4130021124940057,6501,74
-0.11938411065186619,-0.0011591579777905528,-0.15326938058557604,-0.194668524369613,-0.13753693637971515,-0.8744525490012236,-0.9828340387545429,-0.4028618512406811,262144,42
0.03514439930068703,0.0027160998625971994,0.027582850444504883,-0.0004446140341710378,-0.009235046671202111,-0.9327371027423398,-0.862612742854621,-1.433256604121212,161,49
-0.09712759717373157,-0.006422464088549122,-0.13182667071673612,-0.24424182189761284,-0.18912981150791416,-0.8614766279401648,-0.8508001705044501,-0.3538147605432012,41285,88
-0.023147551639132076,-0.006905160447491488,-0.014418559858458985,-0.001836969650282119,0.0072571250234950615,0.06558872539008284,0.06550153370519325,-2.1125319393456103,64,27
-0.12528150649374004,-0.0009187409522097976,-0.1594811395701204,-0.19089856787653137,-0.13020435032151362,-0.9001360247617286,-1.0161137590730625,-0.4161914224565628,262144,21
-0.052018870312182164,-0.0006209839087158794,-0.04271072018761761,-0.03945503279747319,-0.007395401415111341,-1.3934815943686834,-1.357364738491017,-9.550374892017258,406,76
-0.00021893609230689567,0.002861953285543923,-0.0011000682493372087,-0.013523915387054832,0.0009632106814049582,-0.6932839390156845,-0.6578670302184855,-5.408833525667052,161,40
-0.11915485968367555,-0.0005797456424262998,-0.15322414049718142,-0.18044269858129772,-0.14635241741744254,-0.8883084683553535,-0.9997007904040498,-0.4064129261203867,262144,6
-0.09367866492730688,-0.008456316769251767,-0.12753632485807687,-0.24660626938359081,-0.15765393504063316,-0.8360314790414527,-0.8178638092609434,-0.3437660122981932,41285,29
-0.07628087369320928,-0.016613472101600277,-0.105526509042398,-0.2079998687422717,-0.131590957986969,-0.7866284636889601,-0.6404112952124391,-0.26301681002630367,16384,18
-0.06927050371916847,-0.013904356335708617,-0.04153790526493698,0.004052276448115336,0.00800908224969315,-2.84894173225933,-2.7504067405655688,-9.404761908529546,1024,92
-0.09171127558315222,-0.018826824231538544,-0.0998446605373779,-0.1529049364959762,-0.11375826614898624,-1.1143004496290194,-0.7607190420443113,-0.6741529225991633,6501,68
-0.11585050452191893,-0.0023549963849395276,-0.1503695524348938,-0.23579816492030595,-0.16960031716130416,-0.9138806218778717,-0.9889873074500352,-0.4066021393166241,104031,15
-0.09415064998560334,-0.017893726922347555,-0.1039804371335373,-0.14750316156738785,-0.09267813916569326,-1.0334852864094077,-0.7388883756630945,-0.4620217757350291,6501,43
-0.016238387709355775,0.0018826168494302654,-0.0147599434879153,-0.022050161654881165,-0.012920469914091563,-1.0643365656338457,-1.017793806958931,-4.786568164255495,161,41
-0.05035953007061548,-0.006572729001525812,-0.03261291155412134,-0.03671365738094251,-0.0027068386086380293,-3.3337906402604895,-3.1846134298147586,-8.82821577255478,1024,1
-0.110353088517365,-0.002907205685444728,-0.14442936197170486,-0.21444057399031713,-0.16193465042655716,-0.887562049658411,-0.9578976442228888,-0.3932115847104052,104031,51
-0.10180722069301863,-0.02145705074854441,-0.07032763793212314,-0.04344228967998644,-0.021406654864342838,-3.037156698382583,-2.7559934071513736,-3.7225866030333132,2580,43
-0.08000046917151903,-0.013726396305225947,-0.11229174254201352,-0.23910095796558786,-0.16180403252019987,-0.8275444615782012,-0.6653536167657902,-0.2807540971967167,16384,93
-0.142699350130603,-0.01779171775436929,-0.10938319678282625,-0.07456361451046477,-0.01003642680159456,-2.7506121815688567,-2.505236941764102,-4.0652414620297375,2580,23
-0.09103842133207711,-0.008448278996941637,-0.12486247050203407,-0.24565963781620384,-0.17495776568714663,-0.8553148267910984,-0.840369838773637,-0.347936086173842,41285,66
-0.0753473287440101,-0.017421229333280275,-0.10611537540062065,-0.22011738556981636,-0.14420085653218132,-0.8243510031512687,-0.6656465936926209,-0.27211847514602844,16384,71
-0.008511033295982403,-0.006549252499701399,-0.001391982761043119,-0.0017800048922746285,0.0012238087512622818,-1.4100638662809664,-1.336700663855618,-7.772648155292381,406,46
-0.06018528546776769,-0.013546382622936198,-0.04935653755741245,-0.09545133640974529,-0.04262115662079297,-2.7422284137088995,-2.4739333427135377,-4.765703171454561,2580,75
-0.08782243809369462,-0.010927364578034377,-0.12458249197047024,-0.2526175679157462,-0.16745198026112476,-0.8629959446228295,-0.6989257976459834,-0.305070036135662,16384,98
-0.12222395158474912,-0.0013902527640440284,-0.1562977407476999,-0.19326577408935028,-0.13342165105913717,-0.8816426109434905,-0.9989613038880186,-0.40671929951349217,262144,92
0.01889876259684311,0.004989824955217489,0.01410470703205301,-0.0034499440102638904,0.018890730147720507,-0.3204589100896005,-0.29251671385339445,-4.091257322780952,161,91
0.0010780971664535476,0.0007813432549078711,-0.0003620504427051316,-0.0019548277798588577,0.0050430920376995925,0.016775660018557688,0.01676519453970604,-0.3368355740585564,64,23
-0.06392427138918826,0.0016017479505038054,-0.05544526746407922,-0.044911933331590395,-0.020109014091246744,-1.3970685226147577,-1.374460876226149,-5.458150549523896,161,37
-0.06130765661917466,-0.01003424491680116,-0.052927004529012674,-0.08406184781899263,-0.04147912373901825,-2.9018254449418284,-2.6095019348957424,-4.079793463402034,2580,1
-0.028305223744009404,0.0003122534015693936,-0.026790167281041406,-0.022138882304586428,0.013109266384886742,-0.12850422679125503,-0.11451860763669057,-4.840285843545908,161,77
-0.058987548513425234,-0.007291589446451194,-0.04154519734444045,-0.023971053311404856,-0.06999918059826259,-2.325448484551926,-2.20358874733486,-9.9054173261645,1024,57
0.02106204636079071,0.004182481181825081,0.014366899971472275,-0.007234575694074381,0.016370246692412237,-0.4935934015510262,-0.4482183219829664,-6.13927039999134,161,74
-0.1213395810140625,-0.0006723802204541255,-0.1559249580499424,-0.18467278549163174,-0.14479413567646035,-0.8854584515484891,-0.9978265787610814,-0.40670265084993046,262144,78
-0.09261969942366871,-0.006342556084752527,-0.11017536499646632,-0.18628547045293792,-0.11129324267036367,-1.0968244444843698,-0.7662007594348109,-0.4576333219426245,6501,40
-0.0084025563879323,0.004996133746979022,-0.00986032688056511,-0.03530443949644822,-0.01432628175808392,-1.6196999246697432,-1.5487231575539575,-5.893048054390375,406,68
-0.06293317773463569,-0.019037969046629168,-0.0407562880211093,-0.04001491091331706,-0.009233729822130159,-3.035717050265546,-2.744843009212369,-4.432832689473494,2580,36
-0.11100248844636615,-0.0028297408909654146,-0.14535459488044772,-0.21119746658424834,-0.14258332735494006,-0.8715407632183495,-0.9390273110003278,-0.38687666275774846,104031,84
-0.07418666687297719,-0.012603194353242475,-0.04766874767634189,-0.010176286659596842,0.012786404392676693,-2.4645984688026723,-2.332645306998088,-9.578367378424263,1024,93
-0.02101348178612417,-0.0072420255906331344,-0.0046225153195854265,-0.01625954102398406,-0.004781362127141099,-2.7191578321921615,-2.564910065179485,-9.71247429838273,1024,20
-0.10732060362976394,-0.0030369662922822872,-0.14150397084736457,-0.2200352747112374,-0.15356944714334136,-0.8379225433284299,-0.9157558145430263,-0.3733290887784284,104031,80
-0.0732313927026884,-0.01552400235956782,-0.10869854791768387,-0.22787876557817685,-0.14932198464615143,-0.8133068962276934,-0.6675379205793132,-0.27366601452113554,16384,70
-0.04193141934831359,0.0016306743127675967,-0.03513820201936692,-0.04570126987376215,-0.0060053965898365785,-0.6583816242324549,-0.6637025823044987,-5.343147059940066,161,50
-0.103234575505784,-0.007179309492966329,-0.13855229634882404,-0.2720098373284709,-0.18208832248647586,-0.8671691894239737,-0.8644731673243071,-0.363698997200237,41285,2
-0.11894683485463214,-0.001165196950180066,-0.15203824674626423,-0.18761665072798472,-0.1361137629316464,-0.8794631114928881,-0.9802228989927447,-0.4047463073074523,262144,35
-0.10825450074338189,0.002141516856643863,-0.0944719183531705,-0.12887497699302336,-0.07072518197267405,-3.2007765615899904,-2.886316572177037,-3.572013956979336,2580,5
-0.14925140722439728,-0.010430395539752974,-0.13018053975916852,-0.09749011202058207,-0.04246770753267581,-2.5847982381760213,-2.3461323892070003,-4.985850925356313,2580,83
-0.12094676099830136,-0.0007419441739635469,-0.15442665194141414,-0.1730420215080651,-0.14811968639344245,-0.9030534423557924,-1.0202814320581928,-0.4144683958176127,262144,64
-0.0057541147784484995,-0.005152707355927157,0.0003722767030547639,0.01296402450543964,0.005667258982723282,-0.38543740554033107,-0.3841035680246079,-5.462116214223655,161,26
-0.09606265666691564,-0.006488114640970918,-0.13072195827880112,-0.2497372818800841,-0.16878897208763502,-0.8643917440764562,-0.860816501392621,-0.3590755458919662,41285,79
0.03487227499565777,0.0017131748887825383,0.031171469616688378,0.021141996885206835,-0.010375940402430811,-0.8813019202980523,-0.8202935051078729,-4.074313769656083,161,19
-0.08986670353309612,-0.015281098758356567,-0.10355239797920697,-0.1405041949232302,-0.08067827034751002,-0.9706098347320413,-0.6511356949371286,-0.5674422481479985,6501,60
-0.09293308839183054,-0.010514825463603938,-0.12695350100456004,-0.23293533731108612,-0.18718662851999113,-0.8135602848162103,-0.8070046779722566,-0.33529857862648493,41285,58
-0.0019472457964814485,0.003013957570808955,-0.007077038241857876,-0.009619541994201395,0.003466013783672374,-0.9589908506561775,-0.9301405307467298,-8.556024746087765,406,51
-0.0901798501759742,-0.02521685516553838,-0.09389214255953814,-0.13047859122466818,-0.07751742506403989,-1.023451922494881,-0.7269372606105651,-0.5612171271574582,6501,44
-0.11320825354095315,-0.0036114925029883866,-0.14818746525491405,-0.22086513004652258,-0.15067000064722394,-0.8867312220240401,-0.9571770334771906,-0.39518517122183167,104031,93
-0.0027170540422625164,0.0035149592444149403,-0.004748317458329457,-0.017396456069990716,-0.004381234711990505,-0.5450880978940231,-0.5151724164052104,-2.7523043492055383,161,52
-0.12519108689475802,-0.0007593441322617219,-0.16022015881563223,-0.18261831337257736,-0.13522225316244388,-0.8825779759715364,-0.9980316941262731,-0.4092255360133338,262144,15
-0.013042234731777751,0.0003326074196977904,-0.007305519829851484,-0.00698589322716957,-0.001134625459470068,-1.199873393695076,-1.1438337166662051,-7.263909970306882,406,33
-0.08349178007045029,-0.011188951546315386,-0.09683809949582187,-0.17032029659947678,-0.1046756335913624,-1.0993269448156622,-0.7627627490368101,-0.42957675283256486,6501,54
-0.033283632752934465,0.00014501375585931558,-0.0273640660345819,-0.02168138152161361,-0.0016074913626340191,-1.3850123929977753,-1.3320765778135537,-9.685470718849542,406,66
-0.09774015010557363,-0.015680640054249198,-0.10642413514051904,-0.14808438095072535,-0.08306333867498118,-0.9608062916340546,-0.6473691773746978,-0.39067467658181376,6501,26
-0.108190428562522,-0.002950608312648399,-0.14185934244130893,-0.2144412206122396,-0.14092180794024567,-0.8688249700760039,-0.9462724441913882,-0.3842407453883199,104031,57
