newman,newman_leadership,higher_order_newman,higher_order_leadership,spring_rank,spring_rank_leadership,page_rank,page_rank_leadership,point_wise,K,rep
-2.2615442747083243,-2.05993054615044,-2.3420744756340484,-1.9525070525290702,-2.4456452037652725,-2.1036756734667823,-2.9584919184621983,-2.722414442186859,-2.493445522871675,14,5
-2.466534830072721,-2.153854914255365,-2.5627104919418167,-2.037102678844859,-2.66542464348046,-2.224740514118178,-3.180858011404248,-2.965033302430526,-2.735519475629619,18,33
-1.9144626585797881,-1.7383556612480142,-1.982622777139384,-1.6647204247202991,-2.1287628807726553,-1.8615447688565936,-2.6866775646492904,-2.403642459294738,-2.1498077981286565,10,56
-2.225913281789114,-1.9658650358065404,-2.3186208946936557,-1.8692784964585385,-2.433265554877717,-2.048327490003567,-2.972170206868998,-2.730176836289888,-2.4821075070507006,14,14
-1.949682482712071,-1.735256509825806,-2.0190648460275415,-1.681450794605497,-2.111119912921024,-1.8515448142847142,-2.6516003035176334,-2.394743068310011,-2.157923020596738,10,41
-1.81875008080536,-1.730646795547785,-1.8621500635721522,-1.646405286502985,-1.9399046131963562,-1.7640722593484202,-2.53123863781533,-2.263094673530789,-1.958546328609948,8,91
-2.370080915492129,-2.0926297194492216,-2.4696207086847544,-1.9750198407453503,-2.5550243305468476,-2.128627081197409,-3.083953673641624,-2.858940013297594,-2.6220077169666705,16,98
-2.134849534842855,-1.9824234765145703,-2.2161828258496645,-1.877401635571285,-2.29999663462042,-2.0342283468159454,-2.800073478492065,-2.57397061770293,-2.3473191116304633,12,33
-2.088659495047701,-1.846225630000532,-2.1580963624843714,-1.781448381490613,-2.2775877349045697,-1.9329411755937118,-2.8434494410172855,-2.5850268306725783,-2.331725894258634,12,13
-1.5752946452976848,-1.472083570332698,-1.5907426593664673,-1.4245590678380673,-1.6684915869679957,-1.554138918043707,-2.5996161177658594,-2.257937187523351,-1.824309437611225,6,84
-2.1380417969078094,-1.968792231500773,-2.2160702904408516,-1.868224901911816,-2.3044641622153996,-2.008657297732383,-2.8207755149706215,-2.5925001438893824,-2.3451490754749558,12,22
-1.7792398474362157,-1.6223346474710156,-1.8371904933659213,-1.568169936147891,-1.925853169086848,-1.7026135842952868,-2.605249207059363,-2.3047546854058036,-1.96417446743403,8,31
-1.2971075812930137,-1.171809568002003,-1.2960049777784606,-1.1568449520712976,-1.307837886943361,-1.2455597064869972,-2.5759868473064675,-2.265861060082431,-2.179251426022106,4,66
-2.316284008247115,-2.188254650632263,-2.3838754675508618,-2.0495838902490147,-2.4671190017594204,-2.150246082536657,-2.913950686683357,-2.710520294591082,-2.5111744161281377,14,84
-2.397678091646334,-2.2098666798686746,-2.485102452452281,-2.062994538523042,-2.56680110379513,-2.1970633803469073,-3.060259312823567,-2.849476942077141,-2.632942307559674,16,19
-2.285556425621504,-2.023067449280912,-2.377800988905248,-1.9157238103277086,-2.530491316684947,-2.093431660899254,-3.122304749469391,-2.8606922181039733,-2.602541099616017,16,33
-2.126647305779825,-1.995340097479958,-2.2066580037938777,-1.8819597987121583,-2.329491162727874,-2.0328317322837455,-2.8384233161731682,-2.5897994833348736,-2.345129826307726,12,54
-1.2408329821860147,-1.1436887618793268,-1.2503778438152222,-1.133687023029652,-1.2846876298300116,-1.2229792866677154,-2.6842852568753788,-2.3388069934427427,-2.0961676228154773,4,94
-0.6190085878665372,-0.6190085881509285,-0.6190085877155869,-0.6190085880077998,-0.6491268205678298,-0.6491268205678298,-1.9646954011018611,-1.9646954011018611,-4.339569417525517,2,90
-0.616529744166887,-0.6165297442958015,-0.6165297441554017,-0.6165297441325256,-0.6497114997817136,-0.6497114997817136,-1.9167592884578182,-1.9167592884578182,-3.9971397637358206,2,45
-2.0837552492727283,-1.9054730908032596,-2.1639109121981237,-1.8001993171691562,-2.3254009758420033,-1.9541985228573162,-2.840252752742089,-2.5764809999415057,-2.3349597460591314,12,59
-0.6263357809444512,-0.6263357813719386,-0.6263357810630575,-0.6263357810860973,-0.6456142760639432,-0.6456142760639432,-1.8744910173666935,-1.8744910173666935,-3.982606440661599,2,30
-2.5237846429637543,-2.3245531918334037,-2.6162012240236185,-2.1654297520806014,-2.6692400138452124,-2.27732771165708,-3.1585636278708327,-2.9577883869770867,-2.7517565536860373,18,21
-2.31221433659134,-2.0410880640042497,-2.410081121942995,-1.9327512896939654,-2.5544089067205227,-2.121292908080809,-3.1360649237853977,-2.8705113733468566,-2.608011822614956,16,81
-1.2894928372817356,-1.206431532426459,-1.2805489246022868,-1.1841279692245816,-1.305260497598495,-1.2436403433058236,-2.5294660490155634,-2.2104855058535393,-2.1941248056355307,4,30
-1.7765883324126144,-1.625281931993804,-1.8370480776399154,-1.5628101499048652,-1.9273168149186581,-1.7277839320168706,-2.559207477027049,-2.2791174379998775,-1.9915926688751269,8,4
-0.648884989469594,-0.6488849892551999,-0.6488849895320014,-0.6488849891592837,-0.6613711359906171,-0.6613711359906171,-2.0332647373512724,-2.0332647373512724,-3.8026663965118632,2,50
-2.0351344930418054,-1.8515680185920096,-2.116678360375733,-1.7673263701796005,-2.292698718489069,-1.956162562913519,-2.8931741259822865,-2.586919227070548,-2.324476529413241,12,25
-0.6447713369284308,-0.6447713369653868,-0.6447713366383343,-0.6447713367626197,-0.6603691692799474,-0.6603691692799474,-1.8481313684318292,-1.8481313684318292,-4.038974801544315,2,76
-1.2250222767577472,-1.1620932314748507,-1.223346142345839,-1.1459305091662149,-1.2770104113060974,-1.24301759263653,-2.633794699305558,-2.2886214137952967,-2.2500646501597377,4,49
-1.279034084709363,-1.1740304226483795,-1.2712967163875992,-1.1534388363303152,-1.2834443835708997,-1.2333022779083493,-2.5569538364949467,-2.222620064751115,-2.178781310629876,4,52
-1.7411737984872129,-1.6075004998163553,-1.796580570842446,-1.5509929913768465,-1.9153961393785033,-1.7107496474010677,-2.6258785423360904,-2.3110108917314682,-1.9740855458232995,8,2
-0.6473170898211802,-0.6473170901152161,-0.6473170897290063,-0.6473170901587045,-0.6619029573133487,-0.6619029573133487,-1.9645973881776637,-1.9645973881776637,-4.082897915234029,2,93
-1.7675974859575192,-1.6659414066699705,-1.8206167730614788,-1.594734202630441,-1.9265505721247964,-1.715068525554872,-2.510591684456587,-2.232370919443862,-2.0282083462718496,8,41
-1.2234845954307476,-1.1545440993438971,-1.228351164147757,-1.1427433700559078,-1.3235904420098237,-1.240600900602089,-2.600183486902558,-2.2482360980202394,-2.1121807623222266,4,42
-2.091525408735027,-1.9173381143953165,-2.1737918800859783,-1.8216898138534452,-2.3014679915395133,-1.9752882102746685,-2.83948150109284,-2.5743392944674333,-2.334314674607315,12,48
-1.934245195777603,-1.799962456397283,-1.9954005624868136,-1.7148028688227568,-2.132348797633943,-1.8665448758737038,-2.6821195025165077,-2.400626726364897,-2.160272525678838,10,89
-1.2343965824812237,-1.1480540232435914,-1.242459629475489,-1.1406854853333475,-1.307013276406542,-1.224307292950385,-2.700473338568707,-2.342447667646896,-1.9592036578762737,4,88
-1.8894818482374152,-1.7013419145403637,-1.957585691841243,-1.65226920703744,-2.1004201345704505,-1.836513465754491,-2.737345706967383,-2.417635197986688,-2.1468623998442298,10,59
